"Indicator","Time","Value (USD/LSL)"
"Currency","2001/03/22",8.03
"Currency","2001/03/21",8.00
"Currency","2001/03/20",7.93
"Currency","2001/03/19",7.92
"Currency","2001/03/16",7.85
"Currency","2001/03/15",7.91
"Currency","2001/03/14",7.83
"Currency","2001/03/13",7.80
"Currency","2001/03/12",7.74
"Currency","2001/03/09",7.68
"Currency","2001/03/08",7.93
"Currency","2001/03/07",7.90
"Currency","2001/03/06",7.78
"Currency","2001/03/05",7.73
"Currency","2001/03/02",7.75
"Currency","2001/03/01",7.67
"Currency","2001/02/28",7.65
"Currency","2001/02/27",7.71
"Currency","2001/02/26",7.83
"Currency","2001/02/23",7.84
"Currency","2001/02/22",7.80
"Currency","2001/02/21",7.76
"Currency","2001/02/20",7.76
"Currency","2001/02/19",7.83
"Currency","2001/02/16",7.83
"Currency","2001/02/15",7.85
"Currency","2001/02/14",7.93
"Currency","2001/02/13",7.83
"Currency","2001/02/12",7.85
"Currency","2001/02/09",8.00
"Currency","2001/02/08",7.73
"Currency","2001/02/07",7.73
"Currency","2001/02/06",7.79
"Currency","2001/02/05",7.80
"Currency","2001/02/02",7.73
"Currency","2001/02/01",7.75
"Currency","2001/01/31",7.77
"Currency","2001/01/30",7.88
"Currency","2001/01/29",7.86
"Currency","2001/01/26",7.87
"Currency","2001/01/25",7.87
"Currency","2001/01/24",7.84
"Currency","2001/01/23",7.86
"Currency","2001/01/22",7.93
"Currency","2001/01/19",7.88
"Currency","2001/01/18",7.84
"Currency","2001/01/17",7.78
"Currency","2001/01/16",7.85
"Currency","2001/01/15",7.86
"Currency","2001/01/12",7.85
"Currency","2001/01/11",7.90
"Currency","2001/01/10",7.73
"Currency","2001/01/09",7.60
"Currency","2001/01/08",7.50
"Currency","2001/01/05",7.50
"Currency","2001/01/04",7.54
"Currency","2001/01/03",7.55
"Currency","2001/01/02",7.59
"Currency","2001/01/01",7.58
"Currency","2000/12/29",7.58
"Currency","2000/12/28",7.56
"Currency","2000/12/27",7.53
"Currency","2000/12/26",7.55
"Currency","2000/12/25",7.61
"Currency","2000/12/22",7.61
"Currency","2000/12/21",7.63
"Currency","2000/12/20",7.70
"Currency","2000/12/19",7.65
"Currency","2000/12/18",7.63
"Currency","2000/12/15",7.73
"Currency","2000/12/14",7.72
"Currency","2000/12/13",7.75
"Currency","2000/12/12",7.65
"Currency","2000/12/11",7.63
"Currency","2000/12/08",7.63
"Currency","2000/12/07",7.55
"Currency","2000/12/06",7.67
"Currency","2000/12/05",7.68
"Currency","2000/12/04",7.65
"Currency","2000/12/01",7.65
"Currency","2000/11/30",7.75
"Currency","2000/11/29",7.83
"Currency","2000/11/28",7.75
"Currency","2000/11/27",7.80
"Currency","2000/11/24",7.83
"Currency","2000/11/23",7.80
"Currency","2000/11/22",7.83
"Currency","2000/11/21",7.74
"Currency","2000/11/20",7.73
"Currency","2000/11/17",7.63
"Currency","2000/11/16",7.67
"Currency","2000/11/15",7.65
"Currency","2000/11/14",7.60
"Currency","2000/11/13",7.63
"Currency","2000/11/10",7.70
"Currency","2000/11/09",7.77
"Currency","2000/11/08",7.60
"Currency","2000/11/07",7.55
"Currency","2000/11/06",7.54
"Currency","2000/11/03",7.53
"Currency","2000/11/02",7.49
"Currency","2000/11/01",7.53
"Currency","2000/10/31",7.58
"Currency","2000/10/30",7.63
"Currency","2000/10/27",7.65
"Currency","2000/10/26",7.68
"Currency","2000/10/25",7.64
"Currency","2000/10/24",7.58
"Currency","2000/10/23",7.56
"Currency","2000/10/20",7.66
"Currency","2000/10/19",7.68
"Currency","2000/10/18",7.53
"Currency","2000/10/17",7.57
"Currency","2000/10/16",7.50
"Currency","2000/10/13",7.50
"Currency","2000/10/12",7.43
"Currency","2000/10/11",7.35
"Currency","2000/10/10",7.34
"Currency","2000/10/09",7.25
"Currency","2000/10/06",7.26
"Currency","2000/10/05",7.23
"Currency","2000/10/04",7.23
"Currency","2000/10/03",7.23
"Currency","2000/10/02",7.23
"Currency","2000/09/29",7.28
"Currency","2000/09/28",7.23
"Currency","2000/09/27",7.20
"Currency","2000/09/26",7.23
"Currency","2000/09/25",7.25
"Currency","2000/09/22",7.30
"Currency","2000/09/21",7.33
"Currency","2000/09/20",7.25
"Currency","2000/09/19",7.30
"Currency","2000/09/18",7.21
"Currency","2000/09/15",7.15
"Currency","2000/09/14",7.16
"Currency","2000/09/13",7.13
"Currency","2000/09/12",7.13
"Currency","2000/09/11",7.10
"Currency","2000/09/08",7.08
"Currency","2000/09/07",7.10
"Currency","2000/09/06",7.03
"Currency","2000/09/05",6.98
"Currency","2000/09/04",6.95
"Currency","2000/09/01",6.99
"Currency","2000/08/31",6.98
"Currency","2000/08/30",6.96
"Currency","2000/08/29",6.94
"Currency","2000/08/28",6.92
"Currency","2000/08/25",6.93
"Currency","2000/08/24",6.93
"Currency","2000/08/23",7.02
"Currency","2000/08/22",7.00
"Currency","2000/08/21",6.93
"Currency","2000/08/18",6.90
"Currency","2000/08/17",6.95
"Currency","2000/08/16",6.93
"Currency","2000/08/15",6.90
"Currency","2000/08/14",6.90
"Currency","2000/08/11",6.94
"Currency","2000/08/10",6.98
"Currency","2000/08/09",7.00
"Currency","2000/08/08",6.98
"Currency","2000/08/07",6.96
"Currency","2000/08/04",6.98
"Currency","2000/08/03",6.93
"Currency","2000/08/02",7.00
"Currency","2000/08/01",6.96
"Currency","2000/07/31",6.98
"Currency","2000/07/28",6.92
"Currency","2000/07/27",6.90
"Currency","2000/07/26",6.93
"Currency","2000/07/25",6.95
"Currency","2000/07/24",6.92
"Currency","2000/07/21",6.93
"Currency","2000/07/20",7.00
"Currency","2000/07/19",6.96
"Currency","2000/07/18",6.92
"Currency","2000/07/17",6.89
"Currency","2000/07/14",6.85
"Currency","2000/07/13",6.85
"Currency","2000/07/12",6.81
"Currency","2000/07/11",6.83
"Currency","2000/07/10",6.85
"Currency","2000/07/07",6.85
"Currency","2000/07/06",6.78
"Currency","2000/07/05",6.73
"Currency","2000/07/04",6.80
"Currency","2000/07/03",6.79
"Currency","2000/06/30",6.80
"Currency","2000/06/29",6.75
"Currency","2000/06/28",6.80
"Currency","2000/06/27",6.87
"Currency","2000/06/26",6.87
"Currency","2000/06/23",6.93
"Currency","2000/06/22",6.93
"Currency","2000/06/21",6.90
"Currency","2000/06/20",6.88
"Currency","2000/06/19",6.85
"Currency","2000/06/16",6.85
"Currency","2000/06/15",6.91
"Currency","2000/06/14",7.01
"Currency","2000/06/13",7.03
"Currency","2000/06/12",7.03
"Currency","2000/06/09",7.06
"Currency","2000/06/08",7.00
"Currency","2000/06/07",7.00
"Currency","2000/06/06",6.92
"Currency","2000/06/05",6.92
"Currency","2000/06/02",6.24
"Currency","2000/06/01",6.24
"Currency","2000/05/31",6.24
"Currency","2000/05/30",6.24
"Currency","2000/05/29",6.24
"Currency","2000/05/26",6.24
"Currency","2000/05/25",6.24
"Currency","2000/05/24",6.24
"Currency","2000/05/23",6.24
"Currency","2000/05/22",6.24
"Currency","2000/05/19",6.24
"Currency","2000/05/18",6.24
"Currency","2000/05/17",6.24
"Currency","2000/05/16",6.24
"Currency","2000/05/15",6.24
"Currency","2000/05/12",6.24
"Currency","2000/05/11",6.24
"Currency","2000/05/10",6.24
"Currency","2000/05/09",6.24
"Currency","2000/05/08",6.24
"Currency","2000/05/05",6.24
"Currency","2000/05/04",6.24
"Currency","2000/05/03",6.24
"Currency","2000/05/02",6.24
"Currency","2000/05/01",6.24
"Currency","2000/04/28",6.24
"Currency","2000/04/27",6.24
"Currency","2000/04/26",6.24
"Currency","2000/04/25",6.24
"Currency","2000/04/24",6.24
"Currency","2000/04/21",6.24
"Currency","2000/04/20",6.24
"Currency","2000/04/19",6.24
"Currency","2000/04/18",6.24
"Currency","2000/04/17",6.24
"Currency","2000/04/14",6.24
"Currency","2000/04/13",6.24
"Currency","2000/04/12",6.24
"Currency","2000/04/11",6.24
"Currency","2000/04/10",6.24
"Currency","2000/04/07",6.24
"Currency","2000/04/06",6.24
"Currency","2000/04/05",6.24
"Currency","2000/04/04",6.24
"Currency","2000/04/03",6.24
"Currency","2000/03/31",6.24
"Currency","2000/03/30",6.24
"Currency","2000/03/29",6.24
"Currency","2000/03/28",6.24
"Currency","2000/03/27",6.24
"Currency","2000/03/24",6.24
"Currency","2000/03/23",6.24
"Currency","2000/03/22",6.24
"Currency","2000/03/21",6.24
"Currency","2000/03/20",6.24
"Currency","2000/03/17",6.24
"Currency","2000/03/16",6.24
"Currency","2000/03/15",6.24
"Currency","2000/03/14",6.24
"Currency","2000/03/13",6.24
"Currency","2000/03/10",6.24
"Currency","2000/03/09",6.24
"Currency","2000/03/08",6.24
"Currency","2000/03/07",6.24
"Currency","2000/03/06",6.24
"Currency","2000/03/03",6.24
"Currency","2000/03/02",6.24
"Currency","2000/03/01",6.24
"Currency","2000/02/29",6.24
"Currency","2000/02/28",6.24
"Currency","2000/02/25",6.24
"Currency","2000/02/24",6.24
"Currency","2000/02/23",6.24
"Currency","2000/02/22",6.24
"Currency","2000/02/21",6.24
"Currency","2000/02/18",6.24
"Currency","2000/02/17",6.24
"Currency","2000/02/16",6.24
"Currency","2000/02/15",6.24
"Currency","2000/02/14",6.24
"Currency","2000/02/11",6.24
"Currency","2000/02/10",6.24
"Currency","2000/02/09",6.24
"Currency","2000/02/08",6.24
"Currency","2000/02/07",6.24
"Currency","2000/02/04",6.24
"Currency","2000/02/03",6.24
"Currency","2000/02/02",6.24
"Currency","2000/02/01",6.24
"Currency","2000/01/31",6.24
"Currency","2000/01/28",6.24
"Currency","2000/01/27",6.24
"Currency","2000/01/26",6.24
"Currency","2000/01/25",6.24
"Currency","2000/01/24",6.24
"Currency","2000/01/21",6.24
"Currency","2000/01/20",6.24
"Currency","2000/01/19",6.24
"Currency","2000/01/18",6.24
"Currency","2000/01/17",6.24
"Currency","2000/01/14",6.24
"Currency","2000/01/13",6.24
"Currency","2000/01/12",6.24
"Currency","2000/01/11",6.24
"Currency","2000/01/10",6.24
"Currency","2000/01/07",6.24
"Currency","2000/01/06",6.24
"Currency","2000/01/05",6.24
"Currency","2000/01/04",6.24
"Currency","2000/01/03",6.24
"Currency","1999/12/31",6.24
"Currency","1999/12/30",6.24
"Currency","1999/12/29",6.24
"Currency","1999/12/28",6.24
"Currency","1999/12/27",6.24
"Currency","1999/12/24",6.24
"Currency","1999/12/23",6.24
"Currency","1999/12/22",6.24
"Currency","1999/12/21",6.24
"Currency","1999/12/20",6.24
"Currency","1999/12/17",6.24
"Currency","1999/12/16",6.24
"Currency","1999/12/15",6.24
"Currency","1999/12/14",6.24
"Currency","1999/12/13",6.24
"Currency","1999/12/10",6.24
"Currency","1999/12/09",6.24
"Currency","1999/12/08",6.24
"Currency","1999/12/07",6.24
"Currency","1999/12/06",6.24
"Currency","1999/12/03",6.24
"Currency","1999/12/02",6.24
"Currency","1999/12/01",6.24
"Currency","1999/11/30",6.24
"Currency","1999/11/29",6.24
"Currency","1999/11/26",6.24
"Currency","1999/11/25",6.24
"Currency","1999/11/24",6.24
"Currency","1999/11/23",6.24
"Currency","1999/11/22",6.24
"Currency","1999/11/19",6.24
"Currency","1999/11/18",6.24
"Currency","1999/11/17",6.24
"Currency","1999/11/16",6.24
"Currency","1999/11/15",6.24
"Currency","1999/11/12",6.24
"Currency","1999/11/11",6.24
"Currency","1999/11/10",6.24
"Currency","1999/11/09",6.24
"Currency","1999/11/08",6.24
"Currency","1999/11/05",6.24
"Currency","1999/11/04",6.24
"Currency","1999/11/03",6.24
"Currency","1999/11/02",6.24
"Currency","1999/11/01",6.24
"Currency","1999/10/29",6.24
"Currency","1999/10/28",6.24
"Currency","1999/10/27",6.24
"Currency","1999/10/26",6.24
"Currency","1999/10/25",6.24
"Currency","1999/10/22",6.24
"Currency","1999/10/21",6.24
"Currency","1999/10/20",6.24
"Currency","1999/10/19",6.24
"Currency","1999/10/18",6.24
"Currency","1999/10/15",6.24
"Currency","1999/10/14",6.24
"Currency","1999/10/13",6.24
"Currency","1999/10/12",6.24
"Currency","1999/10/11",6.24
"Currency","1999/10/08",6.24
"Currency","1999/10/07",6.24
"Currency","1999/10/06",6.24
"Currency","1999/10/05",6.24
"Currency","1999/10/04",6.24
"Currency","1999/10/01",6.24
"Currency","1999/09/30",6.24
"Currency","1999/09/29",6.24
"Currency","1999/09/28",6.24
"Currency","1999/09/27",6.24
"Currency","1999/09/24",6.24
"Currency","1999/09/23",6.24
"Currency","1999/09/22",6.24
"Currency","1999/09/21",6.24
"Currency","1999/09/20",6.24
"Currency","1999/09/17",6.24
"Currency","1999/09/16",6.24
"Currency","1999/09/15",6.24
"Currency","1999/09/14",6.24
"Currency","1999/09/13",6.24
"Currency","1999/09/10",6.24
"Currency","1999/09/09",6.24
"Currency","1999/09/08",6.24
"Currency","1999/09/07",6.24
"Currency","1999/09/06",6.24
"Currency","1999/09/03",6.24
"Currency","1999/09/02",6.24
"Currency","1999/09/01",6.24
"Currency","1999/08/31",6.24
"Currency","1999/08/30",6.24
"Currency","1999/08/27",6.24
"Currency","1999/08/26",6.24
"Currency","1999/08/25",6.24
"Currency","1999/08/24",6.24
"Currency","1999/08/23",6.24
"Currency","1999/08/20",6.24
"Currency","1999/08/19",6.24
"Currency","1999/08/18",6.24
"Currency","1999/08/17",6.24
"Currency","1999/08/16",6.24
"Currency","1999/08/13",6.24
"Currency","1999/08/12",6.24
"Currency","1999/08/11",6.24
"Currency","1999/08/10",6.24
"Currency","1999/08/09",6.24
"Currency","1999/08/06",6.24
"Currency","1999/08/05",6.24
"Currency","1999/08/04",6.24
"Currency","1999/08/03",6.24
"Currency","1999/08/02",6.24
"Currency","1999/07/30",6.24
"Currency","1999/07/29",6.24
"Currency","1999/07/28",6.24
"Currency","1999/07/27",6.24
"Currency","1999/07/26",6.24
"Currency","1999/07/23",6.24
"Currency","1999/07/22",6.24
"Currency","1999/07/21",6.24
"Currency","1999/07/20",6.24
"Currency","1999/07/19",6.24
"Currency","1999/07/16",6.24
"Currency","1999/07/15",6.24
"Currency","1999/07/14",6.24
"Currency","1999/07/13",6.24
"Currency","1999/07/12",6.24
"Currency","1999/07/09",6.24
"Currency","1999/07/08",6.24
"Currency","1999/07/07",6.24
"Currency","1999/07/06",6.24
"Currency","1999/07/05",6.24
"Currency","1999/07/02",6.24
"Currency","1999/07/01",6.24
"Currency","1999/06/30",6.24
"Currency","1999/06/29",6.24
"Currency","1999/06/28",6.24
"Currency","1999/06/25",6.24
"Currency","1999/06/24",6.24
"Currency","1999/06/23",6.24
"Currency","1999/06/22",6.24
"Currency","1999/06/21",6.24
"Currency","1999/06/18",6.24
"Currency","1999/06/17",6.24
"Currency","1999/06/16",6.24
"Currency","1999/06/15",6.24
"Currency","1999/06/14",6.24
"Currency","1999/06/11",6.24
"Currency","1999/06/10",6.24
"Currency","1999/06/09",6.24
"Currency","1999/06/08",6.24
"Currency","1999/06/07",6.24
"Currency","1999/06/04",6.24
"Currency","1999/06/03",6.24
"Currency","1999/06/02",6.24
"Currency","1999/06/01",6.24
"Currency","1999/05/31",6.24
"Currency","1999/05/28",6.24
"Currency","1999/05/27",6.24
"Currency","1999/05/26",6.24
"Currency","1999/05/25",6.24
"Currency","1999/05/24",6.24
"Currency","1999/05/21",6.24
"Currency","1999/05/20",6.24
"Currency","1999/05/19",6.24
"Currency","1999/05/18",6.24
"Currency","1999/05/17",6.24
"Currency","1999/05/14",6.24
"Currency","1999/05/13",6.24
"Currency","1999/05/12",6.24
"Currency","1999/05/11",6.24
"Currency","1999/05/10",6.24
"Currency","1999/05/07",6.24
"Currency","1999/05/06",6.24
"Currency","1999/05/05",6.24
"Currency","1999/05/04",6.24
"Currency","1999/05/03",6.24
"Currency","1999/04/30",6.24
"Currency","1999/04/29",6.24
"Currency","1999/04/28",6.24
"Currency","1999/04/27",6.24
"Currency","1999/04/26",6.24
"Currency","1999/04/23",6.24
"Currency","1999/04/22",6.24
"Currency","1999/04/21",6.24
"Currency","1999/04/20",6.24
"Currency","1999/04/19",6.24
"Currency","1999/04/16",6.24
"Currency","1999/04/15",6.24
"Currency","1999/04/14",6.24
"Currency","1999/04/13",6.24
"Currency","1999/04/12",6.24
"Currency","1999/04/09",6.24
"Currency","1999/04/08",6.24
"Currency","1999/04/07",6.24
"Currency","1999/04/06",6.24
"Currency","1999/04/05",6.24
"Currency","1999/04/02",6.24
"Currency","1999/04/01",6.24
"Currency","1999/03/31",6.24
"Currency","1999/03/30",6.24
"Currency","1999/03/29",6.24
"Currency","1999/03/26",6.24
"Currency","1999/03/25",6.21
"Currency","1999/03/24",6.21
"Currency","1999/03/23",6.24
"Currency","1999/03/22",6.18
"Currency","1999/03/19",6.19
"Currency","1999/03/18",6.25
"Currency","1999/03/17",6.22
"Currency","1999/03/16",6.25
"Currency","1999/03/15",6.22
"Currency","1999/03/12",6.20
"Currency","1999/03/11",6.14
"Currency","1999/03/10",6.14
"Currency","1999/03/09",6.16
"Currency","1999/03/08",6.19
"Currency","1999/03/05",6.21
"Currency","1999/03/04",6.23
"Currency","1999/03/03",6.24
"Currency","1999/03/02",6.24
"Currency","1999/03/01",6.23
"Currency","1999/02/26",6.17
"Currency","1999/02/25",6.17
"Currency","1999/02/24",6.19
"Currency","1999/02/23",6.21
"Currency","1999/02/22",6.21
"Currency","1999/02/19",6.25
"Currency","1999/02/18",6.18
"Currency","1999/02/17",6.14
"Currency","1999/02/16",6.14
"Currency","1999/02/15",6.10
"Currency","1999/02/12",6.10
"Currency","1999/02/11",6.06
"Currency","1999/02/10",6.09
"Currency","1999/02/09",6.09
"Currency","1999/02/08",5.99
"Currency","1999/02/05",5.93
"Currency","1999/02/04",6.03
"Currency","1999/02/03",6.01
"Currency","1999/02/02",6.04
"Currency","1999/02/01",6.04
"Currency","1999/01/29",6.07
"Currency","1999/01/28",6.03
"Currency","1999/01/27",6.02
"Currency","1999/01/26",6.02
"Currency","1999/01/25",6.05
"Currency","1999/01/22",6.04
"Currency","1999/01/21",6.09
"Currency","1999/01/20",6.00
"Currency","1999/01/19",6.03
"Currency","1999/01/18",5.96
"Currency","1999/01/15",5.96
"Currency","1999/01/14",6.21
"Currency","1999/01/13",6.14
"Currency","1999/01/12",6.05
"Currency","1999/01/11",5.99
"Currency","1999/01/08",5.84
"Currency","1999/01/07",5.77
"Currency","1999/01/06",5.70
"Currency","1999/01/05",5.76
"Currency","1999/01/04",5.85
"Currency","1999/01/01",5.88
"Currency","1998/12/31",5.88
"Currency","1998/12/30",5.91
"Currency","1998/12/29",5.91
"Currency","1998/12/28",5.91
"Currency","1998/12/25",5.91
"Currency","1998/12/24",5.91
"Currency","1998/12/23",5.90
"Currency","1998/12/22",5.89
"Currency","1998/12/21",5.89
"Currency","1998/12/18",5.89
"Currency","1998/12/17",5.89
"Currency","1998/12/16",6.01
"Currency","1998/12/15",6.03
"Currency","1998/12/14",6.04
"Currency","1998/12/11",5.96
"Currency","1998/12/10",5.97
"Currency","1998/12/09",6.00
"Currency","1998/12/08",6.02
"Currency","1998/12/07",5.91
"Currency","1998/12/04",5.88
"Currency","1998/12/03",5.72
"Currency","1998/12/02",5.68
"Currency","1998/12/01",5.65
"Currency","1998/11/30",5.70
"Currency","1998/11/27",5.70
"Currency","1998/11/26",5.69
"Currency","1998/11/25",5.69
"Currency","1998/11/24",5.69
"Currency","1998/11/23",5.68
"Currency","1998/11/20",5.62
"Currency","1998/11/19",5.64
"Currency","1998/11/18",5.68
"Currency","1998/11/17",5.69
"Currency","1998/11/16",5.67
"Currency","1998/11/13",5.75
"Currency","1998/11/12",5.77
"Currency","1998/11/11",5.72
"Currency","1998/11/10",5.59
"Currency","1998/11/09",5.59
"Currency","1998/11/06",5.59
