"Indicator","Time","Value (USD/MGA)"
"Currency","2003/04/24",1212.00
"Currency","2003/04/23",1210.00
"Currency","2003/04/22",1208.00
"Currency","2003/04/21",1210.00
"Currency","2003/04/18",1210.00
"Currency","2003/04/17",1210.00
"Currency","2003/04/16",1208.00
"Currency","2003/04/15",1210.00
"Currency","2003/04/14",1204.00
"Currency","2003/04/11",1150.00
"Currency","2003/04/10",1210.00
"Currency","2003/04/09",1211.00
"Currency","2003/04/08",1210.00
"Currency","2003/04/07",1208.00
"Currency","2003/04/04",1210.00
"Currency","2003/04/03",1208.00
"Currency","2003/04/02",1210.00
"Currency","2003/04/01",1204.00
"Currency","2003/03/31",1206.00
"Currency","2003/03/28",1208.00
"Currency","2003/03/27",1210.00
"Currency","2003/03/26",1280.00
"Currency","2003/03/25",1182.00
"Currency","2003/03/24",1184.00
"Currency","2003/03/21",1182.00
"Currency","2003/03/20",1182.00
"Currency","2003/03/19",1180.00
"Currency","2003/03/18",1182.00
"Currency","2003/03/17",1184.00
"Currency","2003/03/14",1180.00
"Currency","2003/03/13",1182.00
"Currency","2003/03/12",1180.00
"Currency","2003/03/11",1184.00
"Currency","2003/03/10",1180.00
"Currency","2003/03/07",1182.00
"Currency","2003/03/06",1180.00
"Currency","2003/03/05",1182.00
"Currency","2003/03/04",1186.00
"Currency","2003/03/03",1184.00
"Currency","2003/02/28",1180.00
"Currency","2003/02/27",1182.00
"Currency","2003/02/26",1186.00
"Currency","2003/02/25",1184.00
"Currency","2003/02/24",1180.00
"Currency","2003/02/21",1184.00
"Currency","2003/02/20",1190.00
"Currency","2003/02/19",1260.00
"Currency","2003/02/18",1180.00
"Currency","2003/02/17",1182.00
"Currency","2003/02/14",1180.00
"Currency","2003/02/13",1182.00
"Currency","2003/02/12",1181.00
"Currency","2003/02/11",1160.00
"Currency","2003/02/10",1176.00
"Currency","2003/02/07",1180.00
"Currency","2003/02/06",1181.00
"Currency","2003/02/05",1180.00
"Currency","2003/02/04",1184.00
"Currency","2003/02/03",1185.00
"Currency","2003/01/31",1180.00
"Currency","2003/01/30",1182.00
"Currency","2003/01/29",1180.00
"Currency","2003/01/28",1242.00
"Currency","2003/01/27",1240.00
"Currency","2003/01/24",1220.00
"Currency","2003/01/23",1276.00
"Currency","2003/01/22",1278.00
"Currency","2003/01/21",1271.00
"Currency","2003/01/20",1270.00
"Currency","2003/01/17",1270.00
"Currency","2003/01/16",1274.00
"Currency","2003/01/15",1270.00
"Currency","2003/01/14",1272.00
"Currency","2003/01/13",1274.00
"Currency","2003/01/10",1270.00
"Currency","2003/01/09",1272.00
"Currency","2003/01/08",1274.00
"Currency","2003/01/07",1276.00
"Currency","2003/01/06",1274.00
"Currency","2003/01/03",1276.00
"Currency","2003/01/02",1278.00
"Currency","2003/01/01",1280.00
"Currency","2002/12/31",1280.00
"Currency","2002/12/30",1260.00
"Currency","2002/12/27",1274.00
"Currency","2002/12/26",1276.00
"Currency","2002/12/25",1276.00
"Currency","2002/12/24",1276.00
"Currency","2002/12/23",1278.00
"Currency","2002/12/20",1280.00
"Currency","2002/12/19",1282.00
"Currency","2002/12/18",1284.00
"Currency","2002/12/17",1286.00
"Currency","2002/12/16",1284.00
"Currency","2002/12/13",1284.00
"Currency","2002/12/12",1282.00
"Currency","2002/12/11",1280.00
"Currency","2002/12/10",1282.00
"Currency","2002/12/09",1280.00
"Currency","2002/12/06",1280.00
"Currency","2002/12/05",1280.00
"Currency","2002/12/04",1284.00
"Currency","2002/12/03",1290.00
"Currency","2002/12/02",1290.00
"Currency","2002/11/29",1290.00
"Currency","2002/11/28",1292.00
"Currency","2002/11/27",1308.40
"Currency","2002/11/26",1286.00
"Currency","2002/11/25",1290.00
"Currency","2002/11/22",1292.00
"Currency","2002/11/21",1284.00
"Currency","2002/11/20",1282.00
"Currency","2002/11/19",1280.00
"Currency","2002/11/18",1270.00
"Currency","2002/11/15",1268.00
"Currency","2002/11/14",1266.00
"Currency","2002/11/13",1268.00
"Currency","2002/11/12",1270.00
"Currency","2002/11/11",1270.00
"Currency","2002/11/08",1270.00
"Currency","2002/11/07",1308.00
"Currency","2002/11/06",1306.00
"Currency","2002/11/05",1308.00
"Currency","2002/11/04",1310.00
"Currency","2002/11/01",1312.00
"Currency","2002/10/31",1310.00
"Currency","2002/10/30",1308.00
"Currency","2002/10/29",1310.00
"Currency","2002/10/28",1298.00
"Currency","2002/10/25",1300.00
"Currency","2002/10/24",1294.00
"Currency","2002/10/23",1290.00
"Currency","2002/10/22",1288.00
"Currency","2002/10/21",1290.00
"Currency","2002/10/18",1292.00
"Currency","2002/10/17",1290.00
"Currency","2002/10/16",1288.00
"Currency","2002/10/15",1288.00
"Currency","2002/10/14",1290.00
"Currency","2002/10/11",1292.00
"Currency","2002/10/10",1290.00
"Currency","2002/10/09",1286.00
"Currency","2002/10/08",1288.00
"Currency","2002/10/07",1286.00
"Currency","2002/10/04",1290.00
"Currency","2002/10/03",1294.00
"Currency","2002/10/02",1292.00
"Currency","2002/10/01",1290.00
"Currency","2002/09/30",1292.00
"Currency","2002/09/27",1294.00
"Currency","2002/09/26",1296.00
"Currency","2002/09/25",1295.00
"Currency","2002/09/24",1296.00
"Currency","2002/09/23",1296.00
"Currency","2002/09/20",1300.00
"Currency","2002/09/19",1299.00
"Currency","2002/09/18",1298.00
"Currency","2002/09/17",1302.00
"Currency","2002/09/16",1300.00
"Currency","2002/09/13",1302.00
"Currency","2002/09/12",1300.00
"Currency","2002/09/11",1316.00
"Currency","2002/09/10",1322.00
"Currency","2002/09/09",1320.00
"Currency","2002/09/06",1322.00
"Currency","2002/09/05",1320.00
"Currency","2002/09/04",1321.00
"Currency","2002/09/03",1320.00
"Currency","2002/09/02",1321.00
"Currency","2002/08/30",1320.00
"Currency","2002/08/29",1321.00
"Currency","2002/08/28",1320.00
"Currency","2002/08/27",1330.00
"Currency","2002/08/26",1332.00
"Currency","2002/08/23",1334.00
"Currency","2002/08/22",1332.00
"Currency","2002/08/21",1335.00
"Currency","2002/08/20",1336.00
"Currency","2002/08/19",1335.00
"Currency","2002/08/16",1338.00
"Currency","2002/08/15",1336.00
"Currency","2002/08/14",1330.00
"Currency","2002/08/13",1336.00
"Currency","2002/08/12",1335.00
"Currency","2002/08/09",1318.20
"Currency","2002/08/08",1318.20
"Currency","2002/08/07",1332.00
"Currency","2002/08/06",1320.00
"Currency","2002/08/05",1318.00
"Currency","2002/08/02",1330.00
"Currency","2002/08/01",1320.00
"Currency","2002/07/31",1350.00
"Currency","2002/07/30",1350.00
"Currency","2002/07/29",1250.00
"Currency","2002/07/26",1248.00
"Currency","2002/07/25",1250.00
"Currency","2002/07/24",1242.00
"Currency","2002/07/23",1240.00
"Currency","2002/07/22",1242.00
"Currency","2002/07/19",1200.00
"Currency","2002/07/18",1202.00
"Currency","2002/07/17",1200.00
"Currency","2002/07/16",1201.00
"Currency","2002/07/15",1296.20
"Currency","2002/07/12",1202.00
"Currency","2002/07/11",1200.00
"Currency","2002/07/10",1202.00
"Currency","2002/07/09",1204.00
"Currency","2002/07/08",1202.00
"Currency","2002/07/05",1204.00
"Currency","2002/07/04",1206.00
"Currency","2002/07/03",1208.00
"Currency","2002/07/02",1210.00
"Currency","2002/07/01",1208.00
"Currency","2002/06/28",1206.00
"Currency","2002/06/27",1208.00
"Currency","2002/06/26",1204.00
"Currency","2002/06/25",1202.00
"Currency","2002/06/24",1200.00
"Currency","2002/06/21",1246.00
"Currency","2002/06/20",1290.00
"Currency","2002/06/19",1292.00
"Currency","2002/06/18",1296.00
"Currency","2002/06/17",1300.00
"Currency","2002/06/14",1300.00
"Currency","2002/06/13",1304.00
"Currency","2002/06/12",1308.00
"Currency","2002/06/11",1312.00
"Currency","2002/06/10",1310.00
"Currency","2002/06/07",1306.00
"Currency","2002/06/06",1308.00
"Currency","2002/06/05",1306.00
"Currency","2002/06/04",1302.00
"Currency","2002/06/03",1304.00
"Currency","2002/05/31",1302.00
"Currency","2002/05/30",1300.00
"Currency","2002/05/29",1306.00
"Currency","2002/05/28",1310.00
"Currency","2002/05/27",1314.00
"Currency","2002/05/24",1316.00
"Currency","2002/05/23",1314.00
"Currency","2002/05/22",1316.00
"Currency","2002/05/21",1318.00
"Currency","2002/05/20",1316.00
"Currency","2002/05/17",1320.00
"Currency","2002/05/16",1330.00
"Currency","2002/05/15",1328.00
"Currency","2002/05/14",1330.00
"Currency","2002/05/13",1329.00
"Currency","2002/05/10",1328.00
"Currency","2002/05/09",1326.00
"Currency","2002/05/08",1324.00
"Currency","2002/05/07",1320.00
"Currency","2002/05/06",1324.00
"Currency","2002/05/03",1328.00
"Currency","2002/05/02",1335.00
"Currency","2002/05/01",1334.00
"Currency","2002/04/30",1334.00
"Currency","2002/04/29",1332.00
"Currency","2002/04/26",1334.00
"Currency","2002/04/25",1332.00
"Currency","2002/04/24",1330.00
"Currency","2002/04/23",1320.00
"Currency","2002/04/22",1322.00
"Currency","2002/04/19",1320.00
"Currency","2002/04/18",1294.00
"Currency","2002/04/17",1296.00
"Currency","2002/04/16",1297.00
"Currency","2002/04/15",1296.00
"Currency","2002/04/12",1294.00
"Currency","2002/04/11",1296.00
"Currency","2002/04/10",1294.00
"Currency","2002/04/09",1297.00
"Currency","2002/04/08",1296.00
"Currency","2002/04/05",1297.00
"Currency","2002/04/04",1295.00
"Currency","2002/04/03",1294.00
"Currency","2002/04/02",1295.00
"Currency","2002/04/01",1300.00
"Currency","2002/03/29",1300.00
"Currency","2002/03/28",1300.00
"Currency","2002/03/27",1298.00
"Currency","2002/03/26",1318.20
"Currency","2002/03/25",1296.00
"Currency","2002/03/22",1296.00
"Currency","2002/03/21",1300.00
"Currency","2002/03/20",1270.00
"Currency","2002/03/19",1292.00
"Currency","2002/03/18",1290.00
"Currency","2002/03/15",1296.00
"Currency","2002/03/14",1298.00
"Currency","2002/03/13",1296.00
"Currency","2002/03/12",1298.00
"Currency","2002/03/11",1299.00
"Currency","2002/03/08",1300.00
"Currency","2002/03/07",1300.00
"Currency","2002/03/06",1304.00
"Currency","2002/03/05",1302.00
"Currency","2002/03/04",1304.00
"Currency","2002/03/01",1300.00
"Currency","2002/02/28",1302.00
"Currency","2002/02/27",1300.00
"Currency","2002/02/26",1302.00
"Currency","2002/02/25",1300.00
"Currency","2002/02/22",1302.00
"Currency","2002/02/21",1300.00
"Currency","2002/02/20",1298.00
"Currency","2002/02/19",1282.00
"Currency","2002/02/18",1280.00
"Currency","2002/02/15",1288.00
"Currency","2002/02/14",1284.00
"Currency","2002/02/13",1286.00
"Currency","2002/02/12",1288.00
"Currency","2002/02/11",1286.00
"Currency","2002/02/08",1288.00
"Currency","2002/02/07",1286.00
"Currency","2002/02/06",1288.00
"Currency","2002/02/05",1286.00
"Currency","2002/02/04",1288.00
"Currency","2002/02/01",1290.00
"Currency","2002/01/31",1280.00
"Currency","2002/01/30",1250.00
"Currency","2002/01/29",1284.00
"Currency","2002/01/28",1278.00
"Currency","2002/01/25",1276.00
"Currency","2002/01/24",1299.00
"Currency","2002/01/23",1307.00
"Currency","2002/01/22",1278.00
"Currency","2002/01/21",1309.60
"Currency","2002/01/18",1278.00
"Currency","2002/01/17",1308.00
"Currency","2002/01/16",1278.00
"Currency","2002/01/15",1294.00
"Currency","2002/01/14",1276.00
"Currency","2002/01/11",1296.20
"Currency","2002/01/10",1280.00
"Currency","2002/01/09",1290.00
"Currency","2002/01/08",1246.00
"Currency","2002/01/07",1283.00
"Currency","2002/01/04",1272.80
"Currency","2002/01/03",1289.60
"Currency","2002/01/02",1270.00
"Currency","2002/01/01",1274.00
"Currency","2001/12/31",1274.00
"Currency","2001/12/28",1276.00
"Currency","2001/12/27",1252.00
"Currency","2001/12/26",1270.80
"Currency","2001/12/25",1256.00
"Currency","2001/12/24",1256.00
"Currency","2001/12/21",1258.00
"Currency","2001/12/20",1273.60
"Currency","2001/12/19",1266.00
"Currency","2001/12/18",1242.00
"Currency","2001/12/17",1250.00
"Currency","2001/12/14",1250.00
"Currency","2001/12/13",1260.00
"Currency","2001/12/12",1250.00
"Currency","2001/12/11",1281.40
"Currency","2001/12/10",1286.60
"Currency","2001/12/07",1286.60
"Currency","2001/12/06",1284.00
"Currency","2001/12/05",1285.20
"Currency","2001/12/04",1275.00
"Currency","2001/12/03",1274.00
"Currency","2001/11/30",1276.00
"Currency","2001/11/29",1286.40
"Currency","2001/11/28",1287.20
"Currency","2001/11/27",1292.40
"Currency","2001/11/26",1287.80
"Currency","2001/11/23",1288.60
"Currency","2001/11/22",1281.60
"Currency","2001/11/21",1281.20
"Currency","2001/11/20",1279.00
"Currency","2001/11/19",1264.00
"Currency","2001/11/16",1263.80
"Currency","2001/11/15",1270.60
"Currency","2001/11/14",1246.00
"Currency","2001/11/13",1248.00
"Currency","2001/11/12",1250.00
"Currency","2001/11/09",1240.00
"Currency","2001/11/08",1256.00
"Currency","2001/11/07",1235.00
"Currency","2001/11/06",1236.00
"Currency","2001/11/05",1254.00
"Currency","2001/11/02",1239.00
"Currency","2001/11/01",1240.00
"Currency","2001/10/31",1250.80
"Currency","2001/10/30",1267.00
"Currency","2001/10/29",1265.60
"Currency","2001/10/26",1240.00
"Currency","2001/10/25",1266.20
"Currency","2001/10/24",1269.40
"Currency","2001/10/23",1220.00
"Currency","2001/10/22",1257.40
"Currency","2001/10/19",1240.00
"Currency","2001/10/18",1251.60
"Currency","2001/10/17",1240.00
"Currency","2001/10/16",1240.00
"Currency","2001/10/15",1258.40
"Currency","2001/10/12",1240.00
"Currency","2001/10/11",1250.00
"Currency","2001/10/10",1236.60
"Currency","2001/10/09",1237.80
"Currency","2001/10/08",1237.40
"Currency","2001/10/05",1235.40
"Currency","2001/10/04",1234.40
"Currency","2001/10/03",1242.40
"Currency","2001/10/02",1251.60
"Currency","2001/10/01",1235.40
"Currency","2001/09/28",1235.40
"Currency","2001/09/27",1231.00
"Currency","2001/09/26",1220.00
"Currency","2001/09/25",1246.00
"Currency","2001/09/24",1274.00
"Currency","2001/09/21",1274.00
"Currency","2001/09/20",1229.40
"Currency","2001/09/19",1239.60
"Currency","2001/09/18",1232.60
"Currency","2001/09/17",1220.00
"Currency","2001/09/14",1274.00
"Currency","2001/09/13",1248.60
"Currency","2001/09/12",1266.60
"Currency","2001/09/11",1255.00
"Currency","2001/09/10",1270.00
"Currency","2001/09/07",1273.00
"Currency","2001/09/06",1274.40
"Currency","2001/09/05",1260.00
"Currency","2001/09/04",1249.00
"Currency","2001/09/03",1235.40
"Currency","2001/08/31",1252.80
"Currency","2001/08/30",1245.00
"Currency","2001/08/29",1250.00
"Currency","2001/08/28",1247.20
"Currency","2001/08/27",1242.60
"Currency","2001/08/24",1246.00
"Currency","2001/08/23",1240.00
"Currency","2001/08/22",1245.20
"Currency","2001/08/21",1220.00
"Currency","2001/08/20",1247.60
"Currency","2001/08/17",1244.00
"Currency","2001/08/16",1250.00
"Currency","2001/08/15",1275.00
"Currency","2001/08/14",1272.00
"Currency","2001/08/13",1274.80
"Currency","2001/08/10",1290.40
"Currency","2001/08/09",1296.00
"Currency","2001/08/08",1309.20
"Currency","2001/08/07",1296.40
"Currency","2001/08/06",1281.60
"Currency","2001/08/03",1271.80
"Currency","2001/08/02",1268.00
"Currency","2001/08/01",1286.00
"Currency","2001/07/31",1289.40
"Currency","2001/07/30",1283.20
"Currency","2001/07/27",1281.00
"Currency","2001/07/26",1291.80
"Currency","2001/07/25",1297.20
"Currency","2001/07/24",1297.00
"Currency","2001/07/23",1295.40
"Currency","2001/07/20",1296.80
"Currency","2001/07/19",1313.20
"Currency","2001/07/18",1321.40
"Currency","2001/07/17",1316.60
"Currency","2001/07/16",1327.00
"Currency","2001/07/13",1320.40
"Currency","2001/07/12",1320.00
"Currency","2001/07/11",1328.00
"Currency","2001/07/10",1332.00
"Currency","2001/07/09",1312.00
"Currency","2001/07/06",1312.00
"Currency","2001/07/05",1331.00
"Currency","2001/07/04",1330.40
"Currency","2001/07/03",1300.00
"Currency","2001/07/02",1318.00
"Currency","2001/06/29",1323.00
"Currency","2001/06/28",1325.80
"Currency","2001/06/27",1325.00
"Currency","2001/06/26",1322.00
"Currency","2001/06/25",1325.00
"Currency","2001/06/22",1336.20
"Currency","2001/06/21",1341.60
"Currency","2001/06/20",1337.60
"Currency","2001/06/19",1331.40
"Currency","2001/06/18",1320.00
"Currency","2001/06/15",1340.00
"Currency","2001/06/14",1351.60
"Currency","2001/06/13",1360.20
"Currency","2001/06/12",1357.20
"Currency","2001/06/11",1356.60
"Currency","2001/06/08",1357.20
"Currency","2001/06/07",1346.60
"Currency","2001/06/06",1363.00
"Currency","2001/06/05",1359.40
"Currency","2001/06/04",1310.00
"Currency","2001/06/01",1343.60
"Currency","2001/05/31",1341.20
"Currency","2001/05/30",1300.00
"Currency","2001/05/29",1349.40
"Currency","2001/05/28",1310.00
"Currency","2001/05/25",1308.00
"Currency","2001/05/24",1310.00
"Currency","2001/05/23",1331.00
"Currency","2001/05/22",1317.80
"Currency","2001/05/21",1300.00
"Currency","2001/05/18",1316.20
"Currency","2001/05/17",1340.80
"Currency","2001/05/16",1346.00
"Currency","2001/05/15",1310.00
"Currency","2001/05/14",1338.00
"Currency","2001/05/11",1332.40
"Currency","2001/05/10",1335.20
"Currency","2001/05/09",1327.00
"Currency","2001/05/08",1326.60
"Currency","2001/05/07",1324.80
"Currency","2001/05/04",1319.20
"Currency","2001/05/03",1321.20
"Currency","2001/05/02",1304.40
"Currency","2001/05/01",1295.00
"Currency","2001/04/30",1295.00
"Currency","2001/04/27",1320.00
"Currency","2001/04/26",1320.00
"Currency","2001/04/25",1313.40
"Currency","2001/04/24",1300.40
"Currency","2001/04/23",1313.80
"Currency","2001/04/20",1264.00
"Currency","2001/04/19",1270.00
"Currency","2001/04/18",1274.00
"Currency","2001/04/17",1290.00
"Currency","2001/04/16",1338.20
"Currency","2001/04/13",1338.20
"Currency","2001/04/12",1332.00
"Currency","2001/04/11",1320.00
"Currency","2001/04/10",1313.60
"Currency","2001/04/09",1319.60
"Currency","2001/04/06",1307.60
"Currency","2001/04/05",1321.20
"Currency","2001/04/04",1339.20
"Currency","2001/04/03",1280.00
"Currency","2001/04/02",1340.00
"Currency","2001/03/30",1270.00
"Currency","2001/03/29",1298.00
"Currency","2001/03/28",1320.60
