,Unnamed: 0,country,product,currency,unit,month,year,avg_price
366,366,Afghanistan,Rice (low quality),AFN,KG,7,2017,45.121875
367,367,Afghanistan,Rice (low quality),AFN,KG,8,2017,45.2875
368,368,Afghanistan,Rice (low quality),AFN,KG,9,2017,45.1875
369,369,Afghanistan,Rice (low quality),AFN,KG,10,2017,44.7625
370,370,Afghanistan,Rice (low quality),AFN,KG,11,2017,UNKNOWN
371,371,Afghanistan,Rice (low quality),AFN,KG,12,2017,UNKNOWN
372,372,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,1,2000,83124.91666666667
373,373,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,2,2000,85833.25
374,374,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,3,2000,82569.41666666667
375,375,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,4,2000,87722.2
376,376,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,5,2000,89166.66666666667
377,377,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,6,2000,86277.76666666666
378,378,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,7,2000,85277.75
379,379,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,8,2000,85388.86666666667
380,380,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,9,2000,85277.75
381,381,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,10,2000,86527.75
382,382,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,11,2000,86666.63333333333
383,383,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,12,2000,83333.33333333333
384,384,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,1,2001,84111.13333333333
385,385,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,2,2001,82405.20833333333
386,386,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,3,2001,82083.33333333333
387,387,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,4,2001,82222.20833333333
388,388,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,5,2001,81722.23333333334
389,389,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,6,2001,81250.0
390,390,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,7,2001,81666.66666666667
391,391,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,8,2001,81055.56666666667
392,392,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,9,2001,81944.44445
393,393,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,10,2001,76500.0
394,394,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,11,2001,68500.0
395,395,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,12,2001,61415.0
396,396,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,1,2002,57888.833333333336
397,397,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,2,2002,62194.5
398,398,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,3,2002,66000.0
399,399,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,4,2002,65083.333333333336
400,400,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,5,2002,68611.16666666667
401,401,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,6,2002,75694.5
402,402,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,7,2002,82916.66666666667
403,403,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,8,2002,82055.5
404,404,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,9,2002,90416.66666666667
405,405,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,10,2002,96583.33333333333
406,406,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,11,2002,101750.0
407,407,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,12,2002,102986.16666666667
408,408,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,1,2014,UNKNOWN
409,409,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,2,2014,251.25
410,410,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,3,2014,UNKNOWN
411,411,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,4,2014,UNKNOWN
412,412,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,5,2014,UNKNOWN
413,413,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,6,2014,UNKNOWN
414,414,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,7,2014,297.5
415,415,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,8,2014,288.125
416,416,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,9,2014,285.0
417,417,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,10,2014,283.75
418,418,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,11,2014,282.5
419,419,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,12,2014,276.875
420,420,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,1,2015,251.25
421,421,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,2,2015,251.25
422,422,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,3,2015,255.9375
423,423,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,4,2015,277.8125
424,424,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,5,2015,280.9375
425,425,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,6,2015,282.5
426,426,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,7,2015,282.5
427,427,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,8,2015,282.5
428,428,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,9,2015,284.125
429,429,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,10,2015,277.8125
430,430,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,11,2015,271.5625
431,431,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,12,2015,260.625
432,432,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,1,2016,252.8125
433,433,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,2,2016,246.5625
434,434,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,3,2016,257.5
435,435,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,4,2016,270.0
436,436,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,5,2016,288.75
437,437,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,6,2016,301.25
438,438,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,7,2016,301.25
439,439,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,8,2016,301.25
440,440,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,9,2016,301.25
441,441,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,10,2016,298.125
442,442,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,11,2016,301.5625
443,443,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,12,2016,300.0
444,444,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,1,2017,300.0
445,445,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,2,2017,300.0
446,446,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,3,2017,304.6875
447,447,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,4,2017,306.25
448,448,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,5,2017,325.0
449,449,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,6,2017,332.8125
450,450,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,7,2017,342.1875
451,451,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,8,2017,334.375
452,452,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,9,2017,326.5625
453,453,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,10,2017,332.8125
454,454,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,11,2017,UNKNOWN
455,455,Afghanistan,"Wage (non-qualified labour, non-agricultural)",AFN,KG,12,2017,UNKNOWN
456,456,Afghanistan,Wage (qualified labour),AFN,KG,1,2014,UNKNOWN
457,457,Afghanistan,Wage (qualified labour),AFN,KG,2,2014,662.5
458,458,Afghanistan,Wage (qualified labour),AFN,KG,3,2014,UNKNOWN
459,459,Afghanistan,Wage (qualified labour),AFN,KG,4,2014,UNKNOWN
460,460,Afghanistan,Wage (qualified labour),AFN,KG,5,2014,UNKNOWN
461,461,Afghanistan,Wage (qualified labour),AFN,KG,6,2014,UNKNOWN
462,462,Afghanistan,Wage (qualified labour),AFN,KG,7,2014,748.4375
463,463,Afghanistan,Wage (qualified labour),AFN,KG,8,2014,731.25
464,464,Afghanistan,Wage (qualified labour),AFN,KG,9,2014,725.0
465,465,Afghanistan,Wage (qualified labour),AFN,KG,10,2014,725.0
466,466,Afghanistan,Wage (qualified labour),AFN,KG,11,2014,725.0
467,467,Afghanistan,Wage (qualified labour),AFN,KG,12,2014,703.125
468,468,Afghanistan,Wage (qualified labour),AFN,KG,1,2015,662.5
469,469,Afghanistan,Wage (qualified labour),AFN,KG,2,2015,662.5
470,470,Afghanistan,Wage (qualified labour),AFN,KG,3,2015,653.125
471,471,Afghanistan,Wage (qualified labour),AFN,KG,4,2015,660.9375
472,472,Afghanistan,Wage (qualified labour),AFN,KG,5,2015,657.8125
473,473,Afghanistan,Wage (qualified labour),AFN,KG,6,2015,656.25
474,474,Afghanistan,Wage (qualified labour),AFN,KG,7,2015,653.125
475,475,Afghanistan,Wage (qualified labour),AFN,KG,8,2015,637.5
476,476,Afghanistan,Wage (qualified labour),AFN,KG,9,2015,625.0
477,477,Afghanistan,Wage (qualified labour),AFN,KG,10,2015,614.0625
478,478,Afghanistan,Wage (qualified labour),AFN,KG,11,2015,610.9375
479,479,Afghanistan,Wage (qualified labour),AFN,KG,12,2015,590.625
480,480,Afghanistan,Wage (qualified labour),AFN,KG,1,2016,587.5
481,481,Afghanistan,Wage (qualified labour),AFN,KG,2,2016,587.5
482,482,Afghanistan,Wage (qualified labour),AFN,KG,3,2016,587.5
483,483,Afghanistan,Wage (qualified labour),AFN,KG,4,2016,600.0
484,484,Afghanistan,Wage (qualified labour),AFN,KG,5,2016,637.5
485,485,Afghanistan,Wage (qualified labour),AFN,KG,6,2016,637.5
486,486,Afghanistan,Wage (qualified labour),AFN,KG,7,2016,637.5
487,487,Afghanistan,Wage (qualified labour),AFN,KG,8,2016,675.0
488,488,Afghanistan,Wage (qualified labour),AFN,KG,9,2016,675.0
489,489,Afghanistan,Wage (qualified labour),AFN,KG,10,2016,668.75
490,490,Afghanistan,Wage (qualified labour),AFN,KG,11,2016,665.625
491,491,Afghanistan,Wage (qualified labour),AFN,KG,12,2016,656.25
492,492,Afghanistan,Wage (qualified labour),AFN,KG,1,2017,668.75
493,493,Afghanistan,Wage (qualified labour),AFN,KG,2,2017,657.8125
494,494,Afghanistan,Wage (qualified labour),AFN,KG,3,2017,662.5
495,495,Afghanistan,Wage (qualified labour),AFN,KG,4,2017,675.0
496,496,Afghanistan,Wage (qualified labour),AFN,KG,5,2017,690.625
497,497,Afghanistan,Wage (qualified labour),AFN,KG,6,2017,696.875
498,498,Afghanistan,Wage (qualified labour),AFN,KG,7,2017,718.75
499,499,Afghanistan,Wage (qualified labour),AFN,KG,8,2017,723.4375
500,500,Afghanistan,Wage (qualified labour),AFN,KG,9,2017,712.5
501,501,Afghanistan,Wage (qualified labour),AFN,KG,10,2017,703.125
502,502,Afghanistan,Wage (qualified labour),AFN,KG,11,2017,UNKNOWN
503,503,Afghanistan,Wage (qualified labour),AFN,KG,12,2017,UNKNOWN
504,504,Afghanistan,Wheat,AFN,KG,1,2003,7.0
505,505,Afghanistan,Wheat,AFN,KG,2,2003,7.166666666666667
506,506,Afghanistan,Wheat,AFN,KG,3,2003,7.333333333333333
507,507,Afghanistan,Wheat,AFN,KG,4,2003,7.0
508,508,Afghanistan,Wheat,AFN,KG,5,2003,6.333333333333333
509,509,Afghanistan,Wheat,AFN,KG,6,2003,7.0
510,510,Afghanistan,Wheat,AFN,KG,7,2003,6.833333333333333
511,511,Afghanistan,Wheat,AFN,KG,8,2003,6.9316666666666675
512,512,Afghanistan,Wheat,AFN,KG,9,2003,7.243333333333333
513,513,Afghanistan,Wheat,AFN,KG,10,2003,7.266666666666667
514,514,Afghanistan,Wheat,AFN,KG,11,2003,7.390416666666666
515,515,Afghanistan,Wheat,AFN,KG,12,2003,7.573333333333333
516,516,Afghanistan,Wheat,AFN,KG,1,2004,7.683333333333334
517,517,Afghanistan,Wheat,AFN,KG,2,2004,7.797083333333333
518,518,Afghanistan,Wheat,AFN,KG,3,2004,8.385725
519,519,Afghanistan,Wheat,AFN,KG,4,2004,8.404375
520,520,Afghanistan,Wheat,AFN,KG,5,2004,8.054599999999999
521,521,Afghanistan,Wheat,AFN,KG,6,2004,8.987499999999999
522,522,Afghanistan,Wheat,AFN,KG,7,2004,9.24125
523,523,Afghanistan,Wheat,AFN,KG,8,2004,9.66875
524,524,Afghanistan,Wheat,AFN,KG,9,2004,8.99515
525,525,Afghanistan,Wheat,AFN,KG,10,2004,10.076875
526,526,Afghanistan,Wheat,AFN,KG,11,2004,10.356562499999999
527,527,Afghanistan,Wheat,AFN,KG,12,2004,10.4178125
528,528,Afghanistan,Wheat,AFN,KG,1,2005,11.09625
529,529,Afghanistan,Wheat,AFN,KG,2,2005,11.1984375
530,530,Afghanistan,Wheat,AFN,KG,3,2005,11.2378125
531,531,Afghanistan,Wheat,AFN,KG,4,2005,11.215625000000001
532,532,Afghanistan,Wheat,AFN,KG,5,2005,11.2065625
533,533,Afghanistan,Wheat,AFN,KG,6,2005,10.895625
534,534,Afghanistan,Wheat,AFN,KG,7,2005,10.650625000000002
535,535,Afghanistan,Wheat,AFN,KG,8,2005,10.8315625
536,536,Afghanistan,Wheat,AFN,KG,9,2005,11.111874999999998
537,537,Afghanistan,Wheat,AFN,KG,10,2005,11.1703125
538,538,Afghanistan,Wheat,AFN,KG,11,2005,11.12125
539,539,Afghanistan,Wheat,AFN,KG,12,2005,11.235312500000003
540,540,Afghanistan,Wheat,AFN,KG,1,2006,11.53607142857143
541,541,Afghanistan,Wheat,AFN,KG,2,2006,11.518571428571425
542,542,Afghanistan,Wheat,AFN,KG,3,2006,11.694642857142856
543,543,Afghanistan,Wheat,AFN,KG,4,2006,11.62857142857143
544,544,Afghanistan,Wheat,AFN,KG,5,2006,11.743750000000002
545,545,Afghanistan,Wheat,AFN,KG,6,2006,11.821875000000002
546,546,Afghanistan,Wheat,AFN,KG,7,2006,11.562500000000002
547,547,Afghanistan,Wheat,AFN,KG,8,2006,11.956944444444446
548,548,Afghanistan,Wheat,AFN,KG,9,2006,12.157500000000002
549,549,Afghanistan,Wheat,AFN,KG,10,2006,12.486111111111112
550,550,Afghanistan,Wheat,AFN,KG,11,2006,12.68887777777778
551,551,Afghanistan,Wheat,AFN,KG,12,2006,12.58125
552,552,Afghanistan,Wheat,AFN,KG,1,2007,12.881250000000001
553,553,Afghanistan,Wheat,AFN,KG,2,2007,12.656249999999998
554,554,Afghanistan,Wheat,AFN,KG,3,2007,12.692187500000001
555,555,Afghanistan,Wheat,AFN,KG,4,2007,12.75625
556,556,Afghanistan,Wheat,AFN,KG,5,2007,13.2375
557,557,Afghanistan,Wheat,AFN,KG,6,2007,13.769444444444444
558,558,Afghanistan,Wheat,AFN,KG,7,2007,13.830555555555556
559,559,Afghanistan,Wheat,AFN,KG,8,2007,13.955555555555556
560,560,Afghanistan,Wheat,AFN,KG,9,2007,14.095833333333333
561,561,Afghanistan,Wheat,AFN,KG,10,2007,14.955000000000002
562,562,Afghanistan,Wheat,AFN,KG,11,2007,16.14375
563,563,Afghanistan,Wheat,AFN,KG,12,2007,17.660000000000004
564,564,Afghanistan,Wheat,AFN,KG,1,2008,21.313888888888886
565,565,Afghanistan,Wheat,AFN,KG,2,2008,21.275
566,566,Afghanistan,Wheat,AFN,KG,3,2008,22.21944444444445
567,567,Afghanistan,Wheat,AFN,KG,4,2008,30.83055555555556
568,568,Afghanistan,Wheat,AFN,KG,5,2008,34.704166666666666
569,569,Afghanistan,Wheat,AFN,KG,6,2008,29.46722222222222
570,570,Afghanistan,Wheat,AFN,KG,7,2008,29.594166666666663
571,571,Afghanistan,Wheat,AFN,KG,8,2008,31.21527777777778
572,572,Afghanistan,Wheat,AFN,KG,9,2008,32.24638888888889
573,573,Afghanistan,Wheat,AFN,KG,10,2008,30.119999999999997
574,574,Afghanistan,Wheat,AFN,KG,11,2008,28.333333333333332
575,575,Afghanistan,Wheat,AFN,KG,12,2008,26.4065625
576,576,Afghanistan,Wheat,AFN,KG,1,2009,24.776111111111113
577,577,Afghanistan,Wheat,AFN,KG,2,2009,21.929722222222225
578,578,Afghanistan,Wheat,AFN,KG,3,2009,20.91222222222222
579,579,Afghanistan,Wheat,AFN,KG,4,2009,20.010277777777777
580,580,Afghanistan,Wheat,AFN,KG,5,2009,20.22277777777778
581,581,Afghanistan,Wheat,AFN,KG,6,2009,18.31888888888889
582,582,Afghanistan,Wheat,AFN,KG,7,2009,17.552222222222223
583,583,Afghanistan,Wheat,AFN,KG,8,2009,16.717499999999998
584,584,Afghanistan,Wheat,AFN,KG,9,2009,16.5
585,585,Afghanistan,Wheat,AFN,KG,10,2009,16.3212
586,586,Afghanistan,Wheat,AFN,KG,11,2009,15.984277777777777
587,587,Afghanistan,Wheat,AFN,KG,12,2009,15.752500000000001
588,588,Afghanistan,Wheat,AFN,KG,1,2010,14.652777777777779
589,589,Afghanistan,Wheat,AFN,KG,2,2010,14.42361111111111
590,590,Afghanistan,Wheat,AFN,KG,3,2010,14.215555555555556
591,591,Afghanistan,Wheat,AFN,KG,4,2010,13.625
592,592,Afghanistan,Wheat,AFN,KG,5,2010,13.147222222222222
593,593,Afghanistan,Wheat,AFN,KG,6,2010,13.216666666666665
594,594,Afghanistan,Wheat,AFN,KG,7,2010,13.970833333333333
595,595,Afghanistan,Wheat,AFN,KG,8,2010,15.197777777777778
596,596,Afghanistan,Wheat,AFN,KG,9,2010,15.766666666666667
597,597,Afghanistan,Wheat,AFN,KG,10,2010,15.838055555555558
598,598,Afghanistan,Wheat,AFN,KG,11,2010,16.204166666666666
599,599,Afghanistan,Wheat,AFN,KG,12,2010,17.5515625
600,600,Afghanistan,Wheat,AFN,KG,1,2011,18.284375
601,601,Afghanistan,Wheat,AFN,KG,2,2011,17.953125
602,602,Afghanistan,Wheat,AFN,KG,3,2011,18.22857142857143
603,603,Afghanistan,Wheat,AFN,KG,4,2011,18.685714285714287
604,604,Afghanistan,Wheat,AFN,KG,5,2011,19.575
605,605,Afghanistan,Wheat,AFN,KG,6,2011,19.342812499999997
606,606,Afghanistan,Wheat,AFN,KG,7,2011,20.658749999999998
607,607,Afghanistan,Wheat,AFN,KG,8,2011,20.645
608,608,Afghanistan,Wheat,AFN,KG,9,2011,20.4078125
609,609,Afghanistan,Wheat,AFN,KG,10,2011,20.480833333333333
610,610,Afghanistan,Wheat,AFN,KG,11,2011,20.597916666666666
611,611,Afghanistan,Wheat,AFN,KG,12,2011,20.21875
612,612,Afghanistan,Wheat,AFN,KG,1,2012,19.9015625
613,613,Afghanistan,Wheat,AFN,KG,2,2012,19.6684375
614,614,Afghanistan,Wheat,AFN,KG,3,2012,19.6103125
615,615,Afghanistan,Wheat,AFN,KG,4,2012,18.878125
616,616,Afghanistan,Wheat,AFN,KG,5,2012,18.5003125
617,617,Afghanistan,Wheat,AFN,KG,6,2012,18.18125
618,618,Afghanistan,Wheat,AFN,KG,7,2012,18.440625
619,619,Afghanistan,Wheat,AFN,KG,8,2012,18.678125
620,620,Afghanistan,Wheat,AFN,KG,9,2012,19.295825
621,621,Afghanistan,Wheat,AFN,KG,10,2012,20.690625
622,622,Afghanistan,Wheat,AFN,KG,11,2012,21.44375
623,623,Afghanistan,Wheat,AFN,KG,12,2012,21.4625
624,624,Afghanistan,Wheat,AFN,KG,1,2013,21.909375
625,625,Afghanistan,Wheat,AFN,KG,2,2013,21.904375
626,626,Afghanistan,Wheat,AFN,KG,3,2013,22.01875
627,627,Afghanistan,Wheat,AFN,KG,4,2013,21.840625
628,628,Afghanistan,Wheat,AFN,KG,5,2013,21.834375
629,629,Afghanistan,Wheat,AFN,KG,6,2013,UNKNOWN
630,630,Afghanistan,Wheat,AFN,KG,7,2013,21.10625
631,631,Afghanistan,Wheat,AFN,KG,8,2013,21.15
632,632,Afghanistan,Wheat,AFN,KG,9,2013,21.53125
633,633,Afghanistan,Wheat,AFN,KG,10,2013,21.575937500000002
634,634,Afghanistan,Wheat,AFN,KG,11,2013,22.425
635,635,Afghanistan,Wheat,AFN,KG,12,2013,22.721875000000004
636,636,Afghanistan,Wheat,AFN,KG,1,2014,23.205625
637,637,Afghanistan,Wheat,AFN,KG,2,2014,23.81125
638,638,Afghanistan,Wheat,AFN,KG,3,2014,24.41875
639,639,Afghanistan,Wheat,AFN,KG,4,2014,25.184375
640,640,Afghanistan,Wheat,AFN,KG,5,2014,25.49375
641,641,Afghanistan,Wheat,AFN,KG,6,2014,24.675
642,642,Afghanistan,Wheat,AFN,KG,7,2014,23.615625
643,643,Afghanistan,Wheat,AFN,KG,8,2014,24.103125
644,644,Afghanistan,Wheat,AFN,KG,9,2014,23.75625
645,645,Afghanistan,Wheat,AFN,KG,10,2014,23.865625
646,646,Afghanistan,Wheat,AFN,KG,11,2014,24.4646875
647,647,Afghanistan,Wheat,AFN,KG,12,2014,24.7359375
648,648,Afghanistan,Wheat,AFN,KG,1,2015,24.796875
649,649,Afghanistan,Wheat,AFN,KG,2,2015,24.01875
650,650,Afghanistan,Wheat,AFN,KG,3,2015,23.75625
651,651,Afghanistan,Wheat,AFN,KG,4,2015,23.3125
652,652,Afghanistan,Wheat,AFN,KG,5,2015,22.896874999999998
653,653,Afghanistan,Wheat,AFN,KG,6,2015,22.309375000000003
654,654,Afghanistan,Wheat,AFN,KG,7,2015,22.33625
655,655,Afghanistan,Wheat,AFN,KG,8,2015,22.260624999999997
656,656,Afghanistan,Wheat,AFN,KG,9,2015,22.712500000000002
657,657,Afghanistan,Wheat,AFN,KG,10,2015,23.646875
658,658,Afghanistan,Wheat,AFN,KG,11,2015,24.31875
659,659,Afghanistan,Wheat,AFN,KG,12,2015,24.646875
660,660,Afghanistan,Wheat,AFN,KG,1,2016,25.1125
661,661,Afghanistan,Wheat,AFN,KG,2,2016,24.984375
662,662,Afghanistan,Wheat,AFN,KG,3,2016,24.605625
663,663,Afghanistan,Wheat,AFN,KG,4,2016,24.275
664,664,Afghanistan,Wheat,AFN,KG,5,2016,24.034375
665,665,Afghanistan,Wheat,AFN,KG,6,2016,24.15625
666,666,Afghanistan,Wheat,AFN,KG,7,2016,24.084375
667,667,Afghanistan,Wheat,AFN,KG,8,2016,23.49375
668,668,Afghanistan,Wheat,AFN,KG,9,2016,23.571875
669,669,Afghanistan,Wheat,AFN,KG,10,2016,23.30625
670,670,Afghanistan,Wheat,AFN,KG,11,2016,23.5140625
671,671,Afghanistan,Wheat,AFN,KG,12,2016,23.7625
672,672,Afghanistan,Wheat,AFN,KG,1,2017,23.443749999999998
673,673,Afghanistan,Wheat,AFN,KG,2,2017,23.503125
674,674,Afghanistan,Wheat,AFN,KG,3,2017,23.69375
675,675,Afghanistan,Wheat,AFN,KG,4,2017,23.54375
676,676,Afghanistan,Wheat,AFN,KG,5,2017,23.615625
677,677,Afghanistan,Wheat,AFN,KG,6,2017,23.84375
678,678,Afghanistan,Wheat,AFN,KG,7,2017,23.5390625
679,679,Afghanistan,Wheat,AFN,KG,8,2017,23.3609375
680,680,Afghanistan,Wheat,AFN,KG,9,2017,23.253125
681,681,Afghanistan,Wheat,AFN,KG,10,2017,23.36875
682,682,Afghanistan,Wheat,AFN,KG,11,2017,UNKNOWN
683,683,Afghanistan,Wheat,AFN,KG,12,2017,UNKNOWN
39300,39300,Iran  (Islamic Republic of),Eggs,IRR,KG,1,2012,UNKNOWN
39301,39301,Iran  (Islamic Republic of),Eggs,IRR,KG,2,2012,UNKNOWN
39302,39302,Iran  (Islamic Republic of),Eggs,IRR,KG,3,2012,UNKNOWN
39303,39303,Iran  (Islamic Republic of),Eggs,IRR,KG,4,2012,52760.0
39304,39304,Iran  (Islamic Republic of),Eggs,IRR,KG,5,2012,40210.0
39305,39305,Iran  (Islamic Republic of),Eggs,IRR,KG,6,2012,40890.0
39306,39306,Iran  (Islamic Republic of),Eggs,IRR,KG,7,2012,52720.0
39307,39307,Iran  (Islamic Republic of),Eggs,IRR,KG,8,2012,48410.0
39308,39308,Iran  (Islamic Republic of),Eggs,IRR,KG,9,2012,73940.0
39309,39309,Iran  (Islamic Republic of),Eggs,IRR,KG,10,2012,73490.0
