"Indicator","Time","Value (USD/IDR)"
"Currency","2002/10/14",9345.00
"Currency","2002/10/11",9007.00
"Currency","2002/10/10",9010.00
"Currency","2002/10/09",8993.00
"Currency","2002/10/08",9005.00
"Currency","2002/10/07",9015.00
"Currency","2002/10/04",9020.00
"Currency","2002/10/03",9015.00
"Currency","2002/10/02",9007.00
"Currency","2002/10/01",9010.00
"Currency","2002/09/30",9000.00
"Currency","2002/09/27",9018.00
"Currency","2002/09/26",9010.00
"Currency","2002/09/25",9023.00
"Currency","2002/09/24",9035.00
"Currency","2002/09/23",9090.00
"Currency","2002/09/20",9033.00
"Currency","2002/09/19",9025.00
"Currency","2002/09/18",9000.00
"Currency","2002/09/17",9060.00
"Currency","2002/09/16",9050.00
"Currency","2002/09/13",8975.00
"Currency","2002/09/12",8920.00
"Currency","2002/09/11",8890.00
"Currency","2002/09/10",8870.00
"Currency","2002/09/09",8825.00
"Currency","2002/09/05",8865.00
"Currency","2002/09/04",8870.00
"Currency","2002/09/03",8840.00
"Currency","2002/09/02",8851.00
"Currency","2002/08/30",8855.00
"Currency","2002/08/29",8865.00
"Currency","2002/08/28",8885.00
"Currency","2002/08/27",8888.00
"Currency","2002/08/26",8930.00
"Currency","2002/08/23",8888.00
"Currency","2002/08/22",8865.00
"Currency","2002/08/21",8875.00
"Currency","2002/08/20",8850.00
"Currency","2002/08/19",8848.00
"Currency","2002/08/16",8815.00
"Currency","2002/08/15",8860.00
"Currency","2002/08/14",8755.00
"Currency","2002/08/13",8875.00
"Currency","2002/08/12",8850.00
"Currency","2002/08/09",8970.00
"Currency","2002/08/08",8965.00
"Currency","2002/08/07",9060.00
"Currency","2002/08/06",9085.00
"Currency","2002/08/05",9088.00
"Currency","2002/08/02",9070.00
"Currency","2002/08/01",9155.00
"Currency","2002/07/31",9065.00
"Currency","2002/07/30",9115.00
"Currency","2002/07/29",9250.00
"Currency","2002/07/26",9150.00
"Currency","2002/07/25",9005.00
"Currency","2002/07/24",9063.00
"Currency","2002/07/23",9025.00
"Currency","2002/07/22",8818.00
"Currency","2002/07/19",8775.00
"Currency","2002/07/18",8910.00
"Currency","2002/07/17",8965.00
"Currency","2002/07/16",9050.00
"Currency","2002/07/15",9048.00
"Currency","2002/07/12",9075.00
"Currency","2002/07/11",9135.00
"Currency","2002/07/10",8905.00
"Currency","2002/07/09",8910.00
"Currency","2002/07/08",8900.00
"Currency","2002/07/05",8860.00
"Currency","2002/07/04",8855.00
"Currency","2002/07/03",8965.00
"Currency","2002/07/02",8805.00
"Currency","2002/07/01",8700.00
"Currency","2002/06/28",8713.00
"Currency","2002/06/27",8630.00
"Currency","2002/06/26",8680.00
"Currency","2002/06/25",8581.00
"Currency","2002/06/24",8585.00
"Currency","2002/06/21",8630.00
"Currency","2002/06/20",8598.00
"Currency","2002/06/19",8625.00
"Currency","2002/06/18",8655.00
"Currency","2002/06/17",8688.00
"Currency","2002/06/14",8660.00
"Currency","2002/06/13",8751.00
"Currency","2002/06/12",8725.00
"Currency","2002/06/11",8760.00
"Currency","2002/06/10",8740.00
"Currency","2002/06/07",8875.00
"Currency","2002/06/06",9045.00
"Currency","2002/06/05",8925.00
"Currency","2002/06/04",8650.00
"Currency","2002/06/03",8545.00
"Currency","2002/05/31",8830.00
"Currency","2002/05/30",8843.00
"Currency","2002/05/29",8850.00
"Currency","2002/05/28",8860.00
"Currency","2002/05/27",8905.00
"Currency","2002/05/24",8945.00
"Currency","2002/05/23",8935.00
"Currency","2002/05/22",9065.00
"Currency","2002/05/21",9035.00
"Currency","2002/05/20",9040.00
"Currency","2002/05/17",9090.00
"Currency","2002/05/16",9150.00
"Currency","2002/05/15",9235.00
"Currency","2002/05/14",9270.00
"Currency","2002/05/13",9277.00
"Currency","2002/05/10",9285.00
"Currency","2002/05/09",9275.00
"Currency","2002/05/08",9290.00
"Currency","2002/05/07",9285.00
"Currency","2002/05/06",9280.00
"Currency","2002/05/03",9310.00
"Currency","2002/05/02",9340.00
"Currency","2002/05/01",9315.00
"Currency","2002/04/30",9330.00
"Currency","2002/04/29",9325.00
"Currency","2002/04/26",9305.00
"Currency","2002/04/25",9370.00
"Currency","2002/04/24",9325.00
"Currency","2002/04/23",9415.00
"Currency","2002/04/19",9352.00
"Currency","2002/04/18",9390.00
"Currency","2002/04/17",9430.00
"Currency","2002/04/16",9450.00
"Currency","2002/04/15",9395.00
"Currency","2002/04/12",9550.00
"Currency","2002/04/11",9545.00
"Currency","2002/04/10",9575.00
"Currency","2002/04/09",9675.00
"Currency","2002/04/08",9560.00
"Currency","2002/04/05",9550.00
"Currency","2002/04/04",9655.00
"Currency","2002/04/03",9803.00
"Currency","2002/04/02",9790.00
"Currency","2002/04/01",9745.00
"Currency","2002/03/28",9825.00
"Currency","2002/03/27",9660.00
"Currency","2002/03/26",9575.00
"Currency","2002/03/25",9705.00
"Currency","2002/03/22",9825.00
"Currency","2002/03/21",9870.00
"Currency","2002/03/20",9895.00
"Currency","2002/03/19",9975.00
"Currency","2002/03/18",9970.00
"Currency","2002/03/15",9995.00
"Currency","2002/03/13",9975.00
"Currency","2002/03/12",9970.00
"Currency","2002/03/11",9950.00
"Currency","2002/03/08",10015.00
"Currency","2002/03/07",9943.00
"Currency","2002/03/06",9955.00
"Currency","2002/03/05",9985.00
"Currency","2002/03/04",10080.00
"Currency","2002/03/01",10100.00
"Currency","2002/02/28",10151.00
"Currency","2002/02/27",10190.00
"Currency","2002/02/26",10175.00
"Currency","2002/02/25",10180.00
"Currency","2002/02/22",10210.00
"Currency","2002/02/21",10205.00
"Currency","2002/02/20",10195.00
"Currency","2002/02/19",10175.00
"Currency","2002/02/18",10280.00
"Currency","2002/02/15",10245.00
"Currency","2002/02/14",10230.00
"Currency","2002/02/13",10188.00
"Currency","2002/02/12",10170.00
"Currency","2002/02/11",10210.00
"Currency","2002/02/08",10250.00
"Currency","2002/02/07",10270.00
"Currency","2002/02/06",10320.00
"Currency","2002/02/05",10310.00
"Currency","2002/02/04",10300.00
"Currency","2002/02/01",10330.00
"Currency","2002/01/31",10313.00
"Currency","2002/01/30",10370.00
"Currency","2002/01/29",10290.00
"Currency","2002/01/28",10385.00
"Currency","2002/01/25",10435.00
"Currency","2002/01/24",10395.00
"Currency","2002/01/23",10408.00
"Currency","2002/01/22",10395.00
"Currency","2002/01/21",10393.00
"Currency","2002/01/18",10390.00
"Currency","2002/01/17",10395.00
"Currency","2002/01/16",10385.00
"Currency","2002/01/15",10393.00
"Currency","2002/01/14",10413.00
"Currency","2002/01/11",10430.00
"Currency","2002/01/09",10420.00
"Currency","2002/01/08",10430.00
"Currency","2002/01/07",10380.00
"Currency","2002/01/04",10415.00
"Currency","2002/01/03",10370.00
"Currency","2002/01/02",10415.00
"Currency","2002/01/01",10400.00
"Currency","2001/12/31",10400.00
"Currency","2001/12/28",10475.00
"Currency","2001/12/27",10425.00
"Currency","2001/12/26",10188.00
"Currency","2001/12/24",10190.00
"Currency","2001/12/21",10160.00
"Currency","2001/12/20",10100.00
"Currency","2001/12/19",10105.00
"Currency","2001/12/18",10155.00
"Currency","2001/12/17",10205.00
"Currency","2001/12/14",10195.00
"Currency","2001/12/13",10113.00
"Currency","2001/12/12",10025.00
"Currency","2001/12/11",10165.00
"Currency","2001/12/10",10233.00
"Currency","2001/12/07",10365.00
"Currency","2001/12/06",10400.00
"Currency","2001/12/05",10470.00
"Currency","2001/12/03",10455.00
"Currency","2001/11/30",10465.00
"Currency","2001/11/29",10415.00
"Currency","2001/11/28",10400.00
"Currency","2001/11/27",10430.00
"Currency","2001/11/26",10350.00
"Currency","2001/11/23",10500.00
"Currency","2001/11/22",10550.00
"Currency","2001/11/21",10440.00
"Currency","2001/11/20",10535.00
"Currency","2001/11/19",10570.00
"Currency","2001/11/16",10625.00
"Currency","2001/11/15",10630.00
"Currency","2001/11/14",10645.00
"Currency","2001/11/13",10678.00
"Currency","2001/11/12",10611.00
"Currency","2001/11/09",10410.00
"Currency","2001/11/08",10465.00
"Currency","2001/11/07",10638.00
"Currency","2001/11/06",10835.00
"Currency","2001/11/05",10925.00
"Currency","2001/11/02",10675.00
"Currency","2001/11/01",10525.00
"Currency","2001/10/31",10475.00
"Currency","2001/10/30",10400.00
"Currency","2001/10/29",10270.00
"Currency","2001/10/25",10265.00
"Currency","2001/10/24",10235.00
"Currency","2001/10/23",10168.00
"Currency","2001/10/22",10113.00
"Currency","2001/10/19",10090.00
"Currency","2001/10/18",10035.00
"Currency","2001/10/17",10025.00
"Currency","2001/10/16",9995.00
"Currency","2001/10/15",9965.00
"Currency","2001/10/12",9970.00
"Currency","2001/10/11",9940.00
"Currency","2001/10/10",9985.00
"Currency","2001/10/09",10000.00
"Currency","2001/10/08",10163.00
"Currency","2001/10/05",9865.00
"Currency","2001/10/04",9740.00
"Currency","2001/10/03",9915.00
"Currency","2001/10/01",10050.00
"Currency","2001/09/28",9715.00
"Currency","2001/09/27",9670.00
"Currency","2001/09/26",9625.00
