"Indicator","Time","Value (USD/XAF)"
"Currency","2008/09/05",459.85
"Currency","2008/09/04",456.01
"Currency","2008/09/03",453.68
"Currency","2008/09/02",451.71
"Currency","2008/09/01",449.60
"Currency","2008/08/29",445.54
"Currency","2008/08/28",445.54
"Currency","2008/08/27",446.00
"Currency","2008/08/26",447.73
"Currency","2008/08/25",443.87
"Currency","2008/08/22",442.75
"Currency","2008/08/21",440.75
"Currency","2008/08/20",445.38
"Currency","2008/08/19",446.15
"Currency","2008/08/18",446.15
"Currency","2008/08/15",446.54
"Currency","2008/08/14",440.31
"Currency","2008/08/13",441.18
"Currency","2008/08/12",439.95
"Currency","2008/08/11",437.31
"Currency","2008/08/08",436.38
"Currency","2008/08/07",426.59
"Currency","2008/08/06",425.43
"Currency","2008/08/05",423.56
"Currency","2008/08/04",420.22
"Currency","2008/08/01",421.52
"Currency","2008/07/31",420.41
"Currency","2008/07/30",421.63
"Currency","2008/07/29",420.66
"Currency","2008/07/28",416.81
"Currency","2008/07/25",418.59
"Currency","2008/07/24",418.56
"Currency","2008/07/23",417.90
"Currency","2008/07/22",414.20
"Currency","2008/07/21",413.57
"Currency","2008/07/18",413.80
"Currency","2008/07/17",413.00
"Currency","2008/07/16",414.59
"Currency","2008/07/15",410.70
"Currency","2008/07/14",412.61
"Currency","2008/07/11",412.30
"Currency","2008/07/10",415.32
"Currency","2008/07/09",416.99
"Currency","2008/07/08",418.35
"Currency","2008/07/07",418.78
"Currency","2008/07/04",418.02
"Currency","2008/07/03",417.42
"Currency","2008/07/02",413.44
"Currency","2008/07/01",416.36
"Currency","2008/06/30",416.33
"Currency","2008/06/27",416.46
"Currency","2008/06/26",416.52
"Currency","2008/06/25",421.41
"Currency","2008/06/24",420.68
"Currency","2008/06/23",423.59
"Currency","2008/06/20",419.61
"Currency","2008/06/19",423.51
"Currency","2008/06/18",422.74
"Currency","2008/06/17",423.07
"Currency","2008/06/16",424.26
"Currency","2008/06/13",427.51
"Currency","2008/06/12",425.40
"Currency","2008/06/11",422.21
"Currency","2008/06/10",423.67
"Currency","2008/06/09",417.02
"Currency","2008/06/06",416.89
"Currency","2008/06/05",422.20
"Currency","2008/06/04",424.60
"Currency","2008/06/03",424.27
"Currency","2008/06/02",422.42
"Currency","2008/05/30",422.09
"Currency","2008/05/29",422.31
"Currency","2008/05/28",419.74
"Currency","2008/05/27",417.26
"Currency","2008/05/26",415.79
"Currency","2008/05/23",415.99
"Currency","2008/05/22",417.39
"Currency","2008/05/21",416.01
"Currency","2008/05/20",419.47
"Currency","2008/05/19",422.80
"Currency","2008/05/16",421.78
"Currency","2008/05/15",423.81
"Currency","2008/05/14",424.36
"Currency","2008/05/13",423.60
"Currency","2008/05/12",423.15
"Currency","2008/05/09",425.04
"Currency","2008/05/08",425.38
"Currency","2008/05/07",426.00
"Currency","2008/05/06",421.71
"Currency","2008/05/05",423.70
"Currency","2008/05/02",425.82
"Currency","2008/05/01",424.55
"Currency","2008/04/30",421.32
"Currency","2008/04/29",420.27
"Currency","2008/04/28",419.34
"Currency","2008/04/25",418.88
"Currency","2008/04/24",417.79
"Currency","2008/04/23",413.13
"Currency","2008/04/22",410.52
"Currency","2008/04/21",412.07
"Currency","2008/04/18",416.97
"Currency","2008/04/17",412.46
"Currency","2008/04/16",411.24
"Currency","2008/04/15",415.07
"Currency","2008/04/14",414.07
"Currency","2008/04/11",414.63
"Currency","2008/04/10",415.45
"Currency","2008/04/09",415.76
"Currency","2008/04/08",417.60
"Currency","2008/04/07",417.47
"Currency","2008/04/04",416.67
"Currency","2008/04/03",419.54
"Currency","2008/04/02",420.21
"Currency","2008/04/01",420.60
"Currency","2008/03/31",413.97
"Currency","2008/03/28",416.25
"Currency","2008/03/27",415.20
"Currency","2008/03/26",416.22
"Currency","2008/03/25",420.63
"Currency","2008/03/24",426.09
"Currency","2008/03/21",425.49
"Currency","2008/03/20",425.49
"Currency","2008/03/19",419.34
"Currency","2008/03/18",415.57
"Currency","2008/03/17",416.09
"Currency","2008/03/14",420.33
"Currency","2008/03/13",420.98
"Currency","2008/03/12",423.34
"Currency","2008/03/11",427.96
"Currency","2008/03/10",426.79
"Currency","2008/03/07",427.18
"Currency","2008/03/06",427.15
"Currency","2008/03/05",429.61
"Currency","2008/03/04",430.57
"Currency","2008/03/03",431.50
"Currency","2008/02/29",432.09
"Currency","2008/02/28",432.16
"Currency","2008/02/27",434.42
"Currency","2008/02/26",440.75
"Currency","2008/02/25",442.30
"Currency","2008/02/22",442.78
"Currency","2008/02/21",443.49
"Currency","2008/02/20",447.82
"Currency","2008/02/19",444.88
"Currency","2008/02/18",447.72
"Currency","2008/02/15",446.57
"Currency","2008/02/14",448.59
"Currency","2008/02/13",450.38
"Currency","2008/02/12",449.54
"Currency","2008/02/11",452.49
"Currency","2008/02/08",452.49
"Currency","2008/02/07",452.27
"Currency","2008/02/06",447.52
"Currency","2008/02/05",447.98
"Currency","2008/02/04",442.75
"Currency","2008/02/01",442.54
"Currency","2008/01/31",443.03
"Currency","2008/01/30",443.64
"Currency","2008/01/29",444.18
"Currency","2008/01/28",443.34
"Currency","2008/01/25",446.30
"Currency","2008/01/24",445.85
"Currency","2008/01/23",450.62
"Currency","2008/01/22",448.84
"Currency","2008/01/21",453.04
"Currency","2008/01/18",448.53
"Currency","2008/01/17",446.57
"Currency","2008/01/16",446.73
"Currency","2008/01/15",441.61
"Currency","2008/01/14",440.81
"Currency","2008/01/11",443.46
"Currency","2008/01/10",445.15
"Currency","2008/01/09",447.18
"Currency","2008/01/08",445.78
"Currency","2008/01/07",445.69
"Currency","2008/01/04",443.97
"Currency","2008/01/03",445.54
"Currency","2008/01/02",445.45
"Currency","2008/01/01",448.65
"Currency","2007/12/31",448.65
"Currency","2007/12/28",446.09
"Currency","2007/12/27",450.25
"Currency","2007/12/26",452.30
"Currency","2007/12/25",455.41
"Currency","2007/12/24",455.41
"Currency","2007/12/21",456.42
"Currency","2007/12/20",457.28
"Currency","2007/12/19",455.92
"Currency","2007/12/18",455.44
"Currency","2007/12/17",456.23
"Currency","2007/12/14",454.40
"Currency","2007/12/13",449.20
"Currency","2007/12/12",446.88
"Currency","2007/12/11",446.42
"Currency","2007/12/10",445.82
"Currency","2007/12/07",447.64
"Currency","2007/12/06",448.64
"Currency","2007/12/05",447.55
"Currency","2007/12/04",444.61
"Currency","2007/12/03",447.49
"Currency","2007/11/30",446.88
"Currency","2007/11/29",444.06
"Currency","2007/11/28",444.52
"Currency","2007/11/27",441.41
"Currency","2007/11/26",442.03
"Currency","2007/11/23",443.19
"Currency","2007/11/22",441.76
"Currency","2007/11/21",442.51
"Currency","2007/11/20",443.79
"Currency","2007/11/19",447.61
"Currency","2007/11/16",448.28
"Currency","2007/11/15",448.44
"Currency","2007/11/14",446.51
"Currency","2007/11/13",449.20
"Currency","2007/11/12",451.24
"Currency","2007/11/09",446.88
"Currency","2007/11/08",446.57
"Currency","2007/11/07",447.29
"Currency","2007/11/06",450.79
"Currency","2007/11/05",453.30
"Currency","2007/11/02",452.96
"Currency","2007/11/01",454.43
"Currency","2007/10/31",453.40
"Currency","2007/10/30",454.78
"Currency","2007/10/29",455.41
"Currency","2007/10/26",455.95
"Currency","2007/10/25",458.50
"Currency","2007/10/24",461.01
"Currency","2007/10/23",460.59
"Currency","2007/10/22",463.72
"Currency","2007/10/19",460.30
"Currency","2007/10/18",459.37
"Currency","2007/10/17",462.05
"Currency","2007/10/16",463.37
"Currency","2007/10/15",461.14
"Currency","2007/10/12",462.87
"Currency","2007/10/11",460.72
"Currency","2007/10/10",463.13
"Currency","2007/10/09",465.59
"Currency","2007/10/08",466.39
"Currency","2007/10/05",463.82
"Currency","2007/10/04",464.04
"Currency","2007/10/03",463.72
"Currency","2007/10/02",463.45
"Currency","2007/10/01",460.56
"Currency","2007/09/28",461.24
"Currency","2007/09/27",463.52
"Currency","2007/09/26",464.50
"Currency","2007/09/25",464.44
"Currency","2007/09/24",465.46
"Currency","2007/09/21",465.43
"Currency","2007/09/20",465.66
"Currency","2007/09/19",469.96
"Currency","2007/09/18",472.94
"Currency","2007/09/17",473.01
"Currency","2007/09/14",472.98
"Currency","2007/09/13",472.55
"Currency","2007/09/12",472.40
"Currency","2007/09/11",474.14
"Currency","2007/09/10",475.59
"Currency","2007/09/07",476.59
"Currency","2007/09/06",479.09
"Currency","2007/09/05",480.53
"Currency","2007/09/04",482.76
"Currency","2007/09/03",481.93
"Currency","2007/08/31",481.17
"Currency","2007/08/30",481.03
"Currency","2007/08/29",480.64
"Currency","2007/08/28",480.81
"Currency","2007/08/27",480.85
"Currency","2007/08/24",480.96
"Currency","2007/08/23",483.22
"Currency","2007/08/22",485.33
"Currency","2007/08/21",486.27
"Currency","2007/08/20",486.63
"Currency","2007/08/17",485.33
"Currency","2007/08/16",489.46
"Currency","2007/08/15",486.99
"Currency","2007/08/14",483.33
"Currency","2007/08/13",481.77
"Currency","2007/08/10",479.55
"Currency","2007/08/09",478.60
"Currency","2007/08/08",474.72
"Currency","2007/08/07",476.55
"Currency","2007/08/06",475.48
"Currency","2007/08/03",476.52
"Currency","2007/08/02",479.72
"Currency","2007/08/01",479.65
"Currency","2007/07/31",479.20
"Currency","2007/07/30",479.37
"Currency","2007/07/27",480.36
"Currency","2007/07/26",478.12
"Currency","2007/07/25",478.60
"Currency","2007/07/24",474.48
"Currency","2007/07/23",474.72
"Currency","2007/07/20",474.14
"Currency","2007/07/19",474.55
"Currency","2007/07/18",475.03
"Currency","2007/07/17",475.83
"Currency","2007/07/16",476.24
"Currency","2007/07/13",476.21
"Currency","2007/07/12",476.34
"Currency","2007/07/11",476.15
"Currency","2007/07/10",478.12
"Currency","2007/07/09",481.34
"Currency","2007/07/06",481.20
"Currency","2007/07/05",482.33
"Currency","2007/07/04",481.48
"Currency","2007/07/03",481.91
"Currency","2007/07/02",481.31
"Currency","2007/06/29",485.69
"Currency","2007/06/28",487.17
"Currency","2007/06/27",488.37
"Currency","2007/06/26",487.32
"Currency","2007/06/25",487.61
"Currency","2007/06/22",488.48
"Currency","2007/06/21",489.57
"Currency","2007/06/20",488.88
"Currency","2007/06/19",489.21
"Currency","2007/06/18",489.68
"Currency","2007/06/15",490.83
"Currency","2007/06/14",492.73
"Currency","2007/06/13",493.03
"Currency","2007/06/12",492.59
"Currency","2007/06/11",491.55
"Currency","2007/06/08",491.00
"Currency","2007/06/07",487.39
"Currency","2007/06/06",486.16
"Currency","2007/06/05",485.08
"Currency","2007/06/04",486.50
"Currency","2007/06/01",488.84
"Currency","2007/05/31",487.46
"Currency","2007/05/30",488.40
"Currency","2007/05/29",486.48
"Currency","2007/05/28",487.46
"Currency","2007/05/25",487.46
"Currency","2007/05/24",488.22
"Currency","2007/05/23",486.27
"Currency","2007/05/22",487.24
"Currency","2007/05/21",487.42
"Currency","2007/05/18",486.09
"Currency","2007/05/17",486.20
"Currency","2007/05/16",483.26
"Currency","2007/05/15",482.44
"Currency","2007/05/14",484.51
"Currency","2007/05/11",485.08
"Currency","2007/05/10",485.42
"Currency","2007/05/09",484.04
"Currency","2007/05/08",484.94
"Currency","2007/05/07",481.56
"Currency","2007/05/04",482.76
"Currency","2007/05/03",483.54
"Currency","2007/05/02",482.48
"Currency","2007/05/01",482.44
"Currency","2007/04/30",480.64
"Currency","2007/04/27",480.32
"Currency","2007/04/26",482.12
"Currency","2007/04/25",480.18
"Currency","2007/04/24",481.52
"Currency","2007/04/23",483.53
"Currency","2007/04/20",482.55
"Currency","2007/04/19",482.05
"Currency","2007/04/18",482.90
"Currency","2007/04/17",483.37
"Currency","2007/04/16",484.15
"Currency","2007/04/13",485.40
"Currency","2007/04/12",486.02
"Currency","2007/04/11",488.11
"Currency","2007/04/10",487.97
"Currency","2007/04/09",490.74
"Currency","2007/04/06",488.19
"Currency","2007/04/05",488.19
"Currency","2007/04/04",490.45
"Currency","2007/04/03",490.52
"Currency","2007/04/02",490.45
"Currency","2007/03/30",492.77
"Currency","2007/03/29",491.96
"Currency","2007/03/28",490.71
"Currency","2007/03/27",491.44
"Currency","2007/03/26",491.99
"Currency","2007/03/23",493.14
"Currency","2007/03/22",491.04
"Currency","2007/03/21",493.03
"Currency","2007/03/20",493.55
"Currency","2007/03/19",493.25
"Currency","2007/03/16",492.96
"Currency","2007/03/15",495.15
"Currency","2007/03/14",495.94
"Currency","2007/03/13",496.95
"Currency","2007/03/12",497.48
"Currency","2007/03/09",500.21
"Currency","2007/03/08",499.75
"Currency","2007/03/07",498.99
"Currency","2007/03/06",500.44
"Currency","2007/03/05",500.76
"Currency","2007/03/02",498.01
"Currency","2007/03/01",498.27
"Currency","2007/02/28",496.58
"Currency","2007/02/27",495.26
"Currency","2007/02/26",498.05
"Currency","2007/02/23",498.20
"Currency","2007/02/22",500.44
"Currency","2007/02/21",499.56
"Currency","2007/02/20",498.69
"Currency","2007/02/19",499.18
"Currency","2007/02/16",499.87
"Currency","2007/02/15",499.11
"Currency","2007/02/14",499.75
"Currency","2007/02/13",504.05
"Currency","2007/02/12",506.04
"Currency","2007/02/09",504.67
"Currency","2007/02/08",503.09
"Currency","2007/02/07",503.94
"Currency","2007/02/06",506.47
"Currency","2007/02/05",507.49
"Currency","2007/02/02",505.57
"Currency","2007/02/01",503.71
"Currency","2007/01/31",504.79
"Currency","2007/01/30",506.27
"Currency","2007/01/29",507.09
"Currency","2007/01/26",508.31
"Currency","2007/01/25",505.49
"Currency","2007/01/24",505.96
"Currency","2007/01/23",503.32
"Currency","2007/01/22",506.27
"Currency","2007/01/19",506.74
"Currency","2007/01/18",506.55
"Currency","2007/01/17",506.58
"Currency","2007/01/16",507.29
"Currency","2007/01/15",507.13
"Currency","2007/01/12",507.21
"Currency","2007/01/11",508.86
"Currency","2007/01/10",506.66
"Currency","2007/01/09",504.52
"Currency","2007/01/08",504.25
"Currency","2007/01/05",504.83
"Currency","2007/01/04",501.13
"Currency","2007/01/03",497.10
"Currency","2007/01/02",494.03
"Currency","2007/01/01",497.44
"Currency","2006/12/29",497.44
"Currency","2006/12/28",499.07
"Currency","2006/12/27",499.75
"Currency","2006/12/26",499.39
"Currency","2006/12/25",498.61
"Currency","2006/12/22",498.61
"Currency","2006/12/21",498.27
"Currency","2006/12/20",497.54
"Currency","2006/12/19",498.06
"Currency","2006/12/18",502.01
"Currency","2006/12/15",501.13
"Currency","2006/12/14",498.05
"Currency","2006/12/13",496.12
"Currency","2006/12/12",495.41
"Currency","2006/12/11",496.35
"Currency","2006/12/08",492.55
"Currency","2006/12/07",493.33
"Currency","2006/12/06",492.59
"Currency","2006/12/05",492.92
"Currency","2006/12/04",492.29
"Currency","2006/12/01",491.88
"Currency","2006/11/30",494.85
"Currency","2006/11/29",498.73
"Currency","2006/11/28",498.80
"Currency","2006/11/27",499.83
"Currency","2006/11/24",501.01
"Currency","2006/11/23",506.51
"Currency","2006/11/22",507.13
"Currency","2006/11/21",511.40
"Currency","2006/11/20",511.80
"Currency","2006/11/17",511.36
"Currency","2006/11/16",512.20
"Currency","2006/11/15",512.16
"Currency","2006/11/14",512.00
"Currency","2006/11/13",511.92
"Currency","2006/11/10",510.09
"Currency","2006/11/09",512.72
"Currency","2006/11/08",514.17
"Currency","2006/11/07",512.44
"Currency","2006/11/06",515.99
"Currency","2006/11/03",516.35
"Currency","2006/11/02",513.77
"Currency","2006/11/01",513.57
"Currency","2006/10/31",513.93
"Currency","2006/10/30",515.83
"Currency","2006/10/27",515.54
"Currency","2006/10/26",517.74
"Currency","2006/10/25",521.11
"Currency","2006/10/24",522.82
"Currency","2006/10/23",522.65
"Currency","2006/10/20",520.45
"Currency","2006/10/19",520.74
"Currency","2006/10/18",524.19
"Currency","2006/10/17",523.11
"Currency","2006/10/16",524.07
"Currency","2006/10/13",524.99
"Currency","2006/10/12",523.25
"Currency","2006/10/11",522.73
"Currency","2006/10/10",523.15
"Currency","2006/10/09",520.49
"Currency","2006/10/06",521.15
"Currency","2006/10/05",516.96
"Currency","2006/10/04",517.01
"Currency","2006/10/03",514.92
"Currency","2006/10/02",514.69
"Currency","2006/09/29",517.82
"Currency","2006/09/28",516.96
"Currency","2006/09/27",516.15
"Currency","2006/09/26",517.54
"Currency","2006/09/25",514.90
"Currency","2006/09/22",512.36
"Currency","2006/09/21",515.64
"Currency","2006/09/20",516.40
"Currency","2006/09/19",516.33
"Currency","2006/09/18",517.09
"Currency","2006/09/15",518.52
"Currency","2006/09/14",514.49
"Currency","2006/09/13",517.41
"Currency","2006/09/12",516.92
"Currency","2006/09/11",516.80
"Currency","2006/09/08",517.78
"Currency","2006/09/07",515.22
"Currency","2006/09/06",512.92
"Currency","2006/09/05",512.20
"Currency","2006/09/04",509.89
"Currency","2006/09/01",512.32
"Currency","2006/08/31",512.44
"Currency","2006/08/30",511.20
"Currency","2006/08/29",514.25
"Currency","2006/08/28",512.84
"Currency","2006/08/25",514.61
"Currency","2006/08/24",512.68
"Currency","2006/08/23",512.64
"Currency","2006/08/22",511.92
"Currency","2006/08/21",507.72
"Currency","2006/08/18",511.64
"Currency","2006/08/17",509.99
"Currency","2006/08/16",510.37
"Currency","2006/08/15",513.00
"Currency","2006/08/14",514.69
"Currency","2006/08/11",513.85
"Currency","2006/08/10",513.48
"Currency","2006/08/09",509.10
"Currency","2006/08/08",510.96
"Currency","2006/08/07",510.09
"Currency","2006/08/04",508.71
"Currency","2006/08/03",512.78
"Currency","2006/08/02",512.04
"Currency","2006/08/01",514.77
"Currency","2006/07/31",514.01
"Currency","2006/07/28",513.85
"Currency","2006/07/27",515.14
"Currency","2006/07/26",519.96
"Currency","2006/07/25",519.48
"Currency","2006/07/24",519.54
"Currency","2006/07/21",517.05
"Currency","2006/07/20",518.68
"Currency","2006/07/19",522.03
"Currency","2006/07/18",525.08
"Currency","2006/07/17",523.99
"Currency","2006/07/14",519.17
"Currency","2006/07/13",516.76
"Currency","2006/07/12",517.01
"Currency","2006/07/11",514.45
"Currency","2006/07/10",514.94
"Currency","2006/07/07",511.56
"Currency","2006/07/06",514.37
"Currency","2006/07/05",515.79
"Currency","2006/07/04",512.52
"Currency","2006/07/03",512.36
"Currency","2006/06/30",513.00
"Currency","2006/06/29",523.15
"Currency","2006/06/28",523.61
"Currency","2006/06/27",520.78
"Currency","2006/06/26",522.61
"Currency","2006/06/23",524.07
"Currency","2006/06/22",521.65
"Currency","2006/06/21",518.89
"Currency","2006/06/20",521.69
"Currency","2006/06/19",522.52
"Currency","2006/06/16",518.97
"Currency","2006/06/15",519.67
"Currency","2006/06/14",519.87
"Currency","2006/06/13",522.15
"Currency","2006/06/12",521.24
"Currency","2006/06/09",518.72
"Currency","2006/06/08",519.05
"Currency","2006/06/07",513.44
"Currency","2006/06/06",511.88
"Currency","2006/06/05",506.86
"Currency","2006/06/02",507.29
"Currency","2006/06/01",511.74
"Currency","2006/05/31",510.69
"Currency","2006/05/30",508.94
"Currency","2006/05/29",514.25
"Currency","2006/05/26",515.66
"Currency","2006/05/25",513.28
"Currency","2006/05/24",514.01
"Currency","2006/05/23",510.49
"Currency","2006/05/22",511.88
"Currency","2006/05/19",516.27
"Currency","2006/05/18",512.04
"Currency","2006/05/17",513.00
"Currency","2006/05/16",510.53
"Currency","2006/05/15",511.20
"Currency","2006/05/12",509.18
"Currency","2006/05/11",511.64
"Currency","2006/05/10",512.60
"Currency","2006/05/09",514.01
"Currency","2006/05/08",515.79
"Currency","2006/05/05",514.94
"Currency","2006/05/04",517.01
"Currency","2006/05/03",520.16
"Currency","2006/05/02",518.81
"Currency","2006/05/01",519.83
"Currency","2006/04/28",520.74
"Currency","2006/04/27",523.11
"Currency","2006/04/26",527.23
"Currency","2006/04/25",528.80
"Currency","2006/04/24",530.43
"Currency","2006/04/21",531.63
"Currency","2006/04/20",533.01
"Currency","2006/04/19",531.87
"Currency","2006/04/18",534.05
"Currency","2006/04/17",534.14
"Currency","2006/04/14",542.62
"Currency","2006/04/13",542.62
"Currency","2006/04/12",541.64
"Currency","2006/04/11",540.88
"Currency","2006/04/10",541.91
"Currency","2006/04/07",541.50
"Currency","2006/04/06",536.35
"Currency","2006/04/05",534.62
"Currency","2006/04/04",534.97
"Currency","2006/04/03",541.46
"Currency","2006/03/31",542.04
"Currency","2006/03/30",540.26
"Currency","2006/03/29",546.65
"Currency","2006/03/28",542.80
"Currency","2006/03/27",545.24
"Currency","2006/03/24",546.01
"Currency","2006/03/23",547.38
"Currency","2006/03/22",542.67
"Currency","2006/03/21",542.49
"Currency","2006/03/20",538.84
"Currency","2006/03/17",538.92
"Currency","2006/03/16",539.68
"Currency","2006/03/15",545.06
"Currency","2006/03/14",545.78
"Currency","2006/03/13",550.00
"Currency","2006/03/10",552.10
"Currency","2006/03/09",550.23
"Currency","2006/03/08",550.32
"Currency","2006/03/07",551.89
"Currency","2006/03/06",546.19
"Currency","2006/03/03",546.10
"Currency","2006/03/02",547.38
"Currency","2006/03/01",549.76
"Currency","2006/02/28",550.18
"Currency","2006/02/27",553.20
"Currency","2006/02/24",552.68
"Currency","2006/02/23",550.23
"Currency","2006/02/22",552.26
"Currency","2006/02/21",551.24
"Currency","2006/02/20",549.07
"Currency","2006/02/17",550.23
"Currency","2006/02/16",551.94
"Currency","2006/02/15",551.29
"Currency","2006/02/14",552.45
"Currency","2006/02/13",550.92
"Currency","2006/02/10",550.69
"Currency","2006/02/09",548.84
"Currency","2006/02/08",548.89
"Currency","2006/02/07",548.80
"Currency","2006/02/06",547.58
"Currency","2006/02/03",546.60
"Currency","2006/02/02",542.67
"Currency","2006/02/01",542.13
"Currency","2006/01/31",540.19
"Currency","2006/01/30",542.85
"Currency","2006/01/27",540.48
"Currency","2006/01/26",535.51
"Currency","2006/01/25",534.88
"Currency","2006/01/24",534.36
"Currency","2006/01/23",534.05
"Currency","2006/01/20",542.38
"Currency","2006/01/19",541.41
"Currency","2006/01/18",542.09
"Currency","2006/01/17",543.66
"Currency","2006/01/16",541.19
"Currency","2006/01/13",543.21
"Currency","2006/01/12",544.88
"Currency","2006/01/11",542.18
"Currency","2006/01/10",543.48
"Currency","2006/01/09",543.21
"Currency","2006/01/06",540.03
"Currency","2006/01/05",542.44
"Currency","2006/01/04",542.62
"Currency","2006/01/03",547.65
"Currency","2006/01/02",556.10
"Currency","2005/12/30",556.10
"Currency","2005/12/29",553.83
"Currency","2005/12/28",550.50
"Currency","2005/12/27",552.96
"Currency","2005/12/26",552.68
"Currency","2005/12/23",552.68
"Currency","2005/12/22",552.82
"Currency","2005/12/21",555.28
"Currency","2005/12/20",551.75
"Currency","2005/12/19",546.88
"Currency","2005/12/16",546.38
"Currency","2005/12/15",548.98
"Currency","2005/12/14",545.26
"Currency","2005/12/13",549.72
"Currency","2005/12/12",548.75
"Currency","2005/12/09",554.32
"Currency","2005/12/08",554.69
"Currency","2005/12/07",559.57
"Currency","2005/12/06",556.98
"Currency","2005/12/05",557.76
"Currency","2005/12/02",561.00
"Currency","2005/12/01",560.02
"Currency","2005/11/30",556.39
"Currency","2005/11/29",557.66
"Currency","2005/11/28",556.20
"Currency","2005/11/25",559.09
"Currency","2005/11/24",556.48
"Currency","2005/11/23",556.29
"Currency","2005/11/22",559.81
"Currency","2005/11/21",558.76
"Currency","2005/11/18",560.33
"Currency","2005/11/17",559.38
"Currency","2005/11/16",562.45
"Currency","2005/11/15",561.92
"Currency","2005/11/14",560.57
"Currency","2005/11/11",560.38
"Currency","2005/11/10",558.42
"Currency","2005/11/09",559.04
"Currency","2005/11/08",557.85
"Currency","2005/11/07",556.15
"Currency","2005/11/04",555.26
"Currency","2005/11/03",546.40
"Currency","2005/11/02",543.66
"Currency","2005/11/01",547.06
"Currency","2005/10/31",547.65
"Currency","2005/10/28",542.09
"Currency","2005/10/27",540.08
"Currency","2005/10/26",543.07
"Currency","2005/10/25",542.13
"Currency","2005/10/24",547.56
"Currency","2005/10/21",545.92
"Currency","2005/10/20",547.52
"Currency","2005/10/19",547.33
"Currency","2005/10/18",549.90
"Currency","2005/10/17",545.29
"Currency","2005/10/14",543.41
"Currency","2005/10/13",549.70
"Currency","2005/10/12",545.33
"Currency","2005/10/11",546.83
"Currency","2005/10/10",544.61
"Currency","2005/10/07",541.41
"Currency","2005/10/06",540.61
"Currency","2005/10/05",548.71
"Currency","2005/10/04",549.49
"Currency","2005/10/03",550.78
"Currency","2005/09/30",544.06
"Currency","2005/09/29",546.10
"Currency","2005/09/28",546.24
"Currency","2005/09/27",546.42
"Currency","2005/09/26",545.19
"Currency","2005/09/23",543.50
"Currency","2005/09/22",540.08
"Currency","2005/09/21",536.50
"Currency","2005/09/20",538.88
"Currency","2005/09/19",539.99
"Currency","2005/09/16",536.94
"Currency","2005/09/15",536.89
"Currency","2005/09/14",533.10
"Currency","2005/09/13",534.27
"Currency","2005/09/12",533.97
"Currency","2005/09/09",527.78
"Currency","2005/09/08",528.46
"Currency","2005/09/07",526.97
"Currency","2005/09/06",525.54
"Currency","2005/09/05",524.07
"Currency","2005/09/02",522.77
"Currency","2005/09/01",526.17
"Currency","2005/08/31",533.36
"Currency","2005/08/30",538.04
"Currency","2005/08/29",534.62
"Currency","2005/08/26",531.93
"Currency","2005/08/25",533.79
"Currency","2005/08/24",535.32
"Currency","2005/08/23",537.51
"Currency","2005/08/22",536.24
"Currency","2005/08/19",540.17
"Currency","2005/08/18",538.79
"Currency","2005/08/17",533.10
"Currency","2005/08/16",532.15
"Currency","2005/08/15",530.45
"Currency","2005/08/12",527.61
"Currency","2005/08/11",527.27
"Currency","2005/08/10",529.72
"Currency","2005/08/09",531.29
"Currency","2005/08/08",530.47
"Currency","2005/08/05",531.67
"Currency","2005/08/04",530.30
"Currency","2005/08/03",532.58
"Currency","2005/08/02",537.29
"Currency","2005/08/01",537.29
"Currency","2005/07/29",540.03
"Currency","2005/07/28",542.85
"Currency","2005/07/27",544.88
"Currency","2005/07/26",545.60
"Currency","2005/07/25",543.66
"Currency","2005/07/22",541.46
"Currency","2005/07/21",541.24
"Currency","2005/07/20",546.01
"Currency","2005/07/19",547.06
"Currency","2005/07/18",543.97
"Currency","2005/07/15",544.70
"Currency","2005/07/14",541.95
"Currency","2005/07/13",542.44
"Currency","2005/07/12",537.69
"Currency","2005/07/11",543.52
"Currency","2005/07/08",549.67
"Currency","2005/07/07",548.84
"Currency","2005/07/06",549.95
"Currency","2005/07/05",550.87
"Currency","2005/07/04",550.92
"Currency","2005/07/01",548.11
"Currency","2005/06/30",541.82
"Currency","2005/06/29",543.52
"Currency","2005/06/28",543.03
"Currency","2005/06/27",539.37
"Currency","2005/06/24",542.65
"Currency","2005/06/23",544.29
"Currency","2005/06/22",540.66
"Currency","2005/06/21",540.57
"Currency","2005/06/20",540.46
"Currency","2005/06/17",536.32
"Currency","2005/06/16",542.80
"Currency","2005/06/15",541.68
"Currency","2005/06/14",544.56
"Currency","2005/06/13",544.92
"Currency","2005/06/10",541.10
"Currency","2005/06/09",538.00
"Currency","2005/06/08",532.06
"Currency","2005/06/07",534.58
"Currency","2005/06/06",534.05
"Currency","2005/06/03",534.45
"Currency","2005/06/02",533.99
"Currency","2005/06/01",534.90
"Currency","2005/05/31",531.24
"Currency","2005/05/30",525.83
"Currency","2005/05/27",522.90
"Currency","2005/05/26",523.82
"Currency","2005/05/25",520.82
"Currency","2005/05/24",521.32
"Currency","2005/05/23",521.36
"Currency","2005/05/20",522.86
"Currency","2005/05/19",519.79
"Currency","2005/05/18",519.05
"Currency","2005/05/17",519.26
"Currency","2005/05/16",519.71
"Currency","2005/05/13",518.68
"Currency","2005/05/12",515.99
"Currency","2005/05/11",511.88
"Currency","2005/05/10",509.34
"Currency","2005/05/09",511.40
"Currency","2005/05/06",510.63
"Currency","2005/05/05",506.92
"Currency","2005/05/04",506.31
