"Indicator","Time","Value (USD/CRC)"
"Currency","1997/08/06",234.84
"Currency","1997/08/05",234.84
"Currency","1997/08/04",234.84
"Currency","1997/08/01",234.84
"Currency","1997/07/31",234.46
"Currency","1997/07/30",234.46
"Currency","1997/07/29",234.46
"Currency","1997/07/28",234.46
"Currency","1997/07/25",234.46
"Currency","1997/07/24",234.81
"Currency","1997/07/23",234.81
"Currency","1997/07/22",234.81
"Currency","1997/07/21",224.81
"Currency","1997/07/18",224.81
"Currency","1997/07/17",235.54
"Currency","1997/07/16",235.54
"Currency","1997/07/15",235.54
"Currency","1997/07/14",235.54
"Currency","1997/07/11",235.54
"Currency","1997/07/10",233.08
"Currency","1997/07/09",233.08
"Currency","1997/07/08",233.08
"Currency","1997/07/07",233.08
"Currency","1997/07/04",233.08
"Currency","1997/07/03",232.53
"Currency","1997/07/02",232.53
"Currency","1997/07/01",232.53
"Currency","1997/06/30",232.53
"Currency","1997/06/27",232.53
"Currency","1997/06/26",232.03
"Currency","1997/06/25",232.03
"Currency","1997/06/24",232.03
"Currency","1997/06/23",232.03
"Currency","1997/06/20",232.03
"Currency","1997/06/19",231.52
"Currency","1997/06/18",231.52
"Currency","1997/06/17",231.52
"Currency","1997/06/16",231.52
"Currency","1997/06/13",231.52
"Currency","1997/06/12",230.97
"Currency","1997/06/11",230.97
"Currency","1997/06/10",230.97
"Currency","1997/06/09",230.97
"Currency","1997/06/06",230.97
"Currency","1997/06/05",230.47
"Currency","1997/06/04",230.47
"Currency","1997/06/03",230.47
"Currency","1997/06/02",230.47
"Currency","1997/05/30",230.47
"Currency","1997/05/29",229.97
"Currency","1997/05/28",229.97
"Currency","1997/05/27",229.97
"Currency","1997/05/26",229.97
"Currency","1997/05/23",229.97
"Currency","1997/05/22",229.43
"Currency","1997/05/21",229.43
"Currency","1997/05/20",229.43
"Currency","1997/05/19",229.43
"Currency","1997/05/16",229.43
"Currency","1997/05/15",228.93
"Currency","1997/05/14",228.93
"Currency","1997/05/13",228.93
"Currency","1997/05/12",228.93
"Currency","1997/05/09",228.51
"Currency","1997/05/08",228.51
"Currency","1997/05/07",228.51
"Currency","1997/05/06",228.51
"Currency","1997/05/05",228.51
"Currency","1997/05/02",228.51
"Currency","1997/05/01",228.01
"Currency","1997/04/30",228.01
"Currency","1997/04/29",228.01
"Currency","1997/04/28",228.01
"Currency","1997/04/25",228.01
"Currency","1997/04/24",227.51
"Currency","1997/04/23",227.51
"Currency","1997/04/22",227.51
"Currency","1997/04/21",227.51
"Currency","1997/04/18",227.08
"Currency","1997/04/17",227.08
"Currency","1997/04/16",227.08
"Currency","1997/04/15",227.08
"Currency","1997/04/14",227.08
"Currency","1997/04/11",227.08
"Currency","1997/04/10",226.46
"Currency","1997/04/09",226.46
"Currency","1997/04/08",226.46
"Currency","1997/04/07",226.46
"Currency","1997/04/04",226.46
"Currency","1997/04/03",226.16
"Currency","1997/04/02",226.16
"Currency","1997/04/01",226.16
"Currency","1997/03/31",226.16
"Currency","1997/03/28",226.16
"Currency","1997/03/27",226.16
"Currency","1997/03/26",225.72
"Currency","1997/03/25",225.72
"Currency","1997/03/24",225.72
"Currency","1997/03/21",225.72
"Currency","1997/03/20",225.22
"Currency","1997/03/19",225.22
"Currency","1997/03/18",225.22
"Currency","1997/03/17",225.22
"Currency","1997/03/14",225.22
"Currency","1997/03/13",224.70
"Currency","1997/03/12",224.70
"Currency","1997/03/11",224.70
"Currency","1997/03/10",224.70
"Currency","1997/03/07",223.00
"Currency","1997/03/06",223.00
"Currency","1997/03/05",223.00
"Currency","1997/03/04",223.00
"Currency","1997/03/03",223.00
"Currency","1997/02/28",223.00
"Currency","1997/02/27",223.00
"Currency","1997/02/26",223.00
"Currency","1997/02/25",223.00
"Currency","1997/02/24",223.00
"Currency","1997/02/21",223.00
"Currency","1997/02/20",223.00
"Currency","1997/02/19",222.64
"Currency","1997/02/18",222.64
"Currency","1997/02/17",222.64
"Currency","1997/02/14",222.64
"Currency","1997/02/13",222.64
"Currency","1997/02/12",222.64
"Currency","1997/02/11",222.64
"Currency","1997/02/10",222.64
"Currency","1997/02/07",222.13
"Currency","1997/02/06",222.13
"Currency","1997/02/05",222.13
"Currency","1997/02/04",222.13
"Currency","1997/02/03",222.13
"Currency","1997/01/31",222.13
"Currency","1997/01/30",221.63
"Currency","1997/01/29",221.63
"Currency","1997/01/28",221.63
"Currency","1997/01/27",221.63
"Currency","1997/01/24",221.63
"Currency","1997/01/23",221.09
"Currency","1997/01/22",221.09
"Currency","1997/01/21",221.09
"Currency","1997/01/20",221.09
"Currency","1997/01/17",221.09
"Currency","1997/01/16",210.61
"Currency","1997/01/15",210.61
"Currency","1997/01/14",210.61
"Currency","1997/01/13",210.61
"Currency","1997/01/10",210.61
"Currency","1997/01/09",219.96
"Currency","1997/01/08",219.96
"Currency","1997/01/07",219.96
"Currency","1997/01/06",219.96
"Currency","1997/01/03",219.88
"Currency","1997/01/02",219.88
"Currency","1997/01/01",219.88
"Currency","1996/12/31",219.88
"Currency","1996/12/30",219.88
"Currency","1996/12/27",219.88
"Currency","1996/12/26",219.46
"Currency","1996/12/25",219.46
"Currency","1996/12/24",219.46
"Currency","1996/12/23",219.46
"Currency","1996/12/20",219.46
"Currency","1996/12/19",218.79
"Currency","1996/12/18",218.79
"Currency","1996/12/17",218.79
"Currency","1996/12/16",218.79
"Currency","1996/12/13",218.79
"Currency","1996/12/12",218.50
"Currency","1996/12/11",218.50
"Currency","1996/12/10",218.50
"Currency","1996/12/09",218.50
"Currency","1996/12/06",218.50
"Currency","1996/12/05",217.89
"Currency","1996/12/04",217.89
"Currency","1996/12/03",217.89
"Currency","1996/12/02",217.89
"Currency","1996/11/29",217.89
"Currency","1996/11/28",217.45
"Currency","1996/11/27",217.45
"Currency","1996/11/26",217.45
"Currency","1996/11/25",217.45
"Currency","1996/11/22",217.45
"Currency","1996/11/21",216.96
"Currency","1996/11/20",216.96
"Currency","1996/11/19",216.96
"Currency","1996/11/18",216.96
"Currency","1996/11/15",216.96
"Currency","1996/11/14",216.49
"Currency","1996/11/13",216.49
"Currency","1996/11/12",216.49
"Currency","1996/11/11",216.49
"Currency","1996/11/08",216.49
"Currency","1996/11/07",216.00
"Currency","1996/11/06",216.00
"Currency","1996/11/05",216.00
"Currency","1996/11/04",216.00
"Currency","1996/11/01",216.00
"Currency","1996/10/31",215.46
"Currency","1996/10/30",215.46
"Currency","1996/10/29",215.46
"Currency","1996/10/28",215.46
"Currency","1996/10/25",215.46
"Currency","1996/10/24",214.99
"Currency","1996/10/23",214.99
"Currency","1996/10/22",214.99
"Currency","1996/10/21",214.99
"Currency","1996/10/18",214.99
"Currency","1996/10/17",214.47
"Currency","1996/10/16",214.47
"Currency","1996/10/15",214.47
"Currency","1996/10/14",214.47
"Currency","1996/10/11",214.47
"Currency","1996/10/10",213.99
"Currency","1996/10/09",213.99
"Currency","1996/10/08",213.99
"Currency","1996/10/07",213.99
"Currency","1996/10/04",213.99
"Currency","1996/10/03",213.49
"Currency","1996/10/02",213.49
"Currency","1996/10/01",213.49
"Currency","1996/09/30",213.49
"Currency","1996/09/27",213.49
"Currency","1996/09/26",212.99
"Currency","1996/09/25",212.99
"Currency","1996/09/24",212.99
"Currency","1996/09/23",212.99
"Currency","1996/09/20",212.99
"Currency","1996/09/19",212.47
"Currency","1996/09/18",212.47
"Currency","1996/09/17",212.47
"Currency","1996/09/16",212.47
"Currency","1996/09/13",212.00
"Currency","1996/09/12",212.00
"Currency","1996/09/11",212.00
"Currency","1996/09/10",212.00
"Currency","1996/09/09",212.00
"Currency","1996/09/06",212.00
"Currency","1996/09/05",211.45
"Currency","1996/09/04",211.45
"Currency","1996/09/03",211.45
"Currency","1996/09/02",211.45
"Currency","1996/08/30",211.45
"Currency","1996/08/29",210.95
"Currency","1996/08/28",210.95
"Currency","1996/08/27",210.95
"Currency","1996/08/26",210.95
"Currency","1996/08/23",210.95
"Currency","1996/08/22",210.58
"Currency","1996/08/21",210.58
"Currency","1996/08/20",210.58
"Currency","1996/08/19",210.58
"Currency","1996/08/16",210.58
"Currency","1996/08/15",210.09
"Currency","1996/08/14",210.09
"Currency","1996/08/13",210.09
"Currency","1996/08/12",210.09
"Currency","1996/08/09",210.09
"Currency","1996/08/08",209.63
"Currency","1996/08/07",209.63
"Currency","1996/08/06",209.63
"Currency","1996/08/05",209.63
"Currency","1996/08/02",209.63
"Currency","1996/08/01",209.23
"Currency","1996/07/31",209.23
"Currency","1996/07/30",209.23
"Currency","1996/07/29",209.23
"Currency","1996/07/26",209.23
"Currency","1996/07/25",208.91
"Currency","1996/07/24",208.91
"Currency","1996/07/23",208.91
"Currency","1996/07/22",208.91
"Currency","1996/07/19",208.91
"Currency","1996/07/18",207.80
"Currency","1996/07/17",207.80
"Currency","1996/07/16",207.80
"Currency","1996/07/15",207.80
"Currency","1996/07/12",207.80
"Currency","1996/07/11",207.67
"Currency","1996/07/10",207.67
"Currency","1996/07/09",207.67
"Currency","1996/07/08",207.67
"Currency","1996/07/05",207.67
"Currency","1996/07/04",206.92
"Currency","1996/07/03",206.92
"Currency","1996/07/02",206.92
"Currency","1996/07/01",206.92
"Currency","1996/06/28",206.92
"Currency","1996/06/27",206.77
"Currency","1996/06/26",206.77
"Currency","1996/06/25",206.77
"Currency","1996/06/24",206.77
"Currency","1996/06/21",206.77
"Currency","1996/06/20",206.28
"Currency","1996/06/19",206.28
"Currency","1996/06/18",206.28
"Currency","1996/06/17",206.28
"Currency","1996/06/14",206.28
"Currency","1996/06/13",205.91
"Currency","1996/06/12",205.91
"Currency","1996/06/11",205.91
"Currency","1996/06/10",205.91
"Currency","1996/06/07",204.91
"Currency","1996/06/06",204.91
"Currency","1996/06/05",204.91
"Currency","1996/06/04",204.91
"Currency","1996/06/03",204.91
"Currency","1996/05/31",204.91
"Currency","1996/05/30",204.91
"Currency","1996/05/29",204.91
"Currency","1996/05/28",204.91
"Currency","1996/05/27",204.91
"Currency","1996/05/24",204.42
"Currency","1996/05/23",204.42
"Currency","1996/05/22",204.42
"Currency","1996/05/21",204.42
"Currency","1996/05/20",204.42
"Currency","1996/05/17",204.42
"Currency","1996/05/16",203.92
"Currency","1996/05/15",203.92
"Currency","1996/05/14",203.92
"Currency","1996/05/13",203.92
"Currency","1996/05/10",203.92
"Currency","1996/05/09",203.43
"Currency","1996/05/08",203.43
"Currency","1996/05/07",203.43
"Currency","1996/05/06",203.43
"Currency","1996/05/03",203.43
"Currency","1996/05/02",203.02
"Currency","1996/05/01",203.02
"Currency","1996/04/30",203.02
"Currency","1996/04/29",203.02
"Currency","1996/04/26",203.02
"Currency","1996/04/25",202.52
"Currency","1996/04/24",202.52
"Currency","1996/04/23",202.52
"Currency","1996/04/22",202.52
"Currency","1996/04/19",201.93
"Currency","1996/04/18",201.93
"Currency","1996/04/17",201.93
"Currency","1996/04/16",201.93
"Currency","1996/04/15",201.93
"Currency","1996/04/12",201.93
"Currency","1996/04/11",201.72
"Currency","1996/04/10",201.72
"Currency","1996/04/09",201.72
"Currency","1996/04/08",201.72
"Currency","1996/04/05",201.72
"Currency","1996/04/04",201.72
"Currency","1996/04/03",201.23
"Currency","1996/04/02",201.23
"Currency","1996/04/01",201.23
"Currency","1996/03/29",201.23
"Currency","1996/03/28",200.84
"Currency","1996/03/27",200.84
"Currency","1996/03/26",200.84
"Currency","1996/03/25",200.84
"Currency","1996/03/22",200.84
"Currency","1996/03/21",200.44
"Currency","1996/03/20",200.44
"Currency","1996/03/19",200.44
"Currency","1996/03/18",200.44
"Currency","1996/03/15",200.44
"Currency","1996/03/14",199.96
"Currency","1996/03/13",199.96
"Currency","1996/03/12",199.96
"Currency","1996/03/11",199.96
"Currency","1996/03/08",199.96
"Currency","1996/03/07",199.47
"Currency","1996/03/06",199.47
"Currency","1996/03/05",199.47
"Currency","1996/03/04",199.47
"Currency","1996/03/01",199.47
"Currency","1996/02/29",198.44
"Currency","1996/02/28",198.44
"Currency","1996/02/27",198.44
"Currency","1996/02/26",198.44
"Currency","1996/02/23",198.44
"Currency","1996/02/22",198.44
"Currency","1996/02/21",198.44
"Currency","1996/02/20",198.44
"Currency","1996/02/19",198.44
"Currency","1996/02/16",198.44
"Currency","1996/02/15",197.41
"Currency","1996/02/14",197.41
"Currency","1996/02/13",197.41
"Currency","1996/02/12",197.41
"Currency","1996/02/09",197.41
"Currency","1996/02/08",197.41
"Currency","1996/02/07",197.41
"Currency","1996/02/06",197.41
"Currency","1996/02/05",197.41
"Currency","1996/02/02",197.41
"Currency","1996/02/01",195.17
"Currency","1996/01/31",195.17
"Currency","1996/01/30",195.17
"Currency","1996/01/29",195.17
"Currency","1996/01/26",195.17
"Currency","1996/01/25",195.17
"Currency","1996/01/24",195.17
"Currency","1996/01/23",195.17
"Currency","1996/01/22",195.17
"Currency","1996/01/19",191.76
"Currency","1996/01/18",191.76
"Currency","1996/01/17",191.76
"Currency","1996/01/16",191.76
"Currency","1996/01/15",191.76
"Currency","1996/01/12",191.76
"Currency","1996/01/11",191.76
"Currency","1996/01/10",191.76
"Currency","1996/01/09",191.76
"Currency","1996/01/08",191.76
"Currency","1996/01/05",191.76
"Currency","1996/01/04",191.76
"Currency","1996/01/03",191.76
"Currency","1996/01/02",191.76
"Currency","1996/01/01",191.76
"Currency","1995/12/29",191.76
"Currency","1995/12/28",191.76
"Currency","1995/12/27",191.76
"Currency","1995/12/26",191.76
"Currency","1995/12/25",191.76
"Currency","1995/12/22",191.76
"Currency","1995/12/21",191.76
"Currency","1995/12/20",191.76
"Currency","1995/12/19",191.76
"Currency","1995/12/18",191.76
"Currency","1995/12/15",191.76
"Currency","1995/12/14",191.76
"Currency","1995/12/13",191.76
"Currency","1995/12/12",191.76
"Currency","1995/12/11",191.76
"Currency","1995/12/08",191.76
"Currency","1995/12/07",191.76
"Currency","1995/12/06",191.76
"Currency","1995/12/05",191.76
"Currency","1995/12/04",191.76
"Currency","1995/12/01",191.76
"Currency","1995/11/30",191.76
"Currency","1995/11/29",191.76
"Currency","1995/11/28",191.76
"Currency","1995/11/27",191.76
"Currency","1995/11/24",191.76
"Currency","1995/11/23",191.21
"Currency","1995/11/22",191.21
"Currency","1995/11/21",188.51
"Currency","1995/11/20",188.51
"Currency","1995/11/17",188.51
"Currency","1995/11/16",188.51
"Currency","1995/11/15",188.51
"Currency","1995/11/14",188.51
"Currency","1995/11/13",188.51
"Currency","1995/11/10",188.51
"Currency","1995/11/09",188.51
"Currency","1995/11/08",188.51
"Currency","1995/11/07",188.51
"Currency","1995/11/06",188.51
"Currency","1995/11/03",188.51
"Currency","1995/11/02",188.51
"Currency","1995/11/01",188.51
"Currency","1995/10/31",188.51
"Currency","1995/10/30",188.51
"Currency","1995/10/27",188.51
"Currency","1995/10/26",188.51
"Currency","1995/10/25",188.51
"Currency","1995/10/24",188.51
"Currency","1995/10/23",188.51
"Currency","1995/10/20",188.51
"Currency","1995/10/19",188.13
"Currency","1995/10/18",188.13
"Currency","1995/10/17",188.13
"Currency","1995/10/16",188.13
"Currency","1995/10/13",187.50
"Currency","1995/10/12",187.50
"Currency","1995/10/11",187.50
"Currency","1995/10/10",187.50
"Currency","1995/10/09",187.50
"Currency","1995/10/06",187.50
"Currency","1995/10/05",186.87
"Currency","1995/10/04",186.87
"Currency","1995/10/03",186.87
"Currency","1995/10/02",186.87
"Currency","1995/09/29",186.10
"Currency","1995/09/28",186.10
"Currency","1995/09/27",186.10
"Currency","1995/09/26",186.10
"Currency","1995/09/25",186.10
"Currency","1995/09/22",186.10
"Currency","1995/09/21",185.71
"Currency","1995/09/20",185.71
"Currency","1995/09/19",185.71
"Currency","1995/09/18",185.71
"Currency","1995/09/15",185.71
"Currency","1995/09/14",185.07
"Currency","1995/09/13",185.07
"Currency","1995/09/12",185.07
"Currency","1995/09/11",185.07
"Currency","1995/09/08",185.07
"Currency","1995/09/07",184.44
"Currency","1995/09/06",184.44
"Currency","1995/09/05",184.44
"Currency","1995/09/04",184.44
"Currency","1995/09/01",184.44
"Currency","1995/08/31",183.81
"Currency","1995/08/30",183.81
"Currency","1995/08/29",183.81
"Currency","1995/08/28",183.81
"Currency","1995/08/25",183.81
"Currency","1995/08/24",183.40
"Currency","1995/08/23",183.40
"Currency","1995/08/22",183.40
"Currency","1995/08/21",183.40
"Currency","1995/08/18",183.40
"Currency","1995/08/17",182.71
"Currency","1995/08/16",182.71
"Currency","1995/08/15",182.71
"Currency","1995/08/14",182.71
"Currency","1995/08/11",182.71
"Currency","1995/08/10",182.11
"Currency","1995/08/09",182.11
"Currency","1995/08/08",182.11
"Currency","1995/08/07",182.11
"Currency","1995/08/04",182.11
"Currency","1995/08/03",181.62
"Currency","1995/08/02",181.62
"Currency","1995/08/01",181.62
"Currency","1995/07/31",181.62
"Currency","1995/07/28",181.62
"Currency","1995/07/27",181.15
"Currency","1995/07/26",181.15
"Currency","1995/07/25",181.15
"Currency","1995/07/24",181.15
"Currency","1995/07/21",181.15
