"Indicator","Time","Value (USD/GMD)"
"Currency","2018/06/09",46.95
"Currency","2018/06/08",46.95
"Currency","2018/06/07",47.50
"Currency","2018/06/06",47.50
"Currency","2018/06/05",47.45
"Currency","2018/06/04",47.45
"Currency","2018/06/02",46.90
"Currency","2018/06/01",46.90
"Currency","2018/05/31",47.45
"Currency","2018/05/30",46.55
"Currency","2018/05/29",47.15
"Currency","2018/05/28",47.02
"Currency","2018/05/26",46.88
"Currency","2018/05/25",46.83
"Currency","2018/05/24",47.45
"Currency","2018/05/23",47.45
"Currency","2018/05/22",46.77
"Currency","2018/05/21",47.45
"Currency","2018/05/20",47.48
"Currency","2018/05/19",47.48
"Currency","2018/05/18",47.45
"Currency","2018/05/17",47.45
"Currency","2018/05/16",47.45
"Currency","2018/05/15",47.27
"Currency","2018/05/14",47.37
"Currency","2018/05/13",47.45
"Currency","2018/05/12",47.40
"Currency","2018/05/11",47.45
"Currency","2018/05/10",47.45
"Currency","2018/05/09",47.45
"Currency","2018/05/08",47.45
"Currency","2018/05/07",46.78
"Currency","2018/05/06",47.45
"Currency","2018/05/05",46.82
"Currency","2018/05/04",47.45
"Currency","2018/05/03",47.45
"Currency","2018/05/02",47.45
"Currency","2018/05/01",47.45
"Currency","2018/04/30",47.45
"Currency","2018/04/29",47.45
"Currency","2018/04/28",46.97
"Currency","2018/04/27",47.45
"Currency","2018/04/26",47.45
"Currency","2018/04/25",47.45
"Currency","2018/04/24",47.45
"Currency","2018/04/23",47.45
"Currency","2018/04/22",47.45
"Currency","2018/04/21",47.45
"Currency","2018/04/20",47.45
"Currency","2018/04/19",47.45
"Currency","2018/04/18",47.45
"Currency","2018/04/17",47.45
"Currency","2018/04/16",47.45
"Currency","2018/04/15",46.60
"Currency","2018/04/14",47.45
"Currency","2018/04/13",47.45
"Currency","2018/04/12",47.45
"Currency","2018/04/11",47.45
"Currency","2018/04/10",47.45
"Currency","2018/04/09",47.45
"Currency","2018/04/08",47.45
"Currency","2018/04/07",46.77
"Currency","2018/04/06",47.45
"Currency","2018/04/05",47.45
"Currency","2018/04/04",47.40
"Currency","2018/04/03",47.40
"Currency","2018/04/02",47.40
"Currency","2018/04/01",46.79
"Currency","2018/03/31",46.79
"Currency","2018/03/30",47.40
"Currency","2018/03/29",47.40
"Currency","2018/03/28",47.40
"Currency","2018/03/27",47.40
"Currency","2018/03/26",46.77
"Currency","2018/03/25",46.80
"Currency","2018/03/24",46.80
"Currency","2018/03/23",47.40
"Currency","2018/03/22",47.40
"Currency","2018/03/21",47.40
"Currency","2018/03/20",47.40
"Currency","2018/03/19",47.40
"Currency","2018/03/18",46.35
"Currency","2018/03/17",46.35
"Currency","2018/03/16",47.40
"Currency","2018/03/15",47.40
"Currency","2018/03/14",47.40
"Currency","2018/03/13",47.39
"Currency","2018/03/12",47.40
"Currency","2018/03/11",47.48
"Currency","2018/03/10",47.48
"Currency","2018/03/09",47.40
"Currency","2018/03/08",47.40
"Currency","2018/03/07",47.40
"Currency","2018/03/06",47.40
"Currency","2018/03/05",47.40
"Currency","2018/03/04",46.80
"Currency","2018/03/03",46.80
"Currency","2018/03/02",46.80
"Currency","2018/03/01",47.40
"Currency","2018/02/28",47.40
"Currency","2018/02/27",47.40
"Currency","2018/02/26",46.30
"Currency","2018/02/25",47.27
"Currency","2018/02/24",47.27
"Currency","2018/02/23",47.27
"Currency","2018/02/22",47.35
"Currency","2018/02/21",47.40
"Currency","2018/02/20",47.40
"Currency","2018/02/19",47.44
"Currency","2018/02/18",47.39
"Currency","2018/02/17",47.39
"Currency","2018/02/16",47.39
"Currency","2018/02/15",47.40
"Currency","2018/02/14",47.40
"Currency","2018/02/13",47.50
"Currency","2018/02/12",47.48
"Currency","2018/02/11",47.47
"Currency","2018/02/10",46.79
"Currency","2018/02/09",47.47
"Currency","2018/02/08",47.50
"Currency","2018/02/07",47.55
"Currency","2018/02/06",47.55
"Currency","2018/02/05",47.50
"Currency","2018/02/04",47.54
"Currency","2018/02/03",47.54
"Currency","2018/02/02",47.54
"Currency","2018/02/01",47.57
"Currency","2018/01/31",47.53
"Currency","2018/01/30",47.93
"Currency","2018/01/29",47.70
"Currency","2018/01/28",47.67
"Currency","2018/01/27",47.67
"Currency","2018/01/26",47.67
"Currency","2018/01/25",47.65
"Currency","2018/01/24",47.65
"Currency","2018/01/23",47.93
"Currency","2018/01/22",47.70
"Currency","2018/01/21",47.74
"Currency","2018/01/20",47.74
"Currency","2018/01/19",47.74
"Currency","2018/01/18",47.75
"Currency","2018/01/17",47.52
"Currency","2018/01/16",47.72
"Currency","2018/01/15",47.74
"Currency","2018/01/14",47.75
"Currency","2018/01/13",47.75
"Currency","2018/01/12",47.75
"Currency","2018/01/11",47.72
"Currency","2018/01/10",47.72
"Currency","2018/01/09",47.80
"Currency","2018/01/08",47.80
"Currency","2018/01/07",47.05
"Currency","2018/01/06",47.05
"Currency","2018/01/05",47.05
"Currency","2018/01/04",47.85
"Currency","2018/01/03",47.85
"Currency","2018/01/02",47.85
"Currency","2017/12/29",46.50
"Currency","2017/12/28",47.90
"Currency","2017/12/27",47.88
"Currency","2017/12/26",47.80
"Currency","2017/12/24",47.78
"Currency","2017/12/22",47.57
"Currency","2017/12/21",47.62
"Currency","2017/12/20",47.10
"Currency","2017/12/19",47.85
"Currency","2017/12/18",47.85
"Currency","2017/12/15",47.80
"Currency","2017/12/14",47.84
"Currency","2017/12/13",47.84
"Currency","2017/12/12",47.82
"Currency","2017/12/11",47.85
"Currency","2017/12/08",47.64
"Currency","2017/12/07",47.68
"Currency","2017/12/06",47.04
"Currency","2017/12/05",47.68
"Currency","2017/12/04",47.65
"Currency","2017/12/01",47.59
"Currency","2017/11/30",47.14
"Currency","2017/11/29",47.06
"Currency","2017/11/28",47.65
"Currency","2017/11/27",46.97
"Currency","2017/11/24",46.48
"Currency","2017/11/23",47.65
"Currency","2017/11/22",47.65
"Currency","2017/11/21",47.65
"Currency","2017/11/20",47.87
"Currency","2017/11/17",45.97
"Currency","2017/11/16",45.93
"Currency","2017/11/15",47.60
"Currency","2017/11/14",47.50
"Currency","2017/11/13",45.63
"Currency","2017/11/10",47.60
"Currency","2017/11/09",47.00
"Currency","2017/11/08",46.77
"Currency","2017/11/07",47.00
"Currency","2017/11/06",46.55
"Currency","2017/11/03",46.45
"Currency","2017/11/02",47.50
"Currency","2017/11/01",47.11
"Currency","2017/10/31",47.10
"Currency","2017/10/30",47.10
"Currency","2017/10/27",47.10
"Currency","2017/10/26",47.16
"Currency","2017/10/25",47.05
"Currency","2017/10/24",47.00
"Currency","2017/10/23",47.06
"Currency","2017/10/21",47.05
"Currency","2017/10/20",47.05
"Currency","2017/10/19",47.10
"Currency","2017/10/18",47.05
"Currency","2017/10/17",47.05
"Currency","2017/10/16",47.05
"Currency","2017/10/14",47.00
"Currency","2017/10/13",47.00
"Currency","2017/10/12",46.75
"Currency","2017/10/11",44.85
"Currency","2017/10/10",44.85
"Currency","2017/10/09",44.88
"Currency","2017/10/07",44.88
"Currency","2017/10/06",44.88
"Currency","2017/10/05",44.89
"Currency","2017/10/04",44.89
"Currency","2017/10/03",44.85
"Currency","2017/10/02",44.87
"Currency","2017/09/30",44.85
"Currency","2017/09/29",44.85
"Currency","2017/09/28",44.80
"Currency","2017/09/27",44.90
"Currency","2017/09/26",44.80
"Currency","2017/09/25",44.80
"Currency","2017/09/22",44.79
"Currency","2017/09/21",44.77
"Currency","2017/09/20",44.75
"Currency","2017/09/19",44.79
"Currency","2017/09/18",44.75
"Currency","2017/09/16",44.70
"Currency","2017/09/15",44.70
"Currency","2017/09/14",44.97
"Currency","2017/09/13",44.90
"Currency","2017/09/12",44.91
"Currency","2017/09/11",44.90
"Currency","2017/09/08",44.95
"Currency","2017/09/07",44.90
"Currency","2017/09/06",44.90
"Currency","2017/09/05",44.90
"Currency","2017/09/04",44.07
"Currency","2017/09/01",44.05
"Currency","2017/08/31",44.90
"Currency","2017/08/30",44.95
"Currency","2017/08/29",44.90
"Currency","2017/08/28",44.90
"Currency","2017/08/25",44.90
"Currency","2017/08/24",44.90
"Currency","2017/08/23",44.90
"Currency","2017/08/22",45.00
"Currency","2017/08/21",45.00
"Currency","2017/08/19",45.00
"Currency","2017/08/18",45.00
"Currency","2017/08/17",45.00
"Currency","2017/08/16",45.00
"Currency","2017/08/15",45.00
"Currency","2017/08/14",45.00
"Currency","2017/08/12",45.00
"Currency","2017/08/11",45.00
"Currency","2017/08/10",45.00
"Currency","2017/08/09",45.00
"Currency","2017/08/08",45.00
"Currency","2017/08/07",45.13
"Currency","2017/08/05",45.10
"Currency","2017/08/04",45.10
"Currency","2017/08/03",45.00
"Currency","2017/08/02",46.40
"Currency","2017/08/01",46.44
"Currency","2017/07/31",44.95
"Currency","2017/07/28",44.67
"Currency","2017/07/27",46.03
"Currency","2017/07/26",44.68
"Currency","2017/07/25",44.90
"Currency","2017/07/24",44.90
"Currency","2017/07/21",44.70
"Currency","2017/07/20",44.90
"Currency","2017/07/19",44.95
"Currency","2017/07/18",44.95
"Currency","2017/07/17",44.90
"Currency","2017/07/14",44.95
"Currency","2017/07/13",44.90
"Currency","2017/07/12",44.93
"Currency","2017/07/11",44.97
"Currency","2017/07/10",44.90
"Currency","2017/07/07",44.90
"Currency","2017/07/06",44.95
"Currency","2017/07/05",45.95
"Currency","2017/07/04",44.90
"Currency","2017/07/03",44.90
"Currency","2017/07/02",43.98
"Currency","2017/06/30",44.97
"Currency","2017/06/29",44.95
"Currency","2017/06/28",44.95
"Currency","2017/06/27",44.91
"Currency","2017/06/26",44.50
"Currency","2017/06/23",44.51
"Currency","2017/06/22",44.50
"Currency","2017/06/21",44.50
"Currency","2017/06/20",44.53
"Currency","2017/06/19",44.50
"Currency","2017/06/17",44.50
"Currency","2017/06/16",44.50
"Currency","2017/06/15",44.51
"Currency","2017/06/14",44.55
"Currency","2017/06/13",44.51
"Currency","2017/06/12",44.47
"Currency","2017/06/10",44.50
"Currency","2017/06/09",44.50
"Currency","2017/06/08",44.95
"Currency","2017/06/07",44.90
"Currency","2017/06/06",44.95
"Currency","2017/06/05",44.91
"Currency","2017/06/03",44.90
"Currency","2017/06/02",44.90
"Currency","2017/06/01",44.90
"Currency","2017/05/31",44.90
"Currency","2017/05/30",44.90
"Currency","2017/05/29",44.90
"Currency","2017/05/26",44.90
"Currency","2017/05/25",44.90
"Currency","2017/05/24",44.95
"Currency","2017/05/23",44.95
"Currency","2017/05/22",44.95
"Currency","2017/05/20",44.95
"Currency","2017/05/19",44.95
"Currency","2017/05/18",44.89
"Currency","2017/05/17",44.90
"Currency","2017/05/16",46.11
"Currency","2017/05/15",46.35
"Currency","2017/05/12",44.87
"Currency","2017/05/11",44.74
"Currency","2017/05/10",44.74
"Currency","2017/05/09",44.77
"Currency","2017/05/08",44.99
"Currency","2017/05/05",44.32
"Currency","2017/05/04",44.35
"Currency","2017/05/03",43.88
"Currency","2017/05/02",43.92
"Currency","2017/05/01",43.95
"Currency","2017/04/28",43.97
"Currency","2017/04/27",43.95
"Currency","2017/04/26",43.97
"Currency","2017/04/24",45.09
"Currency","2017/04/21",45.48
"Currency","2017/04/20",44.50
"Currency","2017/04/19",44.00
"Currency","2017/04/18",44.00
"Currency","2017/04/17",44.00
"Currency","2017/04/14",44.05
"Currency","2017/04/13",44.00
"Currency","2017/04/12",44.05
"Currency","2017/04/11",44.05
"Currency","2017/04/10",44.00
"Currency","2017/04/08",44.05
"Currency","2017/04/07",44.05
"Currency","2017/04/06",44.00
"Currency","2017/04/05",44.05
"Currency","2017/04/04",44.33
"Currency","2017/04/03",44.00
"Currency","2017/03/31",44.05
"Currency","2017/03/30",44.05
"Currency","2017/03/29",44.00
"Currency","2017/03/28",43.91
"Currency","2017/03/27",43.96
"Currency","2017/03/24",43.71
"Currency","2017/03/23",43.73
"Currency","2017/03/22",43.71
"Currency","2017/03/21",43.70
"Currency","2017/03/20",43.73
"Currency","2017/03/17",43.73
"Currency","2017/03/16",43.73
"Currency","2017/03/15",43.71
"Currency","2017/03/14",43.70
"Currency","2017/03/13",43.79
"Currency","2017/03/10",44.62
"Currency","2017/03/09",43.77
"Currency","2017/03/08",43.75
"Currency","2017/03/07",43.77
"Currency","2017/03/06",43.71
"Currency","2017/03/03",43.70
"Currency","2017/03/02",43.70
"Currency","2017/03/01",43.73
"Currency","2017/02/28",43.70
"Currency","2017/02/27",43.77
"Currency","2017/02/24",43.59
"Currency","2017/02/23",43.57
"Currency","2017/02/22",43.59
"Currency","2017/02/21",43.50
"Currency","2017/02/20",43.53
"Currency","2017/02/17",43.51
"Currency","2017/02/16",43.49
"Currency","2017/02/15",43.27
"Currency","2017/02/14",43.49
"Currency","2017/02/13",42.77
"Currency","2017/02/10",44.85
"Currency","2017/02/09",43.50
"Currency","2017/02/08",44.03
"Currency","2017/02/07",43.57
"Currency","2017/02/06",44.10
"Currency","2017/02/04",42.67
"Currency","2017/02/03",42.67
"Currency","2017/02/02",43.28
"Currency","2017/02/01",43.34
"Currency","2017/01/31",42.55
"Currency","2017/01/30",44.29
"Currency","2017/01/27",44.18
"Currency","2017/01/26",44.24
"Currency","2017/01/25",44.38
"Currency","2017/01/24",43.80
"Currency","2017/01/23",44.41
"Currency","2017/01/21",43.66
"Currency","2017/01/20",43.86
"Currency","2017/01/19",43.88
"Currency","2017/01/18",43.40
"Currency","2017/01/17",42.95
"Currency","2017/01/16",42.99
"Currency","2017/01/13",43.53
"Currency","2017/01/12",42.75
"Currency","2017/01/11",42.18
"Currency","2017/01/10",43.75
"Currency","2017/01/09",43.80
"Currency","2017/01/06",42.55
"Currency","2017/01/05",42.60
"Currency","2017/01/04",42.65
"Currency","2017/01/03",42.23
"Currency","2017/01/02",42.20
"Currency","2016/12/30",42.15
"Currency","2016/12/29",41.87
"Currency","2016/12/28",42.18
"Currency","2016/12/27",43.18
"Currency","2016/12/26",43.20
"Currency","2016/12/23",43.20
"Currency","2016/12/22",42.20
"Currency","2016/12/21",42.20
"Currency","2016/12/20",41.20
"Currency","2016/12/19",41.20
"Currency","2016/12/16",40.28
"Currency","2016/12/15",40.18
"Currency","2016/12/14",41.90
"Currency","2016/12/13",40.08
"Currency","2016/12/12",40.38
"Currency","2016/12/10",40.55
"Currency","2016/12/09",42.93
"Currency","2016/12/08",42.90
"Currency","2016/12/07",39.65
"Currency","2016/12/06",40.55
"Currency","2016/12/05",40.57
"Currency","2016/12/02",40.38
"Currency","2016/12/01",42.35
"Currency","2016/11/30",40.62
"Currency","2016/11/29",40.80
"Currency","2016/11/28",42.30
"Currency","2016/11/25",41.05
"Currency","2016/11/24",41.13
"Currency","2016/11/23",41.13
"Currency","2016/11/22",41.60
"Currency","2016/11/21",41.85
"Currency","2016/11/19",41.85
"Currency","2016/11/18",42.83
"Currency","2016/11/17",42.35
"Currency","2016/11/16",40.80
"Currency","2016/11/15",42.10
"Currency","2016/11/14",41.65
"Currency","2016/11/12",41.85
"Currency","2016/11/11",41.85
"Currency","2016/11/10",41.85
"Currency","2016/11/09",42.28
"Currency","2016/11/08",41.80
"Currency","2016/11/07",41.68
"Currency","2016/11/04",42.10
"Currency","2016/11/03",42.29
"Currency","2016/11/02",42.35
"Currency","2016/11/01",42.33
"Currency","2016/10/31",42.29
"Currency","2016/10/28",41.85
"Currency","2016/10/27",42.35
"Currency","2016/10/26",42.10
"Currency","2016/10/25",42.35
"Currency","2016/10/24",41.85
"Currency","2016/10/21",42.33
"Currency","2016/10/20",42.29
"Currency","2016/10/19",42.25
"Currency","2016/10/18",42.35
"Currency","2016/10/17",42.15
"Currency","2016/10/14",42.30
"Currency","2016/10/13",41.85
"Currency","2016/10/12",41.85
"Currency","2016/10/11",42.25
"Currency","2016/10/10",42.27
"Currency","2016/10/07",42.05
"Currency","2016/10/06",42.30
"Currency","2016/10/05",42.82
"Currency","2016/10/04",42.81
"Currency","2016/10/03",42.25
"Currency","2016/10/01",41.97
"Currency","2016/09/30",42.81
"Currency","2016/09/29",42.80
"Currency","2016/09/28",42.73
"Currency","2016/09/27",42.85
"Currency","2016/09/26",42.76
"Currency","2016/09/24",42.28
"Currency","2016/09/23",42.68
"Currency","2016/09/22",42.75
"Currency","2016/09/21",42.81
"Currency","2016/09/20",42.79
"Currency","2016/09/19",42.67
"Currency","2016/09/17",41.85
"Currency","2016/09/16",42.84
"Currency","2016/09/15",42.76
"Currency","2016/09/14",42.83
"Currency","2016/09/13",42.69
"Currency","2016/09/12",41.85
"Currency","2016/09/10",42.32
"Currency","2016/09/09",42.70
"Currency","2016/09/08",42.76
"Currency","2016/09/07",42.73
"Currency","2016/09/06",42.84
"Currency","2016/09/05",42.33
"Currency","2016/09/03",42.32
"Currency","2016/09/02",42.32
"Currency","2016/09/01",42.34
"Currency","2016/08/31",42.33
"Currency","2016/08/30",42.35
"Currency","2016/08/29",42.10
"Currency","2016/08/26",41.85
"Currency","2016/08/25",42.00
"Currency","2016/08/24",42.83
"Currency","2016/08/23",42.85
"Currency","2016/08/22",42.85
"Currency","2016/08/19",42.79
"Currency","2016/08/18",42.87
"Currency","2016/08/17",42.75
"Currency","2016/08/16",42.92
"Currency","2016/08/15",40.62
"Currency","2016/08/12",40.60
"Currency","2016/08/11",40.60
"Currency","2016/08/10",42.84
"Currency","2016/08/09",42.70
"Currency","2016/08/08",42.85
"Currency","2016/08/05",42.72
"Currency","2016/08/04",42.85
"Currency","2016/08/03",41.85
"Currency","2016/08/02",42.83
"Currency","2016/08/01",42.85
"Currency","2016/07/29",42.72
"Currency","2016/07/28",42.74
"Currency","2016/07/27",42.77
"Currency","2016/07/26",42.82
"Currency","2016/07/25",42.79
"Currency","2016/07/22",42.73
"Currency","2016/07/21",42.84
"Currency","2016/07/20",42.76
"Currency","2016/07/19",42.78
"Currency","2016/07/18",42.81
"Currency","2016/07/15",42.82
"Currency","2016/07/14",42.83
"Currency","2016/07/13",42.83
"Currency","2016/07/12",42.85
"Currency","2016/07/11",42.80
"Currency","2016/07/08",42.79
"Currency","2016/07/07",42.84
"Currency","2016/07/06",42.60
"Currency","2016/07/05",42.85
"Currency","2016/07/04",42.77
"Currency","2016/07/01",42.78
"Currency","2016/06/30",42.84
"Currency","2016/06/29",42.79
"Currency","2016/06/28",42.77
"Currency","2016/06/27",42.74
"Currency","2016/06/24",42.87
"Currency","2016/06/23",42.83
"Currency","2016/06/22",42.85
"Currency","2016/06/21",42.82
"Currency","2016/06/20",42.85
"Currency","2016/06/17",42.58
"Currency","2016/06/16",42.80
"Currency","2016/06/15",42.55
"Currency","2016/06/14",42.54
"Currency","2016/06/13",42.43
"Currency","2016/06/10",42.52
"Currency","2016/06/09",42.68
"Currency","2016/06/08",42.78
"Currency","2016/06/07",42.41
"Currency","2016/06/06",42.84
"Currency","2016/06/03",42.80
"Currency","2016/06/02",42.55
"Currency","2016/06/01",42.55
"Currency","2016/05/31",42.43
"Currency","2016/05/30",42.61
"Currency","2016/05/27",42.86
"Currency","2016/05/26",42.68
"Currency","2016/05/25",42.83
"Currency","2016/05/24",42.43
"Currency","2016/05/23",42.83
"Currency","2016/05/20",42.61
"Currency","2016/05/19",42.65
"Currency","2016/05/18",42.85
"Currency","2016/05/17",42.85
"Currency","2016/05/16",42.73
"Currency","2016/05/13",42.86
"Currency","2016/05/12",42.80
"Currency","2016/05/11",42.62
"Currency","2016/05/10",42.83
"Currency","2016/05/09",42.85
"Currency","2016/05/06",42.61
"Currency","2016/05/05",42.55
"Currency","2016/05/04",42.15
"Currency","2016/05/03",42.61
"Currency","2016/05/02",42.60
"Currency","2016/04/29",42.60
"Currency","2016/04/28",42.43
"Currency","2016/04/27",42.60
"Currency","2016/04/26",42.60
"Currency","2016/04/25",42.75
"Currency","2016/04/23",42.85
"Currency","2016/04/22",42.85
"Currency","2016/04/21",42.60
"Currency","2016/04/20",42.70
"Currency","2016/04/19",42.10
"Currency","2016/04/18",42.27
"Currency","2016/04/15",42.66
"Currency","2016/04/14",42.63
"Currency","2016/04/13",42.23
"Currency","2016/04/12",42.43
"Currency","2016/04/11",42.61
"Currency","2016/04/09",42.61
"Currency","2016/04/08",42.61
"Currency","2016/04/07",42.52
"Currency","2016/04/06",42.42
"Currency","2016/04/05",42.43
"Currency","2016/04/04",42.83
"Currency","2016/04/01",42.72
"Currency","2016/03/31",42.85
"Currency","2016/03/30",42.60
"Currency","2016/03/29",42.82
"Currency","2016/03/28",42.20
"Currency","2016/03/25",42.82
"Currency","2016/03/24",42.82
"Currency","2016/03/23",42.72
"Currency","2016/03/22",41.63
"Currency","2016/03/21",41.34
"Currency","2016/03/18",39.36
"Currency","2016/03/17",39.57
"Currency","2016/03/16",39.57
"Currency","2016/03/15",39.57
"Currency","2016/03/14",39.60
"Currency","2016/03/13",39.45
"Currency","2016/03/11",39.43
"Currency","2016/03/10",39.53
"Currency","2016/03/09",39.60
"Currency","2016/03/08",39.60
"Currency","2016/03/07",39.60
"Currency","2016/03/06",39.46
"Currency","2016/03/04",39.46
"Currency","2016/03/03",39.58
"Currency","2016/03/02",39.60
"Currency","2016/03/01",39.18
"Currency","2016/02/29",39.27
"Currency","2016/02/28",39.56
"Currency","2016/02/26",39.56
"Currency","2016/02/25",39.57
"Currency","2016/02/24",39.57
"Currency","2016/02/23",38.90
"Currency","2016/02/22",39.20
"Currency","2016/02/19",39.35
"Currency","2016/02/18",39.60
"Currency","2016/02/17",39.38
"Currency","2016/02/16",39.56
"Currency","2016/02/15",39.60
"Currency","2016/02/12",39.36
"Currency","2016/02/11",39.18
"Currency","2016/02/10",39.48
"Currency","2016/02/09",39.36
"Currency","2016/02/08",39.45
"Currency","2016/02/05",39.60
"Currency","2016/02/04",39.57
"Currency","2016/02/03",39.30
"Currency","2016/02/02",39.45
"Currency","2016/02/01",39.18
"Currency","2016/01/29",39.40
"Currency","2016/01/28",39.36
"Currency","2016/01/27",39.01
"Currency","2016/01/26",39.15
"Currency","2016/01/25",39.43
"Currency","2016/01/22",39.60
"Currency","2016/01/21",39.43
"Currency","2016/01/20",39.48
"Currency","2016/01/19",39.60
"Currency","2016/01/18",39.60
"Currency","2016/01/15",39.43
"Currency","2016/01/14",39.37
"Currency","2016/01/13",39.20
"Currency","2016/01/12",39.36
"Currency","2016/01/11",39.36
"Currency","2016/01/10",39.36
"Currency","2016/01/08",39.36
"Currency","2016/01/07",39.18
"Currency","2016/01/06",39.60
"Currency","2016/01/05",39.60
"Currency","2016/01/04",39.18
"Currency","2016/01/03",39.35
"Currency","2016/01/01",39.36
"Currency","2015/12/31",39.36
"Currency","2015/12/30",39.36
"Currency","2015/12/29",39.37
"Currency","2015/12/28",39.60
"Currency","2015/12/25",39.60
"Currency","2015/12/24",39.60
"Currency","2015/12/23",39.60
"Currency","2015/12/22",39.48
"Currency","2015/12/21",39.54
"Currency","2015/12/20",39.36
"Currency","2015/12/18",39.36
"Currency","2015/12/17",39.53
"Currency","2015/12/16",39.58
"Currency","2015/12/15",39.37
"Currency","2015/12/14",39.53
"Currency","2015/12/11",39.58
"Currency","2015/12/10",39.57
"Currency","2015/12/09",39.39
"Currency","2015/12/08",39.55
"Currency","2015/12/07",39.34
"Currency","2015/12/06",39.80
"Currency","2015/12/04",39.56
"Currency","2015/12/03",39.07
"Currency","2015/12/02",39.52
"Currency","2015/12/01",39.42
"Currency","2015/11/30",39.55
"Currency","2015/11/28",39.40
"Currency","2015/11/27",39.48
"Currency","2015/11/26",39.48
"Currency","2015/11/25",39.50
"Currency","2015/11/24",39.60
"Currency","2015/11/23",39.55
"Currency","2015/11/20",39.50
"Currency","2015/11/19",39.54
"Currency","2015/11/18",39.52
"Currency","2015/11/17",39.58
"Currency","2015/11/16",39.51
"Currency","2015/11/13",38.93
"Currency","2015/11/12",39.02
"Currency","2015/11/11",39.70
"Currency","2015/11/10",38.83
"Currency","2015/11/09",39.05
"Currency","2015/11/08",38.93
"Currency","2015/11/06",39.02
"Currency","2015/11/05",39.52
"Currency","2015/11/04",38.93
"Currency","2015/11/03",39.02
"Currency","2015/11/02",39.05
"Currency","2015/11/01",38.93
"Currency","2015/10/30",38.78
"Currency","2015/10/29",38.93
"Currency","2015/10/28",38.93
"Currency","2015/10/27",39.57
"Currency","2015/10/26",38.98
"Currency","2015/10/25",38.93
"Currency","2015/10/23",39.02
"Currency","2015/10/22",38.86
"Currency","2015/10/21",39.11
"Currency","2015/10/20",39.03
"Currency","2015/10/19",39.49
"Currency","2015/10/18",39.47
"Currency","2015/10/16",39.59
"Currency","2015/10/15",39.55
"Currency","2015/10/14",39.53
"Currency","2015/10/13",39.50
"Currency","2015/10/12",39.54
"Currency","2015/10/09",38.93
"Currency","2015/10/08",38.92
"Currency","2015/10/07",39.10
"Currency","2015/10/06",39.05
"Currency","2015/10/05",38.93
"Currency","2015/10/04",38.92
"Currency","2015/10/02",38.92
"Currency","2015/10/01",38.93
"Currency","2015/09/30",38.95
"Currency","2015/09/29",38.95
"Currency","2015/09/28",38.90
"Currency","2015/09/27",38.90
"Currency","2015/09/26",38.90
"Currency","2015/09/25",38.90
"Currency","2015/09/24",38.90
"Currency","2015/09/23",39.00
"Currency","2015/09/22",38.93
"Currency","2015/09/21",38.92
"Currency","2015/09/20",38.93
"Currency","2015/09/18",38.95
"Currency","2015/09/17",39.36
"Currency","2015/09/16",38.90
"Currency","2015/09/15",39.10
"Currency","2015/09/14",38.95
"Currency","2015/09/13",39.18
"Currency","2015/09/11",39.18
"Currency","2015/09/10",39.23
"Currency","2015/09/09",39.65
"Currency","2015/09/08",40.65
"Currency","2015/09/07",39.80
"Currency","2015/09/06",39.43
"Currency","2015/09/04",39.43
"Currency","2015/09/03",39.60
"Currency","2015/09/02",39.60
"Currency","2015/09/01",39.63
"Currency","2015/08/31",39.73
"Currency","2015/08/30",39.60
"Currency","2015/08/28",39.60
"Currency","2015/08/27",39.63
"Currency","2015/08/26",39.23
"Currency","2015/08/25",39.60
"Currency","2015/08/24",39.47
"Currency","2015/08/21",38.70
"Currency","2015/08/20",38.68
"Currency","2015/08/19",38.70
"Currency","2015/08/18",38.65
"Currency","2015/08/17",39.65
"Currency","2015/08/14",39.47
"Currency","2015/08/13",39.65
"Currency","2015/08/12",39.62
"Currency","2015/08/11",39.23
"Currency","2015/08/10",38.95
"Currency","2015/08/07",39.15
"Currency","2015/08/06",39.37
"Currency","2015/08/05",39.38
"Currency","2015/08/04",39.57
"Currency","2015/08/03",39.60
"Currency","2015/07/31",38.93
"Currency","2015/07/30",39.22
"Currency","2015/07/29",39.23
"Currency","2015/07/28",39.40
"Currency","2015/07/27",39.43
"Currency","2015/07/24",39.54
"Currency","2015/07/23",39.47
"Currency","2015/07/22",39.40
"Currency","2015/07/21",39.43
"Currency","2015/07/20",39.40
"Currency","2015/07/17",39.43
"Currency","2015/07/16",39.43
"Currency","2015/07/15",39.08
"Currency","2015/07/14",38.97
"Currency","2015/07/13",39.60
"Currency","2015/07/10",39.07
"Currency","2015/07/09",39.08
"Currency","2015/07/08",39.07
"Currency","2015/07/07",39.07
"Currency","2015/07/06",38.95
"Currency","2015/07/03",39.60
"Currency","2015/07/02",39.60
"Currency","2015/07/01",39.23
"Currency","2015/06/30",39.60
"Currency","2015/06/29",39.59
"Currency","2015/06/26",39.60
"Currency","2015/06/25",39.60
"Currency","2015/06/24",40.73
"Currency","2015/06/23",43.06
"Currency","2015/06/22",42.37
"Currency","2015/06/19",42.55
"Currency","2015/06/18",43.10
"Currency","2015/06/17",43.10
"Currency","2015/06/16",43.10
"Currency","2015/06/15",43.10
"Currency","2015/06/12",43.10
"Currency","2015/06/11",43.10
"Currency","2015/06/10",43.10
"Currency","2015/06/09",43.10
"Currency","2015/06/08",43.02
"Currency","2015/06/05",43.09
"Currency","2015/06/04",43.10
