"Indicator","Time","Value (USD/COP)"
"Currency","2003/01/23",2922.50
"Currency","2003/01/22",2927.95
"Currency","2003/01/21",2937.50
"Currency","2003/01/20",2932.68
"Currency","2003/01/17",2914.05
"Currency","2003/01/16",2935.95
"Currency","2003/01/15",2919.30
"Currency","2003/01/14",2907.00
"Currency","2003/01/13",2903.75
"Currency","2003/01/10",2906.00
"Currency","2003/01/09",2901.00
"Currency","2003/01/08",2893.10
"Currency","2003/01/07",2908.30
"Currency","2003/01/06",2850.55
"Currency","2003/01/03",2850.55
"Currency","2003/01/02",2838.50
"Currency","2003/01/01",2866.95
"Currency","2002/12/31",2866.95
"Currency","2002/12/30",2859.95
"Currency","2002/12/27",2862.25
"Currency","2002/12/26",2850.95
"Currency","2002/12/25",2825.95
"Currency","2002/12/24",2825.95
"Currency","2002/12/23",2831.50
"Currency","2002/12/20",2819.50
"Currency","2002/12/19",2807.50
"Currency","2002/12/18",2826.00
"Currency","2002/12/17",2814.20
"Currency","2002/12/16",2795.95
"Currency","2002/12/13",2816.00
"Currency","2002/12/12",2800.00
"Currency","2002/12/11",2783.25
"Currency","2002/12/10",2821.75
"Currency","2002/12/09",2815.00
"Currency","2002/12/06",2797.00
"Currency","2002/12/05",2778.00
"Currency","2002/12/04",2795.70
"Currency","2002/12/03",2810.50
"Currency","2002/12/02",2822.50
"Currency","2002/11/29",2795.50
"Currency","2002/11/28",2788.00
"Currency","2002/11/27",2762.45
"Currency","2002/11/26",2742.45
"Currency","2002/11/25",2741.05
"Currency","2002/11/22",2722.50
"Currency","2002/11/21",2676.45
"Currency","2002/11/20",2666.55
"Currency","2002/11/19",2675.50
"Currency","2002/11/18",2686.05
"Currency","2002/11/15",2683.70
"Currency","2002/11/14",2713.20
"Currency","2002/11/13",2727.80
"Currency","2002/11/12",2712.95
"Currency","2002/11/11",2739.00
"Currency","2002/11/08",2737.98
"Currency","2002/11/07",2749.50
"Currency","2002/11/06",2745.00
"Currency","2002/11/05",2768.45
"Currency","2002/11/04",2781.00
"Currency","2002/11/01",2777.50
"Currency","2002/10/31",2783.95
"Currency","2002/10/30",2782.05
"Currency","2002/10/29",2776.00
"Currency","2002/10/28",2784.00
"Currency","2002/10/25",2761.50
"Currency","2002/10/24",2752.50
"Currency","2002/10/23",2745.80
"Currency","2002/10/22",2741.35
"Currency","2002/10/21",2774.55
"Currency","2002/10/18",2814.90
"Currency","2002/10/17",2850.20
"Currency","2002/10/16",2859.00
"Currency","2002/10/15",2858.00
"Currency","2002/10/11",2853.50
"Currency","2002/10/10",2872.35
"Currency","2002/10/09",2866.05
"Currency","2002/10/08",2843.45
"Currency","2002/10/07",2864.00
"Currency","2002/10/04",2866.00
"Currency","2002/10/03",2886.00
"Currency","2002/10/02",2888.00
"Currency","2002/10/01",2887.05
"Currency","2002/09/30",2870.00
"Currency","2002/09/27",2834.50
"Currency","2002/09/26",2832.00
"Currency","2002/09/25",2807.50
"Currency","2002/09/24",2808.00
"Currency","2002/09/23",2801.60
"Currency","2002/09/20",2782.50
"Currency","2002/09/19",2808.00
"Currency","2002/09/18",2786.25
"Currency","2002/09/17",2769.55
"Currency","2002/09/16",2771.00
"Currency","2002/09/13",2742.75
"Currency","2002/09/12",2737.50
"Currency","2002/09/11",2720.50
"Currency","2002/09/10",2714.25
"Currency","2002/09/09",2705.15
"Currency","2002/09/06",2707.80
"Currency","2002/09/05",2717.00
"Currency","2002/09/04",2694.50
"Currency","2002/09/03",2682.50
"Currency","2002/09/02",2674.00
"Currency","2002/08/30",2700.50
"Currency","2002/08/29",2717.00
"Currency","2002/08/28",2700.00
"Currency","2002/08/27",2672.00
"Currency","2002/08/26",2665.50
"Currency","2002/08/23",2637.27
"Currency","2002/08/22",2644.50
"Currency","2002/08/21",2651.50
"Currency","2002/08/20",2622.00
"Currency","2002/08/19",2643.95
"Currency","2002/08/16",2640.90
"Currency","2002/08/15",2651.25
"Currency","2002/08/14",2649.50
"Currency","2002/08/13",2642.50
"Currency","2002/08/12",2642.75
"Currency","2002/08/09",2557.50
"Currency","2002/08/08",2609.00
"Currency","2002/08/07",2672.00
"Currency","2002/08/06",2665.50
"Currency","2002/08/05",2668.00
"Currency","2002/08/02",2643.25
"Currency","2002/08/01",2641.50
"Currency","2002/07/31",2628.50
"Currency","2002/07/30",2644.50
"Currency","2002/07/29",2609.75
"Currency","2002/07/26",2602.50
"Currency","2002/07/25",2591.50
"Currency","2002/07/24",2571.25
"Currency","2002/07/23",2563.00
"Currency","2002/07/22",2517.55
"Currency","2002/07/19",2521.50
"Currency","2002/07/18",2537.25
"Currency","2002/07/17",2527.00
"Currency","2002/07/16",2516.55
"Currency","2002/07/15",2504.00
"Currency","2002/07/12",2508.00
"Currency","2002/07/11",2510.85
"Currency","2002/07/10",2497.75
"Currency","2002/07/09",2467.55
"Currency","2002/07/08",2464.60
"Currency","2002/07/05",2443.60
"Currency","2002/07/04",2434.50
"Currency","2002/07/03",2428.30
"Currency","2002/07/02",2417.00
"Currency","2002/07/01",2402.50
"Currency","2002/06/28",2404.25
"Currency","2002/06/27",2401.30
"Currency","2002/06/26",2396.50
"Currency","2002/06/25",2391.00
"Currency","2002/06/24",2385.25
"Currency","2002/06/21",2387.50
"Currency","2002/06/20",2380.00
"Currency","2002/06/19",2399.45
"Currency","2002/06/18",2388.70
"Currency","2002/06/17",2378.75
"Currency","2002/06/14",2377.00
"Currency","2002/06/13",2362.00
"Currency","2002/06/12",2355.00
"Currency","2002/06/11",2343.50
"Currency","2002/06/07",2342.25
"Currency","2002/06/06",2335.50
"Currency","2002/06/05",2333.75
"Currency","2002/06/04",2328.35
"Currency","2002/06/03",2320.00
"Currency","2002/05/31",2318.05
"Currency","2002/05/30",2324.05
"Currency","2002/05/29",2323.50
"Currency","2002/05/28",2318.00
"Currency","2002/05/27",2308.90
"Currency","2002/05/24",2316.25
"Currency","2002/05/23",2342.00
"Currency","2002/05/22",2341.95
"Currency","2002/05/21",2362.75
"Currency","2002/05/20",2360.50
"Currency","2002/05/17",2346.50
"Currency","2002/05/16",2310.00
"Currency","2002/05/15",2303.45
"Currency","2002/05/14",2295.00
"Currency","2002/05/13",2291.00
"Currency","2002/05/10",2290.50
"Currency","2002/05/09",2292.30
"Currency","2002/05/08",2288.50
"Currency","2002/05/07",2287.10
"Currency","2002/05/06",2284.00
"Currency","2002/05/03",2289.75
"Currency","2002/05/02",2281.55
"Currency","2002/05/01",2278.50
"Currency","2002/04/30",2279.00
"Currency","2002/04/29",2275.65
"Currency","2002/04/26",2273.55
"Currency","2002/04/25",2268.00
"Currency","2002/04/24",2268.50
"Currency","2002/04/23",2264.00
"Currency","2002/04/22",2261.50
"Currency","2002/04/19",2261.10
"Currency","2002/04/18",2260.75
"Currency","2002/04/17",2256.50
"Currency","2002/04/16",2262.50
"Currency","2002/04/15",2266.00
"Currency","2002/04/12",2265.95
"Currency","2002/04/11",2262.00
"Currency","2002/04/10",2261.05
"Currency","2002/04/09",2257.00
"Currency","2002/04/08",2252.85
"Currency","2002/04/05",2261.00
"Currency","2002/04/04",2269.75
"Currency","2002/04/03",2269.50
"Currency","2002/04/02",2260.50
"Currency","2002/04/01",2259.00
"Currency","2002/03/28",2273.00
"Currency","2002/03/27",2270.00
"Currency","2002/03/26",2259.00
"Currency","2002/03/25",2270.00
"Currency","2002/03/22",2268.50
"Currency","2002/03/21",2279.30
"Currency","2002/03/20",2284.00
"Currency","2002/03/19",2275.55
"Currency","2002/03/18",2278.50
"Currency","2002/03/15",2287.50
"Currency","2002/03/14",2273.00
"Currency","2002/03/13",2272.00
"Currency","2002/03/12",2275.00
"Currency","2002/03/11",2270.25
"Currency","2002/03/08",2280.00
"Currency","2002/03/07",2284.20
"Currency","2002/03/06",2294.00
"Currency","2002/03/05",2294.25
"Currency","2002/03/04",2297.10
"Currency","2002/03/01",2302.00
"Currency","2002/02/28",2304.55
"Currency","2002/02/27",2310.25
"Currency","2002/02/26",2313.50
"Currency","2002/02/25",2312.60
"Currency","2002/02/22",2313.50
"Currency","2002/02/21",2311.25
"Currency","2002/02/20",2292.80
"Currency","2002/02/19",2284.05
"Currency","2002/02/18",2285.50
"Currency","2002/02/15",2288.00
"Currency","2002/02/14",2307.35
"Currency","2002/02/13",2316.50
"Currency","2002/02/12",2303.00
"Currency","2002/02/11",2296.00
"Currency","2002/02/08",2278.50
"Currency","2002/02/07",2267.95
"Currency","2002/02/06",2258.30
"Currency","2002/02/05",2258.70
"Currency","2002/02/04",2264.75
"Currency","2002/02/01",2270.40
"Currency","2002/01/31",2264.50
"Currency","2002/01/30",2271.05
"Currency","2002/01/29",2258.50
"Currency","2002/01/28",2264.00
"Currency","2002/01/25",2255.00
"Currency","2002/01/24",2250.00
"Currency","2002/01/23",2228.90
"Currency","2002/01/22",2233.00
"Currency","2002/01/21",2256.00
"Currency","2002/01/18",2267.50
"Currency","2002/01/17",2273.00
"Currency","2002/01/16",2267.50
"Currency","2002/01/15",2277.10
"Currency","2002/01/14",2295.00
"Currency","2002/01/11",2296.80
"Currency","2002/01/10",2307.25
"Currency","2002/01/09",2315.45
"Currency","2002/01/08",2309.93
"Currency","2002/01/07",2300.00
"Currency","2002/01/04",2302.00
"Currency","2002/01/03",2297.25
"Currency","2002/01/02",2284.25
"Currency","2002/01/01",2277.50
"Currency","2001/12/28",2277.50
"Currency","2001/12/27",2293.00
"Currency","2001/12/26",2303.50
"Currency","2001/12/24",2294.00
"Currency","2001/12/21",2298.50
"Currency","2001/12/20",2304.05
"Currency","2001/12/19",2308.25
"Currency","2001/12/18",2306.00
"Currency","2001/12/17",2305.00
"Currency","2001/12/14",2313.25
"Currency","2001/12/13",2319.55
"Currency","2001/12/12",2308.25
"Currency","2001/12/11",2307.85
"Currency","2001/12/10",2306.00
"Currency","2001/12/07",2310.00
"Currency","2001/12/06",2311.75
"Currency","2001/12/05",2314.00
"Currency","2001/12/04",2316.75
"Currency","2001/12/03",2315.05
"Currency","2001/11/30",2298.50
"Currency","2001/11/29",2307.50
"Currency","2001/11/28",2308.00
"Currency","2001/11/27",2311.80
"Currency","2001/11/26",2314.50
"Currency","2001/11/23",2313.75
"Currency","2001/11/22",2317.50
"Currency","2001/11/21",2316.75
"Currency","2001/11/20",2321.75
"Currency","2001/11/19",2312.20
"Currency","2001/11/16",2312.00
"Currency","2001/11/15",2316.00
"Currency","2001/11/14",2308.55
"Currency","2001/11/13",2297.10
"Currency","2001/11/12",2304.30
"Currency","2001/11/09",2303.00
"Currency","2001/11/08",2302.50
"Currency","2001/11/07",2307.50
"Currency","2001/11/06",2309.00
"Currency","2001/11/05",2310.60
"Currency","2001/11/02",2310.50
"Currency","2001/11/01",2310.75
"Currency","2001/10/31",2308.35
"Currency","2001/10/30",2309.50
"Currency","2001/10/29",2310.25
"Currency","2001/10/26",2314.75
"Currency","2001/10/25",2316.50
"Currency","2001/10/24",2320.50
"Currency","2001/10/23",2319.57
"Currency","2001/10/22",2317.50
"Currency","2001/10/19",2317.05
"Currency","2001/10/18",2317.55
"Currency","2001/10/17",2303.50
"Currency","2001/10/16",2300.00
"Currency","2001/10/12",2313.50
"Currency","2001/10/11",2312.85
"Currency","2001/10/10",2317.00
"Currency","2001/10/09",2328.75
"Currency","2001/10/08",2332.50
"Currency","2001/10/05",2329.00
"Currency","2001/10/04",2335.25
"Currency","2001/10/03",2338.15
"Currency","2001/10/02",2336.05
"Currency","2001/10/01",2335.00
"Currency","2001/09/28",2334.60
"Currency","2001/09/27",2330.30
"Currency","2001/09/26",2327.60
"Currency","2001/09/25",2328.50
"Currency","2001/09/24",2325.75
"Currency","2001/09/21",2340.50
"Currency","2001/09/20",2339.00
"Currency","2001/09/19",2345.60
"Currency","2001/09/17",2339.50
"Currency","2001/09/14",2342.25
"Currency","2001/09/13",2336.65
"Currency","2001/09/12",2341.25
"Currency","2001/09/11",2356.75
"Currency","2001/09/10",2326.00
"Currency","2001/09/07",2320.00
"Currency","2001/09/06",2323.55
"Currency","2001/09/05",2315.00
"Currency","2001/09/04",2307.85
"Currency","2001/09/03",2308.00
"Currency","2001/08/31",2302.00
"Currency","2001/08/30",2297.50
"Currency","2001/08/29",2300.50
"Currency","2001/08/28",2299.00
"Currency","2001/08/27",2288.00
"Currency","2001/08/24",2281.50
"Currency","2001/08/23",2272.75
"Currency","2001/08/22",2279.50
"Currency","2001/08/21",2283.50
"Currency","2001/08/20",2286.00
"Currency","2001/08/17",2284.55
"Currency","2001/08/16",2283.50
"Currency","2001/08/15",2293.50
"Currency","2001/08/14",2289.55
"Currency","2001/08/13",2282.75
"Currency","2001/08/10",2287.25
"Currency","2001/08/09",2290.90
"Currency","2001/08/08",2294.80
"Currency","2001/08/07",2290.50
"Currency","2001/08/06",2292.50
"Currency","2001/08/03",2295.00
"Currency","2001/08/02",2298.40
"Currency","2001/08/01",2301.80
"Currency","2001/07/31",2290.20
"Currency","2001/07/30",2293.50
"Currency","2001/07/27",2303.00
"Currency","2001/07/26",2301.50
"Currency","2001/07/25",2300.40
"Currency","2001/07/24",2302.00
"Currency","2001/07/23",2300.85
"Currency","2001/07/19",2304.05
"Currency","2001/07/18",2301.00
"Currency","2001/07/17",2300.50
"Currency","2001/07/16",2301.55
"Currency","2001/07/13",2304.00
"Currency","2001/07/12",2329.00
"Currency","2001/07/11",2321.50
"Currency","2001/07/09",2305.50
"Currency","2001/07/06",2302.75
"Currency","2001/07/05",2306.10
"Currency","2001/07/04",2306.50
"Currency","2001/07/03",2302.50
"Currency","2001/07/02",2302.00
"Currency","2001/06/29",2297.25
"Currency","2001/06/28",2301.25
"Currency","2001/06/27",2308.00
"Currency","2001/06/26",2304.90
"Currency","2001/06/25",2297.45
"Currency","2001/06/22",2296.50
"Currency","2001/06/21",2299.50
"Currency","2001/06/20",2300.40
"Currency","2001/06/19",2300.50
"Currency","2001/06/18",2308.00
"Currency","2001/06/15",2306.50
"Currency","2001/06/14",2296.85
"Currency","2001/06/13",2297.80
"Currency","2001/06/12",2303.50
"Currency","2001/06/11",2314.00
"Currency","2001/06/08",2305.50
"Currency","2001/06/07",2300.50
"Currency","2001/06/06",2307.50
"Currency","2001/06/05",2303.75
"Currency","2001/06/04",2296.75
"Currency","2001/06/01",2310.00
"Currency","2001/05/30",2323.50
"Currency","2001/05/29",2333.25
"Currency","2001/05/28",2339.50
"Currency","2001/05/25",2304.00
"Currency","2001/05/24",2317.00
"Currency","2001/05/23",2298.00
"Currency","2001/05/22",2316.50
"Currency","2001/05/21",2326.50
"Currency","2001/05/18",2324.00
"Currency","2001/05/17",2374.00
"Currency","2001/05/16",2380.00
"Currency","2001/05/15",2376.00
"Currency","2001/05/14",2376.50
"Currency","2001/05/11",2367.50
"Currency","2001/05/10",2363.00
"Currency","2001/05/09",2360.00
"Currency","2001/05/08",2357.50
"Currency","2001/05/07",2359.15
"Currency","2001/05/04",2355.00
"Currency","2001/05/03",2352.25
"Currency","2001/05/02",2345.70
"Currency","2001/05/01",2343.00
"Currency","2001/04/30",2341.00
"Currency","2001/04/27",2343.50
"Currency","2001/04/26",2349.25
"Currency","2001/04/25",2344.25
"Currency","2001/04/24",2339.25
"Currency","2001/04/23",2336.75
"Currency","2001/04/20",2330.00
"Currency","2001/04/19",2329.25
"Currency","2001/04/18",2321.75
"Currency","2001/04/17",2314.00
"Currency","2001/04/16",2323.25
"Currency","2001/04/12",2315.00
"Currency","2001/04/11",2315.45
"Currency","2001/04/10",2311.50
"Currency","2001/04/09",2307.50
"Currency","2001/04/06",2315.00
"Currency","2001/04/05",2318.40
"Currency","2001/04/04",2317.35
"Currency","2001/04/03",2314.25
"Currency","2001/04/02",2305.75
"Currency","2001/03/30",2312.00
"Currency","2001/03/29",2307.50
"Currency","2001/03/28",2308.00
"Currency","2001/03/27",2302.75
"Currency","2001/03/26",2294.75
"Currency","2001/03/23",2297.65
"Currency","2001/03/22",2291.00
"Currency","2001/03/21",2288.50
"Currency","2001/03/20",2280.00
"Currency","2001/03/19",2283.70
"Currency","2001/03/16",2281.75
"Currency","2001/03/15",2282.25
"Currency","2001/03/14",2280.00
"Currency","2001/03/13",2276.75
"Currency","2001/03/12",2278.38
"Currency","2001/03/08",2262.50
"Currency","2001/03/07",2264.00
"Currency","2001/03/06",2261.70
"Currency","2001/03/05",2259.75
"Currency","2001/03/02",2261.75
"Currency","2001/03/01",2266.85
"Currency","2001/02/28",2263.37
"Currency","2001/02/27",2258.50
"Currency","2001/02/26",2258.30
"Currency","2001/02/23",2256.50
"Currency","2001/02/22",2257.00
"Currency","2001/02/21",2251.00
"Currency","2001/02/20",2252.50
"Currency","2001/02/19",2246.00
"Currency","2001/02/16",2240.25
"Currency","2001/02/15",2240.15
"Currency","2001/02/14",2243.25
"Currency","2001/02/13",2239.00
"Currency","2001/02/12",2223.67
"Currency","2001/02/09",2235.00
"Currency","2001/02/07",2243.00
"Currency","2001/02/06",2232.70
"Currency","2001/02/05",2238.13
"Currency","2001/02/02",2240.45
"Currency","2001/02/01",2241.50
"Currency","2001/01/31",2242.65
"Currency","2001/01/30",2245.15
"Currency","2001/01/29",2238.35
"Currency","2001/01/26",2241.50
"Currency","2001/01/24",2252.00
"Currency","2001/01/23",2259.00
"Currency","2001/01/22",2241.50
"Currency","2001/01/19",2237.50
"Currency","2001/01/18",2251.00
"Currency","2001/01/17",2239.50
"Currency","2001/01/16",2241.25
"Currency","2001/01/15",2250.00
"Currency","2001/01/12",2251.00
"Currency","2001/01/11",2252.50
"Currency","2001/01/10",2234.75
"Currency","2001/01/09",2230.50
"Currency","2001/01/08",2246.00
"Currency","2001/01/05",2243.00
"Currency","2001/01/04",2246.50
"Currency","2001/01/03",2229.75
"Currency","2001/01/02",2213.75
"Currency","2001/01/01",2236.00
"Currency","2000/12/29",2236.00
"Currency","2000/12/28",2243.00
"Currency","2000/12/27",2227.50
"Currency","2000/12/26",2202.00
"Currency","2000/12/22",2194.00
"Currency","2000/12/21",2187.15
"Currency","2000/12/20",2185.00
"Currency","2000/12/19",2189.50
"Currency","2000/12/18",2184.50
"Currency","2000/12/15",2177.50
"Currency","2000/12/14",2179.50
"Currency","2000/12/13",2188.00
"Currency","2000/12/12",2187.50
"Currency","2000/12/11",2177.75
"Currency","2000/12/08",2177.00
"Currency","2000/12/07",2176.90
"Currency","2000/12/06",2177.00
