"Indicator","Time","Value (USD/BIF)"
"Currency","2002/01/09",851.59
"Currency","2002/01/08",851.54
"Currency","2002/01/07",851.50
"Currency","2002/01/04",851.04
"Currency","2002/01/03",851.04
"Currency","2002/01/02",851.04
"Currency","2002/01/01",851.04
"Currency","2001/12/31",851.04
"Currency","2001/12/28",851.04
"Currency","2001/12/27",851.04
"Currency","2001/12/26",851.04
"Currency","2001/12/25",851.04
"Currency","2001/12/24",851.04
"Currency","2001/12/21",851.04
"Currency","2001/12/20",851.04
"Currency","2001/12/19",851.04
"Currency","2001/12/18",863.95
"Currency","2001/12/17",850.89
"Currency","2001/12/14",850.79
"Currency","2001/12/13",863.94
"Currency","2001/12/12",863.59
"Currency","2001/12/11",850.50
"Currency","2001/12/10",852.34
"Currency","2001/12/07",852.34
"Currency","2001/12/06",852.34
"Currency","2001/12/05",852.34
"Currency","2001/12/04",861.89
"Currency","2001/12/03",852.29
"Currency","2001/11/30",852.25
"Currency","2001/11/29",852.00
"Currency","2001/11/28",846.04
"Currency","2001/11/27",846.00
"Currency","2001/11/26",861.77
"Currency","2001/11/23",845.79
"Currency","2001/11/22",861.72
"Currency","2001/11/21",845.75
"Currency","2001/11/20",861.43
"Currency","2001/11/19",861.43
"Currency","2001/11/16",861.43
"Currency","2001/11/15",861.43
"Currency","2001/11/14",861.43
"Currency","2001/11/13",855.84
"Currency","2001/11/12",855.84
"Currency","2001/11/09",855.83
"Currency","2001/11/08",840.75
"Currency","2001/11/07",840.50
"Currency","2001/11/06",840.50
"Currency","2001/11/05",855.62
"Currency","2001/11/02",840.09
"Currency","2001/11/01",840.00
"Currency","2001/10/31",840.00
"Currency","2001/10/30",834.89
"Currency","2001/10/29",834.89
"Currency","2001/10/26",834.89
"Currency","2001/10/25",834.75
"Currency","2001/10/24",834.59
"Currency","2001/10/23",834.59
"Currency","2001/10/22",834.59
"Currency","2001/10/19",834.59
"Currency","2001/10/18",834.59
"Currency","2001/10/17",834.59
"Currency","2001/10/16",834.59
"Currency","2001/10/15",834.59
"Currency","2001/10/12",834.50
"Currency","2001/10/11",834.04
"Currency","2001/10/10",853.88
"Currency","2001/10/09",850.75
"Currency","2001/10/08",834.00
"Currency","2001/10/05",833.89
"Currency","2001/10/04",833.79
"Currency","2001/10/03",833.79
"Currency","2001/10/02",833.75
"Currency","2001/10/01",833.75
"Currency","2001/09/28",847.29
"Currency","2001/09/27",833.25
"Currency","2001/09/26",833.25
"Currency","2001/09/25",833.04
"Currency","2001/09/24",833.00
"Currency","2001/09/21",842.21
"Currency","2001/09/20",832.79
"Currency","2001/09/19",832.75
"Currency","2001/09/18",832.75
"Currency","2001/09/17",832.50
"Currency","2001/09/14",843.50
"Currency","2001/09/13",832.00
"Currency","2001/09/12",831.00
"Currency","2001/09/11",832.00
"Currency","2001/09/10",832.20
"Currency","2001/09/07",844.79
"Currency","2001/09/06",832.00
"Currency","2001/09/05",832.25
"Currency","2001/09/04",831.25
"Currency","2001/09/03",831.04
"Currency","2001/08/31",842.22
"Currency","2001/08/30",830.04
"Currency","2001/08/29",839.30
"Currency","2001/08/28",839.30
"Currency","2001/08/27",820.50
"Currency","2001/08/24",820.50
"Currency","2001/08/23",820.50
"Currency","2001/08/22",830.25
"Currency","2001/08/21",830.25
"Currency","2001/08/20",830.25
"Currency","2001/08/17",830.00
"Currency","2001/08/16",830.00
"Currency","2001/08/15",828.50
"Currency","2001/08/14",828.50
"Currency","2001/08/13",828.50
"Currency","2001/08/10",828.00
"Currency","2001/08/09",826.00
"Currency","2001/08/08",825.00
"Currency","2001/08/07",822.89
"Currency","2001/08/06",822.75
"Currency","2001/08/03",822.75
"Currency","2001/08/02",849.78
"Currency","2001/08/01",849.78
"Currency","2001/07/31",822.25
"Currency","2001/07/30",822.04
"Currency","2001/07/27",821.75
"Currency","2001/07/26",821.75
"Currency","2001/07/25",844.92
"Currency","2001/07/24",844.92
"Currency","2001/07/23",844.92
"Currency","2001/07/20",844.92
"Currency","2001/07/19",844.92
"Currency","2001/07/18",830.48
"Currency","2001/07/17",830.48
"Currency","2001/07/16",830.41
"Currency","2001/07/13",830.41
"Currency","2001/07/12",815.50
"Currency","2001/07/11",815.50
"Currency","2001/07/10",816.31
"Currency","2001/07/09",831.41
"Currency","2001/07/06",831.41
"Currency","2001/07/05",830.33
"Currency","2001/07/04",830.33
"Currency","2001/07/03",897.62
"Currency","2001/07/02",830.04
"Currency","2001/06/29",830.04
"Currency","2001/06/28",830.04
"Currency","2001/06/27",830.04
"Currency","2001/06/26",906.50
"Currency","2001/06/25",935.44
"Currency","2001/06/22",905.79
"Currency","2001/06/21",905.79
"Currency","2001/06/20",905.75
"Currency","2001/06/19",905.75
"Currency","2001/06/18",905.50
"Currency","2001/06/15",905.50
"Currency","2001/06/14",905.00
"Currency","2001/06/13",932.84
"Currency","2001/06/12",905.25
"Currency","2001/06/11",895.69
"Currency","2001/06/08",902.09
"Currency","2001/06/07",875.50
"Currency","2001/06/06",875.50
"Currency","2001/06/05",875.29
"Currency","2001/06/04",875.29
"Currency","2001/06/01",875.29
"Currency","2001/05/31",875.09
"Currency","2001/05/30",900.00
"Currency","2001/05/29",900.00
"Currency","2001/05/28",819.25
"Currency","2001/05/25",819.09
"Currency","2001/05/24",819.09
"Currency","2001/05/23",819.09
"Currency","2001/05/22",819.00
"Currency","2001/05/21",834.28
"Currency","2001/05/18",834.23
"Currency","2001/05/17",833.44
"Currency","2001/05/16",833.44
"Currency","2001/05/15",818.25
"Currency","2001/05/14",818.50
"Currency","2001/05/11",834.07
"Currency","2001/05/10",818.75
"Currency","2001/05/09",818.59
"Currency","2001/05/08",818.00
"Currency","2001/05/07",824.09
"Currency","2001/05/04",808.09
"Currency","2001/05/03",824.00
"Currency","2001/05/02",789.00
"Currency","2001/05/01",788.75
"Currency","2001/04/30",788.75
"Currency","2001/04/27",788.59
"Currency","2001/04/26",788.50
"Currency","2001/04/25",788.00
"Currency","2001/04/24",787.89
"Currency","2001/04/23",787.79
"Currency","2001/04/20",787.75
"Currency","2001/04/19",787.70
"Currency","2001/04/18",806.01
"Currency","2001/04/17",787.75
"Currency","2001/04/16",805.33
"Currency","2001/04/13",805.33
"Currency","2001/04/12",805.33
"Currency","2001/04/11",788.00
"Currency","2001/04/10",780.00
"Currency","2001/04/09",761.00
"Currency","2001/04/06",759.25
"Currency","2001/04/05",759.09
"Currency","2001/04/04",759.09
"Currency","2001/04/03",759.00
"Currency","2001/04/02",760.00
"Currency","2001/03/30",760.00
"Currency","2001/03/29",778.84
"Currency","2001/03/28",760.00
"Currency","2001/03/27",761.48
"Currency","2001/03/26",750.00
"Currency","2001/03/23",750.00
"Currency","2001/03/22",762.06
"Currency","2001/03/21",747.29
"Currency","2001/03/20",747.29
"Currency","2001/03/19",761.32
"Currency","2001/03/16",747.39
"Currency","2001/03/15",747.39
"Currency","2001/03/14",747.39
"Currency","2001/03/13",757.84
"Currency","2001/03/12",757.84
"Currency","2001/03/09",741.73
"Currency","2001/03/08",741.73
"Currency","2001/03/07",741.73
"Currency","2001/03/06",741.73
"Currency","2001/03/05",741.73
"Currency","2001/03/02",740.80
"Currency","2001/03/01",740.80
"Currency","2001/02/28",740.80
"Currency","2001/02/27",740.80
"Currency","2001/02/26",740.80
"Currency","2001/02/23",740.80
"Currency","2001/02/22",740.80
"Currency","2001/02/21",740.80
"Currency","2001/02/20",740.42
"Currency","2001/02/19",740.42
"Currency","2001/02/16",740.42
"Currency","2001/02/15",741.08
"Currency","2001/02/14",741.08
"Currency","2001/02/13",741.08
"Currency","2001/02/12",738.69
"Currency","2001/02/09",738.69
"Currency","2001/02/08",776.99
"Currency","2001/02/07",776.99
"Currency","2001/02/06",776.99
"Currency","2001/02/05",776.99
"Currency","2001/02/02",776.99
"Currency","2001/02/01",776.99
"Currency","2001/01/31",776.99
"Currency","2001/01/30",776.99
"Currency","2001/01/29",776.99
"Currency","2001/01/26",776.99
"Currency","2001/01/25",776.99
"Currency","2001/01/24",776.99
"Currency","2001/01/23",793.11
"Currency","2001/01/22",793.11
"Currency","2001/01/19",793.11
"Currency","2001/01/18",792.43
"Currency","2001/01/17",792.43
"Currency","2001/01/16",790.09
"Currency","2001/01/15",790.09
"Currency","2001/01/12",790.09
"Currency","2001/01/11",775.07
"Currency","2001/01/10",775.07
"Currency","2001/01/09",775.07
"Currency","2001/01/08",774.26
"Currency","2001/01/05",774.26
"Currency","2001/01/04",774.26
"Currency","2001/01/03",780.42
"Currency","2001/01/02",780.42
"Currency","2001/01/01",780.42
"Currency","2000/12/29",780.42
"Currency","2000/12/28",783.11
"Currency","2000/12/27",783.11
"Currency","2000/12/26",786.95
"Currency","2000/12/25",786.95
"Currency","2000/12/22",786.95
"Currency","2000/12/21",786.95
"Currency","2000/12/20",786.95
"Currency","2000/12/19",786.72
"Currency","2000/12/18",786.72
"Currency","2000/12/15",786.51
"Currency","2000/12/14",786.82
"Currency","2000/12/13",828.30
"Currency","2000/12/12",828.30
"Currency","2000/12/11",828.30
"Currency","2000/12/08",837.06
"Currency","2000/12/07",837.06
"Currency","2000/12/06",837.06
"Currency","2000/12/05",837.06
"Currency","2000/12/04",836.37
"Currency","2000/12/01",836.60
"Currency","2000/11/30",836.60
"Currency","2000/11/29",836.12
"Currency","2000/11/28",834.20
"Currency","2000/11/27",835.09
"Currency","2000/11/24",835.09
"Currency","2000/11/23",835.11
"Currency","2000/11/22",823.77
"Currency","2000/11/21",823.77
"Currency","2000/11/20",823.77
"Currency","2000/11/17",823.77
"Currency","2000/11/16",821.64
"Currency","2000/11/15",821.64
"Currency","2000/11/14",821.64
"Currency","2000/11/13",821.64
"Currency","2000/11/10",822.16
"Currency","2000/11/09",822.16
"Currency","2000/11/08",805.85
"Currency","2000/11/07",805.85
"Currency","2000/11/06",805.85
"Currency","2000/11/03",805.76
"Currency","2000/11/02",805.76
"Currency","2000/11/01",806.26
"Currency","2000/10/31",806.26
"Currency","2000/10/30",806.11
"Currency","2000/10/27",806.11
"Currency","2000/10/26",806.11
"Currency","2000/10/25",806.11
"Currency","2000/10/24",804.81
"Currency","2000/10/23",804.81
"Currency","2000/10/20",804.81
"Currency","2000/10/19",804.81
"Currency","2000/10/18",804.81
"Currency","2000/10/17",800.58
"Currency","2000/10/16",800.58
"Currency","2000/10/13",793.99
"Currency","2000/10/12",793.99
"Currency","2000/10/11",793.99
"Currency","2000/10/10",793.99
"Currency","2000/10/09",793.99
"Currency","2000/10/06",794.92
"Currency","2000/10/05",802.59
"Currency","2000/10/04",802.59
"Currency","2000/10/03",802.59
"Currency","2000/10/02",802.59
"Currency","2000/09/29",802.59
"Currency","2000/09/28",802.59
"Currency","2000/09/27",785.78
"Currency","2000/09/26",785.78
"Currency","2000/09/25",785.78
"Currency","2000/09/22",785.78
"Currency","2000/09/21",784.43
"Currency","2000/09/20",784.43
"Currency","2000/09/19",784.45
"Currency","2000/09/18",784.45
"Currency","2000/09/15",777.52
"Currency","2000/09/14",777.52
"Currency","2000/09/13",775.29
"Currency","2000/09/12",775.29
"Currency","2000/09/11",775.29
"Currency","2000/09/08",776.08
"Currency","2000/09/07",776.08
"Currency","2000/09/06",776.08
"Currency","2000/09/05",776.08
"Currency","2000/09/04",776.14
"Currency","2000/09/01",776.14
"Currency","2000/08/31",776.14
"Currency","2000/08/30",775.81
"Currency","2000/08/29",775.81
"Currency","2000/08/28",775.63
"Currency","2000/08/25",775.63
"Currency","2000/08/24",775.63
"Currency","2000/08/23",775.63
"Currency","2000/08/22",775.63
"Currency","2000/08/21",775.63
"Currency","2000/08/18",773.32
"Currency","2000/08/17",773.32
"Currency","2000/08/16",765.22
"Currency","2000/08/15",764.50
"Currency","2000/08/14",764.50
"Currency","2000/08/11",764.50
"Currency","2000/08/10",763.46
"Currency","2000/08/09",763.31
"Currency","2000/08/08",743.60
"Currency","2000/08/07",734.06
"Currency","2000/08/04",719.58
"Currency","2000/08/03",719.58
"Currency","2000/08/02",719.58
"Currency","2000/08/01",719.58
"Currency","2000/07/31",717.05
"Currency","2000/07/28",709.43
"Currency","2000/07/27",697.76
"Currency","2000/07/26",696.12
"Currency","2000/07/25",677.55
"Currency","2000/07/24",677.55
"Currency","2000/07/21",662.68
"Currency","2000/07/20",662.68
"Currency","2000/07/19",662.68
"Currency","2000/07/18",662.68
"Currency","2000/07/17",662.68
"Currency","2000/07/14",662.68
"Currency","2000/07/13",662.68
"Currency","2000/07/12",662.68
"Currency","2000/07/11",663.08
"Currency","2000/07/10",663.08
"Currency","2000/07/07",663.08
"Currency","2000/07/06",663.08
"Currency","2000/07/05",663.08
"Currency","2000/07/04",663.08
"Currency","2000/07/03",663.24
"Currency","2000/06/30",666.79
"Currency","2000/06/29",663.51
"Currency","2000/06/28",663.51
"Currency","2000/06/27",663.51
"Currency","2000/06/26",663.51
"Currency","2000/06/23",659.40
"Currency","2000/06/22",659.66
"Currency","2000/06/21",655.81
"Currency","2000/06/20",655.86
"Currency","2000/06/19",655.86
"Currency","2000/06/16",652.04
"Currency","2000/06/15",652.04
"Currency","2000/06/14",652.04
"Currency","2000/06/13",655.22
"Currency","2000/06/12",655.22
"Currency","2000/06/09",655.22
"Currency","2000/06/08",655.22
"Currency","2000/06/07",655.22
"Currency","2000/06/06",660.47
"Currency","2000/06/05",667.36
"Currency","2000/06/02",667.36
"Currency","2000/06/01",665.63
"Currency","2000/05/31",665.63
"Currency","2000/05/30",667.95
"Currency","2000/05/29",673.89
"Currency","2000/05/26",673.89
"Currency","2000/05/25",678.00
"Currency","2000/05/24",679.26
"Currency","2000/05/23",680.68
"Currency","2000/05/22",680.68
"Currency","2000/05/19",682.79
"Currency","2000/05/18",683.41
"Currency","2000/05/17",680.19
"Currency","2000/05/16",679.16
"Currency","2000/05/15",679.64
"Currency","2000/05/12",680.01
"Currency","2000/05/11",677.65
"Currency","2000/05/10",677.65
"Currency","2000/05/09",682.01
"Currency","2000/05/08",680.44
"Currency","2000/05/05",686.00
"Currency","2000/05/04",685.86
"Currency","2000/05/03",678.17
"Currency","2000/05/02",674.00
"Currency","2000/05/01",661.61
"Currency","2000/04/28",661.61
"Currency","2000/04/27",659.78
"Currency","2000/04/26",651.34
"Currency","2000/04/25",651.34
"Currency","2000/04/24",651.34
"Currency","2000/04/21",651.34
"Currency","2000/04/20",645.00
"Currency","2000/04/19",647.23
"Currency","2000/04/18",647.23
"Currency","2000/04/17",647.23
"Currency","2000/04/14",651.34
"Currency","2000/04/13",651.34
"Currency","2000/04/12",651.34
"Currency","2000/04/11",651.34
"Currency","2000/04/10",653.24
"Currency","2000/04/07",635.67
"Currency","2000/04/06",652.30
"Currency","2000/04/05",652.09
"Currency","2000/04/04",654.27
"Currency","2000/04/03",654.27
"Currency","2000/03/31",639.17
"Currency","2000/03/30",652.86
"Currency","2000/03/29",652.86
"Currency","2000/03/28",648.06
"Currency","2000/03/27",644.87
"Currency","2000/03/24",653.14
"Currency","2000/03/23",653.33
"Currency","2000/03/22",652.10
"Currency","2000/03/21",647.95
"Currency","2000/03/20",647.95
"Currency","2000/03/17",661.62
"Currency","2000/03/16",650.95
"Currency","2000/03/15",650.95
"Currency","2000/03/14",650.35
"Currency","2000/03/13",650.35
"Currency","2000/03/10",649.27
"Currency","2000/03/09",652.81
"Currency","2000/03/08",653.30
"Currency","2000/03/07",652.12
"Currency","2000/03/06",652.12
"Currency","2000/03/03",635.67
"Currency","2000/03/02",651.11
"Currency","2000/03/01",651.11
"Currency","2000/02/29",641.65
"Currency","2000/02/28",620.07
"Currency","2000/02/25",620.07
"Currency","2000/02/24",636.57
"Currency","2000/02/23",635.04
"Currency","2000/02/22",641.87
"Currency","2000/02/21",641.48
"Currency","2000/02/18",631.55
"Currency","2000/02/17",646.60
"Currency","2000/02/16",646.60
"Currency","2000/02/15",645.60
"Currency","2000/02/14",641.64
"Currency","2000/02/11",626.02
"Currency","2000/02/10",642.91
"Currency","2000/02/09",643.45
"Currency","2000/02/08",643.90
"Currency","2000/02/07",644.05
"Currency","2000/02/04",640.96
"Currency","2000/02/03",650.00
"Currency","2000/02/02",650.00
"Currency","2000/02/01",648.81
"Currency","2000/01/31",640.66
"Currency","2000/01/28",620.07
"Currency","2000/01/27",635.04
"Currency","2000/01/26",635.04
"Currency","2000/01/25",632.33
"Currency","2000/01/24",633.27
"Currency","2000/01/21",627.13
"Currency","2000/01/20",629.70
"Currency","2000/01/19",624.29
"Currency","2000/01/18",624.29
"Currency","2000/01/17",624.29
"Currency","2000/01/14",623.63
"Currency","2000/01/13",622.97
"Currency","2000/01/12",621.50
"Currency","2000/01/11",623.87
"Currency","2000/01/10",623.94
"Currency","2000/01/07",605.65
"Currency","2000/01/06",620.26
"Currency","2000/01/05",623.02
"Currency","2000/01/04",623.02
"Currency","2000/01/03",613.97
"Currency","1999/12/31",613.97
"Currency","1999/12/30",613.97
"Currency","1999/12/29",630.59
"Currency","1999/12/28",613.95
"Currency","1999/12/27",613.95
"Currency","1999/12/24",613.95
"Currency","1999/12/23",630.58
"Currency","1999/12/22",630.58
"Currency","1999/12/21",629.39
"Currency","1999/12/20",629.29
"Currency","1999/12/17",614.36
"Currency","1999/12/16",631.16
"Currency","1999/12/15",631.50
"Currency","1999/12/14",627.65
"Currency","1999/12/13",627.40
"Currency","1999/12/10",606.41
"Currency","1999/12/09",623.78
"Currency","1999/12/08",623.67
"Currency","1999/12/07",624.53
"Currency","1999/12/06",631.87
"Currency","1999/12/03",613.28
"Currency","1999/12/02",628.94
"Currency","1999/12/01",632.43
"Currency","1999/11/30",627.70
"Currency","1999/11/29",627.70
"Currency","1999/11/26",609.95
