"Indicator","Time","Value (USD/HTG)"
"Currency","1997/03/13",16.11
"Currency","1997/03/12",16.11
"Currency","1997/03/11",16.11
"Currency","1997/03/10",16.12
"Currency","1997/03/07",16.01
"Currency","1997/03/06",16.01
"Currency","1997/03/05",16.01
"Currency","1997/03/04",16.01
"Currency","1997/03/03",16.01
"Currency","1997/02/28",16.01
"Currency","1997/02/27",16.01
"Currency","1997/02/26",16.01
"Currency","1997/02/25",16.01
"Currency","1997/02/24",16.01
"Currency","1997/02/21",15.95
"Currency","1997/02/20",15.95
"Currency","1997/02/19",16.27
"Currency","1997/02/18",16.27
"Currency","1997/02/17",16.27
"Currency","1997/02/14",16.27
"Currency","1997/02/13",16.27
"Currency","1997/02/12",16.27
"Currency","1997/02/11",16.27
"Currency","1997/02/10",16.27
"Currency","1997/02/07",15.87
"Currency","1997/02/06",15.87
"Currency","1997/02/05",15.87
"Currency","1997/02/04",15.87
"Currency","1997/02/03",15.87
"Currency","1997/01/31",15.87
"Currency","1997/01/30",15.64
"Currency","1997/01/29",15.64
"Currency","1997/01/28",15.64
"Currency","1997/01/27",15.64
"Currency","1997/01/24",15.64
"Currency","1997/01/23",16.18
"Currency","1997/01/22",16.18
"Currency","1997/01/21",16.18
"Currency","1997/01/20",16.18
"Currency","1997/01/17",16.18
"Currency","1997/01/16",16.18
"Currency","1997/01/15",16.18
"Currency","1997/01/14",16.18
"Currency","1997/01/13",16.18
"Currency","1997/01/10",16.18
"Currency","1997/01/09",15.25
"Currency","1997/01/08",15.25
"Currency","1997/01/07",15.25
"Currency","1997/01/06",15.25
"Currency","1997/01/03",15.26
"Currency","1997/01/02",15.26
"Currency","1997/01/01",15.26
"Currency","1996/12/31",15.26
"Currency","1996/12/30",15.26
"Currency","1996/12/27",15.26
"Currency","1996/12/26",15.26
"Currency","1996/12/25",15.26
"Currency","1996/12/24",15.26
"Currency","1996/12/23",15.26
"Currency","1996/12/20",15.26
"Currency","1996/12/19",15.26
"Currency","1996/12/18",15.26
"Currency","1996/12/17",15.26
"Currency","1996/12/16",15.26
"Currency","1996/12/13",15.26
"Currency","1996/12/12",15.25
"Currency","1996/12/11",15.25
"Currency","1996/12/10",15.25
"Currency","1996/12/09",15.25
"Currency","1996/12/06",15.25
"Currency","1996/12/05",15.27
"Currency","1996/12/04",15.27
"Currency","1996/12/03",15.27
"Currency","1996/12/02",15.27
"Currency","1996/11/29",15.27
"Currency","1996/11/28",15.28
"Currency","1996/11/27",15.28
"Currency","1996/11/26",15.28
"Currency","1996/11/25",15.28
"Currency","1996/11/22",15.28
"Currency","1996/11/21",15.15
"Currency","1996/11/20",15.15
"Currency","1996/11/19",15.15
"Currency","1996/11/18",15.15
"Currency","1996/11/15",15.15
"Currency","1996/11/14",15.27
"Currency","1996/11/13",15.27
"Currency","1996/11/12",15.27
"Currency","1996/11/11",15.27
"Currency","1996/11/08",15.27
"Currency","1996/11/07",15.27
"Currency","1996/11/06",15.27
"Currency","1996/11/05",15.27
"Currency","1996/11/04",15.27
"Currency","1996/11/01",15.27
"Currency","1996/10/31",15.12
"Currency","1996/10/30",15.12
"Currency","1996/10/29",15.12
"Currency","1996/10/28",15.12
"Currency","1996/10/25",15.12
"Currency","1996/10/24",15.02
"Currency","1996/10/23",15.02
"Currency","1996/10/22",15.02
"Currency","1996/10/21",15.02
"Currency","1996/10/18",15.02
"Currency","1996/10/17",15.10
"Currency","1996/10/16",15.10
"Currency","1996/10/15",15.10
"Currency","1996/10/14",15.10
"Currency","1996/10/11",15.10
"Currency","1996/10/10",15.05
"Currency","1996/10/09",15.05
"Currency","1996/10/08",15.05
"Currency","1996/10/07",15.05
"Currency","1996/10/04",15.05
"Currency","1996/10/03",15.07
"Currency","1996/10/02",15.07
"Currency","1996/10/01",15.07
"Currency","1996/09/30",15.07
"Currency","1996/09/27",15.07
"Currency","1996/09/26",15.07
"Currency","1996/09/25",15.07
"Currency","1996/09/24",15.07
"Currency","1996/09/23",15.07
"Currency","1996/09/20",15.07
"Currency","1996/09/19",15.07
"Currency","1996/09/18",15.07
"Currency","1996/09/17",15.07
"Currency","1996/09/16",15.07
"Currency","1996/09/13",14.85
"Currency","1996/09/12",14.85
"Currency","1996/09/11",14.85
"Currency","1996/09/10",14.85
"Currency","1996/09/09",14.85
"Currency","1996/09/06",14.85
"Currency","1996/09/05",14.85
"Currency","1996/09/04",14.85
"Currency","1996/09/03",14.85
"Currency","1996/09/02",14.85
"Currency","1996/08/30",14.85
"Currency","1996/08/29",14.85
"Currency","1996/08/28",14.85
"Currency","1996/08/27",14.85
"Currency","1996/08/26",14.85
"Currency","1996/08/23",14.85
"Currency","1996/08/22",14.85
"Currency","1996/08/21",14.85
"Currency","1996/08/20",14.85
"Currency","1996/08/19",14.85
"Currency","1996/08/16",14.85
"Currency","1996/08/15",15.15
"Currency","1996/08/14",15.15
"Currency","1996/08/13",15.15
"Currency","1996/08/12",15.15
"Currency","1996/08/09",15.15
"Currency","1996/08/08",15.15
"Currency","1996/08/07",15.15
"Currency","1996/08/06",15.15
"Currency","1996/08/05",15.15
"Currency","1996/08/02",15.15
"Currency","1996/08/01",15.50
"Currency","1996/07/31",15.50
"Currency","1996/07/30",15.50
"Currency","1996/07/29",15.50
"Currency","1996/07/26",15.50
"Currency","1996/07/25",15.50
"Currency","1996/07/24",15.50
"Currency","1996/07/23",15.50
"Currency","1996/07/22",15.50
"Currency","1996/07/19",15.50
"Currency","1996/07/18",16.18
"Currency","1996/07/17",16.18
"Currency","1996/07/16",16.18
"Currency","1996/07/15",16.18
"Currency","1996/07/12",16.18
"Currency","1996/07/11",16.18
"Currency","1996/07/10",16.18
"Currency","1996/07/09",16.18
"Currency","1996/07/08",16.18
"Currency","1996/07/05",16.18
"Currency","1996/07/04",16.18
"Currency","1996/07/03",16.18
"Currency","1996/07/02",16.18
"Currency","1996/07/01",16.18
"Currency","1996/06/28",16.18
"Currency","1996/06/27",16.18
"Currency","1996/06/26",16.18
"Currency","1996/06/25",16.18
"Currency","1996/06/24",16.18
"Currency","1996/06/21",16.18
"Currency","1996/06/20",16.18
"Currency","1996/06/19",16.18
"Currency","1996/06/18",16.18
"Currency","1996/06/17",16.18
"Currency","1996/06/14",16.18
"Currency","1996/06/13",16.18
"Currency","1996/06/12",16.18
"Currency","1996/06/11",16.18
"Currency","1996/06/10",16.18
"Currency","1996/06/07",16.18
"Currency","1996/06/06",16.18
"Currency","1996/06/05",16.18
"Currency","1996/06/04",16.18
"Currency","1996/06/03",16.18
"Currency","1996/05/31",16.18
"Currency","1996/05/30",16.18
"Currency","1996/05/29",16.18
"Currency","1996/05/28",16.18
"Currency","1996/05/27",16.18
"Currency","1996/05/24",16.18
"Currency","1996/05/23",16.18
"Currency","1996/05/22",16.18
"Currency","1996/05/21",16.18
"Currency","1996/05/20",16.18
"Currency","1996/05/17",16.18
"Currency","1996/05/16",16.18
"Currency","1996/05/15",16.18
"Currency","1996/05/14",16.18
"Currency","1996/05/13",16.18
"Currency","1996/05/10",16.18
"Currency","1996/05/09",16.18
"Currency","1996/05/08",16.18
"Currency","1996/05/07",16.18
"Currency","1996/05/06",16.18
"Currency","1996/05/03",16.18
"Currency","1996/05/02",16.18
"Currency","1996/05/01",16.18
"Currency","1996/04/30",16.18
"Currency","1996/04/29",16.18
"Currency","1996/04/26",16.18
"Currency","1996/04/25",16.18
"Currency","1996/04/24",16.18
"Currency","1996/04/23",16.18
"Currency","1996/04/22",16.18
"Currency","1996/04/19",16.18
"Currency","1996/04/18",16.18
"Currency","1996/04/17",16.18
"Currency","1996/04/16",16.18
"Currency","1996/04/15",16.18
"Currency","1996/04/12",16.18
"Currency","1996/04/11",16.18
"Currency","1996/04/10",16.18
"Currency","1996/04/09",16.18
"Currency","1996/04/08",16.18
"Currency","1996/04/05",16.18
"Currency","1996/04/04",16.18
"Currency","1996/04/03",16.18
"Currency","1996/04/02",16.18
"Currency","1996/04/01",16.18
"Currency","1996/03/29",16.18
"Currency","1996/03/28",16.18
"Currency","1996/03/27",16.18
"Currency","1996/03/26",16.18
"Currency","1996/03/25",16.18
"Currency","1996/03/22",16.18
"Currency","1996/03/21",16.18
"Currency","1996/03/20",16.18
"Currency","1996/03/19",16.18
"Currency","1996/03/18",16.18
"Currency","1996/03/15",16.18
"Currency","1996/03/14",16.18
"Currency","1996/03/13",16.18
"Currency","1996/03/12",16.18
"Currency","1996/03/11",16.18
"Currency","1996/03/08",16.18
"Currency","1996/03/07",16.18
"Currency","1996/03/06",16.18
"Currency","1996/03/05",16.18
"Currency","1996/03/04",16.18
"Currency","1996/03/01",16.18
"Currency","1996/02/29",16.18
"Currency","1996/02/28",16.18
"Currency","1996/02/27",16.18
"Currency","1996/02/26",16.18
"Currency","1996/02/23",16.18
"Currency","1996/02/22",16.18
"Currency","1996/02/21",16.18
"Currency","1996/02/20",16.18
"Currency","1996/02/19",16.18
"Currency","1996/02/16",16.18
"Currency","1996/02/15",16.18
"Currency","1996/02/14",16.18
"Currency","1996/02/13",16.18
"Currency","1996/02/12",16.18
"Currency","1996/02/09",16.18
"Currency","1996/02/08",16.18
"Currency","1996/02/07",16.18
"Currency","1996/02/06",16.18
"Currency","1996/02/05",16.18
"Currency","1996/02/02",16.18
"Currency","1996/02/01",16.18
"Currency","1996/01/31",16.18
"Currency","1996/01/30",16.18
"Currency","1996/01/29",16.18
"Currency","1996/01/26",16.18
"Currency","1996/01/25",16.18
"Currency","1996/01/24",16.18
"Currency","1996/01/23",16.18
"Currency","1996/01/22",16.18
"Currency","1996/01/19",16.18
"Currency","1996/01/18",16.18
"Currency","1996/01/17",16.18
"Currency","1996/01/16",16.18
"Currency","1996/01/15",16.18
"Currency","1996/01/12",16.18
"Currency","1996/01/11",16.18
"Currency","1996/01/10",16.18
"Currency","1996/01/09",16.18
"Currency","1996/01/08",16.18
"Currency","1996/01/05",16.18
"Currency","1996/01/04",16.18
"Currency","1996/01/03",16.18
"Currency","1996/01/02",16.18
"Currency","1996/01/01",16.18
"Currency","1995/12/29",16.18
"Currency","1995/12/28",16.18
"Currency","1995/12/27",16.18
"Currency","1995/12/26",16.18
"Currency","1995/12/25",15.50
"Currency","1995/12/22",15.50
"Currency","1995/12/21",15.50
"Currency","1995/12/20",15.50
"Currency","1995/12/19",15.50
"Currency","1995/12/18",15.50
"Currency","1995/12/15",15.50
"Currency","1995/12/14",19.00
"Currency","1995/12/13",19.00
"Currency","1995/12/12",19.00
"Currency","1995/12/11",19.00
"Currency","1995/12/08",19.00
"Currency","1995/12/07",19.00
"Currency","1995/12/06",19.00
"Currency","1995/12/05",19.00
"Currency","1995/12/04",19.00
"Currency","1995/12/01",19.00
"Currency","1995/11/30",19.00
"Currency","1995/11/29",19.00
"Currency","1995/11/28",19.00
"Currency","1995/11/27",19.00
"Currency","1995/11/24",19.00
"Currency","1995/11/23",19.00
"Currency","1995/11/22",19.00
"Currency","1995/11/21",19.00
"Currency","1995/11/20",19.00
"Currency","1995/11/17",19.00
"Currency","1995/11/16",19.00
"Currency","1995/11/15",19.00
"Currency","1995/11/14",19.00
"Currency","1995/11/13",19.00
"Currency","1995/11/10",19.00
"Currency","1995/11/09",19.00
"Currency","1995/11/08",19.00
"Currency","1995/11/07",19.00
"Currency","1995/11/06",19.00
"Currency","1995/11/03",19.00
"Currency","1995/11/02",19.00
"Currency","1995/11/01",19.00
"Currency","1995/10/31",19.00
"Currency","1995/10/30",19.00
"Currency","1995/10/27",19.00
"Currency","1995/10/26",19.00
"Currency","1995/10/25",19.00
"Currency","1995/10/24",19.00
"Currency","1995/10/23",19.00
"Currency","1995/10/20",19.00
"Currency","1995/10/19",19.00
"Currency","1995/10/18",19.00
"Currency","1995/10/17",19.00
"Currency","1995/10/16",19.00
"Currency","1995/10/13",19.00
"Currency","1995/10/12",19.00
"Currency","1995/10/11",19.00
"Currency","1995/10/10",19.00
"Currency","1995/10/09",19.00
"Currency","1995/10/06",19.00
"Currency","1995/10/05",19.00
"Currency","1995/10/04",19.00
"Currency","1995/10/03",19.00
"Currency","1995/10/02",19.00
"Currency","1995/09/29",19.00
"Currency","1995/09/28",19.00
"Currency","1995/09/27",19.00
"Currency","1995/09/26",19.00
"Currency","1995/09/25",19.00
"Currency","1995/09/22",19.00
"Currency","1995/09/21",19.00
"Currency","1995/09/20",19.00
"Currency","1995/09/19",19.00
"Currency","1995/09/18",19.00
"Currency","1995/09/15",19.00
"Currency","1995/09/14",19.00
"Currency","1995/09/13",19.00
"Currency","1995/09/12",19.00
"Currency","1995/09/11",19.00
"Currency","1995/09/08",19.00
"Currency","1995/09/07",19.00
"Currency","1995/09/06",19.00
"Currency","1995/09/05",19.00
"Currency","1995/09/04",19.00
"Currency","1995/09/01",19.00
"Currency","1995/08/31",19.00
"Currency","1995/08/30",19.00
"Currency","1995/08/29",19.00
"Currency","1995/08/28",19.00
"Currency","1995/08/25",19.00
"Currency","1995/08/24",19.00
"Currency","1995/08/23",19.00
"Currency","1995/08/22",19.00
"Currency","1995/08/21",19.00
"Currency","1995/08/18",19.00
"Currency","1995/08/17",19.00
"Currency","1995/08/16",19.00
"Currency","1995/08/15",19.00
"Currency","1995/08/14",19.00
"Currency","1995/08/11",19.00
"Currency","1995/08/10",19.00
"Currency","1995/08/09",19.00
"Currency","1995/08/08",19.00
"Currency","1995/08/07",19.00
"Currency","1995/08/04",19.00
"Currency","1995/08/03",19.00
"Currency","1995/08/02",19.00
"Currency","1995/08/01",19.00
"Currency","1995/07/31",19.00
"Currency","1995/07/28",19.00
"Currency","1995/07/27",19.00
"Currency","1995/07/26",19.00
"Currency","1995/07/25",19.00
"Currency","1995/07/24",19.00
"Currency","1995/07/21",19.00
"Currency","1995/07/20",19.00
"Currency","1995/07/19",19.00
"Currency","1995/07/18",19.00
"Currency","1995/07/17",19.00
"Currency","1995/07/14",19.00
"Currency","1995/07/13",19.00
"Currency","1995/07/12",19.00
"Currency","1995/07/11",19.00
"Currency","1995/07/10",19.00
"Currency","1995/07/07",19.00
"Currency","1995/07/06",19.00
"Currency","1995/07/05",19.00
"Currency","1995/07/04",19.00
"Currency","1995/07/03",19.00
"Currency","1995/06/30",19.00
"Currency","1995/06/29",19.00
"Currency","1995/06/28",19.00
"Currency","1995/06/27",19.00
"Currency","1995/06/26",19.00
"Currency","1995/06/23",19.00
"Currency","1995/06/22",19.00
"Currency","1995/06/21",19.00
"Currency","1995/06/20",19.00
"Currency","1995/06/19",19.00
"Currency","1995/06/16",19.00
"Currency","1995/06/15",19.00
"Currency","1995/06/14",19.00
"Currency","1995/06/13",19.00
"Currency","1995/06/12",19.00
"Currency","1995/06/09",19.00
"Currency","1995/06/08",19.00
"Currency","1995/06/07",19.00
"Currency","1995/06/06",19.00
"Currency","1995/06/05",19.00
"Currency","1995/06/02",19.00
"Currency","1995/06/01",19.00
"Currency","1995/05/31",19.00
"Currency","1995/05/30",19.00
"Currency","1995/05/29",19.00
"Currency","1995/05/26",19.00
"Currency","1995/05/25",19.00
"Currency","1995/05/24",19.00
"Currency","1995/05/23",19.00
"Currency","1995/05/22",19.00
"Currency","1995/05/19",19.00
"Currency","1995/05/18",19.00
"Currency","1995/05/17",19.00
"Currency","1995/05/16",19.00
"Currency","1995/05/15",19.00
"Currency","1995/05/12",19.00
"Currency","1995/05/11",19.00
"Currency","1995/05/10",19.00
"Currency","1995/05/09",19.00
"Currency","1995/05/08",19.00
"Currency","1995/05/05",19.00
"Currency","1995/05/04",19.00
"Currency","1995/05/03",19.00
"Currency","1995/05/02",19.00
"Currency","1995/05/01",19.00
"Currency","1995/04/28",19.00
"Currency","1995/04/27",19.00
"Currency","1995/04/26",19.00
"Currency","1995/04/25",19.00
"Currency","1995/04/24",19.00
"Currency","1995/04/21",19.00
"Currency","1995/04/20",19.00
"Currency","1995/04/19",19.00
"Currency","1995/04/18",19.00
"Currency","1995/04/17",19.00
"Currency","1995/04/14",19.00
"Currency","1995/04/13",19.00
"Currency","1995/04/12",19.00
"Currency","1995/04/11",19.00
"Currency","1995/04/10",19.00
"Currency","1995/04/07",19.00
"Currency","1995/04/06",19.00
"Currency","1995/04/05",19.00
"Currency","1995/04/04",19.00
"Currency","1995/04/03",19.00
"Currency","1995/03/31",19.00
"Currency","1995/03/30",19.00
"Currency","1995/03/29",19.00
"Currency","1995/03/28",19.00
"Currency","1995/03/27",19.00
"Currency","1995/03/24",19.00
"Currency","1995/03/23",19.00
"Currency","1995/03/22",19.00
"Currency","1995/03/21",19.00
"Currency","1995/03/20",19.00
"Currency","1995/03/17",19.00
"Currency","1995/03/16",19.00
"Currency","1995/03/15",19.00
"Currency","1995/03/14",19.00
"Currency","1995/03/13",19.00
"Currency","1995/03/10",19.00
"Currency","1995/03/09",19.00
"Currency","1995/03/08",19.00
"Currency","1995/03/07",19.00
"Currency","1995/03/06",19.00
"Currency","1995/03/03",19.00
"Currency","1995/03/02",19.00
"Currency","1995/03/01",19.00
"Currency","1995/02/28",19.00
"Currency","1995/02/27",19.00
"Currency","1995/02/24",19.00
"Currency","1995/02/23",19.00
"Currency","1995/02/22",19.00
"Currency","1995/02/21",19.00
"Currency","1995/02/20",19.00
"Currency","1995/02/17",19.00
"Currency","1995/02/16",19.00
"Currency","1995/02/15",19.00
"Currency","1995/02/14",19.00
"Currency","1995/02/13",19.00
"Currency","1995/02/10",19.00
"Currency","1995/02/09",19.00
"Currency","1995/02/08",19.00
"Currency","1995/02/07",19.00
"Currency","1995/02/06",19.00
"Currency","1995/02/03",19.00
"Currency","1995/02/02",19.00
"Currency","1995/02/01",19.00
"Currency","1995/01/31",19.00
"Currency","1995/01/30",19.00
"Currency","1995/01/27",19.00
"Currency","1995/01/26",19.00
"Currency","1995/01/25",19.00
"Currency","1995/01/24",19.00
"Currency","1995/01/23",19.00
"Currency","1995/01/20",19.00
"Currency","1995/01/19",19.00
"Currency","1995/01/18",19.00
"Currency","1995/01/17",19.00
"Currency","1995/01/16",19.00
"Currency","1995/01/13",19.00
"Currency","1995/01/12",19.00
"Currency","1995/01/11",19.00
"Currency","1995/01/10",19.00
"Currency","1995/01/09",19.00
"Currency","1995/01/06",19.00
"Currency","1995/01/05",19.09
"Currency","1995/01/04",19.09
"Currency","1995/01/03",19.09
"Currency","1995/01/02",19.09
"Currency","1994/12/30",19.09
"Currency","1994/12/29",19.09
"Currency","1994/12/28",19.09
"Currency","1994/12/27",19.09
"Currency","1994/12/26",19.09
