"Indicator","Time","Value (USD/GNF)"
"Currency","2015/06/10",7425.00
"Currency","2015/06/09",7471.00
"Currency","2015/06/08",7471.00
"Currency","2015/06/05",7471.00
"Currency","2015/06/04",7471.00
"Currency","2015/06/03",7471.00
"Currency","2015/06/02",7471.00
"Currency","2015/06/01",7440.00
"Currency","2015/05/29",7245.00
"Currency","2015/05/28",7308.00
"Currency","2015/05/27",7250.00
"Currency","2015/05/26",7250.00
"Currency","2015/05/25",7260.00
"Currency","2015/05/22",7260.00
"Currency","2015/05/21",7297.00
"Currency","2015/05/20",7503.00
"Currency","2015/05/19",7473.00
"Currency","2015/05/18",7465.00
"Currency","2015/05/15",7441.00
"Currency","2015/05/14",7371.00
"Currency","2015/05/13",7375.00
"Currency","2015/05/12",7386.00
"Currency","2015/05/11",7433.00
"Currency","2015/05/08",7250.00
"Currency","2015/05/07",7250.00
"Currency","2015/05/06",7250.00
"Currency","2015/05/05",7265.00
"Currency","2015/05/04",7250.00
"Currency","2015/05/01",7250.00
"Currency","2015/04/30",7250.02
"Currency","2015/04/29",7250.00
"Currency","2015/04/28",7262.50
"Currency","2015/04/27",7250.00
"Currency","2015/04/24",7239.00
"Currency","2015/04/23",7250.00
"Currency","2015/04/22",7250.00
"Currency","2015/04/21",7250.02
"Currency","2015/04/20",7250.00
"Currency","2015/04/17",7300.00
"Currency","2015/04/16",7250.00
"Currency","2015/04/15",7250.00
"Currency","2015/04/14",7315.00
"Currency","2015/04/13",7250.00
"Currency","2015/04/10",7387.50
"Currency","2015/04/09",7250.00
"Currency","2015/04/08",7250.00
"Currency","2015/04/07",7270.00
"Currency","2015/04/06",7283.00
"Currency","2015/04/03",7250.00
"Currency","2015/04/02",7250.00
"Currency","2015/04/01",7250.00
"Currency","2015/03/31",7260.00
"Currency","2015/03/30",7250.02
"Currency","2015/03/27",7250.00
"Currency","2015/03/26",7250.75
"Currency","2015/03/25",7250.00
"Currency","2015/03/24",7250.00
"Currency","2015/03/23",7320.00
"Currency","2015/03/20",7290.00
"Currency","2015/03/19",7405.00
"Currency","2015/03/18",7347.00
"Currency","2015/03/17",7272.00
"Currency","2015/03/16",7272.00
"Currency","2015/03/13",7272.00
"Currency","2015/03/12",7328.00
"Currency","2015/03/11",7338.00
"Currency","2015/03/10",7305.00
"Currency","2015/03/09",7305.00
"Currency","2015/03/06",7268.00
"Currency","2015/03/05",7268.00
"Currency","2015/03/04",7255.00
"Currency","2015/03/03",7250.00
"Currency","2015/03/02",7262.00
"Currency","2015/02/27",7260.00
"Currency","2015/02/26",7145.00
"Currency","2015/02/25",7210.00
"Currency","2015/02/24",7234.00
"Currency","2015/02/23",7235.00
"Currency","2015/02/20",7150.00
"Currency","2015/02/19",7135.00
"Currency","2015/02/18",7264.00
"Currency","2015/02/17",7295.00
"Currency","2015/02/16",7280.00
"Currency","2015/02/13",7270.00
"Currency","2015/02/12",7290.00
"Currency","2015/02/11",7285.00
"Currency","2015/02/10",7295.00
"Currency","2015/02/09",7205.00
"Currency","2015/02/06",7200.00
"Currency","2015/02/05",7190.00
"Currency","2015/02/04",7030.00
"Currency","2015/02/03",7030.00
"Currency","2015/02/02",7030.00
"Currency","2015/01/30",7030.00
"Currency","2015/01/29",7030.00
"Currency","2015/01/28",7030.00
"Currency","2015/01/27",7030.00
"Currency","2015/01/26",7030.00
"Currency","2015/01/23",7030.00
"Currency","2015/01/22",7030.00
"Currency","2015/01/21",7030.00
"Currency","2015/01/20",7030.00
"Currency","2015/01/19",7030.00
"Currency","2015/01/16",7070.00
"Currency","2015/01/15",7050.00
"Currency","2015/01/14",7050.00
"Currency","2015/01/13",7015.00
"Currency","2015/01/12",7010.00
"Currency","2015/01/09",7030.00
"Currency","2015/01/08",7030.00
"Currency","2015/01/07",7030.00
"Currency","2015/01/06",7030.00
"Currency","2015/01/05",7030.00
"Currency","2015/01/02",7030.00
"Currency","2015/01/01",7025.00
"Currency","2014/12/31",7025.00
"Currency","2014/12/30",7030.00
"Currency","2014/12/29",7030.00
"Currency","2014/12/26",7030.00
"Currency","2014/12/25",7020.00
"Currency","2014/12/24",7020.00
"Currency","2014/12/23",7030.00
"Currency","2014/12/22",7030.00
"Currency","2014/12/19",7030.00
"Currency","2014/12/18",7030.00
"Currency","2014/12/17",7030.00
"Currency","2014/12/16",7025.00
"Currency","2014/12/15",7025.00
"Currency","2014/12/12",7030.00
"Currency","2014/12/11",7025.00
"Currency","2014/12/10",7030.00
"Currency","2014/12/09",7030.00
"Currency","2014/12/08",7027.50
"Currency","2014/12/05",7030.00
"Currency","2014/12/04",7025.00
"Currency","2014/12/03",7030.00
"Currency","2014/12/02",7025.00
"Currency","2014/12/01",7025.00
"Currency","2014/11/28",7022.50
"Currency","2014/11/27",7030.00
"Currency","2014/11/26",7030.00
"Currency","2014/11/25",7030.00
"Currency","2014/11/24",7030.00
"Currency","2014/11/21",7030.00
"Currency","2014/11/20",7030.00
"Currency","2014/11/19",7030.00
"Currency","2014/11/18",7030.00
"Currency","2014/11/17",7030.00
"Currency","2014/11/14",7035.00
"Currency","2014/11/13",7037.50
"Currency","2014/11/12",7035.00
"Currency","2014/11/11",7040.00
"Currency","2014/11/10",7030.00
"Currency","2014/11/07",7025.00
"Currency","2014/11/06",7030.00
"Currency","2014/11/05",7030.00
"Currency","2014/11/04",7037.50
"Currency","2014/11/03",7030.00
"Currency","2014/10/31",7040.00
"Currency","2014/10/30",7030.00
"Currency","2014/10/29",7030.00
"Currency","2014/10/28",7030.00
"Currency","2014/10/27",7030.00
"Currency","2014/10/24",7025.00
"Currency","2014/10/23",7030.00
"Currency","2014/10/22",7025.00
"Currency","2014/10/21",7025.00
"Currency","2014/10/20",7030.00
"Currency","2014/10/17",7025.00
"Currency","2014/10/16",7020.00
"Currency","2014/10/15",7030.00
"Currency","2014/10/14",7030.00
"Currency","2014/10/13",7030.00
"Currency","2014/10/10",7030.00
"Currency","2014/10/09",7030.00
"Currency","2014/10/08",7025.00
"Currency","2014/10/07",7025.00
"Currency","2014/10/06",7030.00
"Currency","2014/10/03",7025.00
"Currency","2014/10/02",7030.00
"Currency","2014/10/01",7030.00
"Currency","2014/09/30",7030.00
"Currency","2014/09/29",7020.00
"Currency","2014/09/26",7020.00
"Currency","2014/09/25",7025.00
"Currency","2014/09/24",7030.00
"Currency","2014/09/23",7030.00
"Currency","2014/09/22",7020.00
"Currency","2014/09/19",7030.00
"Currency","2014/09/18",7025.00
"Currency","2014/09/17",7030.00
"Currency","2014/09/16",7030.00
"Currency","2014/09/15",7025.00
"Currency","2014/09/12",7025.00
"Currency","2014/09/11",7025.00
"Currency","2014/09/10",7030.00
"Currency","2014/09/09",7020.00
"Currency","2014/09/08",7030.00
"Currency","2014/09/05",7030.00
"Currency","2014/09/04",7030.00
"Currency","2014/09/03",7030.00
"Currency","2014/09/02",7030.00
"Currency","2014/09/01",7030.00
"Currency","2014/08/29",7030.00
"Currency","2014/08/28",7030.00
"Currency","2014/08/27",7030.00
"Currency","2014/08/26",7030.00
"Currency","2014/08/25",7030.00
"Currency","2014/08/22",7030.00
"Currency","2014/08/21",7030.00
"Currency","2014/08/20",7030.00
"Currency","2014/08/19",7030.00
"Currency","2014/08/18",7030.00
"Currency","2014/08/15",7032.50
"Currency","2014/08/14",7035.00
"Currency","2014/08/13",7030.00
"Currency","2014/08/12",7035.00
"Currency","2014/08/11",7032.50
"Currency","2014/08/08",7030.00
"Currency","2014/08/07",7035.00
"Currency","2014/08/06",7035.00
"Currency","2014/08/05",7032.50
"Currency","2014/08/04",7030.00
"Currency","2014/08/01",7030.00
"Currency","2014/07/31",7030.00
"Currency","2014/07/30",7030.00
"Currency","2014/07/29",7030.00
"Currency","2014/07/28",7030.00
"Currency","2014/07/25",7035.00
"Currency","2014/07/24",7030.00
"Currency","2014/07/23",7030.00
"Currency","2014/07/22",7030.00
"Currency","2014/07/21",7030.00
"Currency","2014/07/18",7030.00
"Currency","2014/07/17",7025.00
"Currency","2014/07/16",7030.00
"Currency","2014/07/15",7030.00
"Currency","2014/07/14",7020.00
"Currency","2014/07/11",7030.00
"Currency","2014/07/10",7030.00
"Currency","2014/07/09",7030.00
"Currency","2014/07/08",7030.00
"Currency","2014/07/07",7030.00
"Currency","2014/07/04",7030.00
"Currency","2014/07/03",7030.00
"Currency","2014/07/02",7030.00
"Currency","2014/07/01",7030.00
"Currency","2014/06/30",7030.00
"Currency","2014/06/27",7030.00
"Currency","2014/06/26",7030.00
"Currency","2014/06/25",7030.00
"Currency","2014/06/24",7030.00
"Currency","2014/06/23",7030.00
"Currency","2014/06/20",7030.00
"Currency","2014/06/19",7030.00
"Currency","2014/06/18",7030.00
"Currency","2014/06/17",7030.00
"Currency","2014/06/16",7030.00
"Currency","2014/06/13",7030.00
"Currency","2014/06/12",7025.00
"Currency","2014/06/11",7030.00
"Currency","2014/06/10",7020.00
"Currency","2014/06/09",7025.00
"Currency","2014/06/06",7030.00
"Currency","2014/06/05",7020.00
"Currency","2014/06/04",7030.00
"Currency","2014/06/03",7030.00
"Currency","2014/06/02",7030.00
"Currency","2014/05/30",7025.00
"Currency","2014/05/29",7030.00
"Currency","2014/05/28",7030.00
"Currency","2014/05/27",7030.00
"Currency","2014/05/26",7030.00
"Currency","2014/05/23",7030.00
"Currency","2014/05/22",7030.00
"Currency","2014/05/21",7030.00
"Currency","2014/05/20",7030.00
"Currency","2014/05/19",7030.00
"Currency","2014/05/16",7030.00
"Currency","2014/05/15",7030.00
"Currency","2014/05/14",7030.00
"Currency","2014/05/13",7030.00
"Currency","2014/05/12",7030.00
"Currency","2014/05/09",7030.00
"Currency","2014/05/08",7020.00
"Currency","2014/05/07",7030.00
"Currency","2014/05/06",7025.00
"Currency","2014/05/05",7030.00
"Currency","2014/05/02",7030.00
"Currency","2014/05/01",7030.00
"Currency","2014/04/30",7030.00
"Currency","2014/04/29",7030.00
"Currency","2014/04/28",7030.00
"Currency","2014/04/25",7025.00
"Currency","2014/04/24",7030.00
"Currency","2014/04/23",7030.00
"Currency","2014/04/22",7030.00
"Currency","2014/04/21",7030.00
"Currency","2014/04/18",7030.00
"Currency","2014/04/17",7030.00
"Currency","2014/04/16",7030.00
"Currency","2014/04/15",7030.00
"Currency","2014/04/14",7030.00
"Currency","2014/04/11",7030.00
"Currency","2014/04/10",7030.00
"Currency","2014/04/09",7020.00
"Currency","2014/04/08",7020.00
"Currency","2014/04/07",7030.00
"Currency","2014/04/04",7030.00
"Currency","2014/04/03",7030.00
"Currency","2014/04/02",7030.00
"Currency","2014/04/01",7030.00
"Currency","2014/03/31",7030.00
"Currency","2014/03/28",7030.00
"Currency","2014/03/27",7030.00
"Currency","2014/03/26",7030.00
"Currency","2014/03/25",7010.00
"Currency","2014/03/24",7030.00
"Currency","2014/03/21",7030.00
"Currency","2014/03/20",7020.00
"Currency","2014/03/19",7030.00
"Currency","2014/03/18",7015.00
"Currency","2014/03/17",7030.00
"Currency","2014/03/14",7010.00
"Currency","2014/03/13",7015.00
"Currency","2014/03/12",7030.00
"Currency","2014/03/11",7030.00
"Currency","2014/03/10",7030.00
"Currency","2014/03/07",7030.00
"Currency","2014/03/06",7030.00
"Currency","2014/03/05",7030.00
"Currency","2014/03/04",7030.00
"Currency","2014/03/03",7030.00
"Currency","2014/02/28",7020.00
"Currency","2014/02/27",7020.00
"Currency","2014/02/26",7020.00
"Currency","2014/02/25",7020.00
"Currency","2014/02/24",7020.00
"Currency","2014/02/21",7020.00
"Currency","2014/02/20",7030.00
"Currency","2014/02/19",7030.00
"Currency","2014/02/18",7030.00
"Currency","2014/02/17",7030.00
"Currency","2014/02/14",7020.00
"Currency","2014/02/13",7030.00
"Currency","2014/02/12",7030.00
"Currency","2014/02/11",7030.00
"Currency","2014/02/10",7030.00
"Currency","2014/02/07",7030.00
"Currency","2014/02/06",7020.00
"Currency","2014/02/05",7030.00
"Currency","2014/02/04",7020.00
"Currency","2014/02/03",7030.00
"Currency","2014/01/31",7020.00
"Currency","2014/01/30",7030.00
"Currency","2014/01/29",7030.00
"Currency","2014/01/28",7030.00
"Currency","2014/01/27",7030.00
"Currency","2014/01/24",7030.00
"Currency","2014/01/23",7000.00
"Currency","2014/01/22",7030.00
"Currency","2014/01/21",7030.00
"Currency","2014/01/20",7030.00
"Currency","2014/01/17",6980.00
"Currency","2014/01/16",7030.00
"Currency","2014/01/15",7015.00
"Currency","2014/01/14",7030.00
"Currency","2014/01/13",7030.00
"Currency","2014/01/10",7030.00
"Currency","2014/01/09",7030.00
"Currency","2014/01/08",7030.00
"Currency","2014/01/07",7030.00
"Currency","2014/01/06",7030.00
"Currency","2014/01/03",7030.00
"Currency","2014/01/02",7030.00
"Currency","2014/01/01",7030.00
"Currency","2013/12/31",7030.00
"Currency","2013/12/30",7030.00
"Currency","2013/12/27",7030.00
"Currency","2013/12/26",7030.00
"Currency","2013/12/25",7030.00
"Currency","2013/12/24",7030.00
"Currency","2013/12/23",7030.00
"Currency","2013/12/20",7030.00
"Currency","2013/12/19",7030.00
"Currency","2013/12/18",7030.00
"Currency","2013/12/17",7030.00
"Currency","2013/12/16",7030.00
"Currency","2013/12/13",7030.00
"Currency","2013/12/12",7030.00
"Currency","2013/12/11",7030.00
"Currency","2013/12/10",7030.00
"Currency","2013/12/09",6950.00
"Currency","2013/12/06",7030.00
"Currency","2013/12/05",7030.00
"Currency","2013/12/04",6930.00
"Currency","2013/12/03",6930.00
"Currency","2013/12/02",7030.00
"Currency","2013/11/29",6930.00
"Currency","2013/11/28",7030.00
"Currency","2013/11/27",6930.00
"Currency","2013/11/26",7030.00
"Currency","2013/11/25",7030.00
"Currency","2013/11/22",6980.00
"Currency","2013/11/21",7030.00
"Currency","2013/11/20",7030.00
"Currency","2013/11/19",7030.00
"Currency","2013/11/18",7030.00
"Currency","2013/11/15",7002.50
"Currency","2013/11/14",7030.00
"Currency","2013/11/13",7007.50
"Currency","2013/11/12",7005.00
"Currency","2013/11/11",7030.00
"Currency","2013/11/08",7030.00
"Currency","2013/11/07",6982.50
"Currency","2013/11/06",7032.50
"Currency","2013/11/05",7030.00
"Currency","2013/11/04",7025.00
"Currency","2013/11/01",7030.00
"Currency","2013/10/31",7025.00
"Currency","2013/10/30",7030.00
"Currency","2013/10/29",7017.50
"Currency","2013/10/28",7020.00
"Currency","2013/10/25",7025.00
"Currency","2013/10/24",7025.00
"Currency","2013/10/23",7027.50
"Currency","2013/10/22",7025.00
"Currency","2013/10/21",7030.00
"Currency","2013/10/18",7030.00
"Currency","2013/10/17",7035.00
"Currency","2013/10/16",7030.00
"Currency","2013/10/15",6942.50
"Currency","2013/10/14",6942.50
"Currency","2013/10/11",6940.00
"Currency","2013/10/10",6945.00
"Currency","2013/10/09",6942.50
"Currency","2013/10/08",6942.50
"Currency","2013/10/07",6947.50
"Currency","2013/10/04",6940.00
"Currency","2013/10/03",6940.00
"Currency","2013/10/02",6952.00
"Currency","2013/10/01",6950.00
"Currency","2013/09/30",7030.00
"Currency","2013/09/27",7030.00
"Currency","2013/09/26",7030.00
"Currency","2013/09/25",7030.00
"Currency","2013/09/24",7030.00
"Currency","2013/09/23",7030.00
"Currency","2013/09/20",7030.00
"Currency","2013/09/19",7030.00
"Currency","2013/09/18",7030.00
"Currency","2013/09/17",7030.00
"Currency","2013/09/16",7030.00
"Currency","2013/09/13",7030.00
"Currency","2013/09/12",7030.00
"Currency","2013/09/11",7030.00
"Currency","2013/09/10",7030.00
"Currency","2013/09/09",7030.00
"Currency","2013/09/06",7030.00
"Currency","2013/09/05",7030.00
"Currency","2013/09/04",7030.00
"Currency","2013/09/03",7030.00
"Currency","2013/09/02",7030.00
"Currency","2013/08/30",7030.00
"Currency","2013/08/29",7030.00
"Currency","2013/08/28",7030.00
"Currency","2013/08/27",7030.00
"Currency","2013/08/26",7030.00
"Currency","2013/08/23",6825.00
"Currency","2013/08/22",6825.00
"Currency","2013/08/21",6825.00
"Currency","2013/08/20",6825.00
"Currency","2013/08/19",6825.00
"Currency","2013/08/16",6980.00
"Currency","2013/08/15",6977.50
"Currency","2013/08/14",6977.50
"Currency","2013/08/13",6980.00
"Currency","2013/08/12",6982.50
"Currency","2013/08/09",7030.00
"Currency","2013/08/08",7030.00
"Currency","2013/08/07",7030.00
"Currency","2013/08/06",7027.50
"Currency","2013/08/05",7030.00
"Currency","2013/08/02",7017.50
"Currency","2013/08/01",7020.00
"Currency","2013/07/31",7012.50
"Currency","2013/07/30",7000.00
"Currency","2013/07/29",7003.00
"Currency","2013/07/26",7002.00
"Currency","2013/07/25",6982.50
"Currency","2013/07/24",6962.00
"Currency","2013/07/23",6961.00
"Currency","2013/07/22",7030.00
"Currency","2013/07/19",7080.00
"Currency","2013/07/18",6979.00
"Currency","2013/07/17",6982.50
"Currency","2013/07/16",6982.50
"Currency","2013/07/15",6975.00
"Currency","2013/07/12",7030.00
"Currency","2013/07/11",6981.50
"Currency","2013/07/10",7030.00
"Currency","2013/07/09",7030.00
"Currency","2013/07/08",6930.00
"Currency","2013/07/05",6825.00
"Currency","2013/07/04",6825.00
"Currency","2013/07/03",6825.00
"Currency","2013/07/02",7000.00
"Currency","2013/07/01",6990.00
"Currency","2013/06/28",6987.00
"Currency","2013/06/27",7002.50
"Currency","2013/06/26",7002.50
"Currency","2013/06/25",7002.50
"Currency","2013/06/24",7002.50
"Currency","2013/06/21",7002.50
"Currency","2013/06/20",7002.50
"Currency","2013/06/19",7002.50
"Currency","2013/06/18",7002.50
"Currency","2013/06/17",7002.50
"Currency","2013/06/14",7002.00
"Currency","2013/06/13",6991.00
"Currency","2013/06/12",7027.00
"Currency","2013/06/11",7028.50
"Currency","2013/06/10",7027.50
"Currency","2013/06/07",7025.50
"Currency","2013/06/06",7025.00
"Currency","2013/06/05",7030.50
"Currency","2013/06/04",7030.50
"Currency","2013/06/03",7030.50
"Currency","2013/05/31",7030.50
"Currency","2013/05/30",7031.50
"Currency","2013/05/29",7130.00
"Currency","2013/05/28",7130.00
"Currency","2013/05/27",7130.00
"Currency","2013/05/24",7127.50
"Currency","2013/05/23",7126.50
"Currency","2013/05/22",7061.00
"Currency","2013/05/21",7061.00
"Currency","2013/05/20",7061.00
"Currency","2013/05/17",7061.00
"Currency","2013/05/16",7061.00
"Currency","2013/05/15",7061.00
"Currency","2013/05/14",7061.00
"Currency","2013/05/13",7061.00
"Currency","2013/05/10",7061.00
"Currency","2013/05/09",7061.00
"Currency","2013/05/08",7061.00
"Currency","2013/05/07",7061.00
"Currency","2013/05/06",7061.00
"Currency","2013/05/03",7061.50
"Currency","2013/05/02",7060.50
"Currency","2013/05/01",7061.50
"Currency","2013/04/30",7060.50
"Currency","2013/04/29",7060.50
"Currency","2013/04/26",7060.50
"Currency","2013/04/25",7061.50
"Currency","2013/04/24",7060.50
"Currency","2013/04/23",7062.00
"Currency","2013/04/22",7062.00
"Currency","2013/04/19",7062.00
"Currency","2013/04/18",7062.00
"Currency","2013/04/17",7062.00
"Currency","2013/04/16",7061.00
"Currency","2013/04/15",7034.00
"Currency","2013/04/12",7034.00
"Currency","2013/04/11",7035.00
"Currency","2013/04/10",7063.00
"Currency","2013/04/09",7181.00
"Currency","2013/04/08",7181.00
"Currency","2013/04/05",7181.00
"Currency","2013/04/04",7133.00
"Currency","2013/04/03",7133.00
"Currency","2013/04/02",7133.50
"Currency","2013/04/01",7068.50
"Currency","2013/03/29",7068.50
"Currency","2013/03/28",7068.50
"Currency","2013/03/27",7040.00
"Currency","2013/03/26",7040.00
"Currency","2013/03/25",7040.00
"Currency","2013/03/22",7042.50
"Currency","2013/03/21",7042.50
"Currency","2013/03/20",7045.00
"Currency","2013/03/19",7045.00
"Currency","2013/03/18",7045.00
"Currency","2013/03/15",7045.00
"Currency","2013/03/14",7040.00
"Currency","2013/03/13",7040.00
"Currency","2013/03/12",7040.00
"Currency","2013/03/11",7040.00
"Currency","2013/03/08",7040.00
"Currency","2013/03/07",7050.00
"Currency","2013/03/06",7050.00
"Currency","2013/03/05",7042.50
"Currency","2013/03/04",6985.00
"Currency","2013/03/01",7030.00
"Currency","2013/02/28",7032.50
"Currency","2013/02/27",7037.50
"Currency","2013/02/26",6985.00
"Currency","2013/02/25",6985.00
"Currency","2013/02/22",6990.00
"Currency","2013/02/21",6990.00
"Currency","2013/02/20",6990.00
"Currency","2013/02/19",6985.00
"Currency","2013/02/18",6985.00
"Currency","2013/02/15",6990.00
"Currency","2013/02/14",6997.50
"Currency","2013/02/13",6995.00
"Currency","2013/02/12",6995.00
"Currency","2013/02/11",6995.00
"Currency","2013/02/08",6995.00
"Currency","2013/02/07",6990.00
"Currency","2013/02/06",6980.00
"Currency","2013/02/05",6980.00
"Currency","2013/02/04",6980.00
"Currency","2013/02/01",6990.00
"Currency","2013/01/31",6995.00
"Currency","2013/01/30",6990.00
"Currency","2013/01/29",6990.00
"Currency","2013/01/28",6990.00
"Currency","2013/01/25",6990.00
"Currency","2013/01/24",6990.00
"Currency","2013/01/23",6990.00
"Currency","2013/01/22",6990.00
"Currency","2013/01/21",6990.00
"Currency","2013/01/18",6990.00
"Currency","2013/01/17",6990.00
"Currency","2013/01/16",6990.00
"Currency","2013/01/15",6990.00
"Currency","2013/01/14",6990.00
"Currency","2013/01/11",6990.00
"Currency","2013/01/10",6990.00
"Currency","2013/01/09",6990.00
"Currency","2013/01/08",6990.00
"Currency","2013/01/07",6990.00
"Currency","2013/01/04",6990.00
"Currency","2013/01/03",6990.00
"Currency","2013/01/02",7014.00
"Currency","2013/01/01",6990.00
"Currency","2012/12/31",6990.00
"Currency","2012/12/28",7014.00
"Currency","2012/12/27",7012.00
"Currency","2012/12/26",7012.00
"Currency","2012/12/25",7008.00
"Currency","2012/12/24",7008.00
"Currency","2012/12/21",7008.00
"Currency","2012/12/20",7005.00
"Currency","2012/12/19",7000.00
"Currency","2012/12/18",7000.00
"Currency","2012/12/17",6990.00
"Currency","2012/12/14",6990.00
"Currency","2012/12/13",6990.00
"Currency","2012/12/12",6990.00
"Currency","2012/12/11",6990.00
"Currency","2012/12/10",6990.00
"Currency","2012/12/07",6990.00
"Currency","2012/12/06",6990.00
"Currency","2012/12/05",6990.00
"Currency","2012/12/04",6990.00
"Currency","2012/12/03",6990.00
"Currency","2012/11/30",6993.00
"Currency","2012/11/29",6994.00
"Currency","2012/11/28",6994.00
