"Indicator","Time","Value (USD/ETB)"
"Currency","1997/03/14",6.31
"Currency","1997/03/14",6.31
"Currency","1997/03/13",6.31
"Currency","1997/03/13",6.31
"Currency","1997/03/12",6.31
"Currency","1997/03/12",6.31
"Currency","1997/03/11",6.31
"Currency","1997/03/11",6.31
"Currency","1997/03/10",6.31
"Currency","1997/03/10",6.31
"Currency","1997/03/07",6.35
"Currency","1997/03/07",6.35
"Currency","1997/03/06",6.35
"Currency","1997/03/06",6.35
"Currency","1997/03/05",6.23
"Currency","1997/03/05",6.23
"Currency","1997/03/04",6.23
"Currency","1997/03/04",6.23
"Currency","1997/03/03",6.23
"Currency","1997/03/03",6.23
"Currency","1997/02/28",6.23
"Currency","1997/02/28",6.23
"Currency","1997/02/27",6.23
"Currency","1997/02/27",6.23
"Currency","1997/02/26",6.23
"Currency","1997/02/26",6.23
"Currency","1997/02/25",6.23
"Currency","1997/02/25",6.23
"Currency","1997/02/24",6.23
"Currency","1997/02/24",6.23
"Currency","1997/02/21",6.23
"Currency","1997/02/21",6.23
"Currency","1997/02/20",6.23
"Currency","1997/02/20",6.23
"Currency","1997/02/19",6.23
"Currency","1997/02/19",6.23
"Currency","1997/02/18",6.23
"Currency","1997/02/18",6.23
"Currency","1997/02/17",6.23
"Currency","1997/02/17",6.23
"Currency","1997/02/14",6.23
"Currency","1997/02/14",6.23
"Currency","1997/02/13",6.23
"Currency","1997/02/13",6.23
"Currency","1997/02/12",6.23
"Currency","1997/02/12",6.23
"Currency","1997/02/11",6.23
"Currency","1997/02/11",6.23
"Currency","1997/02/10",6.23
"Currency","1997/02/10",6.23
"Currency","1997/02/07",6.20
"Currency","1997/02/07",6.20
"Currency","1997/02/06",6.20
"Currency","1997/02/06",6.20
"Currency","1997/02/05",6.20
"Currency","1997/02/05",6.20
"Currency","1997/02/04",6.20
"Currency","1997/02/04",6.20
"Currency","1997/02/03",6.20
"Currency","1997/02/03",6.20
"Currency","1997/01/31",6.20
"Currency","1997/01/31",6.20
"Currency","1997/01/30",6.26
"Currency","1997/01/30",6.26
"Currency","1997/01/29",6.26
"Currency","1997/01/29",6.26
"Currency","1997/01/28",6.26
"Currency","1997/01/28",6.26
"Currency","1997/01/27",6.26
"Currency","1997/01/27",6.26
"Currency","1997/01/24",6.26
"Currency","1997/01/24",6.26
"Currency","1997/01/23",6.25
"Currency","1997/01/23",6.25
"Currency","1997/01/22",6.25
"Currency","1997/01/22",6.25
"Currency","1997/01/21",6.25
"Currency","1997/01/21",6.25
"Currency","1997/01/20",6.25
"Currency","1997/01/20",6.25
"Currency","1997/01/17",6.25
"Currency","1997/01/17",6.25
"Currency","1997/01/16",6.23
"Currency","1997/01/16",6.23
"Currency","1997/01/15",6.23
"Currency","1997/01/15",6.23
"Currency","1997/01/14",6.23
"Currency","1997/01/14",6.23
"Currency","1997/01/13",6.23
"Currency","1997/01/13",6.23
"Currency","1997/01/10",6.23
"Currency","1997/01/10",6.23
"Currency","1997/01/09",6.23
"Currency","1997/01/09",6.23
"Currency","1997/01/08",6.23
"Currency","1997/01/08",6.23
"Currency","1997/01/07",6.23
"Currency","1997/01/07",6.23
"Currency","1997/01/06",6.23
"Currency","1997/01/06",6.23
"Currency","1997/01/03",6.10
"Currency","1997/01/03",6.10
"Currency","1997/01/02",6.10
"Currency","1997/01/02",6.10
"Currency","1997/01/01",6.10
"Currency","1997/01/01",6.10
"Currency","1996/12/31",6.10
"Currency","1996/12/31",6.10
"Currency","1996/12/30",6.10
"Currency","1996/12/30",6.10
"Currency","1996/12/27",6.10
"Currency","1996/12/27",6.10
"Currency","1996/12/26",6.10
"Currency","1996/12/26",6.10
"Currency","1996/12/25",6.10
"Currency","1996/12/25",6.10
"Currency","1996/12/24",6.10
"Currency","1996/12/24",6.10
"Currency","1996/12/23",6.10
"Currency","1996/12/23",6.10
"Currency","1996/12/20",6.10
"Currency","1996/12/20",6.10
"Currency","1996/12/19",6.20
"Currency","1996/12/19",6.20
"Currency","1996/12/18",6.20
"Currency","1996/12/18",6.20
"Currency","1996/12/17",6.20
"Currency","1996/12/17",6.20
"Currency","1996/12/16",6.20
"Currency","1996/12/16",6.20
"Currency","1996/12/13",6.20
"Currency","1996/12/13",6.20
"Currency","1996/12/12",6.20
"Currency","1996/12/12",6.20
"Currency","1996/12/11",6.20
"Currency","1996/12/11",6.20
"Currency","1996/12/10",6.20
"Currency","1996/12/10",6.20
"Currency","1996/12/09",6.20
"Currency","1996/12/09",6.20
"Currency","1996/12/06",6.20
"Currency","1996/12/06",6.20
"Currency","1996/12/05",6.22
"Currency","1996/12/05",6.22
"Currency","1996/12/04",6.22
"Currency","1996/12/04",6.22
"Currency","1996/12/03",6.22
"Currency","1996/12/03",6.22
"Currency","1996/12/02",6.22
"Currency","1996/12/02",6.22
"Currency","1996/11/29",6.22
"Currency","1996/11/29",6.22
"Currency","1996/11/28",6.22
"Currency","1996/11/28",6.22
"Currency","1996/11/27",6.22
"Currency","1996/11/27",6.22
"Currency","1996/11/26",6.22
"Currency","1996/11/26",6.22
"Currency","1996/11/25",6.22
"Currency","1996/11/25",6.22
"Currency","1996/11/22",6.22
"Currency","1996/11/22",6.22
"Currency","1996/11/21",6.21
"Currency","1996/11/21",6.21
"Currency","1996/11/20",6.21
"Currency","1996/11/20",6.21
"Currency","1996/11/19",6.21
"Currency","1996/11/19",6.21
"Currency","1996/11/18",6.21
"Currency","1996/11/18",6.21
"Currency","1996/11/15",6.21
"Currency","1996/11/15",6.21
"Currency","1996/11/14",6.23
"Currency","1996/11/14",6.23
"Currency","1996/11/13",6.23
"Currency","1996/11/13",6.23
"Currency","1996/11/12",6.23
"Currency","1996/11/12",6.23
"Currency","1996/11/11",6.23
"Currency","1996/11/11",6.23
"Currency","1996/11/08",6.23
"Currency","1996/11/08",6.23
"Currency","1996/11/07",6.00
"Currency","1996/11/07",6.00
"Currency","1996/11/06",6.00
"Currency","1996/11/06",6.00
"Currency","1996/11/05",6.00
"Currency","1996/11/05",6.00
"Currency","1996/11/04",6.00
"Currency","1996/11/04",6.00
"Currency","1996/11/01",6.00
"Currency","1996/11/01",6.00
"Currency","1996/10/31",6.00
"Currency","1996/10/31",6.00
"Currency","1996/10/30",6.00
"Currency","1996/10/30",6.00
"Currency","1996/10/29",6.00
"Currency","1996/10/29",6.00
"Currency","1996/10/28",6.00
"Currency","1996/10/28",6.00
"Currency","1996/10/25",6.00
"Currency","1996/10/25",6.00
"Currency","1996/10/24",6.00
"Currency","1996/10/24",6.00
"Currency","1996/10/23",6.00
"Currency","1996/10/23",6.00
"Currency","1996/10/22",6.00
"Currency","1996/10/22",6.00
"Currency","1996/10/21",6.00
"Currency","1996/10/21",6.00
"Currency","1996/10/18",6.00
"Currency","1996/10/18",6.00
"Currency","1996/10/17",6.42
"Currency","1996/10/17",6.42
"Currency","1996/10/16",6.42
"Currency","1996/10/16",6.42
"Currency","1996/10/15",6.42
"Currency","1996/10/15",6.42
"Currency","1996/10/14",6.00
"Currency","1996/10/14",6.00
"Currency","1996/10/11",6.00
"Currency","1996/10/11",6.00
"Currency","1996/10/10",6.00
"Currency","1996/10/10",6.00
"Currency","1996/10/09",6.00
"Currency","1996/10/09",6.00
"Currency","1996/10/08",6.00
"Currency","1996/10/08",6.00
"Currency","1996/10/07",6.00
"Currency","1996/10/07",6.00
"Currency","1996/10/04",6.00
"Currency","1996/10/04",6.00
"Currency","1996/10/03",6.00
"Currency","1996/10/03",6.00
"Currency","1996/10/02",6.00
"Currency","1996/10/02",6.00
"Currency","1996/10/01",6.00
"Currency","1996/10/01",6.00
"Currency","1996/09/30",6.00
"Currency","1996/09/30",6.00
"Currency","1996/09/27",6.00
"Currency","1996/09/27",6.00
"Currency","1996/09/26",6.00
"Currency","1996/09/26",6.00
"Currency","1996/09/25",6.00
"Currency","1996/09/25",6.00
"Currency","1996/09/24",6.00
"Currency","1996/09/24",6.00
"Currency","1996/09/23",6.00
"Currency","1996/09/23",6.00
"Currency","1996/09/20",6.00
"Currency","1996/09/20",6.00
"Currency","1996/09/19",6.00
"Currency","1996/09/19",6.00
"Currency","1996/09/18",6.00
"Currency","1996/09/18",6.00
"Currency","1996/09/17",6.00
"Currency","1996/09/17",6.00
"Currency","1996/09/16",6.00
"Currency","1996/09/16",6.00
"Currency","1996/09/13",6.00
"Currency","1996/09/13",6.00
"Currency","1996/09/12",6.00
"Currency","1996/09/12",6.00
"Currency","1996/09/11",6.00
"Currency","1996/09/11",6.00
"Currency","1996/09/10",6.00
"Currency","1996/09/10",6.00
"Currency","1996/09/09",6.00
"Currency","1996/09/09",6.00
"Currency","1996/09/06",6.00
"Currency","1996/09/06",6.00
"Currency","1996/09/05",6.00
"Currency","1996/09/05",6.00
"Currency","1996/09/04",6.00
"Currency","1996/09/04",6.00
"Currency","1996/09/03",6.00
"Currency","1996/09/03",6.00
"Currency","1996/09/02",6.00
"Currency","1996/09/02",6.00
"Currency","1996/08/30",6.00
"Currency","1996/08/30",6.00
"Currency","1996/08/29",6.00
"Currency","1996/08/29",6.00
"Currency","1996/08/28",6.00
"Currency","1996/08/28",6.00
"Currency","1996/08/27",6.00
"Currency","1996/08/27",6.00
"Currency","1996/08/26",6.00
"Currency","1996/08/26",6.00
"Currency","1996/08/23",6.00
"Currency","1996/08/23",6.00
"Currency","1996/08/22",6.00
"Currency","1996/08/22",6.00
"Currency","1996/08/21",6.00
"Currency","1996/08/21",6.00
"Currency","1996/08/20",6.00
"Currency","1996/08/20",6.00
