"Indicator","Time","Value (USD/INR)"
"Currency","1981/03/30",8.31
"Currency","1981/03/27",8.26
"Currency","1981/03/26",8.27
"Currency","1981/03/25",8.26
"Currency","1981/03/24",8.28
"Currency","1981/03/20",8.23
"Currency","1981/03/19",8.21
"Currency","1981/03/18",8.20
"Currency","1981/03/16",8.23
"Currency","1981/03/13",8.18
"Currency","1981/03/12",8.16
"Currency","1981/03/11",8.23
"Currency","1981/03/10",8.26
"Currency","1981/03/06",8.23
"Currency","1981/03/05",8.19
"Currency","1981/03/04",8.25
"Currency","1981/03/02",8.33
"Currency","1981/02/27",8.32
"Currency","1981/02/26",8.33
"Currency","1981/02/25",8.31
"Currency","1981/02/24",8.29
"Currency","1981/02/23",8.23
"Currency","1981/02/19",8.22
"Currency","1981/02/18",8.24
"Currency","1981/02/16",8.21
"Currency","1981/02/12",8.18
"Currency","1981/02/09",8.16
"Currency","1981/02/06",8.15
"Currency","1981/02/05",8.12
"Currency","1981/02/04",8.15
"Currency","1981/02/03",8.20
"Currency","1981/02/02",8.10
"Currency","1981/01/30",8.07
"Currency","1981/01/29",8.05
"Currency","1981/01/28",8.03
"Currency","1981/01/26",7.98
"Currency","1981/01/22",7.93
"Currency","1981/01/21",7.90
"Currency","1981/01/19",7.97
"Currency","1981/01/16",7.96
"Currency","1981/01/15",7.97
"Currency","1981/01/14",7.99
"Currency","1981/01/13",7.93
"Currency","1981/01/09",7.95
"Currency","1981/01/08",7.86
"Currency","1981/01/07",7.89
"Currency","1981/01/06",7.81
"Currency","1981/01/05",7.89
"Currency","1981/01/01",7.94
"Currency","1980/12/30",7.94
"Currency","1980/12/24",7.91
"Currency","1980/12/23",7.95
"Currency","1980/12/22",7.97
"Currency","1980/12/19",7.98
"Currency","1980/12/18",7.99
"Currency","1980/12/17",7.98
"Currency","1980/12/16",7.92
"Currency","1980/12/15",7.95
"Currency","1980/12/12",7.97
"Currency","1980/12/10",7.92
"Currency","1980/12/09",7.91
"Currency","1980/12/04",7.92
"Currency","1980/12/02",7.86
"Currency","1980/12/01",7.82
"Currency","1980/11/27",7.82
"Currency","1980/11/25",7.85
"Currency","1980/11/18",7.80
"Currency","1980/11/17",7.71
"Currency","1980/11/14",7.74
"Currency","1980/11/13",7.75
"Currency","1980/11/11",7.73
"Currency","1980/11/10",7.72
"Currency","1980/11/06",7.70
"Currency","1980/11/03",7.72
"Currency","1980/10/29",7.72
"Currency","1980/10/27",7.68
"Currency","1980/10/21",7.72
"Currency","1980/10/15",7.73
"Currency","1980/10/13",7.75
"Currency","1980/10/08",7.76
"Currency","1980/10/07",7.75
"Currency","1980/10/03",7.77
"Currency","1980/10/01",7.75
"Currency","1980/09/19",7.75
"Currency","1980/09/17",7.80
"Currency","1980/09/16",7.77
"Currency","1980/09/15",7.73
"Currency","1980/09/12",7.72
"Currency","1980/09/11",7.77
"Currency","1980/09/09",7.74
"Currency","1980/09/03",7.73
"Currency","1980/09/01",7.75
"Currency","1980/08/29",7.75
"Currency","1980/08/28",7.77
"Currency","1980/08/21",7.80
"Currency","1980/08/20",7.83
"Currency","1980/08/19",7.80
"Currency","1980/08/14",7.77
"Currency","1980/08/11",7.79
"Currency","1980/08/07",7.75
"Currency","1980/08/06",7.78
"Currency","1980/08/05",7.77
"Currency","1980/08/01",7.80
"Currency","1980/07/31",7.76
"Currency","1980/07/29",7.77
"Currency","1980/07/28",7.73
"Currency","1980/07/24",7.75
"Currency","1980/07/23",7.76
"Currency","1980/07/18",7.77
"Currency","1980/07/15",7.75
"Currency","1980/07/11",7.77
"Currency","1980/07/09",7.75
"Currency","1980/07/04",7.80
"Currency","1980/07/03",7.77
"Currency","1980/07/01",7.80
"Currency","1980/06/30",7.85
"Currency","1980/06/25",7.87
"Currency","1980/06/24",7.85
"Currency","1980/06/23",7.87
"Currency","1980/06/20",7.89
"Currency","1980/06/18",7.85
"Currency","1980/06/17",7.83
"Currency","1980/06/13",7.82
"Currency","1980/06/12",7.85
"Currency","1980/06/10",7.82
"Currency","1980/06/06",7.86
"Currency","1980/06/05",7.92
"Currency","1980/06/04",7.77
"Currency","1980/06/02",7.75
"Currency","1980/05/29",7.75
"Currency","1980/05/28",7.71
"Currency","1980/05/23",7.82
"Currency","1980/05/22",7.85
"Currency","1980/05/14",7.90
"Currency","1980/05/13",7.88
"Currency","1980/05/01",7.90
"Currency","1980/04/29",7.90
"Currency","1980/04/28",8.00
"Currency","1980/04/24",7.97
"Currency","1980/04/23",8.00
"Currency","1980/04/22",8.03
"Currency","1980/04/18",8.05
"Currency","1980/04/17",7.98
"Currency","1980/04/16",8.05
"Currency","1980/04/15",8.03
"Currency","1980/04/11",8.08
"Currency","1980/04/04",8.20
"Currency","1980/04/03",8.25
"Currency","1980/04/02",8.30
"Currency","1980/04/01",8.22
"Currency","1980/03/28",8.20
"Currency","1980/03/26",8.15
"Currency","1980/03/20",8.16
"Currency","1980/03/18",8.20
"Currency","1980/03/17",8.17
"Currency","1980/03/13",8.13
"Currency","1980/03/12",8.15
"Currency","1980/03/07",8.13
"Currency","1980/03/06",8.10
"Currency","1980/03/04",8.08
"Currency","1980/03/03",8.06
"Currency","1980/02/29",8.06
"Currency","1980/02/28",8.02
"Currency","1980/02/26",8.05
"Currency","1980/02/21",8.00
"Currency","1980/02/20",7.98
"Currency","1980/02/18",7.92
"Currency","1980/02/12",7.90
"Currency","1980/02/11",7.85
"Currency","1980/02/08",7.92
"Currency","1980/02/07",7.96
"Currency","1980/02/06",8.00
"Currency","1980/02/04",8.04
"Currency","1980/02/01",8.06
"Currency","1980/01/24",8.00
"Currency","1980/01/23",7.98
"Currency","1980/01/22",7.93
"Currency","1980/01/21",7.85
"Currency","1980/01/18",7.96
"Currency","1980/01/16",7.90
"Currency","1980/01/14",8.03
"Currency","1980/01/10",8.00
"Currency","1980/01/07",8.05
"Currency","1980/01/04",7.95
"Currency","1980/01/01",8.00
"Currency","1979/12/31",8.00
"Currency","1979/12/28",8.10
"Currency","1979/12/24",8.14
"Currency","1979/12/21",8.10
"Currency","1979/12/17",8.14
"Currency","1979/12/14",8.13
"Currency","1979/12/13",8.04
"Currency","1979/12/11",8.15
"Currency","1979/12/10",8.03
"Currency","1979/12/07",8.13
"Currency","1979/12/06",8.10
"Currency","1979/12/05",8.08
"Currency","1979/12/04",8.00
"Currency","1979/12/03",8.03
"Currency","1979/11/30",8.10
"Currency","1979/11/28",8.16
"Currency","1979/11/27",8.10
"Currency","1979/11/26",8.12
"Currency","1979/11/20",8.15
"Currency","1979/11/16",8.10
"Currency","1979/11/15",8.23
"Currency","1979/11/12",8.28
"Currency","1979/11/09",8.25
"Currency","1979/11/08",8.28
"Currency","1979/11/06",8.33
"Currency","1979/11/05",8.37
"Currency","1979/11/02",8.32
"Currency","1979/11/01",8.40
"Currency","1979/10/31",8.40
"Currency","1979/10/25",8.30
"Currency","1979/10/24",8.34
"Currency","1979/10/22",8.26
"Currency","1979/10/19",8.25
"Currency","1979/10/12",8.18
"Currency","1979/10/10",8.25
"Currency","1979/10/08",8.12
"Currency","1979/10/04",8.08
"Currency","1979/10/02",8.09
"Currency","1979/10/01",8.07
"Currency","1979/09/28",8.06
"Currency","1979/09/25",8.24
"Currency","1979/09/24",8.13
"Currency","1979/09/17",8.24
"Currency","1979/09/14",8.14
"Currency","1979/09/06",8.03
"Currency","1979/09/05",8.08
"Currency","1979/09/03",8.03
"Currency","1979/08/27",8.08
"Currency","1979/08/20",8.00
"Currency","1979/08/14",7.99
"Currency","1979/08/13",8.00
"Currency","1979/08/10",8.03
"Currency","1979/08/07",7.99
"Currency","1979/08/06",7.87
"Currency","1979/08/02",8.00
"Currency","1979/08/01",7.96
"Currency","1979/07/30",7.94
"Currency","1979/07/25",7.75
"Currency","1979/07/24",7.80
"Currency","1979/07/20",7.84
"Currency","1979/07/18",7.91
"Currency","1979/07/16",8.00
"Currency","1979/07/09",7.96
"Currency","1979/07/06",7.97
"Currency","1979/07/04",7.87
"Currency","1979/07/03",8.01
"Currency","1979/07/02",8.06
"Currency","1979/06/29",8.08
"Currency","1979/06/28",8.11
"Currency","1979/06/27",8.10
"Currency","1979/06/25",8.13
"Currency","1979/06/21",8.06
"Currency","1979/06/19",8.16
"Currency","1979/06/18",8.15
"Currency","1979/06/15",8.00
"Currency","1979/06/14",8.06
"Currency","1979/06/13",8.10
"Currency","1979/06/11",8.17
"Currency","1979/06/01",8.16
"Currency","1979/05/29",8.22
"Currency","1979/05/28",8.26
"Currency","1979/05/21",8.22
"Currency","1979/05/14",8.39
"Currency","1979/05/11",8.30
"Currency","1979/05/07",8.26
"Currency","1979/05/01",8.37
"Currency","1979/04/30",8.37
"Currency","1979/04/26",8.33
"Currency","1979/04/23",8.30
"Currency","1979/04/20",8.20
"Currency","1979/04/17",8.10
"Currency","1979/04/16",8.13
"Currency","1979/04/10",8.20
"Currency","1979/04/09",8.10
"Currency","1979/04/06",8.08
"Currency","1979/04/03",8.14
"Currency","1979/04/02",8.16
"Currency","1979/03/26",8.30
"Currency","1979/03/19",8.29
"Currency","1979/03/13",8.18
"Currency","1979/03/06",8.22
"Currency","1979/03/05",8.17
"Currency","1979/03/01",8.22
"Currency","1979/02/14",8.22
"Currency","1979/02/06",8.30
"Currency","1979/02/01",8.29
"Currency","1979/01/29",8.29
"Currency","1979/01/22",8.23
"Currency","1979/01/15",8.33
"Currency","1979/01/03",8.08
"Currency","1979/01/01",8.23
"Currency","1978/12/25",8.23
"Currency","1978/12/19",8.16
"Currency","1978/12/12",8.29
"Currency","1978/12/04",8.18
"Currency","1978/12/01",8.33
"Currency","1978/11/27",8.33
"Currency","1978/11/20",8.20
"Currency","1978/11/14",8.00
"Currency","1978/11/07",7.81
"Currency","1978/11/01",7.66
"Currency","1978/10/31",7.66
"Currency","1978/10/23",7.97
"Currency","1978/10/17",7.87
"Currency","1978/10/13",7.91
"Currency","1978/10/11",7.92
"Currency","1978/10/02",7.97
"Currency","1978/09/26",7.97
"Currency","1978/09/19",8.01
"Currency","1978/09/12",8.11
"Currency","1978/09/06",8.03
"Currency","1978/09/01",8.16
"Currency","1978/08/29",8.16
"Currency","1978/08/22",8.03
"Currency","1978/08/15",7.90
"Currency","1978/08/08",8.03
"Currency","1978/08/01",7.97
"Currency","1978/07/17",8.13
"Currency","1978/07/10",8.23
"Currency","1978/07/04",8.26
"Currency","1978/07/03",8.33
"Currency","1978/06/27",8.33
"Currency","1978/06/13",8.44
"Currency","1978/06/05",8.40
"Currency","1978/06/01",8.44
"Currency","1978/05/29",8.44
"Currency","1978/05/23",8.67
"Currency","1978/05/16",8.64
"Currency","1978/05/08",8.55
"Currency","1978/05/01",8.58
"Currency","1978/04/24",8.70
"Currency","1978/04/17",8.40
"Currency","1978/04/10",8.38
"Currency","1978/04/03",8.33
"Currency","1978/03/24",8.33
"Currency","1978/03/23",8.23
"Currency","1978/03/21",8.10
"Currency","1978/03/14",8.23
"Currency","1978/03/07",8.10
"Currency","1978/03/01",8.13
"Currency","1978/02/13",8.13
"Currency","1978/02/08",8.10
"Currency","1978/02/02",8.06
"Currency","1978/02/01",8.10
"Currency","1978/01/24",8.10
"Currency","1978/01/16",8.16
"Currency","1978/01/09",8.23
"Currency","1978/01/04",8.47
"Currency","1978/01/02",8.23
"Currency","1977/12/19",8.47
"Currency","1977/12/01",8.62
"Currency","1977/11/28",8.62
"Currency","1977/11/21",8.61
"Currency","1977/11/07",8.70
"Currency","1977/11/01",8.55
"Currency","1977/10/31",8.55
"Currency","1977/10/17",8.58
"Currency","1977/10/10",8.62
"Currency","1977/10/03",8.73
"Currency","1977/09/01",8.73
"Currency","1977/08/29",8.73
"Currency","1977/08/22",8.71
"Currency","1977/08/08",8.72
"Currency","1977/08/01",8.73
"Currency","1977/07/25",8.81
"Currency","1977/07/18",8.85
"Currency","1977/07/04",8.81
"Currency","1977/07/01",8.88
"Currency","1977/06/21",8.88
"Currency","1977/06/06",8.85
"Currency","1977/06/01",8.83
"Currency","1977/05/23",8.83
"Currency","1977/05/16",8.81
"Currency","1977/05/02",8.85
"Currency","1977/04/11",8.85
"Currency","1977/04/01",8.82
"Currency","1977/03/28",8.82
"Currency","1977/03/21",8.83
"Currency","1977/03/07",8.85
"Currency","1977/03/01",8.87
"Currency","1977/02/28",8.87
"Currency","1977/02/23",8.89
"Currency","1977/02/14",8.85
"Currency","1977/02/07",8.89
"Currency","1977/02/01",8.81
"Currency","1977/01/31",8.81
"Currency","1977/01/24",8.85
"Currency","1977/01/17",8.89
"Currency","1977/01/11",9.01
"Currency","1977/01/03",8.93
"Currency","1976/12/28",8.97
"Currency","1976/12/27",9.01
"Currency","1976/12/20",8.81
"Currency","1976/12/13",8.77
"Currency","1976/12/06",8.81
"Currency","1976/12/01",8.93
"Currency","1976/11/25",8.93
"Currency","1976/11/23",8.73
"Currency","1976/11/15",9.01
"Currency","1976/11/08",9.05
"Currency","1976/11/01",8.97
"Currency","1976/10/18",8.93
"Currency","1976/10/01",8.85
"Currency","1976/09/30",8.85
"Currency","1976/09/29",9.17
"Currency","1976/09/27",9.03
"Currency","1976/09/13",9.13
"Currency","1976/09/01",9.01
"Currency","1976/08/30",9.01
"Currency","1976/08/02",8.97
"Currency","1976/07/19",8.90
"Currency","1976/07/12",8.97
"Currency","1976/07/05",8.89
"Currency","1976/07/01",9.01
"Currency","1976/06/28",9.01
"Currency","1976/06/21",8.97
"Currency","1976/06/14",9.01
"Currency","1976/06/07",9.30
"Currency","1976/06/03",9.35
"Currency","1976/06/01",9.30
"Currency","1976/05/31",9.30
"Currency","1976/05/24",9.05
"Currency","1976/05/10",9.01
"Currency","1976/05/03",8.97
"Currency","1976/04/26",8.93
"Currency","1976/04/23",9.09
"Currency","1976/04/05",9.01
"Currency","1976/04/01",8.97
"Currency","1976/03/29",8.97
"Currency","1976/03/15",8.93
"Currency","1976/03/09",9.09
"Currency","1976/03/01",8.93
"Currency","1976/02/23",8.97
"Currency","1976/02/16",8.94
"Currency","1976/02/09",8.93
"Currency","1976/02/02",8.91
"Currency","1976/01/26",8.97
"Currency","1976/01/19",8.93
"Currency","1976/01/16",8.91
"Currency","1976/01/12",8.93
"Currency","1976/01/01",8.97
"Currency","1975/12/15",8.97
"Currency","1975/12/08",8.93
"Currency","1975/12/01",9.09
"Currency","1975/11/24",8.97
"Currency","1975/11/17",8.93
"Currency","1975/11/03",8.81
"Currency","1975/10/31",8.73
"Currency","1975/10/27",8.85
"Currency","1975/10/13",8.89
"Currency","1975/10/06",8.97
"Currency","1975/10/01",8.94
"Currency","1975/09/29",8.94
"Currency","1975/09/22",8.93
"Currency","1975/09/15",8.81
"Currency","1975/09/08",8.77
"Currency","1975/09/01",8.93
"Currency","1975/08/25",8.85
"Currency","1975/08/18",8.81
"Currency","1975/08/11",8.85
"Currency","1975/08/04",8.62
"Currency","1975/08/01",8.51
"Currency","1975/07/28",8.51
"Currency","1975/07/21",8.55
"Currency","1975/07/14",8.47
"Currency","1975/07/10",8.40
"Currency","1975/07/04",8.47
"Currency","1975/07/03",8.51
"Currency","1975/07/01",8.40
"Currency","1975/06/30",8.40
"Currency","1975/06/23",8.26
"Currency","1975/06/17",8.23
"Currency","1975/06/02",8.10
"Currency","1975/05/28",8.10
"Currency","1975/05/20",8.16
"Currency","1975/05/07",8.03
"Currency","1975/05/01",8.00
"Currency","1975/04/29",8.00
"Currency","1975/04/22",7.91
"Currency","1975/04/15",7.94
"Currency","1975/04/08",7.84
"Currency","1975/04/01",7.75
"Currency","1975/03/03",7.75
"Currency","1975/02/10",7.94
"Currency","1975/02/03",8.13
"Currency","1975/01/01",8.13
"Currency","1974/12/16",8.13
"Currency","1974/12/11",8.00
"Currency","1974/12/09",8.10
"Currency","1974/12/02",8.06
"Currency","1974/11/25",8.06
"Currency","1974/11/18",8.10
"Currency","1974/11/11",8.03
"Currency","1974/11/01",8.06
"Currency","1974/10/21",8.06
"Currency","1974/10/14",8.03
"Currency","1974/10/08",8.06
"Currency","1974/10/03",8.03
"Currency","1974/10/01",8.06
"Currency","1974/09/16",8.12
"Currency","1974/09/02",8.13
"Currency","1974/08/28",8.10
"Currency","1974/08/19",8.06
"Currency","1974/08/12",7.94
"Currency","1974/08/06",7.87
"Currency","1974/08/02",7.81
"Currency","1974/08/01",7.87
"Currency","1974/07/29",7.87
"Currency","1974/07/25",7.84
"Currency","1974/07/24",7.87
"Currency","1974/07/23",7.81
"Currency","1974/07/22",7.87
"Currency","1974/07/16",7.81
"Currency","1974/07/15",7.87
"Currency","1974/07/09",7.81
"Currency","1974/07/08",7.87
"Currency","1974/07/02",7.81
"Currency","1974/07/01",7.87
"Currency","1974/06/27",7.81
"Currency","1974/06/17",7.87
"Currency","1974/06/10",7.81
"Currency","1974/06/03",7.87
"Currency","1974/05/23",7.81
"Currency","1974/05/22",7.84
"Currency","1974/05/20",7.81
"Currency","1974/05/13",7.72
"Currency","1974/05/09",7.75
"Currency","1974/05/08",7.87
"Currency","1974/05/06",7.75
"Currency","1974/05/01",7.81
"Currency","1974/04/29",7.81
"Currency","1974/04/22",7.87
"Currency","1974/04/18",7.97
"Currency","1974/04/17",8.00
"Currency","1974/04/15",7.97
"Currency","1974/04/11",7.81
"Currency","1974/04/08",7.84
"Currency","1974/04/01",7.81
"Currency","1974/03/25",7.97
"Currency","1974/03/18",8.03
"Currency","1974/03/11",8.10
"Currency","1974/03/08",8.08
"Currency","1974/03/04",8.20
"Currency","1974/03/01",8.16
"Currency","1974/02/22",8.20
"Currency","1974/02/18",8.23
"Currency","1974/02/14",8.33
"Currency","1974/02/11",8.37
"Currency","1974/02/04",8.23
"Currency","1974/02/01",8.55
"Currency","1974/01/29",8.55
"Currency","1974/01/24",8.62
"Currency","1974/01/21",8.58
"Currency","1974/01/15",8.36
"Currency","1974/01/09",8.40
"Currency","1974/01/04",8.21
"Currency","1974/01/01",8.16
"Currency","1973/12/28",8.16
"Currency","1973/12/20",8.12
"Currency","1973/12/18",8.20
"Currency","1973/12/13",8.13
"Currency","1973/12/07",8.06
"Currency","1973/12/04",8.03
"Currency","1973/12/03",8.06
"Currency","1973/11/29",8.06
"Currency","1973/11/26",8.00
"Currency","1973/11/21",7.83
"Currency","1973/11/19",7.86
"Currency","1973/11/13",7.69
"Currency","1973/11/12",7.78
"Currency","1973/11/08",7.76
"Currency","1973/11/06",7.70
"Currency","1973/11/02",7.68
"Currency","1973/11/01",7.69
"Currency","1973/10/18",7.69
"Currency","1973/10/17",7.72
"Currency","1973/10/16",7.78
"Currency","1973/10/11",7.75
"Currency","1973/10/03",7.78
"Currency","1973/10/02",7.72
"Currency","1973/10/01",7.75
"Currency","1973/09/26",7.75
"Currency","1973/09/25",7.72
"Currency","1973/09/20",7.75
"Currency","1973/09/19",7.78
"Currency","1973/09/18",7.75
"Currency","1973/09/14",7.78
"Currency","1973/09/13",7.75
"Currency","1973/09/11",7.60
"Currency","1973/09/07",7.58
"Currency","1973/09/06",7.55
"Currency","1973/09/03",7.58
"Currency","1973/08/31",7.58
"Currency","1973/08/30",7.55
"Currency","1973/08/28",7.58
"Currency","1973/08/23",7.60
"Currency","1973/08/20",7.66
"Currency","1973/08/17",7.58
"Currency","1973/08/16",7.60
"Currency","1973/08/15",7.58
"Currency","1973/08/14",7.62
"Currency","1973/08/10",7.49
"Currency","1973/08/09",7.46
"Currency","1973/08/07",7.52
"Currency","1973/08/01",7.49
"Currency","1973/07/30",7.49
"Currency","1973/07/25",7.46
"Currency","1973/07/23",7.41
