"Indicator","Time","Value (USD/GTQ)"
"Currency","1993/07/21",5.69
"Currency","1993/07/20",5.69
"Currency","1993/07/19",5.69
"Currency","1993/07/16",5.68
"Currency","1993/07/15",5.66
"Currency","1993/07/14",5.64
"Currency","1993/07/13",5.64
"Currency","1993/07/12",5.64
"Currency","1993/07/09",5.64
"Currency","1993/07/08",5.64
"Currency","1993/07/07",5.64
"Currency","1993/07/06",5.64
"Currency","1993/07/05",5.64
"Currency","1993/07/02",5.64
"Currency","1993/07/01",5.64
"Currency","1993/06/30",5.64
"Currency","1993/06/29",5.64
"Currency","1993/06/28",5.64
"Currency","1993/06/25",5.64
"Currency","1993/06/24",5.64
"Currency","1993/06/23",5.63
"Currency","1993/06/22",5.61
"Currency","1993/06/21",5.59
"Currency","1993/06/18",5.59
"Currency","1993/06/17",5.59
"Currency","1993/06/16",5.59
"Currency","1993/06/15",5.59
"Currency","1993/06/14",5.59
"Currency","1993/06/11",5.59
"Currency","1993/06/10",5.59
"Currency","1993/06/09",5.59
"Currency","1993/06/08",5.59
"Currency","1993/06/07",5.59
"Currency","1993/06/04",5.59
"Currency","1993/06/03",5.59
"Currency","1993/06/02",5.58
"Currency","1993/06/01",5.56
"Currency","1993/05/31",5.54
"Currency","1993/05/28",5.54
"Currency","1993/05/27",5.54
"Currency","1993/05/26",5.54
"Currency","1993/05/25",5.54
"Currency","1993/05/24",5.54
"Currency","1993/05/21",5.54
"Currency","1993/05/20",5.54
"Currency","1993/05/19",5.54
"Currency","1993/05/18",5.54
"Currency","1993/05/17",5.54
"Currency","1993/05/14",5.54
"Currency","1993/05/13",5.54
"Currency","1993/05/12",5.53
"Currency","1993/05/11",5.51
"Currency","1993/05/10",5.49
"Currency","1993/05/07",5.49
"Currency","1993/05/06",5.49
"Currency","1993/05/05",5.49
"Currency","1993/05/04",5.49
"Currency","1993/05/03",5.49
"Currency","1993/04/30",5.49
"Currency","1993/04/29",5.49
"Currency","1993/04/28",5.49
"Currency","1993/04/27",5.49
"Currency","1993/04/26",5.49
"Currency","1993/04/23",5.49
"Currency","1993/04/22",5.49
"Currency","1993/04/21",5.49
"Currency","1993/04/20",5.48
"Currency","1993/04/19",5.46
"Currency","1993/04/16",5.44
"Currency","1993/04/15",5.44
"Currency","1993/04/14",5.44
"Currency","1993/04/13",5.44
"Currency","1993/04/12",5.44
"Currency","1993/04/09",5.44
"Currency","1993/04/08",5.44
"Currency","1993/04/07",5.44
"Currency","1993/04/06",5.44
"Currency","1993/04/05",5.44
"Currency","1993/04/02",5.44
"Currency","1993/04/01",5.44
"Currency","1993/03/31",5.44
"Currency","1993/03/30",5.44
"Currency","1993/03/29",5.44
"Currency","1993/03/26",5.44
"Currency","1993/03/25",5.43
"Currency","1993/03/24",5.41
"Currency","1993/03/23",5.39
"Currency","1993/03/22",5.39
"Currency","1993/03/19",5.39
"Currency","1993/03/18",5.39
"Currency","1993/03/17",5.39
"Currency","1993/03/16",5.39
"Currency","1993/03/15",5.39
"Currency","1993/03/12",5.39
"Currency","1993/03/11",5.39
"Currency","1993/03/10",5.39
"Currency","1993/03/09",5.39
"Currency","1993/03/08",5.39
"Currency","1993/03/05",5.39
"Currency","1993/03/04",5.38
"Currency","1993/03/03",5.36
"Currency","1993/03/02",5.34
"Currency","1993/03/01",5.34
"Currency","1993/02/26",5.34
"Currency","1993/02/25",5.34
"Currency","1993/02/24",5.34
"Currency","1993/02/23",5.34
"Currency","1993/02/22",5.34
"Currency","1993/02/19",5.34
"Currency","1993/02/18",5.34
"Currency","1993/02/17",5.34
"Currency","1993/02/16",5.34
"Currency","1993/02/15",5.34
"Currency","1993/02/12",5.34
"Currency","1993/02/11",5.33
"Currency","1993/02/10",5.31
"Currency","1993/02/09",5.30
"Currency","1993/02/08",5.30
"Currency","1993/02/05",5.30
"Currency","1993/02/04",5.30
"Currency","1993/02/03",5.30
"Currency","1993/02/02",5.30
"Currency","1993/02/01",5.30
"Currency","1993/01/29",5.30
"Currency","1993/01/28",5.30
"Currency","1993/01/27",5.30
"Currency","1993/01/26",5.30
"Currency","1993/01/25",5.29
"Currency","1993/01/22",5.28
"Currency","1993/01/21",5.26
"Currency","1993/01/20",5.25
"Currency","1993/01/19",5.23
"Currency","1993/01/18",5.22
"Currency","1993/01/15",5.21
"Currency","1993/01/14",5.22
"Currency","1993/01/13",5.23
"Currency","1993/01/12",5.24
"Currency","1993/01/11",5.24
"Currency","1993/01/08",5.24
"Currency","1993/01/07",5.24
"Currency","1993/01/06",5.24
"Currency","1993/01/05",5.24
"Currency","1993/01/04",5.24
"Currency","1993/01/01",5.24
"Currency","1992/12/31",5.24
"Currency","1992/12/30",5.24
"Currency","1992/12/29",5.24
"Currency","1992/12/28",5.25
"Currency","1992/12/25",5.25
"Currency","1992/12/24",5.25
"Currency","1992/12/23",5.25
"Currency","1992/12/22",5.25
"Currency","1992/12/21",5.26
"Currency","1992/12/18",5.28
"Currency","1992/12/17",5.31
"Currency","1992/12/16",5.34
"Currency","1992/12/15",5.34
"Currency","1992/12/14",5.34
"Currency","1992/12/11",5.34
"Currency","1992/12/10",5.34
"Currency","1992/12/09",5.34
"Currency","1992/12/08",5.34
"Currency","1992/12/07",5.34
"Currency","1992/12/04",5.33
"Currency","1992/12/03",5.31
"Currency","1992/12/02",5.30
"Currency","1992/12/01",5.30
"Currency","1992/11/30",5.30
"Currency","1992/11/27",5.30
"Currency","1992/11/26",5.30
"Currency","1992/11/25",5.30
"Currency","1992/11/24",5.30
"Currency","1992/11/23",5.30
"Currency","1992/11/20",5.30
"Currency","1992/11/19",5.30
"Currency","1992/11/18",5.30
"Currency","1992/11/17",5.29
"Currency","1992/11/16",5.28
"Currency","1992/11/13",5.25
"Currency","1992/11/12",5.22
"Currency","1992/11/11",5.22
"Currency","1992/11/10",5.23
"Currency","1992/11/09",5.24
"Currency","1992/11/06",5.24
"Currency","1992/11/05",5.24
"Currency","1992/11/04",5.24
"Currency","1992/11/03",5.24
"Currency","1992/11/02",5.24
"Currency","1992/10/30",5.24
"Currency","1992/10/29",5.24
"Currency","1992/10/28",5.24
"Currency","1992/10/27",5.24
"Currency","1992/10/26",5.24
"Currency","1992/10/23",5.25
"Currency","1992/10/22",5.26
"Currency","1992/10/21",5.27
"Currency","1992/10/20",5.28
"Currency","1992/10/19",5.28
"Currency","1992/10/16",5.30
"Currency","1992/10/15",5.33
"Currency","1992/10/14",5.34
"Currency","1992/10/13",5.34
"Currency","1992/10/12",5.33
"Currency","1992/10/09",5.33
"Currency","1992/10/08",5.31
"Currency","1992/10/07",5.29
"Currency","1992/10/06",5.29
"Currency","1992/10/05",5.29
"Currency","1992/10/02",5.29
"Currency","1992/10/01",5.29
"Currency","1992/09/30",5.29
"Currency","1992/09/29",5.29
"Currency","1992/09/28",5.29
"Currency","1992/09/25",5.29
"Currency","1992/09/24",5.29
"Currency","1992/09/23",5.29
"Currency","1992/09/22",5.29
"Currency","1992/09/21",5.29
"Currency","1992/09/18",5.29
"Currency","1992/09/17",5.29
"Currency","1992/09/16",5.29
"Currency","1992/09/15",5.24
"Currency","1992/09/14",5.24
"Currency","1992/09/11",5.24
"Currency","1992/09/10",5.24
"Currency","1992/09/09",5.24
"Currency","1992/09/08",5.24
"Currency","1992/09/07",5.24
"Currency","1992/09/04",5.24
"Currency","1992/09/03",5.24
"Currency","1992/09/02",5.24
"Currency","1992/09/01",5.24
"Currency","1992/08/31",5.24
"Currency","1992/08/28",5.24
"Currency","1992/08/27",5.24
"Currency","1992/08/26",5.24
"Currency","1992/08/25",5.24
"Currency","1992/08/24",5.19
"Currency","1992/08/21",5.19
"Currency","1992/08/20",5.19
"Currency","1992/08/19",5.19
"Currency","1992/08/18",5.19
"Currency","1992/08/17",5.19
"Currency","1992/08/14",5.19
"Currency","1992/08/13",5.19
"Currency","1992/08/12",5.19
"Currency","1992/08/11",5.19
"Currency","1992/08/10",5.19
"Currency","1992/08/07",5.19
"Currency","1992/08/06",5.19
"Currency","1992/08/05",5.19
"Currency","1992/08/04",5.19
"Currency","1992/08/03",5.19
"Currency","1992/07/31",5.14
"Currency","1992/07/30",5.14
"Currency","1992/07/29",5.14
"Currency","1992/07/28",5.14
"Currency","1992/07/27",5.14
"Currency","1992/07/24",5.14
"Currency","1992/07/23",5.14
"Currency","1992/07/22",5.14
"Currency","1992/07/21",5.14
"Currency","1992/07/20",5.14
"Currency","1992/07/17",5.14
"Currency","1992/07/16",5.14
"Currency","1992/07/15",5.14
"Currency","1992/07/14",5.14
"Currency","1992/07/13",5.14
"Currency","1992/07/10",5.14
"Currency","1992/07/09",5.09
"Currency","1992/07/08",5.09
"Currency","1992/07/07",5.09
"Currency","1992/07/06",5.09
"Currency","1992/07/03",5.09
"Currency","1992/07/02",5.09
"Currency","1992/07/01",5.09
"Currency","1992/06/30",5.09
"Currency","1992/06/29",5.09
"Currency","1992/06/26",5.09
"Currency","1992/06/25",5.09
"Currency","1992/06/24",5.09
"Currency","1992/06/23",5.09
"Currency","1992/06/22",5.08
"Currency","1992/06/19",5.06
"Currency","1992/06/18",5.04
"Currency","1992/06/17",5.04
"Currency","1992/06/16",5.04
"Currency","1992/06/15",5.04
"Currency","1992/06/12",5.04
"Currency","1992/06/11",5.04
"Currency","1992/06/10",5.04
"Currency","1992/06/09",5.04
"Currency","1992/06/08",5.04
"Currency","1992/06/05",5.04
"Currency","1992/06/04",5.04
"Currency","1992/06/03",5.04
"Currency","1992/06/02",5.04
"Currency","1992/06/01",5.02
"Currency","1992/05/29",5.00
"Currency","1992/05/28",4.98
"Currency","1992/05/27",4.97
"Currency","1992/05/26",4.97
"Currency","1992/05/25",4.96
"Currency","1992/05/22",4.96
"Currency","1992/05/21",4.95
"Currency","1992/05/20",4.95
"Currency","1992/05/19",4.96
"Currency","1992/05/18",4.98
"Currency","1992/05/15",4.99
"Currency","1992/05/14",4.99
"Currency","1992/05/13",4.99
"Currency","1992/05/12",4.99
"Currency","1992/05/11",4.99
"Currency","1992/05/08",4.99
"Currency","1992/05/07",4.99
"Currency","1992/05/06",4.99
"Currency","1992/05/05",4.99
"Currency","1992/05/04",5.00
"Currency","1992/05/01",5.00
"Currency","1992/04/30",5.00
"Currency","1992/04/29",5.00
"Currency","1992/04/28",5.00
"Currency","1992/04/27",5.01
"Currency","1992/04/24",5.03
"Currency","1992/04/23",5.04
"Currency","1992/04/22",5.04
"Currency","1992/04/21",5.04
"Currency","1992/04/20",5.04
"Currency","1992/04/17",5.04
"Currency","1992/04/16",5.04
"Currency","1992/04/15",5.04
"Currency","1992/04/14",5.04
"Currency","1992/04/13",5.04
"Currency","1992/04/10",5.04
"Currency","1992/04/09",5.04
"Currency","1992/04/08",5.04
"Currency","1992/04/07",5.04
"Currency","1992/04/06",5.04
"Currency","1992/04/03",5.04
"Currency","1992/04/02",5.04
"Currency","1992/04/01",5.05
"Currency","1992/03/31",5.06
"Currency","1992/03/30",5.07
"Currency","1992/03/27",5.07
"Currency","1992/03/26",5.07
"Currency","1992/03/25",5.08
"Currency","1992/03/24",5.08
"Currency","1992/03/23",5.09
"Currency","1992/03/20",5.09
"Currency","1992/03/19",5.09
"Currency","1992/03/18",5.10
"Currency","1992/03/17",5.10
"Currency","1992/03/16",5.11
"Currency","1992/03/13",5.11
"Currency","1992/03/12",5.11
"Currency","1992/03/11",5.11
"Currency","1992/03/10",5.12
"Currency","1992/03/09",5.17
"Currency","1992/03/06",5.17
"Currency","1992/03/05",5.17
"Currency","1992/03/04",5.17
"Currency","1992/03/03",5.17
"Currency","1992/03/02",5.17
"Currency","1992/02/28",5.17
"Currency","1992/02/27",5.17
"Currency","1992/02/26",5.14
"Currency","1992/02/25",5.14
"Currency","1992/02/24",5.14
"Currency","1992/02/21",5.14
"Currency","1992/02/20",5.14
"Currency","1992/02/19",5.12
"Currency","1992/02/18",5.12
"Currency","1992/02/17",5.12
"Currency","1992/02/14",5.12
"Currency","1992/02/13",5.12
"Currency","1992/02/12",5.12
"Currency","1992/02/11",5.12
"Currency","1992/02/10",5.12
"Currency","1992/02/07",5.12
"Currency","1992/02/06",5.12
"Currency","1992/02/05",5.09
"Currency","1992/02/04",5.09
"Currency","1992/02/03",5.09
"Currency","1992/01/31",5.09
"Currency","1992/01/30",5.09
"Currency","1992/01/29",5.07
"Currency","1992/01/28",5.07
"Currency","1992/01/27",5.07
"Currency","1992/01/24",5.07
"Currency","1992/01/23",5.07
"Currency","1992/01/22",5.07
"Currency","1992/01/21",5.07
"Currency","1992/01/20",5.07
"Currency","1992/01/17",5.07
"Currency","1992/01/16",5.07
"Currency","1992/01/15",5.07
"Currency","1992/01/14",5.03
"Currency","1992/01/13",5.03
"Currency","1992/01/10",5.03
"Currency","1992/01/09",5.03
"Currency","1992/01/08",5.02
"Currency","1992/01/07",5.02
"Currency","1992/01/06",5.02
"Currency","1992/01/03",5.02
"Currency","1992/01/02",5.02
"Currency","1992/01/01",5.02
"Currency","1991/12/31",5.02
"Currency","1991/12/30",5.02
"Currency","1991/12/27",5.02
"Currency","1991/12/26",5.02
"Currency","1991/12/25",5.02
"Currency","1991/12/24",5.02
"Currency","1991/12/23",5.02
"Currency","1991/12/20",5.02
"Currency","1991/12/19",5.02
"Currency","1991/12/18",5.05
"Currency","1991/12/17",5.05
"Currency","1991/12/16",5.05
"Currency","1991/12/13",5.05
"Currency","1991/12/12",5.05
"Currency","1991/12/11",5.04
"Currency","1991/12/10",5.04
"Currency","1991/12/09",5.04
"Currency","1991/12/06",5.04
"Currency","1991/12/05",5.04
"Currency","1991/12/04",5.03
"Currency","1991/12/03",5.03
"Currency","1991/12/02",5.03
"Currency","1991/11/29",5.03
"Currency","1991/11/28",5.03
"Currency","1991/11/27",5.05
"Currency","1991/11/26",5.05
"Currency","1991/11/25",5.05
"Currency","1991/11/22",5.05
"Currency","1991/11/21",5.05
"Currency","1991/11/20",5.05
"Currency","1991/11/19",5.05
"Currency","1991/11/18",5.05
"Currency","1991/11/15",5.05
"Currency","1991/11/14",5.05
"Currency","1991/11/13",5.07
"Currency","1991/11/12",5.07
"Currency","1991/11/11",5.07
"Currency","1991/11/08",5.07
"Currency","1991/11/07",5.07
"Currency","1991/11/06",5.10
"Currency","1991/11/05",5.10
"Currency","1991/11/04",5.10
"Currency","1991/11/01",5.10
"Currency","1991/10/31",5.10
"Currency","1991/10/30",5.10
"Currency","1991/10/29",5.10
"Currency","1991/10/28",5.10
"Currency","1991/10/25",5.10
"Currency","1991/10/24",5.10
"Currency","1991/10/23",5.10
"Currency","1991/10/22",5.10
"Currency","1991/10/21",5.04
"Currency","1991/10/18",5.04
"Currency","1991/10/17",5.04
"Currency","1991/10/16",5.04
"Currency","1991/10/15",5.04
"Currency","1991/10/14",5.04
"Currency","1991/10/11",5.04
"Currency","1991/10/10",5.04
"Currency","1991/10/09",5.04
"Currency","1991/10/08",5.04
"Currency","1991/10/07",5.04
"Currency","1991/10/04",5.04
"Currency","1991/10/03",5.04
"Currency","1991/10/02",5.04
"Currency","1991/10/01",5.04
"Currency","1991/09/30",5.04
"Currency","1991/09/27",4.95
"Currency","1991/09/26",4.95
"Currency","1991/09/25",4.95
"Currency","1991/09/24",4.95
"Currency","1991/09/23",4.95
"Currency","1991/09/20",4.95
"Currency","1991/09/19",4.95
"Currency","1991/09/18",4.95
"Currency","1991/09/17",4.95
"Currency","1991/09/16",4.95
"Currency","1991/09/13",4.95
"Currency","1991/09/12",4.95
"Currency","1991/09/11",4.95
"Currency","1991/09/10",4.95
"Currency","1991/09/09",4.95
"Currency","1991/09/06",4.95
"Currency","1991/09/05",4.95
"Currency","1991/09/04",4.95
"Currency","1991/09/03",4.95
"Currency","1991/09/02",4.95
"Currency","1991/08/30",4.95
"Currency","1991/08/29",4.95
"Currency","1991/08/28",4.95
"Currency","1991/08/27",4.95
"Currency","1991/08/26",4.95
"Currency","1991/08/23",4.95
"Currency","1991/08/22",4.95
"Currency","1991/08/21",4.95
"Currency","1991/08/20",4.95
"Currency","1991/08/19",4.95
"Currency","1991/08/16",4.95
"Currency","1991/08/15",4.95
"Currency","1991/08/14",4.95
"Currency","1991/08/13",4.95
"Currency","1991/08/12",4.95
"Currency","1991/08/09",4.95
"Currency","1991/08/08",4.95
"Currency","1991/08/07",4.95
"Currency","1991/08/06",4.95
"Currency","1991/08/05",4.95
"Currency","1991/08/02",4.95
"Currency","1991/08/01",4.95
"Currency","1991/07/31",4.95
"Currency","1991/07/30",4.95
"Currency","1991/07/29",4.95
"Currency","1991/07/26",4.95
"Currency","1991/07/25",4.95
"Currency","1991/07/24",4.95
"Currency","1991/07/23",4.95
"Currency","1991/07/22",4.95
"Currency","1991/07/19",4.95
"Currency","1991/07/18",4.95
"Currency","1991/07/17",4.86
"Currency","1991/07/16",4.86
"Currency","1991/07/15",4.86
"Currency","1991/07/12",4.86
"Currency","1991/07/11",4.86
"Currency","1991/07/10",4.86
"Currency","1991/07/09",4.86
"Currency","1991/07/08",4.86
"Currency","1991/07/05",4.86
"Currency","1991/07/04",4.86
"Currency","1991/07/03",4.86
"Currency","1991/07/02",4.86
"Currency","1991/07/01",4.86
"Currency","1991/06/28",4.86
"Currency","1991/06/27",4.86
"Currency","1991/06/26",4.86
"Currency","1991/06/25",4.86
"Currency","1991/06/24",4.86
"Currency","1991/06/21",4.86
"Currency","1991/06/20",4.86
"Currency","1991/06/19",4.86
"Currency","1991/06/18",4.86
"Currency","1991/06/17",4.86
"Currency","1991/06/14",4.86
"Currency","1991/06/13",4.86
"Currency","1991/06/12",4.86
"Currency","1991/06/11",4.86
"Currency","1991/06/10",4.86
"Currency","1991/06/07",4.86
"Currency","1991/06/06",4.86
"Currency","1991/06/05",4.86
"Currency","1991/06/04",4.86
"Currency","1991/06/03",4.86
"Currency","1991/05/31",4.86
"Currency","1991/05/30",4.86
"Currency","1991/05/29",4.86
"Currency","1991/05/28",4.86
"Currency","1991/05/27",4.86
"Currency","1991/05/24",4.86
"Currency","1991/05/23",4.86
"Currency","1991/05/22",4.96
"Currency","1991/05/21",4.96
"Currency","1991/05/20",4.96
"Currency","1991/05/17",4.96
"Currency","1991/05/16",4.96
"Currency","1991/05/15",4.96
"Currency","1991/05/14",4.96
"Currency","1991/05/13",4.96
"Currency","1991/05/10",4.96
"Currency","1991/05/09",4.96
"Currency","1991/05/08",4.96
"Currency","1991/05/07",4.96
"Currency","1991/05/06",4.96
"Currency","1991/05/03",4.96
"Currency","1991/05/02",4.96
"Currency","1991/05/01",4.96
"Currency","1991/04/30",4.96
"Currency","1991/04/29",4.96
"Currency","1991/04/26",4.96
"Currency","1991/04/25",4.96
"Currency","1991/04/24",4.96
"Currency","1991/04/23",4.96
"Currency","1991/04/22",4.96
"Currency","1991/04/19",4.96
"Currency","1991/04/18",4.96
"Currency","1991/04/17",4.96
"Currency","1991/04/16",4.96
"Currency","1991/04/15",4.96
"Currency","1991/04/12",4.96
"Currency","1991/04/11",4.96
"Currency","1991/04/10",4.96
"Currency","1991/04/09",5.05
"Currency","1991/04/08",5.05
"Currency","1991/04/05",5.05
"Currency","1991/04/04",5.05
"Currency","1991/04/03",5.05
"Currency","1991/04/02",5.05
"Currency","1991/04/01",5.05
"Currency","1991/03/29",5.05
"Currency","1991/03/28",5.05
"Currency","1991/03/27",5.05
"Currency","1991/03/26",5.05
"Currency","1991/03/25",5.05
"Currency","1991/03/22",5.05
"Currency","1991/03/21",5.05
"Currency","1991/03/20",5.05
"Currency","1991/03/19",5.05
"Currency","1991/03/18",5.05
"Currency","1991/03/15",5.05
"Currency","1991/03/14",5.05
"Currency","1991/03/13",5.05
"Currency","1991/03/12",5.05
"Currency","1991/03/11",5.05
"Currency","1991/03/08",5.05
"Currency","1991/03/07",5.05
"Currency","1991/03/06",5.05
"Currency","1991/03/05",5.05
"Currency","1991/03/04",5.05
"Currency","1991/03/01",5.05
"Currency","1991/02/28",5.05
"Currency","1991/02/27",5.05
"Currency","1991/02/26",5.05
