"Indicator","Time","Value (USD/DJF)"
"Currency","2001/05/11",175.00
"Currency","2001/05/10",175.00
"Currency","2001/05/09",175.00
"Currency","2001/05/08",175.00
"Currency","2001/05/07",175.00
"Currency","2001/05/04",175.00
"Currency","2001/05/03",175.00
"Currency","2001/05/02",175.00
"Currency","2001/05/01",175.00
"Currency","2001/04/30",175.00
"Currency","2001/04/27",175.00
"Currency","2001/04/26",175.00
"Currency","2001/04/25",175.00
"Currency","2001/04/24",175.00
"Currency","2001/04/23",175.00
"Currency","2001/04/20",175.00
"Currency","2001/04/19",175.00
"Currency","2001/04/18",175.00
"Currency","2001/04/17",175.00
"Currency","2001/04/16",175.00
"Currency","2001/04/13",175.00
"Currency","2001/04/12",175.00
"Currency","2001/04/11",175.00
"Currency","2001/04/10",175.00
"Currency","2001/04/09",175.00
"Currency","2001/04/06",175.00
"Currency","2001/04/05",175.00
"Currency","2001/04/04",175.00
"Currency","2001/04/03",175.00
"Currency","2001/04/02",175.10
"Currency","2001/03/30",175.10
"Currency","2001/03/29",175.10
"Currency","2001/03/28",175.00
"Currency","2001/03/27",175.00
"Currency","2001/03/26",175.00
"Currency","2001/03/23",175.00
"Currency","2001/03/22",175.00
"Currency","2001/03/21",175.00
"Currency","2001/03/20",175.00
"Currency","2001/03/19",175.00
"Currency","2001/03/16",158.20
"Currency","2001/03/15",158.20
"Currency","2001/03/14",158.20
"Currency","2001/03/13",158.20
"Currency","2001/03/12",158.20
"Currency","2001/03/09",158.20
"Currency","2001/03/08",158.20
"Currency","2001/03/07",158.20
"Currency","2001/03/06",158.20
"Currency","2001/03/05",172.00
"Currency","2001/03/02",172.00
"Currency","2001/03/01",172.00
"Currency","2001/02/28",172.00
"Currency","2001/02/27",172.00
"Currency","2001/02/26",172.00
"Currency","2001/02/23",172.00
"Currency","2001/02/22",172.00
"Currency","2001/02/21",173.00
"Currency","2001/02/20",173.00
"Currency","2001/02/19",173.00
"Currency","2001/02/16",173.00
"Currency","2001/02/15",173.00
"Currency","2001/02/14",175.50
"Currency","2001/02/13",175.50
"Currency","2001/02/12",175.50
"Currency","2001/02/09",175.50
"Currency","2001/02/08",175.50
"Currency","2001/02/07",175.50
"Currency","2001/02/06",175.50
"Currency","2001/02/05",175.50
"Currency","2001/02/02",172.00
"Currency","2001/02/01",172.00
"Currency","2001/01/31",161.40
"Currency","2001/01/30",161.40
"Currency","2001/01/29",161.40
"Currency","2001/01/26",161.40
"Currency","2001/01/25",161.40
"Currency","2001/01/24",161.40
"Currency","2001/01/23",161.40
"Currency","2001/01/22",161.40
"Currency","2001/01/19",161.40
"Currency","2001/01/18",161.40
"Currency","2001/01/17",161.40
"Currency","2001/01/16",175.45
"Currency","2001/01/15",175.45
"Currency","2001/01/12",175.45
"Currency","2001/01/11",176.00
"Currency","2001/01/10",176.00
"Currency","2001/01/09",176.00
"Currency","2001/01/08",176.00
"Currency","2001/01/05",174.50
"Currency","2001/01/04",174.50
"Currency","2001/01/03",174.80
"Currency","2001/01/02",174.80
"Currency","2001/01/01",174.80
"Currency","2000/12/29",174.80
"Currency","2000/12/28",174.80
"Currency","2000/12/27",174.80
"Currency","2000/12/26",174.80
"Currency","2000/12/25",174.80
"Currency","2000/12/22",174.80
"Currency","2000/12/21",174.80
"Currency","2000/12/20",174.80
"Currency","2000/12/19",174.80
"Currency","2000/12/18",174.80
"Currency","2000/12/15",174.80
"Currency","2000/12/14",174.80
"Currency","2000/12/13",174.80
"Currency","2000/12/12",174.80
"Currency","2000/12/11",174.00
"Currency","2000/12/08",174.00
"Currency","2000/12/07",174.00
"Currency","2000/12/06",174.00
"Currency","2000/12/05",174.00
"Currency","2000/12/04",174.00
"Currency","2000/12/01",173.50
"Currency","2000/11/30",173.50
"Currency","2000/11/29",173.50
"Currency","2000/11/28",173.50
"Currency","2000/11/27",173.50
"Currency","2000/11/24",173.50
"Currency","2000/11/23",173.50
"Currency","2000/11/22",173.50
"Currency","2000/11/21",173.50
"Currency","2000/11/20",173.50
"Currency","2000/11/17",173.50
"Currency","2000/11/16",173.50
"Currency","2000/11/15",173.00
"Currency","2000/11/14",173.00
"Currency","2000/11/13",173.00
"Currency","2000/11/10",173.00
"Currency","2000/11/09",173.00
"Currency","2000/11/08",173.00
"Currency","2000/11/07",173.00
"Currency","2000/11/06",173.00
"Currency","2000/11/03",173.00
"Currency","2000/11/02",173.00
"Currency","2000/11/01",173.00
"Currency","2000/10/31",173.00
"Currency","2000/10/30",173.00
"Currency","2000/10/27",173.00
"Currency","2000/10/26",173.00
"Currency","2000/10/25",173.00
"Currency","2000/10/24",173.00
"Currency","2000/10/23",173.00
"Currency","2000/10/20",173.00
"Currency","2000/10/19",173.80
"Currency","2000/10/18",173.80
"Currency","2000/10/17",173.80
"Currency","2000/10/16",173.80
"Currency","2000/10/13",173.80
"Currency","2000/10/12",173.80
"Currency","2000/10/11",173.80
"Currency","2000/10/10",173.80
"Currency","2000/10/09",173.80
"Currency","2000/10/06",173.80
"Currency","2000/10/05",173.80
"Currency","2000/10/04",173.80
"Currency","2000/10/03",173.80
"Currency","2000/10/02",173.80
"Currency","2000/09/29",173.80
"Currency","2000/09/28",173.75
"Currency","2000/09/27",173.80
"Currency","2000/09/26",173.80
"Currency","2000/09/25",173.80
"Currency","2000/09/22",173.80
"Currency","2000/09/21",173.80
"Currency","2000/09/20",173.80
"Currency","2000/09/19",173.80
"Currency","2000/09/18",173.80
"Currency","2000/09/15",173.76
"Currency","2000/09/14",173.76
"Currency","2000/09/13",173.76
"Currency","2000/09/12",173.76
"Currency","2000/09/11",173.76
"Currency","2000/09/08",173.70
"Currency","2000/09/07",173.70
"Currency","2000/09/06",173.70
"Currency","2000/09/05",173.70
"Currency","2000/09/04",173.70
"Currency","2000/09/01",173.70
"Currency","2000/08/31",173.00
"Currency","2000/08/30",173.00
"Currency","2000/08/29",173.00
"Currency","2000/08/28",173.00
"Currency","2000/08/25",173.00
"Currency","2000/08/24",173.75
"Currency","2000/08/23",173.65
"Currency","2000/08/22",173.60
"Currency","2000/08/21",173.60
"Currency","2000/08/18",173.69
"Currency","2000/08/17",173.69
"Currency","2000/08/16",173.69
"Currency","2000/08/15",173.69
"Currency","2000/08/14",173.69
"Currency","2000/08/11",173.69
"Currency","2000/08/10",173.69
"Currency","2000/08/09",173.69
"Currency","2000/08/08",173.60
"Currency","2000/08/07",173.62
"Currency","2000/08/04",173.29
"Currency","2000/08/03",173.30
"Currency","2000/08/02",173.38
"Currency","2000/08/01",173.20
"Currency","2000/07/31",173.29
"Currency","2000/07/28",156.40
"Currency","2000/07/27",171.00
"Currency","2000/07/26",173.26
"Currency","2000/07/25",173.30
"Currency","2000/07/24",173.35
"Currency","2000/07/21",170.00
"Currency","2000/07/20",173.30
"Currency","2000/07/19",173.34
"Currency","2000/07/18",170.00
"Currency","2000/07/17",156.40
"Currency","2000/07/14",156.40
"Currency","2000/07/13",170.50
"Currency","2000/07/12",170.50
"Currency","2000/07/11",170.50
"Currency","2000/07/10",143.80
"Currency","2000/07/07",156.40
"Currency","2000/07/06",170.00
"Currency","2000/07/05",170.00
"Currency","2000/07/04",170.00
"Currency","2000/07/03",170.00
"Currency","2000/06/30",170.00
"Currency","2000/06/29",170.00
"Currency","2000/06/28",170.00
"Currency","2000/06/27",170.00
"Currency","2000/06/26",170.00
"Currency","2000/06/23",170.00
"Currency","2000/06/22",170.00
"Currency","2000/06/21",170.00
"Currency","2000/06/20",170.00
"Currency","2000/06/19",170.00
"Currency","2000/06/16",170.00
"Currency","2000/06/15",170.00
"Currency","2000/06/14",170.00
"Currency","2000/06/13",170.00
"Currency","2000/06/12",170.00
"Currency","2000/06/09",170.00
"Currency","2000/06/08",170.00
"Currency","2000/06/07",170.00
"Currency","2000/06/06",170.00
"Currency","2000/06/05",170.00
"Currency","2000/06/02",170.00
"Currency","2000/06/01",170.00
"Currency","2000/05/31",170.00
"Currency","2000/05/30",170.00
"Currency","2000/05/29",170.00
"Currency","2000/05/26",170.00
"Currency","2000/05/25",170.00
"Currency","2000/05/24",170.00
"Currency","2000/05/23",170.00
"Currency","2000/05/22",170.00
"Currency","2000/05/19",170.00
"Currency","2000/05/18",170.00
"Currency","2000/05/17",170.00
"Currency","2000/05/16",170.00
"Currency","2000/05/15",170.00
"Currency","2000/05/12",170.00
"Currency","2000/05/11",170.00
"Currency","2000/05/10",170.00
"Currency","2000/05/09",170.00
"Currency","2000/05/08",170.00
"Currency","2000/05/05",170.00
"Currency","2000/05/04",170.00
"Currency","2000/05/03",170.00
"Currency","2000/05/02",170.00
"Currency","2000/05/01",177.70
"Currency","2000/04/28",177.70
"Currency","2000/04/27",177.72
"Currency","2000/04/26",177.72
"Currency","2000/04/25",177.72
"Currency","2000/04/24",177.80
"Currency","2000/04/21",177.80
"Currency","2000/04/20",177.80
"Currency","2000/04/19",177.72
"Currency","2000/04/18",177.72
"Currency","2000/04/17",177.72
"Currency","2000/04/14",177.72
"Currency","2000/04/13",177.72
"Currency","2000/04/12",177.72
"Currency","2000/04/11",177.72
"Currency","2000/04/10",177.72
"Currency","2000/04/07",177.72
"Currency","2000/04/06",177.72
"Currency","2000/04/05",177.72
"Currency","2000/04/04",177.72
"Currency","2000/04/03",177.72
"Currency","2000/03/31",177.72
"Currency","2000/03/30",172.25
"Currency","2000/03/29",172.25
"Currency","2000/03/28",172.25
"Currency","2000/03/27",172.25
"Currency","2000/03/24",172.25
"Currency","2000/03/23",172.25
"Currency","2000/03/22",172.25
"Currency","2000/03/21",172.25
"Currency","2000/03/20",172.25
"Currency","2000/03/17",172.25
"Currency","2000/03/16",172.25
"Currency","2000/03/15",172.25
"Currency","2000/03/14",172.25
"Currency","2000/03/13",172.25
"Currency","2000/03/10",172.25
"Currency","2000/03/09",172.25
"Currency","2000/03/08",172.25
"Currency","2000/03/07",172.25
"Currency","2000/03/06",172.25
"Currency","2000/03/03",172.25
"Currency","2000/03/02",172.25
"Currency","2000/03/01",172.25
"Currency","2000/02/29",172.25
"Currency","2000/02/28",172.25
"Currency","2000/02/25",172.25
"Currency","2000/02/24",172.25
"Currency","2000/02/23",172.25
"Currency","2000/02/22",172.25
"Currency","2000/02/21",172.25
"Currency","2000/02/18",172.25
"Currency","2000/02/17",172.25
"Currency","2000/02/16",172.25
"Currency","2000/02/15",172.25
"Currency","2000/02/14",172.25
"Currency","2000/02/11",172.25
"Currency","2000/02/10",172.25
"Currency","2000/02/09",172.25
"Currency","2000/02/08",172.25
"Currency","2000/02/07",172.25
"Currency","2000/02/04",172.25
"Currency","2000/02/03",172.25
"Currency","2000/02/02",172.25
"Currency","2000/02/01",172.25
"Currency","2000/01/31",172.25
"Currency","2000/01/28",172.25
"Currency","2000/01/27",172.25
"Currency","2000/01/26",172.25
"Currency","2000/01/25",172.25
"Currency","2000/01/24",172.25
"Currency","2000/01/21",172.25
"Currency","2000/01/20",172.25
"Currency","2000/01/19",172.25
"Currency","2000/01/18",172.25
"Currency","2000/01/17",172.25
"Currency","2000/01/14",172.25
"Currency","2000/01/13",172.25
"Currency","2000/01/12",172.25
"Currency","2000/01/11",172.25
"Currency","2000/01/10",172.25
"Currency","2000/01/07",172.25
"Currency","2000/01/06",172.25
"Currency","2000/01/05",172.25
"Currency","2000/01/04",172.25
"Currency","2000/01/03",172.25
"Currency","1999/12/31",172.25
"Currency","1999/12/30",172.25
"Currency","1999/12/29",172.25
"Currency","1999/12/28",172.25
"Currency","1999/12/27",172.25
"Currency","1999/12/24",172.25
"Currency","1999/12/23",172.25
"Currency","1999/12/22",172.25
"Currency","1999/12/21",172.25
"Currency","1999/12/20",172.00
"Currency","1999/12/17",172.00
"Currency","1999/12/16",172.00
"Currency","1999/12/15",172.00
"Currency","1999/12/14",172.00
"Currency","1999/12/13",172.00
"Currency","1999/12/10",172.00
"Currency","1999/12/09",172.00
"Currency","1999/12/08",172.00
"Currency","1999/12/07",172.00
"Currency","1999/12/06",172.00
"Currency","1999/12/03",172.00
"Currency","1999/12/02",172.00
"Currency","1999/12/01",172.00
"Currency","1999/11/30",172.00
"Currency","1999/11/29",172.00
"Currency","1999/11/26",172.00
"Currency","1999/11/25",172.00
"Currency","1999/11/24",172.00
"Currency","1999/11/23",172.00
"Currency","1999/11/22",172.00
"Currency","1999/11/19",172.00
"Currency","1999/11/18",172.00
"Currency","1999/11/17",172.00
"Currency","1999/11/16",172.00
"Currency","1999/11/15",172.00
"Currency","1999/11/12",172.00
"Currency","1999/11/11",172.00
"Currency","1999/11/10",172.00
"Currency","1999/11/09",172.00
"Currency","1999/11/08",172.00
"Currency","1999/11/05",172.00
"Currency","1999/11/04",172.00
"Currency","1999/11/03",172.00
"Currency","1999/11/02",172.00
"Currency","1999/11/01",172.00
"Currency","1999/10/29",172.00
"Currency","1999/10/28",172.00
"Currency","1999/10/27",172.00
"Currency","1999/10/26",172.00
"Currency","1999/10/25",172.00
"Currency","1999/10/22",172.00
"Currency","1999/10/21",172.00
"Currency","1999/10/20",172.00
"Currency","1999/10/19",172.00
"Currency","1999/10/18",172.00
"Currency","1999/10/15",172.00
"Currency","1999/10/14",172.00
"Currency","1999/10/13",172.00
"Currency","1999/10/12",172.00
"Currency","1999/10/11",172.00
"Currency","1999/10/08",172.00
"Currency","1999/10/07",172.00
"Currency","1999/10/06",172.00
"Currency","1999/10/05",172.00
"Currency","1999/10/04",172.00
"Currency","1999/10/01",172.00
"Currency","1999/09/30",172.00
"Currency","1999/09/29",172.00
"Currency","1999/09/28",172.00
"Currency","1999/09/27",172.00
"Currency","1999/09/24",172.00
"Currency","1999/09/23",172.00
"Currency","1999/09/22",172.00
"Currency","1999/09/21",172.00
"Currency","1999/09/20",172.00
"Currency","1999/09/17",172.00
"Currency","1999/09/16",172.00
"Currency","1999/09/15",172.00
"Currency","1999/09/14",172.00
"Currency","1999/09/13",172.00
"Currency","1999/09/10",172.00
"Currency","1999/09/09",172.00
"Currency","1999/09/08",172.00
"Currency","1999/09/07",172.00
"Currency","1999/09/06",172.00
"Currency","1999/09/03",172.00
"Currency","1999/09/02",172.00
"Currency","1999/09/01",172.00
"Currency","1999/08/31",172.00
"Currency","1999/08/30",172.00
"Currency","1999/08/27",172.00
"Currency","1999/08/26",172.00
"Currency","1999/08/25",172.00
"Currency","1999/08/24",172.00
"Currency","1999/08/23",172.00
"Currency","1999/08/20",172.00
"Currency","1999/08/19",172.00
"Currency","1999/08/18",172.00
"Currency","1999/08/17",172.00
"Currency","1999/08/16",172.00
"Currency","1999/08/13",172.00
"Currency","1999/08/12",172.00
"Currency","1999/08/11",172.00
"Currency","1999/08/10",172.00
"Currency","1999/08/09",172.00
"Currency","1999/08/06",172.00
"Currency","1999/08/05",172.00
"Currency","1999/08/04",172.00
"Currency","1999/08/03",172.00
"Currency","1999/08/02",172.00
"Currency","1999/07/30",172.00
"Currency","1999/07/29",172.00
"Currency","1999/07/28",172.00
"Currency","1999/07/27",172.00
"Currency","1999/07/26",172.00
"Currency","1999/07/23",172.00
"Currency","1999/07/22",172.00
"Currency","1999/07/21",172.00
"Currency","1999/07/20",172.00
"Currency","1999/07/19",172.00
"Currency","1999/07/16",172.00
"Currency","1999/07/15",172.00
"Currency","1999/07/14",172.00
"Currency","1999/07/13",172.00
"Currency","1999/07/12",172.00
"Currency","1999/07/09",172.00
"Currency","1999/07/08",172.00
"Currency","1999/07/07",172.00
"Currency","1999/07/06",172.00
"Currency","1999/07/05",172.00
"Currency","1999/07/02",172.00
"Currency","1999/07/01",172.00
"Currency","1999/06/30",172.00
"Currency","1999/06/29",172.00
"Currency","1999/06/28",172.00
"Currency","1999/06/25",172.00
"Currency","1999/06/24",172.00
"Currency","1999/06/23",172.00
"Currency","1999/06/22",172.00
"Currency","1999/06/21",172.00
"Currency","1999/06/18",172.00
"Currency","1999/06/17",172.00
"Currency","1999/06/16",172.00
"Currency","1999/06/15",172.00
"Currency","1999/06/14",172.00
"Currency","1999/06/11",172.00
"Currency","1999/06/10",172.00
"Currency","1999/06/09",172.00
"Currency","1999/06/08",172.00
"Currency","1999/06/07",172.00
"Currency","1999/06/04",172.00
"Currency","1999/06/03",172.00
"Currency","1999/06/02",172.00
"Currency","1999/06/01",172.00
"Currency","1999/05/31",172.00
"Currency","1999/05/28",172.00
"Currency","1999/05/27",172.00
"Currency","1999/05/26",172.00
"Currency","1999/05/25",172.00
"Currency","1999/05/24",172.00
"Currency","1999/05/21",172.00
"Currency","1999/05/20",172.00
"Currency","1999/05/19",172.00
"Currency","1999/05/18",172.00
"Currency","1999/05/17",172.00
"Currency","1999/05/14",172.00
"Currency","1999/05/13",172.00
"Currency","1999/05/12",172.00
"Currency","1999/05/11",172.00
"Currency","1999/05/10",172.00
"Currency","1999/05/07",172.00
"Currency","1999/05/06",172.00
"Currency","1999/05/05",172.00
"Currency","1999/05/04",172.00
"Currency","1999/05/03",172.00
"Currency","1999/04/30",172.00
"Currency","1999/04/29",172.00
"Currency","1999/04/28",172.00
"Currency","1999/04/27",172.00
