"Indicator","Time","Value (USD/PKR)"
"Currency","1994/11/30",30.66
"Currency","1994/11/25",30.70
"Currency","1994/11/23",30.63
"Currency","1994/11/22",30.70
"Currency","1994/11/18",30.63
"Currency","1994/11/15",30.65
"Currency","1994/11/11",30.63
"Currency","1994/11/10",30.65
"Currency","1994/11/09",30.63
"Currency","1994/11/01",30.65
"Currency","1994/10/31",30.65
"Currency","1994/10/28",30.63
"Currency","1994/10/21",30.65
"Currency","1994/10/20",30.63
"Currency","1994/10/03",30.65
"Currency","1994/09/30",30.63
"Currency","1994/09/21",30.65
"Currency","1994/09/20",30.63
"Currency","1994/09/19",30.65
"Currency","1994/09/16",30.63
"Currency","1994/09/12",30.65
"Currency","1994/09/07",30.63
"Currency","1994/09/06",30.65
"Currency","1994/09/05",30.63
"Currency","1994/09/01",30.58
"Currency","1994/08/31",30.58
"Currency","1994/08/26",30.59
"Currency","1994/08/25",30.58
"Currency","1994/08/23",30.59
"Currency","1994/08/19",30.58
"Currency","1994/08/18",30.59
"Currency","1994/08/17",30.58
"Currency","1994/08/08",30.59
"Currency","1994/08/05",30.60
"Currency","1994/08/03",30.59
"Currency","1994/08/02",30.69
"Currency","1994/08/01",30.60
"Currency","1994/07/29",30.60
"Currency","1994/07/27",30.59
"Currency","1994/07/26",30.60
"Currency","1994/07/25",30.59
"Currency","1994/07/22",30.60
"Currency","1994/07/21",30.59
"Currency","1994/07/19",30.60
"Currency","1994/07/11",30.59
"Currency","1994/07/08",30.60
"Currency","1994/07/06",30.59
"Currency","1994/07/05",30.61
"Currency","1994/07/04",30.60
"Currency","1994/07/01",30.61
"Currency","1994/06/30",30.61
"Currency","1994/06/28",30.65
"Currency","1994/06/27",30.62
"Currency","1994/06/21",30.60
"Currency","1994/06/20",30.65
"Currency","1994/06/01",30.66
"Currency","1994/05/31",30.66
"Currency","1994/05/27",30.66
"Currency","1994/05/26",30.66
"Currency","1994/05/25",30.66
"Currency","1994/05/24",30.66
"Currency","1994/05/19",30.65
"Currency","1994/05/17",30.68
"Currency","1994/05/16",30.62
"Currency","1994/05/12",30.59
"Currency","1994/05/11",30.58
"Currency","1994/05/10",30.57
"Currency","1994/05/09",30.57
"Currency","1994/05/02",30.55
"Currency","1994/04/14",30.55
"Currency","1994/04/12",30.55
"Currency","1994/04/11",30.54
"Currency","1994/04/07",30.53
"Currency","1994/04/01",30.50
"Currency","1994/03/29",30.50
"Currency","1994/03/24",30.50
"Currency","1994/03/17",30.50
"Currency","1994/03/14",30.50
"Currency","1994/03/09",30.50
"Currency","1994/03/08",30.50
"Currency","1994/03/07",30.49
"Currency","1994/03/04",30.48
"Currency","1994/03/03",30.47
"Currency","1994/03/01",30.45
"Currency","1994/02/24",30.44
"Currency","1994/02/16",30.23
"Currency","1994/02/01",30.16
"Currency","1994/01/13",30.16
"Currency","1994/01/04",30.12
"Currency","1993/12/30",30.12
"Currency","1993/12/29",30.05
"Currency","1993/12/16",29.99
"Currency","1993/12/15",30.00
"Currency","1993/12/07",30.08
"Currency","1993/12/01",30.05
"Currency","1993/11/01",30.05
"Currency","1993/10/13",30.05
"Currency","1993/10/01",29.85
"Currency","1993/09/01",29.85
"Currency","1993/08/31",29.85
"Currency","1993/08/17",29.95
"Currency","1993/08/02",29.85
"Currency","1993/07/30",29.75
"Currency","1993/07/22",29.82
"Currency","1993/07/19",28.12
"Currency","1993/07/15",27.97
"Currency","1993/07/14",27.23
"Currency","1993/07/13",27.06
"Currency","1993/07/12",27.25
"Currency","1993/07/06",27.06
"Currency","1993/07/02",27.00
"Currency","1993/07/01",27.11
"Currency","1993/06/30",27.11
"Currency","1993/06/29",27.12
"Currency","1993/06/28",27.10
"Currency","1993/06/25",27.08
"Currency","1993/06/24",27.11
"Currency","1993/06/22",27.05
"Currency","1993/06/18",26.98
"Currency","1993/06/17",27.05
"Currency","1993/06/16",27.00
"Currency","1993/06/11",26.75
"Currency","1993/06/09",26.88
"Currency","1993/06/07",26.85
"Currency","1993/06/02",26.60
"Currency","1993/06/01",26.95
"Currency","1993/05/27",26.95
"Currency","1993/05/24",26.85
"Currency","1993/05/21",26.65
"Currency","1993/05/17",26.80
"Currency","1993/05/13",26.60
"Currency","1993/05/12",26.75
"Currency","1993/05/04",26.70
"Currency","1993/04/30",26.50
"Currency","1993/04/27",26.68
"Currency","1993/04/26",26.63
"Currency","1993/04/23",26.70
"Currency","1993/04/21",26.80
"Currency","1993/04/07",26.65
"Currency","1993/04/05",26.60
"Currency","1993/04/02",26.50
"Currency","1993/04/01",26.60
"Currency","1993/03/15",26.60
"Currency","1993/03/11",26.50
"Currency","1993/03/09",26.40
"Currency","1993/03/03",26.30
"Currency","1993/03/01",26.25
"Currency","1993/02/25",26.25
"Currency","1993/02/19",26.20
"Currency","1993/02/04",26.15
"Currency","1993/02/03",26.05
"Currency","1993/02/01",26.00
"Currency","1993/01/26",25.95
"Currency","1993/01/22",25.85
"Currency","1993/01/20",25.92
"Currency","1993/01/11",25.87
"Currency","1993/01/07",25.85
"Currency","1993/01/05",25.80
"Currency","1993/01/04",25.75
"Currency","1992/12/29",25.70
"Currency","1992/12/15",25.60
"Currency","1992/12/09",25.70
"Currency","1992/12/08",25.30
"Currency","1992/12/04",25.50
"Currency","1992/12/03",25.60
"Currency","1992/12/01",25.55
"Currency","1992/11/30",25.55
"Currency","1992/11/26",25.40
"Currency","1992/11/18",25.50
"Currency","1992/11/16",25.40
"Currency","1992/11/12",25.50
"Currency","1992/11/10",25.40
"Currency","1992/11/09",25.20
"Currency","1992/11/05",25.30
"Currency","1992/11/02",25.18
"Currency","1992/10/29",25.18
"Currency","1992/10/21",25.12
"Currency","1992/10/19",25.03
"Currency","1992/10/12",25.12
"Currency","1992/10/01",25.08
"Currency","1992/09/01",25.08
"Currency","1992/08/28",25.08
"Currency","1992/08/04",25.11
"Currency","1992/08/03",25.10
"Currency","1992/07/30",25.10
"Currency","1992/07/29",25.10
"Currency","1992/07/28",25.06
"Currency","1992/07/27",25.09
"Currency","1992/07/22",25.18
"Currency","1992/07/20",25.03
"Currency","1992/07/17",25.04
"Currency","1992/07/14",25.06
"Currency","1992/07/13",25.09
"Currency","1992/07/10",25.05
"Currency","1992/07/09",25.17
"Currency","1992/07/08",25.08
"Currency","1992/07/07",25.02
"Currency","1992/07/02",25.13
"Currency","1992/07/01",25.05
"Currency","1992/06/29",25.05
"Currency","1992/06/26",25.03
"Currency","1992/06/22",25.05
"Currency","1992/06/15",25.10
"Currency","1992/06/11",25.09
"Currency","1992/06/10",25.07
"Currency","1992/06/09",24.98
"Currency","1992/06/08",25.00
"Currency","1992/06/05",25.10
"Currency","1992/06/01",25.08
"Currency","1992/05/27",25.08
"Currency","1992/05/26",24.95
"Currency","1992/05/21",24.96
"Currency","1992/05/20",24.98
"Currency","1992/05/18",25.15
"Currency","1992/05/15",25.15
"Currency","1992/05/06",25.10
"Currency","1992/05/05",25.05
"Currency","1992/05/01",25.00
"Currency","1992/04/29",25.00
"Currency","1992/04/27",25.05
"Currency","1992/04/23",24.90
"Currency","1992/04/08",24.95
"Currency","1992/04/01",24.85
"Currency","1992/03/26",24.95
"Currency","1992/03/25",24.75
"Currency","1992/03/24",24.92
"Currency","1992/03/20",24.85
"Currency","1992/03/19",24.73
"Currency","1992/03/17",24.70
"Currency","1992/03/10",24.60
"Currency","1992/03/05",24.73
"Currency","1992/03/04",24.70
"Currency","1992/03/02",24.55
"Currency","1992/02/27",24.40
"Currency","1992/02/26",24.45
"Currency","1992/02/25",24.40
"Currency","1992/02/21",24.53
"Currency","1992/02/18",24.48
"Currency","1992/02/17",24.41
"Currency","1992/02/14",24.46
"Currency","1992/02/13",24.47
"Currency","1992/02/12",24.45
"Currency","1992/02/11",24.50
"Currency","1992/02/07",24.45
"Currency","1992/02/06",24.48
"Currency","1992/02/04",24.45
"Currency","1992/02/03",24.47
"Currency","1992/01/29",24.43
"Currency","1992/01/23",24.48
"Currency","1992/01/21",24.40
"Currency","1992/01/20",24.55
"Currency","1992/01/17",24.44
"Currency","1992/01/10",24.62
"Currency","1992/01/06",24.48
"Currency","1992/01/02",24.54
"Currency","1991/12/18",24.54
"Currency","1991/12/02",24.50
"Currency","1991/11/25",24.50
"Currency","1991/11/18",24.55
"Currency","1991/11/01",24.45
"Currency","1991/10/15",24.45
"Currency","1991/10/11",24.55
"Currency","1991/10/09",24.50
"Currency","1991/10/03",24.55
"Currency","1991/10/01",24.53
"Currency","1991/09/30",24.45
"Currency","1991/09/24",24.53
"Currency","1991/09/20",24.55
"Currency","1991/09/18",24.64
"Currency","1991/09/17",24.65
"Currency","1991/09/11",24.62
"Currency","1991/09/10",24.56
"Currency","1991/09/05",24.59
"Currency","1991/09/04",24.55
"Currency","1991/09/03",24.58
"Currency","1991/09/02",24.70
"Currency","1991/08/29",24.57
"Currency","1991/08/27",24.59
"Currency","1991/08/23",24.65
"Currency","1991/08/22",24.73
"Currency","1991/08/21",24.74
"Currency","1991/08/20",24.67
"Currency","1991/08/19",24.30
"Currency","1991/08/09",24.40
"Currency","1991/08/01",24.59
"Currency","1991/07/30",24.60
"Currency","1991/07/24",24.57
"Currency","1991/07/23",24.55
"Currency","1991/07/22",24.47
"Currency","1991/07/19",24.40
"Currency","1991/07/18",24.55
"Currency","1991/07/17",24.55
"Currency","1991/07/12",24.50
"Currency","1991/07/11",24.51
"Currency","1991/07/09",24.55
"Currency","1991/07/04",24.45
"Currency","1991/07/02",24.16
"Currency","1991/07/01",24.13
"Currency","1991/06/27",24.15
"Currency","1991/06/26",24.10
"Currency","1991/06/25",24.20
"Currency","1991/06/24",24.05
"Currency","1991/06/21",24.00
"Currency","1991/06/20",24.10
"Currency","1991/06/19",23.95
"Currency","1991/06/18",24.10
"Currency","1991/06/13",24.00
"Currency","1991/06/11",23.78
"Currency","1991/06/07",23.67
"Currency","1991/06/03",23.65
"Currency","1991/05/30",23.60
"Currency","1991/05/28",23.58
"Currency","1991/05/22",23.57
"Currency","1991/05/14",23.34
"Currency","1991/05/02",23.27
"Currency","1991/05/01",23.32
"Currency","1991/04/30",23.23
"Currency","1991/04/29",23.28
"Currency","1991/04/19",23.03
"Currency","1991/04/16",23.00
"Currency","1991/04/12",22.90
"Currency","1991/04/11",23.05
"Currency","1991/04/10",22.88
"Currency","1991/04/09",22.98
"Currency","1991/04/08",22.85
"Currency","1991/04/02",22.83
"Currency","1991/03/25",22.69
"Currency","1991/03/22",22.55
"Currency","1991/03/21",22.62
"Currency","1991/03/19",22.28
"Currency","1991/03/15",22.30
"Currency","1991/03/14",22.31
"Currency","1991/03/05",22.10
"Currency","1991/03/04",21.98
"Currency","1991/03/01",22.03
"Currency","1991/02/28",22.03
"Currency","1991/02/27",22.03
"Currency","1991/02/26",21.89
"Currency","1991/02/20",22.15
"Currency","1991/02/15",21.98
"Currency","1991/02/11",21.95
"Currency","1991/02/06",21.99
"Currency","1991/02/05",22.05
"Currency","1991/02/01",21.96
"Currency","1991/01/10",21.96
"Currency","1991/01/07",21.92
"Currency","1991/01/04",21.94
"Currency","1991/01/02",21.83
"Currency","1990/12/17",21.89
"Currency","1990/12/14",21.90
"Currency","1990/12/12",21.89
"Currency","1990/12/11",21.95
"Currency","1990/12/05",21.91
"Currency","1990/12/03",21.90
"Currency","1990/11/30",21.90
"Currency","1990/11/26",21.75
"Currency","1990/11/14",21.90
"Currency","1990/11/05",21.80
"Currency","1990/11/01",21.88
"Currency","1990/10/31",21.88
"Currency","1990/10/23",21.74
"Currency","1990/10/01",21.66
"Currency","1990/09/26",21.66
"Currency","1990/09/25",21.60
"Currency","1990/09/24",21.63
"Currency","1990/09/12",21.60
"Currency","1990/09/10",21.67
"Currency","1990/09/05",21.52
"Currency","1990/09/04",21.50
"Currency","1990/09/03",21.69
"Currency","1990/08/31",21.76
"Currency","1990/08/30",21.78
"Currency","1990/08/28",21.75
"Currency","1990/08/20",21.70
"Currency","1990/08/09",21.65
"Currency","1990/08/08",21.67
"Currency","1990/08/07",21.71
"Currency","1990/08/06",21.63
"Currency","1990/08/01",21.67
"Currency","1990/07/24",21.67
"Currency","1990/07/13",21.73
"Currency","1990/07/12",21.72
"Currency","1990/07/11",21.73
"Currency","1990/07/10",21.75
"Currency","1990/07/09",21.67
"Currency","1990/07/04",21.75
"Currency","1990/07/02",21.90
"Currency","1990/06/28",21.90
"Currency","1990/06/27",21.80
"Currency","1990/06/22",21.85
"Currency","1990/06/19",21.83
"Currency","1990/06/18",21.84
"Currency","1990/06/15",21.85
"Currency","1990/06/14",21.84
"Currency","1990/06/13",21.79
"Currency","1990/06/12",21.83
"Currency","1990/06/11",21.87
"Currency","1990/06/08",21.83
"Currency","1990/06/07",21.85
"Currency","1990/06/06",21.83
"Currency","1990/06/05",21.84
"Currency","1990/06/04",21.82
"Currency","1990/06/01",21.81
"Currency","1990/05/24",21.81
"Currency","1990/05/21",21.80
"Currency","1990/05/18",21.83
"Currency","1990/05/17",21.82
"Currency","1990/05/16",21.91
"Currency","1990/05/11",21.88
"Currency","1990/05/10",21.90
"Currency","1990/05/09",21.88
"Currency","1990/05/08",21.80
"Currency","1990/05/01",21.62
"Currency","1990/04/24",21.62
"Currency","1990/04/23",21.61
"Currency","1990/04/20",21.65
"Currency","1990/04/19",21.67
"Currency","1990/04/18",21.62
"Currency","1990/04/17",21.35
"Currency","1990/04/12",21.36
"Currency","1990/04/10",21.38
"Currency","1990/04/03",21.35
"Currency","1990/04/02",21.36
"Currency","1990/03/30",21.31
"Currency","1990/03/29",21.30
"Currency","1990/03/27",21.34
"Currency","1990/03/26",21.33
"Currency","1990/03/21",21.35
"Currency","1990/03/20",21.28
"Currency","1990/03/13",21.33
"Currency","1990/03/12",21.32
"Currency","1990/03/08",21.35
"Currency","1990/03/07",21.40
"Currency","1990/03/06",21.35
"Currency","1990/03/02",21.34
"Currency","1990/03/01",21.33
"Currency","1990/02/28",21.33
"Currency","1990/02/23",21.39
"Currency","1990/02/22",21.33
"Currency","1990/02/21",21.34
"Currency","1990/02/20",21.35
"Currency","1990/02/19",21.31
"Currency","1990/02/14",21.33
"Currency","1990/02/13",21.35
"Currency","1990/02/12",21.32
"Currency","1990/02/09",21.35
"Currency","1990/02/08",21.29
"Currency","1990/02/06",21.34
"Currency","1990/02/02",21.32
"Currency","1990/02/01",21.30
"Currency","1990/01/31",21.35
"Currency","1990/01/30",21.33
"Currency","1990/01/29",21.28
"Currency","1990/01/25",21.32
"Currency","1990/01/24",21.30
"Currency","1990/01/22",21.36
"Currency","1990/01/19",21.33
"Currency","1990/01/18",21.35
"Currency","1990/01/17",21.33
"Currency","1990/01/16",21.44
"Currency","1990/01/15",21.28
"Currency","1990/01/12",21.30
"Currency","1990/01/11",21.43
"Currency","1990/01/09",21.27
"Currency","1990/01/08",21.22
"Currency","1990/01/05",21.18
"Currency","1990/01/04",21.25
"Currency","1990/01/02",21.42
"Currency","1989/12/27",21.42
"Currency","1989/12/15",21.37
"Currency","1989/12/14",21.32
"Currency","1989/12/13",21.35
"Currency","1989/12/07",21.31
"Currency","1989/12/06",21.28
"Currency","1989/12/05",21.24
"Currency","1989/12/01",21.27
"Currency","1989/11/30",21.20
"Currency","1989/11/29",21.29
"Currency","1989/11/28",21.21
"Currency","1989/11/27",21.26
"Currency","1989/11/24",21.35
"Currency","1989/11/23",21.27
"Currency","1989/11/17",21.18
"Currency","1989/11/15",21.00
"Currency","1989/11/13",21.05
"Currency","1989/11/10",21.08
"Currency","1989/11/09",21.13
"Currency","1989/11/03",21.09
"Currency","1989/11/02",21.05
"Currency","1989/11/01",21.06
"Currency","1989/10/30",21.03
"Currency","1989/10/27",21.07
"Currency","1989/10/26",21.05
"Currency","1989/10/25",21.00
"Currency","1989/10/24",21.03
"Currency","1989/10/18",21.05
"Currency","1989/10/16",21.03
"Currency","1989/10/13",20.95
"Currency","1989/10/11",21.02
"Currency","1989/10/10",21.03
"Currency","1989/10/06",21.05
"Currency","1989/10/05",21.03
"Currency","1989/10/04",20.98
"Currency","1989/10/02",20.95
"Currency","1989/09/29",20.95
"Currency","1989/09/28",21.05
"Currency","1989/09/26",21.00
"Currency","1989/09/19",21.05
"Currency","1989/09/18",21.00
"Currency","1989/09/15",20.95
"Currency","1989/09/12",20.99
"Currency","1989/09/11",20.95
"Currency","1989/09/07",20.99
"Currency","1989/09/01",20.98
"Currency","1989/08/31",20.99
"Currency","1989/08/30",20.95
"Currency","1989/08/29",20.99
"Currency","1989/08/28",20.90
"Currency","1989/08/24",20.96
"Currency","1989/08/23",20.95
"Currency","1989/08/22",20.97
"Currency","1989/08/21",20.90
"Currency","1989/08/18",20.98
"Currency","1989/08/17",21.03
"Currency","1989/08/16",21.05
"Currency","1989/08/15",20.96
"Currency","1989/08/14",21.04
"Currency","1989/08/11",20.97
"Currency","1989/08/10",20.92
"Currency","1989/08/09",20.96
"Currency","1989/08/07",21.00
"Currency","1989/08/04",21.05
"Currency","1989/08/02",20.95
"Currency","1989/08/01",20.83
"Currency","1989/07/31",20.88
"Currency","1989/07/28",20.86
"Currency","1989/07/27",20.75
"Currency","1989/07/25",20.81
"Currency","1989/07/24",20.89
"Currency","1989/07/21",20.92
"Currency","1989/07/20",20.96
"Currency","1989/07/19",20.94
"Currency","1989/07/18",20.96
"Currency","1989/07/17",20.97
"Currency","1989/07/13",21.12
"Currency","1989/07/10",21.05
"Currency","1989/07/07",20.98
"Currency","1989/07/06",20.92
"Currency","1989/07/05",20.90
"Currency","1989/07/04",20.95
"Currency","1989/07/03",20.88
"Currency","1989/06/30",20.90
"Currency","1989/06/29",20.93
"Currency","1989/06/27",21.05
"Currency","1989/06/26",20.90
"Currency","1989/06/12",21.05
"Currency","1989/06/09",20.95
"Currency","1989/06/06",20.97
"Currency","1989/06/01",21.05
"Currency","1989/05/30",21.10
"Currency","1989/05/26",21.00
"Currency","1989/05/25",21.10
"Currency","1989/05/24",21.22
"Currency","1989/05/23",21.15
"Currency","1989/05/22",21.00
"Currency","1989/05/19",20.85
"Currency","1989/05/18",20.92
"Currency","1989/05/17",20.66
"Currency","1989/05/16",20.51
"Currency","1989/05/15",20.50
"Currency","1989/05/11",20.48
"Currency","1989/05/10",20.39
"Currency","1989/05/08",19.92
"Currency","1989/05/05",20.13
"Currency","1989/05/04",20.10
"Currency","1989/05/03",20.20
"Currency","1989/05/02",20.06
"Currency","1989/04/28",20.06
"Currency","1989/04/27",20.03
