"Indicator","Time","Value (USD/MWK)"
"Currency","1994/09/06",8.10
"Currency","1994/09/05",8.12
"Currency","1994/09/02",8.07
"Currency","1994/09/01",7.99
"Currency","1994/08/31",7.71
"Currency","1994/08/30",8.07
"Currency","1994/08/29",7.90
"Currency","1994/08/26",7.78
"Currency","1994/08/25",7.78
"Currency","1994/08/24",7.74
"Currency","1994/08/23",7.74
"Currency","1994/08/22",7.53
"Currency","1994/08/19",7.53
"Currency","1994/08/18",7.53
"Currency","1994/08/17",7.49
"Currency","1994/08/16",7.49
"Currency","1994/08/15",7.48
"Currency","1994/08/12",7.48
"Currency","1994/08/11",7.52
"Currency","1994/08/10",7.42
"Currency","1994/08/09",7.38
"Currency","1994/08/08",7.38
"Currency","1994/08/05",7.38
"Currency","1994/08/04",7.37
"Currency","1994/08/03",7.33
"Currency","1994/08/02",7.37
"Currency","1994/08/01",7.34
"Currency","1994/07/29",7.34
"Currency","1994/07/28",7.38
"Currency","1994/07/27",7.38
"Currency","1994/07/26",7.38
"Currency","1994/07/25",7.37
"Currency","1994/07/22",7.37
"Currency","1994/07/21",7.37
"Currency","1994/07/20",7.36
"Currency","1994/07/19",7.34
"Currency","1994/07/18",7.34
"Currency","1994/07/15",7.34
"Currency","1994/07/14",7.39
"Currency","1994/07/13",7.33
"Currency","1994/07/12",7.37
"Currency","1994/07/11",7.37
"Currency","1994/07/08",7.37
"Currency","1994/07/07",7.32
"Currency","1994/07/06",7.06
"Currency","1994/07/05",7.32
"Currency","1994/07/04",7.32
"Currency","1994/07/01",7.32
"Currency","1994/06/30",7.32
"Currency","1994/06/29",7.32
"Currency","1994/06/28",7.30
"Currency","1994/06/27",7.30
"Currency","1994/06/24",7.30
"Currency","1994/06/23",7.30
"Currency","1994/06/22",7.41
"Currency","1994/06/21",7.17
"Currency","1994/06/20",7.16
"Currency","1994/06/17",7.12
"Currency","1994/06/16",7.12
"Currency","1994/06/15",7.12
"Currency","1994/06/14",7.12
"Currency","1994/06/13",7.12
"Currency","1994/06/10",7.12
"Currency","1994/06/09",7.12
"Currency","1994/06/08",7.20
"Currency","1994/06/07",7.11
"Currency","1994/06/06",7.09
"Currency","1994/06/03",7.20
"Currency","1994/06/02",7.20
"Currency","1994/06/01",7.07
"Currency","1994/05/31",7.07
"Currency","1994/05/30",7.09
"Currency","1994/05/27",7.09
"Currency","1994/05/26",7.00
"Currency","1994/05/25",7.00
"Currency","1994/05/24",7.00
"Currency","1994/05/23",7.00
"Currency","1994/05/20",7.00
"Currency","1994/05/19",7.00
"Currency","1994/05/18",7.01
"Currency","1994/05/17",7.10
"Currency","1994/05/16",6.99
"Currency","1994/05/13",6.99
"Currency","1994/05/12",6.98
"Currency","1994/05/11",6.98
"Currency","1994/05/10",6.98
"Currency","1994/05/09",7.01
"Currency","1994/05/06",6.98
"Currency","1994/05/05",6.81
"Currency","1994/05/04",6.81
"Currency","1994/05/03",6.98
"Currency","1994/05/02",6.81
"Currency","1994/04/29",6.99
"Currency","1994/04/28",6.97
"Currency","1994/04/27",6.81
"Currency","1994/04/26",6.81
"Currency","1994/04/25",7.01
"Currency","1994/04/22",6.95
"Currency","1994/04/21",6.81
"Currency","1994/04/20",6.81
"Currency","1994/04/19",7.00
"Currency","1994/04/18",6.99
"Currency","1994/04/15",6.99
"Currency","1994/04/14",6.60
"Currency","1994/04/13",6.60
"Currency","1994/04/12",7.02
"Currency","1994/04/11",7.00
"Currency","1994/04/08",7.10
"Currency","1994/04/07",7.10
"Currency","1994/04/06",7.39
"Currency","1994/04/05",6.60
"Currency","1994/04/04",7.10
"Currency","1994/04/01",7.10
"Currency","1994/03/31",7.10
"Currency","1994/03/30",7.10
"Currency","1994/03/29",7.09
"Currency","1994/03/28",6.60
"Currency","1994/03/25",7.04
"Currency","1994/03/24",7.04
"Currency","1994/03/23",7.08
"Currency","1994/03/22",6.96
"Currency","1994/03/21",6.92
"Currency","1994/03/18",6.85
"Currency","1994/03/17",6.85
"Currency","1994/03/16",6.85
"Currency","1994/03/15",6.80
"Currency","1994/03/14",6.80
"Currency","1994/03/11",6.80
"Currency","1994/03/10",6.80
"Currency","1994/03/09",6.79
"Currency","1994/03/08",6.79
"Currency","1994/03/07",6.79
"Currency","1994/03/04",6.79
"Currency","1994/03/03",6.84
"Currency","1994/03/02",6.81
"Currency","1994/03/01",6.81
"Currency","1994/02/28",6.85
"Currency","1994/02/25",6.85
"Currency","1994/02/24",6.35
"Currency","1994/02/23",6.35
"Currency","1994/02/22",6.35
"Currency","1994/02/21",6.35
"Currency","1994/02/18",6.35
"Currency","1994/02/17",6.35
"Currency","1994/02/16",4.69
"Currency","1994/02/15",4.69
"Currency","1994/02/14",4.47
"Currency","1994/02/11",4.47
"Currency","1994/02/10",4.47
"Currency","1994/02/09",4.47
"Currency","1994/02/08",4.47
"Currency","1994/02/07",4.47
"Currency","1994/02/04",4.47
"Currency","1994/02/03",4.47
"Currency","1994/02/02",4.47
"Currency","1994/02/01",4.47
"Currency","1994/01/31",4.47
"Currency","1994/01/28",4.48
"Currency","1994/01/27",4.49
"Currency","1994/01/26",4.50
"Currency","1994/01/25",4.51
"Currency","1994/01/24",4.48
"Currency","1994/01/21",4.50
"Currency","1994/01/20",4.50
"Currency","1994/01/19",4.50
"Currency","1994/01/18",4.51
"Currency","1994/01/17",4.49
"Currency","1994/01/14",4.49
"Currency","1994/01/13",4.49
"Currency","1994/01/12",4.50
"Currency","1994/01/11",4.48
"Currency","1994/01/10",4.51
"Currency","1994/01/07",4.50
"Currency","1994/01/06",4.50
"Currency","1994/01/05",4.51
"Currency","1994/01/04",4.51
"Currency","1994/01/03",4.49
"Currency","1993/12/31",4.49
"Currency","1993/12/30",4.47
"Currency","1993/12/29",4.45
"Currency","1993/12/28",4.46
"Currency","1993/12/27",4.45
"Currency","1993/12/24",4.45
"Currency","1993/12/23",4.46
"Currency","1993/12/22",4.47
"Currency","1993/12/21",4.46
"Currency","1993/12/20",4.46
"Currency","1993/12/17",4.47
"Currency","1993/12/16",4.47
"Currency","1993/12/15",4.46
"Currency","1993/12/14",4.45
"Currency","1993/12/13",4.44
"Currency","1993/12/10",4.45
"Currency","1993/12/09",4.45
"Currency","1993/12/08",4.44
"Currency","1993/12/07",4.45
"Currency","1993/12/06",4.48
"Currency","1993/12/03",4.48
"Currency","1993/12/02",4.48
"Currency","1993/12/01",4.47
"Currency","1993/11/30",4.48
"Currency","1993/11/29",4.45
"Currency","1993/11/26",4.45
"Currency","1993/11/25",4.45
"Currency","1993/11/24",4.47
"Currency","1993/11/23",4.46
"Currency","1993/11/22",4.46
"Currency","1993/11/19",4.46
"Currency","1993/11/18",4.46
"Currency","1993/11/17",4.44
"Currency","1993/11/16",4.45
"Currency","1993/11/15",4.45
"Currency","1993/11/12",4.45
"Currency","1993/11/11",4.46
"Currency","1993/11/10",4.45
"Currency","1993/11/09",4.45
"Currency","1993/11/08",4.46
"Currency","1993/11/05",4.46
"Currency","1993/11/04",4.46
"Currency","1993/11/03",4.46
"Currency","1993/11/02",4.45
"Currency","1993/11/01",4.44
"Currency","1993/10/29",4.44
"Currency","1993/10/28",4.44
"Currency","1993/10/27",4.46
"Currency","1993/10/26",4.44
"Currency","1993/10/25",4.44
"Currency","1993/10/22",4.41
"Currency","1993/10/21",4.41
"Currency","1993/10/20",4.40
"Currency","1993/10/19",4.38
"Currency","1993/10/18",4.34
"Currency","1993/10/15",4.34
"Currency","1993/10/14",4.34
"Currency","1993/10/13",4.33
"Currency","1993/10/12",4.35
"Currency","1993/10/11",4.35
"Currency","1993/10/08",4.37
"Currency","1993/10/07",4.37
"Currency","1993/10/06",4.40
"Currency","1993/10/05",4.40
"Currency","1993/10/04",4.40
"Currency","1993/10/01",4.36
"Currency","1993/09/30",4.35
"Currency","1993/09/29",4.37
"Currency","1993/09/28",4.37
"Currency","1993/09/27",4.37
"Currency","1993/09/24",4.37
"Currency","1993/09/23",4.37
"Currency","1993/09/22",4.32
"Currency","1993/09/21",4.34
"Currency","1993/09/20",4.34
"Currency","1993/09/17",4.31
"Currency","1993/09/16",4.32
"Currency","1993/09/15",4.33
"Currency","1993/09/14",4.33
"Currency","1993/09/13",4.33
"Currency","1993/09/10",4.33
"Currency","1993/09/09",4.33
"Currency","1993/09/08",4.34
"Currency","1993/09/07",4.40
"Currency","1993/09/06",4.40
"Currency","1993/09/03",4.40
"Currency","1993/09/02",4.41
"Currency","1993/09/01",4.40
"Currency","1993/08/31",4.39
"Currency","1993/08/30",4.39
"Currency","1993/08/27",4.42
"Currency","1993/08/26",4.41
"Currency","1993/08/25",4.39
"Currency","1993/08/24",4.39
"Currency","1993/08/23",4.41
"Currency","1993/08/20",4.38
"Currency","1993/08/19",4.41
"Currency","1993/08/18",4.41
"Currency","1993/08/17",4.45
"Currency","1993/08/16",4.46
"Currency","1993/08/13",4.46
"Currency","1993/08/12",4.43
"Currency","1993/08/11",4.43
"Currency","1993/08/10",4.43
"Currency","1993/08/09",4.44
"Currency","1993/08/06",4.44
"Currency","1993/08/05",4.43
"Currency","1993/08/04",4.42
"Currency","1993/08/03",4.47
"Currency","1993/08/02",4.48
"Currency","1993/07/30",4.45
"Currency","1993/07/29",4.45
"Currency","1993/07/28",4.45
"Currency","1993/07/27",4.45
"Currency","1993/07/26",4.44
"Currency","1993/07/23",4.43
"Currency","1993/07/22",4.42
"Currency","1993/07/21",4.44
"Currency","1993/07/20",4.45
"Currency","1993/07/19",4.47
"Currency","1993/07/16",4.45
"Currency","1993/07/15",4.46
"Currency","1993/07/14",4.46
"Currency","1993/07/13",4.49
"Currency","1993/07/12",4.47
"Currency","1993/07/09",4.43
"Currency","1993/07/08",4.43
"Currency","1993/07/07",4.43
"Currency","1993/07/06",4.41
"Currency","1993/07/05",4.41
"Currency","1993/07/02",4.44
"Currency","1993/07/01",4.40
"Currency","1993/06/30",4.43
"Currency","1993/06/29",4.43
"Currency","1993/06/28",4.44
"Currency","1993/06/25",4.46
"Currency","1993/06/24",4.46
"Currency","1993/06/23",4.43
"Currency","1993/06/22",4.44
"Currency","1993/06/21",4.38
"Currency","1993/06/18",4.36
