,currency,year,month,value
7618,KES,1999,06,73.61
7619,KES,1999,07,73.1
7620,KES,1999,08,74.41
7621,KES,1999,09,75.68
7622,KES,1999,10,75.57
7623,KES,1999,11,74.79
7624,KES,1999,12,73.94
7625,KES,2000,01,70.68
7626,KES,2000,02,73.22
7627,KES,2000,03,74.43
7628,KES,2000,04,74.36
7629,KES,2000,05,75.97
7630,KES,2000,06,77.55
7631,KES,2000,07,76.41
7632,KES,2000,08,76.45
7633,KES,2000,09,78.2
7634,KES,2000,10,79.26
7635,KES,2000,11,78.86
7636,KES,2000,12,78.73
7637,KES,2001,01,78.61
7638,KES,2001,02,78.25
7639,KES,2001,03,77.75
7640,KES,2001,04,77.5
7641,KES,2001,05,78.54
7642,KES,2001,06,78.62
7643,KES,2001,07,79.02
7644,KES,2001,08,78.91
7645,KES,2001,09,78.95
7646,KES,2001,10,78.97
7647,KES,2001,11,78.96
7648,KES,2001,12,78.69
7649,KES,2002,01,78.6
7650,KES,2002,02,78.25
7651,KES,2002,03,78.06
7652,KES,2002,04,78.27
7653,KES,2002,05,78.32
7654,KES,2002,06,78.66
7655,KES,2002,07,78.8
7656,KES,2002,08,78.57
7657,KES,2002,09,78.81
7658,KES,2002,10,79.32
7659,KES,2002,11,79.57
7660,KES,2002,12,79.53
7661,KES,2003,01,77.72
7662,KES,2003,02,76.84
7663,KES,2003,03,76.58
7664,KES,2003,04,75.66
7665,KES,2003,05,71.61
7666,KES,2003,06,73.72
7667,KES,2003,07,74.75
7668,KES,2003,08,75.96
7669,KES,2003,09,77.9
7670,KES,2003,10,77.77
7671,KES,2003,11,76.74
7672,KES,2003,12,75.60727272727273
7673,KES,2004,01,75.92565217391305
7674,KES,2004,02,76.02857142857144
7675,KES,2004,03,76.96739130434783
7676,KES,2004,04,77.58190476190472
7677,KES,2004,05,78.89619047619047
7678,KES,2004,06,78.88863636363635
7679,KES,2004,07,79.63217391304346
7680,KES,2004,08,80.29227272727275
7681,KES,2004,09,80.40772727272727
7682,KES,2004,10,80.84000000000002
7683,KES,2004,11,80.79863636363636
7684,KES,2004,12,79.21434782608694
7685,KES,2005,01,77.46904761904759
7686,KES,2005,02,76.58399999999999
7687,KES,2005,03,74.1691304347826
7688,KES,2005,04,75.93727272727273
7689,KES,2005,05,76.12454545454545
7690,KES,2005,06,76.34545454545456
7691,KES,2005,07,76.01545454545456
7692,KES,2005,08,75.37652173913047
7693,KES,2005,09,73.82619047619045
7694,KES,2005,10,73.36238095238095
7695,KES,2005,11,74.30136363636363
7696,KES,2005,12,72.77739130434783
7697,KES,2006,01,71.94045454545454
7698,KES,2006,02,71.5685
7699,KES,2006,03,71.95478260869565
7700,KES,2006,04,70.87380952380953
7701,KES,2006,05,69.41869565217391
7702,KES,2006,06,70.04045454545454
7703,KES,2006,07,71.59809523809524
7704,KES,2006,08,72.07043478260869
7705,KES,2006,09,70.79136363636363
7706,KES,2006,10,69.14363636363636
7707,KES,2006,11,67.73
7708,KES,2006,12,66.59590909090909
7709,KES,2007,01,66.71043478260871
7710,KES,2007,02,66.429
7711,KES,2007,03,66.57521739130436
7712,KES,2007,04,65.40380952380951
7713,KES,2007,05,64.51086956521739
7714,KES,2007,06,65.11681818181818
7715,KES,2007,07,65.59090909090908
7716,KES,2007,08,65.42913043478262
7717,KES,2007,09,65.54300000000002
7718,KES,2007,10,65.37
7719,KES,2007,11,64.77809523809525
7720,KES,2007,12,61.96052631578949
7721,KES,2008,01,67.13565217391304
7722,KES,2008,02,68.68047619047618
7723,KES,2008,03,63.13142857142857
7724,KES,2008,04,60.907142857142865
7725,KES,2008,05,60.95136363636363
7726,KES,2008,06,62.75619047619047
7727,KES,2008,07,65.97272727272727
7728,KES,2008,08,68.03800000000001
7729,KES,2008,09,70.75454545454544
7730,KES,2008,10,75.55652173913042
7731,KES,2008,11,77.34333333333332
7732,KES,2008,12,77.03000000000002
7733,KES,2009,01,77.97739130434783
7734,KES,2009,02,77.63
7735,KES,2009,03,78.63227272727273
7736,KES,2009,04,78.2690909090909
7737,KES,2009,05,76.56318181818182
7738,KES,2009,06,75.96454545454546
7739,KES,2009,07,75.0508695652174
7740,KES,2009,08,75.60809523809525
7741,KES,2009,09,74.02954545454546
7742,KES,2009,10,72.48478260869567
7743,KES,2009,11,71.46999999999998
7744,KES,2009,12,72.34590909090906
7745,KES,2010,01,72.64904761904762
7746,KES,2010,02,73.24714285714286
7747,KES,2010,03,73.62130434782608
7748,KES,2010,04,75.46318181818184
7749,KES,2010,05,77.04761904761905
7750,KES,2010,06,78.69636363636364
7751,KES,2010,07,78.42347826086956
7752,KES,2010,08,77.455
7753,KES,2010,09,78.12045454545455
7754,KES,2010,10,79.42227272727274
7755,KES,2010,11,78.18409090909091
7756,KES,2010,12,79.47217391304349
7757,KES,2011,01,79.7709523809524
7758,KES,2011,02,80.3225
7759,KES,2011,03,83.56739130434785
7760,KES,2011,04,83.23761904761905
7761,KES,2011,05,84.60363636363637
7762,KES,2011,06,88.15909090909092
7763,KES,2011,07,89.0957142857143
7764,KES,2011,08,91.61434782608696
7765,KES,2011,09,95.6531818181818
7766,KES,2011,10,100.40095238095236
7767,KES,2011,11,92.7109090909091
7768,KES,2011,12,85.89454545454545
7769,KES,2012,01,85.08363636363637
7770,KES,2012,02,81.93190476190478
7771,KES,2012,03,81.5559090909091
7772,KES,2012,04,82.06428571428572
7773,KES,2012,05,83.1595652173913
7774,KES,2012,06,83.39809523809524
7775,KES,2012,07,82.65136363636364
7776,KES,2012,08,82.5813043478261
7777,KES,2012,09,83.1085
7778,KES,2012,10,83.70782608695652
7779,KES,2012,11,84.23
7780,KES,2012,12,84.60285714285713
7781,KES,2013,01,85.51565217391304
7782,KES,2013,02,86.04400000000003
7783,KES,2013,03,84.40095238095238
7784,KES,2013,04,82.95409090909091
7785,KES,2013,05,82.94739130434782
7786,KES,2013,06,84.46599999999998
7787,KES,2013,07,85.6613043478261
7788,KES,2013,08,86.05636363636364
7789,KES,2013,09,86.01857142857142
7790,KES,2013,10,84.04749999999997
7791,KES,2013,11,85.18133333333334
7792,KES,2013,12,85.51032258064517
7793,KES,2014,01,85.32733333333336
7794,KES,2014,02,85.30357142857143
7795,KES,2014,03,85.59322580645158
7796,KES,2014,04,85.6883333333333
7797,KES,2014,05,86.368
7798,KES,2014,06,86.66466666666666
7799,KES,2014,07,86.55321428571429
7800,KES,2014,08,86.8295238095238
7801,KES,2014,09,87.66464285714287
7802,KES,2014,10,88.10870967741937
7803,KES,2014,11,88.83249999999998
7804,KES,2014,12,89.10695652173914
7805,KES,2015,01,90.96909090909091
7806,KES,2015,02,91.109
7807,KES,2015,03,90.76227272727272
7808,KES,2015,04,91.4690909090909
7809,KES,2015,05,94.63999999999999
7810,KES,2015,06,96.09090909090907
7811,KES,2015,07,99.60480000000001
7812,KES,2015,08,102.34181818181818
7813,KES,2015,09,105.40000000000003
7814,KES,2015,10,102.71080000000003
7815,KES,2015,11,102.17333333333335
7816,KES,2015,12,102.2036
7817,KES,2016,01,102.30000000000001
7818,KES,2016,02,101.88499999999999
7819,KES,2016,03,101.48319999999998
7820,KES,2016,04,101.21999999999998
7821,KES,2016,05,100.79136363636366
7822,KES,2016,06,101.16956521739131
7823,KES,2016,07,101.35428571428572
7824,KES,2016,08,101.39695652173914
7825,KES,2016,09,101.2503846153846
7826,KES,2016,10,101.30449999999999
7827,KES,2016,11,101.66565217391302
7828,KES,2016,12,101.95649999999998
7829,KES,2017,01,103.54000000000002
7830,KES,2017,02,103.3735
7831,KES,2017,03,102.59791666666665
7832,KES,2017,04,103.16894736842107
7833,KES,2017,05,103.09043478260867
7834,KES,2017,06,103.24920000000002
7835,KES,2017,07,103.71619047619048
7836,KES,2017,08,103.34666666666665
7837,KES,2017,09,102.8990909090909
7838,KES,2017,10,103.20681818181816
7839,KES,2017,11,103.43500000000003
7840,KES,2017,12,103.0142857142857
7841,KES,2018,01,102.75454545454546
7842,KES,2018,02,101.30250000000002
7843,KES,2018,03,101.05909090909091
7844,KES,2018,04,100.50428571428571
7845,KES,2018,05,100.57695652173916
7846,KES,2018,06,100.92500000000001
7847,TJS,2000,01,1.55
7848,TJS,2000,02,1.59
7849,TJS,2000,03,1.63
7850,TJS,2000,04,1.63
7851,TJS,2000,05,1.7
7852,TJS,2000,06,1.7
7853,TJS,2000,07,1.9
7854,TJS,2000,08,1.96
7855,TJS,2000,09,2.05
7856,TJS,2000,10,2.2
7857,TJS,2000,11,2.2
7858,TJS,2000,12,2.2
7859,TJS,2001,01,2.35
7860,TJS,2001,02,2.35
7861,TJS,2001,03,2.35
7862,TJS,2001,04,2.35
7863,TJS,2001,05,2.35
7864,TJS,2001,06,2.35
7865,TJS,2001,07,2.4
7866,TJS,2001,08,2.4
7867,TJS,2001,09,2.4
7868,TJS,2001,10,2.4
7869,TJS,2001,11,2.48
7870,TJS,2001,12,2.55
7871,TJS,2002,01,2.55
7872,TJS,2002,02,2.65
7873,TJS,2002,03,2.68
7874,TJS,2002,04,2.68
7875,TJS,2002,05,2.7
7876,TJS,2002,06,2.7
7877,TJS,2002,07,2.71
7878,TJS,2002,08,2.85
7879,TJS,2002,09,2.92
7880,TJS,2002,10,2.95
7881,TJS,2002,11,2.99
7882,TJS,2002,12,3.0
7883,TJS,2003,01,3.06
7884,TJS,2003,02,3.07
7885,TJS,2003,03,3.07
7886,TJS,2003,04,3.09
7887,TJS,2003,05,3.09
7888,TJS,2003,06,3.09
7889,TJS,2003,07,3.09
7890,TJS,2003,08,3.09
7891,TJS,2003,09,3.09
7892,TJS,2003,10,3.05
7893,TJS,2003,11,2.96
7894,TJS,2003,12,2.96
7895,TJS,2004,01,2.91
7896,TJS,2004,02,2.9
7897,TJS,2004,03,2.91
7898,TJS,2004,04,2.91
7899,TJS,2004,05,2.92
7900,TJS,2004,06,2.98
7901,TJS,2004,07,3.01
7902,TJS,2004,08,3.02
7903,TJS,2004,09,3.03
7904,TJS,2004,10,3.03
7905,TJS,2004,11,3.03
7906,TJS,2004,12,3.04
7907,TJS,2005,01,3.04
7908,TJS,2005,02,3.04
7909,TJS,2005,03,3.04
7910,TJS,2005,04,3.05
7911,TJS,2005,05,3.07
7912,TJS,2005,06,3.12
7913,TJS,2005,07,3.16
7914,TJS,2005,08,3.19
7915,TJS,2005,09,3.18
7916,TJS,2005,10,3.19
7917,TJS,2005,11,3.2
7918,TJS,2005,12,3.2
7919,TJS,2006,01,3.21
7920,TJS,2006,02,3.21
7921,TJS,2006,03,3.21
7922,TJS,2006,04,3.21
7923,TJS,2006,05,3.22
7924,TJS,2006,06,3.28
7925,TJS,2006,07,3.35
7926,TJS,2006,08,3.38
7927,TJS,2006,09,3.38
7928,TJS,2006,10,3.39
7929,TJS,2006,11,3.4
7930,TJS,2006,12,3.43
7931,TJS,2007,01,3.44
7932,TJS,2007,02,3.44
7933,TJS,2007,03,3.44
7934,TJS,2007,04,3.44
7935,TJS,2007,05,3.44
7936,TJS,2007,06,3.44
7937,TJS,2007,07,3.44
7938,TJS,2007,08,3.44
7939,TJS,2007,09,3.44
7940,TJS,2007,10,3.45
7941,TJS,2007,11,3.46
7942,TJS,2007,12,3.46
7943,TJS,2008,01,3.47
7944,TJS,2008,02,3.45
7945,TJS,2008,03,3.44
7946,TJS,2008,04,3.43
7947,TJS,2008,05,3.43
7948,TJS,2008,06,3.43
7949,TJS,2008,07,3.43
7950,TJS,2008,08,3.42
7951,TJS,2008,09,3.41
7952,TJS,2008,10,3.4
7953,TJS,2008,11,3.4
7954,TJS,2008,12,3.45
7955,TJS,2009,01,3.67
7956,TJS,2009,02,3.74
7957,TJS,2009,03,3.81
7958,TJS,2009,04,3.94
7959,TJS,2009,05,4.37
7960,TJS,2009,06,4.4
7961,TJS,2009,07,4.39
7962,TJS,2009,08,4.39
7963,TJS,2009,09,4.38
7964,TJS,2009,10,4.35
7965,TJS,2009,11,4.35
7966,TJS,2009,12,4.37
7967,TJS,2010,01,4.37
7968,TJS,2010,02,4.37
7969,TJS,2010,03,4.37
7970,TJS,2010,04,4.37
7971,TJS,2010,05,4.37
7972,TJS,2010,06,4.38
7973,TJS,2010,07,4.38
7974,TJS,2010,08,4.38
7975,TJS,2010,09,4.38
7976,TJS,2010,10,4.39
7977,TJS,2010,11,4.4
7978,TJS,2010,12,4.4
7979,TJS,2011,01,4.4
7980,TJS,2011,02,4.42
7981,TJS,2011,03,4.47
7982,TJS,2011,04,4.51
7983,TJS,2011,05,4.56
7984,TJS,2011,06,4.67
7985,TJS,2011,07,4.71
7986,TJS,2011,08,4.75
7987,TJS,2011,09,4.75
7988,TJS,2011,10,4.75
7989,TJS,2011,11,4.76
7990,TJS,2011,12,4.76
7991,TJS,2012,01,4.76
7992,TJS,2012,02,4.76
7993,TJS,2012,03,4.76
7994,TJS,2012,04,4.76
7995,TJS,2012,05,4.77
7996,TJS,2012,06,4.77
7997,TJS,2012,07,4.76
7998,TJS,2012,10,4.759999999999999
7999,TJS,2012,11,4.761500000000001
8000,TJS,2012,12,4.7654999999999985
8001,TJS,2013,01,4.761739130434784
8002,TJS,2013,02,4.756
8003,TJS,2013,03,4.75
8004,TJS,2013,04,4.760000000000001
8005,TJS,2013,05,4.760000000000002
8006,TJS,2013,06,4.760000000000001
8007,TJS,2013,07,4.769999999999997
8008,TJS,2013,08,4.769999999999997
8009,TJS,2013,09,4.769999999999998
8010,TJS,2013,10,4.769999999999998
8011,TJS,2013,11,4.769999999999999
8012,TJS,2013,12,4.77
8013,TJS,2014,01,4.773103448275861
8014,TJS,2014,02,4.514999999999999
8015,TJS,2014,03,4.557419354838709
8016,TJS,2014,04,4.835999999999999
8017,TJS,2014,05,4.902000000000002
8018,TJS,2014,06,4.978666666666667
8019,TJS,2014,07,4.978999999999998
8020,TJS,2014,08,5.016551724137932
8021,TJS,2014,09,5.037142857142858
8022,TJS,2014,10,5.049677419354841
8023,TJS,2014,11,5.145357142857143
8024,TJS,2014,12,5.22
8025,TJS,2015,01,5.365909090909091
8026,TJS,2015,02,5.545499999999999
8027,TJS,2015,03,5.599999999999998
8028,TJS,2015,04,6.0536363636363655
8029,TJS,2015,05,6.274761904761907
8030,TJS,2015,06,6.257727272727274
8031,TJS,2015,07,6.26
8032,TJS,2015,08,6.285909090909092
8033,TJS,2015,09,6.385925925925927
8034,TJS,2015,10,6.546800000000002
8035,TJS,2015,11,6.648750000000001
8036,TJS,2015,12,6.846000000000001
8037,TJS,2016,01,7.42409090909091
8038,TJS,2016,02,7.856363636363638
8039,TJS,2016,03,7.870000000000002
8040,TJS,2016,04,7.870000000000002
8041,TJS,2016,05,7.870000000000002
8042,TJS,2016,06,7.870000000000002
8043,TJS,2016,07,7.841428571428573
8044,TJS,2016,08,7.856521739130438
8045,TJS,2016,09,7.870000000000001
8046,TJS,2016,10,7.875454545454545
8047,TJS,2016,11,7.8704347826086964
8048,TJS,2016,12,7.872727272727271
8049,TJS,2017,01,7.877272727272726
8050,TJS,2017,02,7.9220000000000015
8051,TJS,2017,03,8.093478260869563
8052,TJS,2017,04,8.559000000000001
8053,TJS,2017,05,8.685652173913043
8054,TJS,2017,06,8.81272727272727
8055,TJS,2017,07,8.79952380952381
8056,TJS,2017,08,8.806000000000003
8057,TJS,2017,09,8.80375
8058,TJS,2017,10,8.798695652173913
8059,TJS,2017,11,8.807272727272732
8060,TJS,2017,12,8.817499999999997
8061,TJS,2018,01,8.819090909090905
8062,TJS,2018,02,8.816999999999998
8063,TJS,2018,03,8.81863636363636
8064,TJS,2018,04,8.844761904761905
8065,TJS,2018,05,8.964782608695653
8066,TJS,2018,06,9.021666666666667
8067,AFN,2001,01,76.96
8068,AFN,2001,02,75.02
8069,AFN,2001,03,73.6
8070,AFN,2001,04,70.71
8071,AFN,2001,05,71.56
8072,AFN,2001,06,72.86
8073,AFN,2001,07,54.46
8074,AFN,2001,08,42.74
8075,AFN,2001,09,34.23
8076,AFN,2001,10,27.47
8077,AFN,2001,11,34.74
8078,AFN,2001,12,33.79
8079,AFN,2002,01,29.06
8080,AFN,2002,02,37.08
8081,AFN,2002,03,33.72
8082,AFN,2002,04,34.7
8083,AFN,2002,05,37.83
8084,AFN,2002,06,37.02
8085,AFN,2002,07,40.43
8086,AFN,2002,08,39.24
8087,AFN,2002,09,48.5
8088,AFN,2002,10,53.12
8089,AFN,2002,11,58.54
8090,AFN,2002,12,49.68
8091,AFN,2003,01,46.54
8092,AFN,2003,02,48.65
8093,AFN,2003,03,51.59
8094,AFN,2003,04,49.89
8095,AFN,2003,05,48.69
8096,AFN,2003,06,48.98
8097,AFN,2003,07,48.73
8098,AFN,2003,08,48.93
8099,AFN,2003,09,49.45
8100,AFN,2003,10,49.14
8101,AFN,2003,11,49.04
8102,AFN,2003,12,48.58
8103,AFN,2004,01,49.13
8104,AFN,2004,02,49.73
8105,AFN,2004,03,49.88
8106,AFN,2004,04,50.19
8107,AFN,2004,05,50.03
8108,AFN,2004,06,48.61
8109,AFN,2004,07,46.85
8110,AFN,2004,08,45.35
8111,AFN,2004,09,45.5
8112,AFN,2004,10,45.86
8113,AFN,2004,11,46.27
8114,AFN,2004,12,48.17
8115,AFN,2005,01,49.53
8116,AFN,2005,02,49.98
8117,AFN,2005,03,49.15
8118,AFN,2005,04,49.55
8119,AFN,2005,05,50.21
8120,AFN,2005,06,50.35
8121,AFN,2005,07,50.08
8122,AFN,2005,08,49.53
8123,AFN,2005,09,49.41
8124,AFN,2005,10,49.04
8125,AFN,2005,11,49.5
8126,AFN,2005,12,50.33
8127,AFN,2006,01,50.65
8128,AFN,2006,02,49.87
8129,AFN,2006,03,50.01
8130,AFN,2006,04,49.91
8131,AFN,2006,05,49.73
8132,AFN,2006,06,49.95
8133,AFN,2006,07,50.22
8134,AFN,2006,08,50.06
8135,AFN,2006,09,50.25
8136,AFN,2006,10,49.86
8137,AFN,2006,11,49.94
8138,AFN,2006,12,49.91
8139,AFN,2007,01,50.1
8140,AFN,2007,02,49.2427777777778
8141,AFN,2007,03,49.05181818181816
8142,AFN,2007,04,49.25190476190478
8143,AFN,2007,05,49.21869565217392
8144,AFN,2007,06,49.268095238095256
8145,AFN,2007,07,49.58909090909092
8146,AFN,2007,08,49.61217391304348
8147,AFN,2007,09,49.738499999999995
8148,AFN,2007,10,49.725652173913026
8149,AFN,2007,11,49.83909090909091
8150,AFN,2007,12,49.64523809523809
8151,AFN,2008,01,49.43956521739129
8152,AFN,2008,02,49.349999999999994
8153,AFN,2008,03,49.43
8154,AFN,2008,04,48.75090909090909
8155,AFN,2008,05,46.185454545454554
8156,AFN,2008,06,46.161904761904765
8157,AFN,2008,07,46.349130434782616
8158,AFN,2008,08,46.79333333333335
8159,AFN,2008,09,46.80272727272727
8160,AFN,2008,10,47.062608695652166
8161,AFN,2008,11,47.07599999999999
8162,AFN,2008,12,47.05217391304347
8163,AFN,2009,01,47.24363636363637
8164,AFN,2009,02,47.31450000000002
8165,AFN,2009,03,47.32045454545455
8166,AFN,2009,04,47.402727272727276
8167,AFN,2009,05,47.55380952380954
8168,AFN,2009,06,47.517727272727264
8169,AFN,2009,07,47.503043478260864
8170,AFN,2009,08,47.517142857142844
8171,AFN,2009,09,47.51363636363636
8172,AFN,2009,10,47.51636363636363
8173,AFN,2009,11,47.203333333333326
8174,AFN,2009,12,45.51826086956521
8175,AFN,2010,01,45.38809523809524
8176,AFN,2010,02,45.46500000000001
8177,AFN,2010,03,46.146086956521735
8178,AFN,2010,04,46.075909090909086
8179,AFN,2010,05,45.895714285714284
8180,AFN,2010,06,45.51818181818181
8181,AFN,2010,07,44.83181818181817
8182,AFN,2010,08,44.553636363636365
8183,AFN,2010,09,44.08590909090908
8184,AFN,2010,10,43.21095238095237
8185,AFN,2010,11,43.021363636363624
8186,AFN,2010,12,43.016956521739125
8187,AFN,2011,01,43.031666666666666
8188,AFN,2011,02,43.02349999999999
8189,AFN,2011,03,43.02818181818181
8190,AFN,2011,04,43.025999999999996
8191,AFN,2011,05,43.0447619047619
8192,AFN,2011,06,43.021363636363624
8193,AFN,2011,07,43.019999999999996
8194,AFN,2011,08,43.09111111111112
8195,AFN,2011,09,43.19421052631581
8196,AFN,2011,10,43.111764705882365
8197,AFN,2011,11,43.17388888888891
8198,AFN,2011,12,43.063
8199,AFN,2012,01,43.994
8200,AFN,2012,02,46.09684210526316
8201,AFN,2012,03,48.28227272727272
8202,AFN,2012,04,48.2457894736842
8203,AFN,2012,05,48.26666666666666
8204,AFN,2012,06,48.22380952380952
8205,AFN,2012,07,48.25714285714285
8206,AFN,2012,08,48.32214285714286
8207,AFN,2012,09,49.77454545454545
8208,AFN,2012,10,50.933
8209,AFN,2012,11,51.66235294117648
8210,AFN,2012,12,50.95470588235294
8211,AFN,2013,01,51.13
8212,AFN,2013,02,51.394444444444446
8213,AFN,2013,03,52.60555555555555
8214,AFN,2013,04,52.852727272727286
8215,AFN,2013,05,53.16260869565218
8216,AFN,2013,06,54.13947368421052
8217,AFN,2013,07,55.60173913043478
8218,AFN,2013,08,55.43150000000001
8219,AFN,2013,09,55.00545454545454
8220,AFN,2013,10,55.76090909090908
8221,AFN,2013,11,56.407500000000006
8222,AFN,2013,12,56.47099999999999
8223,AFN,2014,01,55.708181818181814
8224,AFN,2014,02,56.10799999999999
8225,AFN,2014,03,56.27000000000002
8226,AFN,2014,04,56.0840909090909
8227,AFN,2014,05,56.10541666666666
8228,AFN,2014,06,56.92466666666665
8229,AFN,2014,07,56.327096774193556
8230,AFN,2014,08,55.637419354838705
8231,AFN,2014,09,56.259000000000015
8232,AFN,2014,10,57.00129032258064
8233,AFN,2014,11,57.351333333333365
8234,AFN,2014,12,57.56774193548385
8235,AFN,2015,01,57.46741935483868
8236,AFN,2015,02,57.11357142857145
8237,AFN,2015,03,57.486451612903245
8238,AFN,2015,04,57.58033333333332
8239,AFN,2015,05,58.06677419354839
8240,AFN,2015,06,58.37333333333333
8241,AFN,2015,07,60.327741935483864
8242,AFN,2015,08,62.8174193548387
8243,AFN,2015,09,63.95566666666665
8244,AFN,2015,10,64.32612903225807
8245,AFN,2015,11,66.09433333333331
8246,AFN,2015,12,66.29741935483872
8247,AFN,2016,01,68.50516129032256
8248,AFN,2016,02,68.78724137931032
8249,AFN,2016,03,68.32935483870968
8250,AFN,2016,04,68.363
8251,AFN,2016,05,68.53225806451614
8252,AFN,2016,06,68.99066666666668
8253,AFN,2016,07,68.64225806451611
8254,AFN,2016,08,67.16419354838709
8255,AFN,2016,09,66.53833333333333
8256,AFN,2016,10,65.8483870967742
8257,AFN,2016,11,66.30066666666667
8258,AFN,2016,12,66.45399999999998
8259,AFN,2017,01,66.71655172413793
8260,AFN,2017,02,66.67192307692308
8261,AFN,2017,03,66.63035714285716
8262,AFN,2017,04,67.3433333333333
8263,AFN,2017,05,67.92483870967742
8264,AFN,2017,06,68.05833333333337
8265,AFN,2017,07,68.26913043478261
8266,AFN,2017,08,68.43115384615382
8267,AFN,2017,09,68.37499999999999
8268,AFN,2017,10,68.11363636363636
8269,AFN,2017,11,68.56636363636363
8270,AFN,2017,12,69.08285714285714
8271,AFN,2018,01,69.45466666666667
8272,AFN,2018,02,68.88642857142857
8273,AFN,2018,03,68.93258064516128
8274,AFN,2018,04,69.71366666666668
8275,AFN,2018,05,70.82899999999998
8276,AFN,2018,06,71.23142857142857
8277,TZS,2003,12,1027.2
8278,TZS,2004,01,1038.5590909090909
8279,TZS,2004,02,1073.9850000000001
8280,TZS,2004,03,1081.404347826087
8281,TZS,2004,04,1083.5149999999999
8282,TZS,2004,05,1088.042857142857
8283,TZS,2004,06,1087.8772727272726
8284,TZS,2004,07,1076.6636363636362
8285,TZS,2004,08,1071.3045454545454
8286,TZS,2004,09,1051.5590909090909
8287,TZS,2004,10,1049.2099999999998
8288,TZS,2004,11,1032.081818181818
8289,TZS,2004,12,1025.9545454545455
8290,TZS,2005,01,1050.7761904761905
8291,TZS,2005,02,1073.7
8292,TZS,2005,03,1081.1454545454544
8293,TZS,2005,04,1073.9714285714285
8294,TZS,2005,05,1080.1272727272726
8295,TZS,2005,06,1081.0181818181818
8296,TZS,2005,07,1091.2809523809524
8297,TZS,2005,08,1121.8086956521738
8298,TZS,2005,09,1129.0285714285715
8299,TZS,2005,10,1132.5261904761905
8300,TZS,2005,11,1163.41
8301,TZS,2005,12,1159.2727272727273
8302,TZS,2006,01,1169.2727272727273
8303,TZS,2006,02,1182.975
8304,TZS,2006,03,1198.1921739130435
8305,TZS,2006,04,1187.545
8306,TZS,2006,05,1205.0739130434783
8307,TZS,2006,06,1212.959090909091
8308,TZS,2006,07,1226.447619047619
8309,TZS,2006,08,1260.9739130434784
8310,TZS,2006,09,1270.7095238095242
8311,TZS,2006,10,1224.6136363636363
8312,TZS,2006,11,1257.2181818181818
8313,TZS,2006,12,1233.5190476190478
8314,TZS,2007,01,1249.6695652173914
8315,TZS,2007,02,1244.0500000000002
8316,TZS,2007,03,1218.0227272727275
8317,TZS,2007,04,1221.657142857143
8318,TZS,2007,05,1236.7173913043482
8319,TZS,2007,06,1234.5
8320,TZS,2007,07,1247.4818181818182
8321,TZS,2007,08,1256.0
8322,TZS,2007,09,1230.2894736842106
8323,TZS,2007,10,1154.4086956521737
8324,TZS,2007,11,1122.661904761905
8325,TZS,2007,12,1132.1421052631579
8326,TZS,2008,01,1141.2086956521737
8327,TZS,2008,02,1137.2761904761905
8328,TZS,2008,03,1168.0809523809523
8329,TZS,2008,04,1194.195238095238
8330,TZS,2008,05,1183.361904761905
8331,TZS,2008,06,1161.2238095238095
8332,TZS,2008,07,1145.8727272727274
8333,TZS,2008,08,1144.95
8334,TZS,2008,09,1139.5454545454545
